,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1709504235.822163, caravela,7,111,9,5,
1,1709504239.920302, caravela,7,111,12,5,4.098138809204102
2,1709504245.07123, caravela,7,111,15,7,5.150928020477295
3,1709504248.222429, caravela,7,111,9,3,3.1511991024017334
4,1709504251.320146, caravela,7,111,9,3,3.097717046737671
5,1709504254.371754, caravela,7,111,9,3,3.051607847213745
6,1709504257.470803, caravela,7,111,12,3,3.0990490913391113
7,1709504260.620136, caravela,7,111,9,3,3.1493330001831055
8,1709504263.671698, caravela,7,111,9,3,3.0515620708465576
9,1709504266.770096, caravela,7,111,9,3,3.098397970199585
10,1709504271.870435, caravela,7,111,12,6,5.100338935852051
11,1709504274.87204, caravela,7,111,9,3,3.0016050338745117
12,1709504279.020492, caravela,7,111,12,5,4.148452043533325
13,1709504283.173148, caravela,7,111,12,4,4.152655839920044
14,1709504291.321815, caravela,7,111,24,13,8.148667097091675
15,1709504295.470326, caravela,7,111,12,4,4.148510932922363
16,1709504300.571999, caravela,7,111,15,5,5.101673126220703
17,1709504303.720125, caravela,7,111,9,3,3.1481258869171143
0,1709504233.977282, caravela-2,7,112,7,4,
1,1709504238.027527, caravela-2,7,112,8,4,4.050245046615601
2,1709504243.177502, caravela-2,7,112,10,5,5.149974822998047
3,1709504246.227689, caravela-2,7,112,6,3,3.050187110900879
4,1709504249.327282, caravela-2,7,112,6,3,3.099592924118042
5,1709504252.327575, caravela-2,7,112,6,3,3.000293016433716
6,1709504255.37888, caravela-2,7,112,5,3,3.051305055618286
7,1709504258.477649, caravela-2,7,112,6,3,3.098768949508667
8,1709504262.577618, caravela-2,7,112,8,4,4.099968910217285
9,1709504265.727246, caravela-2,7,112,6,3,3.149628162384033
10,1709504269.828443, caravela-2,7,112,9,4,4.101197004318237
11,1709504272.92818, caravela-2,7,112,6,3,3.0997369289398193
12,1709504277.077537, caravela-2,7,112,8,4,4.149357080459595
13,1709504280.177675, caravela-2,7,112,6,3,3.100137948989868
14,1709504292.478814, caravela-2,7,112,24,13,12.301138877868652
15,1709504297.727442, caravela-2,7,112,10,7,5.24862813949585
16,1709504301.827485, caravela-2,7,112,8,4,4.100043058395386
17,1709504304.927338, caravela-2,7,112,5,3,3.0998528003692627
