,time,cog_1,sog_1,cog_2,sog_2,cog_3,sog_3,cog_4,sog_4,cog_5,sog_5,cog_6,sog_6,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6
233,0.0,0.164198,1.008075,-0.0006966666666666666,0.494789,-0.035197,1.011965,-1.5768566666666668,1.007653,-2.617458,1.0173645,2.7688223333333335,1.0093808333333334,-257.42565617849533,135.27624527988053,-141.6582075006188,128.41585257687746,-197.34920524646196,259.17474613280484,-0.940510597737004,382.57091697603886,259.56818183671527,123.93793934808905,205.05870181959628,1.7664969092936262
234,0.09120607376098633,0.16418966666666668,1.0080298333333333,-0.000706,0.4948225,-0.035367499999999996,1.011897,-1.5768553333333335,1.00761,-2.617551,1.017264,2.768705,1.009327,-257.26599162029135,135.3049498518446,-141.5730530698603,128.41585257687746,-197.17889638494495,259.1699620375572,-0.940510597737004,382.4034736394223,259.41916158324244,123.85182563219678,204.8990372613923,1.828690148628829
235,0.13034701347351074,0.16418133333333335,1.0079846666666668,-0.0007153333333333333,0.494856,-0.035538,1.011829,-1.576854,1.0075669999999999,-2.617644,1.0171635,2.768632,1.0092753333333335,-257.10632706208736,135.33365442380872,-141.4878986391018,128.41585257687746,-197.00858752342793,259.16517794215014,-0.940510597737004,382.2360303029651,259.27014132835143,123.76571191622483,204.75001700791944,1.8908833878843605
236,0.41033506393432617,0.164173,1.0079395,-0.0007246666666666666,0.4948895,-0.0356625,1.0117636666666667,-1.5768526666666667,1.007524,-2.617737,1.017063,2.768559,1.0092236666666667,-256.9466625053015,135.3623589957728,-141.40274420834328,128.41585257687746,-196.83827866191092,259.1603938468228,-0.940510597737004,382.06858696642826,259.1211210748786,123.67959820033255,204.60099675302845,1.9530766272195632
237,0.5176010131835938,0.16416466666666665,1.0078943333333332,-0.000734,0.494923,-0.035787,1.0116983333333334,-1.5768513333333334,1.007481,-2.6178898333333334,1.0169685,2.7684860000000002,1.009172,-256.7869979470975,135.39106356781656,-141.31758977758477,128.41585257687746,-196.6679697989758,259.15560975149543,-0.940510597737004,381.9011436298117,258.98274512471875,123.59348448444028,204.4519764995556,2.015269866554766
238,0.8242778778076172,0.16415633333333332,1.0078491666666667,-0.0007441666666666666,0.494956,-0.0359115,1.011633,-1.57685,1.007438,-2.6180426666666667,1.016874,2.768413,1.0091203333333334,-256.62733338889353,135.41976813978064,-141.2430796515574,128.41585257687746,-196.4976609388769,259.1508256561681,-0.940510597737004,381.73370029327486,258.84436917455895,123.50737076838865,204.30295624608274,2.0774631057306263
239,1.0001020431518555,0.164148,1.007804,-0.0007543333333333333,0.494989,-0.036036,1.0115676666666666,-1.5768503333333335,1.0073956666666668,-2.6181954999999997,1.0167795000000002,2.76834,1.0090686666666668,-256.4676688321076,135.44847271174476,-141.1685695226938,128.41585257687746,-196.32735207735988,259.14604156084073,-0.9511549010500274,381.56625695673796,258.7059932243991,123.42125705249639,204.1539359926099,2.1396563450658292
240,1.091209888458252,0.1641045,1.0077606666666665,-0.0007645,0.49502199999999996,-0.0361605,1.0115023333333333,-1.5768506666666666,1.0073533333333333,-2.618348333333333,1.016685,2.768267,1.009017,-256.2973599705906,135.4723931883815,-141.0940593966664,128.41585257687746,-196.15704321442476,259.1412574655134,-0.9617992057811571,381.39881362028075,258.56761727565737,123.3351433366041,204.00491573771893,2.201849584321361
241,1.1302978992462158,0.16406099999999998,1.0077173333333334,-0.0007746666666666667,0.49505499999999997,-0.036285,1.011437,-1.576851,1.007311,-2.6185011666666664,1.0165905,2.7682205,1.0089665,-256.1270511076555,135.49631366509792,-141.01954926922093,128.41585257687746,-195.98673435290775,259.1364733701064,-0.9724435105122866,381.2313702836642,258.4292413254975,123.24902962055249,203.84525117951492,2.259258728329215
242,1.4103710651397705,0.16401749999999998,1.007674,-0.0007848333333333333,0.495088,-0.03636366666666666,1.0113729999999999,-1.5768513333333334,1.0072686666666668,-2.618654,1.016496,2.7681739999999997,1.0089160000000001,-255.9567422475566,135.52023414173465,-140.94503914177545,128.41585257687746,-195.82706979470376,259.1269051795314,-0.9830878138253101,381.06392694712736,258.29086537533766,123.16291590466022,203.68558662272906,2.316667872257398
