,time,asv_1,asv_2,asv_3,asv_4,asv_5,asv_6
247,2.130357027053833,"(63.32831119039716, 10.08288263082247)","(63.32933926766756, 10.082738245458097)","(63.32885034368238, 10.085346349341533)","(63.33059098946398, 10.087764231236985)","(63.33291051360461, 10.082624799814662)","(63.332420157224945, 10.080227066935006)"
248,2.410346031188965,"(63.32831262279164, 10.082883203780266)","(63.32934003161128, 10.082738245458097)","(63.32885187156984, 10.085346253848567)","(63.33059098946398, 10.087760793490215)","(63.33290917670309, 10.082623080941277)","(63.332418724830454, 10.080228308343562)"
249,2.5177249908447266,"(63.328314055186134, 10.082883776738061)","(63.329340795555005, 10.082738245458097)","(63.32885339945729, 10.085346158355602)","(63.33059098946398, 10.087757355743445)","(63.332907839801564, 10.082621457560856)","(63.33241729243596, 10.080229549752119)"
250,2.8244850635528564,"(63.328315487580625, 10.082884349695856)","(63.32934155949873, 10.082738245458097)","(63.328854927344736, 10.085346062862635)","(63.33059098946398, 10.087753917996674)","(63.332906502900045, 10.082619834180438)","(63.33241586004148, 10.080230791160673)"
251,2.9996678829193115,"(63.32831691997511, 10.082884922653651)","(63.32934232344246, 10.082738245458097)","(63.32885645523219, 10.085345967369669)","(63.33059098946398, 10.087750575742868)","(63.332905165998525, 10.082618210800018)","(63.332414427646995, 10.08023203256923)"
252,3.091136932373047,"(63.328318447862564, 10.082885495611446)","(63.329343087386185, 10.082738245458097)","(63.32885798311965, 10.085345871876704)","(63.33059098946398, 10.087747233489063)","(63.332903829097, 10.082616587419597)","(63.332412995252504, 10.080233273977786)"
253,3.1303091049194336,"(63.32831997575001, 10.082886068569241)","(63.32934385132991, 10.082738245458097)","(63.328859511007096, 10.085345776383738)","(63.33059098946398, 10.08774389123526)","(63.33290249219547, 10.082614964039179)","(63.33241165835098, 10.080234515386342)"
254,3.4103939533233643,"(63.32832150363747, 10.082886641527036)","(63.32934461527364, 10.082738245458097)","(63.32886103889455, 10.085345680890772)","(63.33059098946398, 10.087740548981454)","(63.33290115529395, 10.082613340658758)","(63.33241032144946, 10.080235756794899)"
255,3.5181589126586914,"(63.328323031524924, 10.082887214484833)","(63.329345379217365, 10.082738245458097)","(63.32886256678201, 10.085345585397807)","(63.33059098946398, 10.087737206727649)","(63.332899818392434, 10.082611621785373)","(63.33240898454794, 10.080236998203453)"
256,3.8242509365081787,"(63.32832455941237, 10.082887787442628)","(63.32934614316109, 10.082738245458097)","(63.32886409466946, 10.08534548990484)","(63.33059098946398, 10.087733864473844)","(63.33289848149091, 10.082609902911988)","(63.33240764764641, 10.08023823961201)"
257,3.9997189044952393,"(63.32832608729983, 10.082888360400423)","(63.32934690710482, 10.082738245458097)","(63.32886562255692, 10.085345394411874)","(63.33059098946398, 10.087730522220038)","(63.33289714458938, 10.082608184038602)","(63.33240631074489, 10.080239481020566)"
258,4.091118097305298,"(63.32832751969431, 10.082888837865251)","(63.329347671048545, 10.082738245458097)","(63.328867150444374, 10.08534529891891)","(63.33059098946398, 10.087727179966233)","(63.33289580768786, 10.082606465165217)","(63.33240497384337, 10.080240722429123)"
259,4.130086898803711,"(63.3283289520888, 10.08288931533008)","(63.32934843499227, 10.082738245458097)","(63.32886867833183, 10.085345203425943)","(63.33059098946398, 10.087723837712428)","(63.33289447078634, 10.082604746291832)","(63.33240354144888, 10.080241963837679)"
260,4.410340070724487,"(63.328330384483294, 10.082889792794909)","(63.329349198936, 10.082738245458097)","(63.32887020621928, 10.085345012440012)","(63.33059098946398, 10.087720495458624)","(63.33289313388482, 10.082603027418447)","(63.33240210905439, 10.080243205246235)"
261,4.51793098449707,"(63.32833181687778, 10.082890270259739)","(63.329349962879725, 10.082738245458097)","(63.328871734106734, 10.085344821454079)","(63.33059098946398, 10.087717153204819)","(63.3328917969833, 10.082601404038027)","(63.3324006766599, 10.080244446654792)"
262,4.824300050735474,"(63.32833324927226, 10.082890747724568)","(63.329350631330485, 10.082738245458097)","(63.32887326199419, 10.085344630468148)","(63.33059098946398, 10.087713810951014)","(63.33289046008177, 10.082599780657608)","(63.33239924426542, 10.080245688063346)"
263,4.999715089797974,"(63.32833468166675, 10.082891225189396)","(63.329351299781244, 10.082738245458097)","(63.32887478988164, 10.085344439482217)","(63.33059098946398, 10.087710468697209)","(63.33288912318025, 10.08259815727719)","(63.33239781187093, 10.080246929471903)"
264,5.091118097305298,"(63.32833620955421, 10.082891798147191)","(63.329351968232004, 10.082738245458097)","(63.32887631776909, 10.085344248496284)","(63.33059098946398, 10.087707126443403)","(63.33288778627873, 10.08259653389677)","(63.33239637947644, 10.08024817088046)"
265,5.1301960945129395,"(63.328337737441665, 10.082892371104988)","(63.32935263668277, 10.082738245458097)","(63.32887784565654, 10.085344057510353)","(63.33059098946398, 10.0877037841896)","(63.332886449377206, 10.082594910516349)","(63.33239494708195, 10.080249412289016)"
266,5.410449028015137,"(63.32833926532912, 10.082892944062783)","(63.32935330513353, 10.082738245458097)","(63.328879373544, 10.085343962017387)","(63.33059098946398, 10.087700441935795)","(63.33288511247569, 10.08259328713593)","(63.33239351468747, 10.080250653697572)"
267,5.5178539752960205,"(63.32834079321657, 10.082893517020578)","(63.32935397358429, 10.082738245458097)","(63.32888090143145, 10.085343866524422)","(63.33059098946398, 10.08769709968199)","(63.33288387106713, 10.082591568262545)","(63.332392082292984, 10.080251895106127)"
268,5.824569940567017,"(63.328342321104024, 10.082894089978375)","(63.32935473752802, 10.082738245458097)","(63.3288824293189, 10.085343771031456)","(63.33059098946398, 10.087693757428184)","(63.33288262965858, 10.082589849389159)","(63.33239064989849, 10.080253136514683)"
269,5.99966287612915,"(63.32834384899148, 10.08289466293617)","(63.329355501471746, 10.082738245458097)","(63.32888395720636, 10.085343675538489)","(63.33059098946398, 10.087690415174379)","(63.33288138825002, 10.082588130515774)","(63.332389217504, 10.08025437792324)"
270,6.091192007064819,"(63.328345376878936, 10.082895235893965)","(63.32935626541548, 10.082738245458097)","(63.32888548509381, 10.085343580045524)","(63.33059098946398, 10.087687072920573)","(63.33288014684147, 10.082586411642389)","(63.33238778510952, 10.080255619331796)"
271,6.130177974700928,"(63.328346904766384, 10.08289580885176)","(63.32935702935921, 10.082738245458097)","(63.32888701298126, 10.085343484552558)","(63.33059098946398, 10.087683730666768)","(63.33287890543291, 10.082584692769002)","(63.332386448208, 10.080256765247386)"
272,6.410691022872925,"(63.32834843265384, 10.082896381809554)","(63.32935779330293, 10.082738245458097)","(63.32888844537575, 10.085343293566627)","(63.33059098946398, 10.087680388412965)","(63.33287766402436, 10.082582973895617)","(63.33238511130647, 10.080257911162976)"
273,6.517744064331055,"(63.328349960541296, 10.08289695476735)","(63.329358557246664, 10.082738245458097)","(63.32888987777024, 10.085343102580694)","(63.33059098946398, 10.08767704615916)","(63.33287632712283, 10.082581255022232)","(63.33238377440495, 10.080259057078568)"
274,6.824294090270996,"(63.328351488428744, 10.082897527725144)","(63.32935932119039, 10.082738245458097)","(63.32889131016472, 10.085342911594763)","(63.33059098946398, 10.087673703905354)","(63.33287499022131, 10.082579536148847)","(63.33238243750343, 10.080260202994157)"
275,6.999698877334595,"(63.3283530163162, 10.08289810068294)","(63.32936008513412, 10.082738245458097)","(63.32889274255921, 10.085342720608832)","(63.33059098946398, 10.087670361651549)","(63.332873653319794, 10.08257781727546)","(63.33238110060191, 10.080261348909747)"
276,7.091309070587158,"(63.328354448710684, 10.08289857814777)","(63.329360849077844, 10.082738245458097)","(63.3288941749537, 10.0853425296229)","(63.33059098946398, 10.087667019397745)","(63.33287231641827, 10.082576098402075)","(63.33237976370039, 10.080262494825337)"
277,7.1303040981292725,"(63.328355881105175, 10.082899055612598)","(63.32936161302157, 10.082738245458097)","(63.32889560734819, 10.085342338636968)","(63.33059098946398, 10.08766367714394)","(63.33287097951674, 10.08257437952869)","(63.332378331305904, 10.080263736233894)"
278,7.410836935043335,"(63.328357313499666, 10.082899533077427)","(63.3293623769653, 10.082738245458097)","(63.32889713523564, 10.085342243144002)","(63.33059098946398, 10.087660334890135)","(63.33286964261522, 10.082572660655305)","(63.33237689891141, 10.08026497764245)"
279,7.517627000808716,"(63.32835874589415, 10.082900010542257)","(63.329363140909024, 10.082738245458097)","(63.3288986631231, 10.085342147651037)","(63.33059098946398, 10.087656992636331)","(63.3328683057137, 10.082571037274885)","(63.33237546651692, 10.080266219051005)"
280,7.824207067489624,"(63.328360178288634, 10.082900488007088)","(63.32936390485275, 10.082738245458097)","(63.32890019101055, 10.08534205215807)","(63.33059098946398, 10.087653650382526)","(63.332866968812176, 10.082569413894467)","(63.33237403412244, 10.080267460459561)"
281,7.999805927276611,"(63.328361610683125, 10.082900965471916)","(63.32936466879648, 10.082738245458097)","(63.328901718898, 10.085341956665104)","(63.33059098946398, 10.08765030812872)","(63.33286563191065, 10.082567790514046)","(63.332372601727954, 10.080268701868118)"
282,8.091346979141235,"(63.32836313857058, 10.082901538429711)","(63.329365432740204, 10.082738245458097)","(63.32890324678546, 10.08534186117214)","(63.33059098946398, 10.087646965874915)","(63.33286429500913, 10.082566167133626)","(63.33237116933346, 10.080269943276674)"
283,8.130104064941406,"(63.328364666458036, 10.082902111387506)","(63.32936619668393, 10.082738245458097)","(63.328904774672914, 10.085341765679173)","(63.33059098946398, 10.08764362362111)","(63.33286295810761, 10.082564543753207)","(63.33236973693897, 10.08027118468523)"
284,8.410368919372559,"(63.32836619434549, 10.082902684345301)","(63.32936696062766, 10.082738245458097)","(63.32890630256037, 10.085341574693242)","(63.33059098946398, 10.087640281367305)","(63.332861621206085, 10.082562920372787)","(63.33236830454449, 10.080272426093787)"
285,8.5176420211792,"(63.32836772223295, 10.082903257303096)","(63.329367724571384, 10.082738245458097)","(63.32890783044782, 10.08534138370731)","(63.33059098946398, 10.0876369391135)","(63.332860284304566, 10.082561201499402)","(63.33236687215, 10.080273667502343)"
286,8.824429035186768,"(63.3283692501204, 10.082903830260891)","(63.32936848851511, 10.082738245458097)","(63.328909358335274, 10.085341192721376)","(63.33059098946398, 10.087633596859694)","(63.33285894740304, 10.082559482626015)","(63.332365439755506, 10.080274908910898)"
287,8.999788999557495,"(63.32837077800786, 10.082904403218686)","(63.32936925245883, 10.082738245458097)","(63.32891088622273, 10.085341001735445)","(63.33059098946398, 10.08763025460589)","(63.33285761050152, 10.08255776375263)","(63.33236400736102, 10.080276150319454)"
288,9.091168880462646,"(63.32837221040235, 10.082904976176481)","(63.329370016402564, 10.082738245458097)","(63.32891241411018, 10.085340810749514)","(63.33059098946398, 10.087626912352084)","(63.3328562736, 10.082556044879246)","(63.33236257496653, 10.08027739172801)"
289,9.130412101745605,"(63.328373642796834, 10.082905549134276)","(63.32937078034629, 10.082738245458097)","(63.328913941997634, 10.085340619763581)","(63.33059098946398, 10.08762357009828)","(63.332854936698475, 10.082554326005859)","(63.33236123806501, 10.080278633136567)"
290,9.410852909088135,"(63.32837507519132, 10.082906122092071)","(63.32937154429001, 10.082738245458097)","(63.32891546988509, 10.085340524270615)","(63.33059098946398, 10.087620227844475)","(63.332853599796955, 10.082552607132474)","(63.332359901163485, 10.080279874545123)"
291,9.517704963684082,"(63.32837650758581, 10.082906695049866)","(63.32937230823374, 10.082738245458097)","(63.328916997772545, 10.08534042877765)","(63.33059098946398, 10.08761688559067)","(63.3328523583884, 10.082550983752053)","(63.332358564261966, 10.080281115953678)"
292,9.824318885803223,"(63.3283779399803, 10.082907268007661)","(63.329372976684496, 10.082738245458097)","(63.32891852566, 10.085340333284684)","(63.33059098946398, 10.087613543336865)","(63.332851116979846, 10.082549360371635)","(63.33235722736045, 10.080282357362234)"
293,9.99973201751709,"(63.32837937237478, 10.082907840965456)","(63.32937364513526, 10.082738245458097)","(63.328920053547456, 10.085340237791717)","(63.33059098946398, 10.08761020108306)","(63.33284987557129, 10.082547736991216)","(63.33235589045892, 10.08028359877079)"
294,10.091346979141235,"(63.32838090026223, 10.082908318430285)","(63.32937431358602, 10.082738245458097)","(63.32892158143491, 10.085340142298753)","(63.33059098946398, 10.087606858829256)","(63.33284863416274, 10.082546113610796)","(63.3323545535574, 10.080284840179347)"
295,10.130024909973145,"(63.32838242814969, 10.082908795895115)","(63.32937498203678, 10.082738245458097)","(63.32892310932237, 10.085340046805786)","(63.33059098946398, 10.08760351657545)","(63.33284739275418, 10.082544490230376)","(63.33235312116291, 10.080286081587904)"
296,10.410707950592041,"(63.32838395603714, 10.082909273359945)","(63.32937565048755, 10.082738245458097)","(63.32892454171686, 10.085339855819855)","(63.33059098946398, 10.087600174321645)","(63.33284615134563, 10.082542866849957)","(63.332351688768426, 10.08028732299646)"
297,10.51764702796936,"(63.32838548392459, 10.082909750824774)","(63.32937631893831, 10.082738245458097)","(63.32892597411134, 10.085339664833922)","(63.33059098946398, 10.087596832067842)","(63.3328448144441, 10.082541147976572)","(63.33235025637394, 10.080288564405016)"
298,10.824141025543213,"(63.32838701181204, 10.082910228289602)","(63.32937708288203, 10.082738245458097)","(63.32892740650583, 10.085339473847991)","(63.33059098946398, 10.087593489814036)","(63.33284347754258, 10.082539429103187)","(63.33234882397945, 10.080289805813571)"
299,10.999695062637329,"(63.328388539699496, 10.082910705754433)","(63.329377846825764, 10.082738245458097)","(63.32892883890032, 10.08533928286206)","(63.330590893971014, 10.087590147560231)","(63.33284214064106, 10.0825377102298)","(63.33234739158496, 10.080291047222127)"
300,11.09128999710083,"(63.32838997209399, 10.082911278712228)","(63.32937861076949, 10.082738245458097)","(63.32893027129481, 10.085339091876127)","(63.33059079847805, 10.087586805306426)","(63.332840803739536, 10.082535991356416)","(63.33234595919048, 10.080292288630684)"
301,11.130089044570923,"(63.32839140448847, 10.082911851670023)","(63.32937937471321, 10.082738245458097)","(63.32893170368929, 10.085338900890196)","(63.330590702985084, 10.08758346305262)","(63.33283946683801, 10.08253427248303)","(63.33234452679599, 10.08029353003924)"
302,11.410391092300415,"(63.32839283688296, 10.082912424627818)","(63.329380138656944, 10.082738245458097)","(63.32893323157674, 10.08533880539723)","(63.33059060749212, 10.087580120798817)","(63.33283812993649, 10.082532553609646)","(63.3323430944015, 10.080294771447797)"
303,11.517608880996704,"(63.32839426927745, 10.082912997585613)","(63.32938090260067, 10.082738245458097)","(63.3289347594642, 10.085338709904265)","(63.330590511999155, 10.087576778545012)","(63.33283679303497, 10.082530930229225)","(63.33234166200701, 10.080296012856353)"
304,11.824438095092773,"(63.32839570167194, 10.082913570543408)","(63.32938166654439, 10.082738245458097)","(63.32893628735165, 10.085338614411299)","(63.33059041650619, 10.087573436291207)","(63.332835456133445, 10.082529306848807)","(63.33234022961253, 10.08029725426491)"
305,12.000075101852417,"(63.32839713406643, 10.082914143501203)","(63.32938243048812, 10.082738245458097)","(63.3289378152391, 10.085338518918332)","(63.33059041650619, 10.087570094037401)","(63.33283411923192, 10.082527683468388)","(63.33233879721804, 10.080298495673466)"
306,12.09113097190857,"(63.328398661953884, 10.082914716458998)","(63.32938319443184, 10.082738245458097)","(63.32893934312655, 10.085338423425368)","(63.33059041650619, 10.087566751783598)","(63.3328327823304, 10.082526060087968)","(63.33233736482355, 10.080299737082022)"
307,12.1301429271698,"(63.32840018984134, 10.082915289416793)","(63.32938395837557, 10.082738245458097)","(63.328940871014005, 10.085338327932401)","(63.33059041650619, 10.087563409529793)","(63.33283144542888, 10.082524436707548)","(63.332336027922025, 10.080300978490579)"
308,12.410336971282959,"(63.328401717728795, 10.082915862374588)","(63.3293847223193, 10.082738245458097)","(63.32894239890146, 10.08533813694647)","(63.33059041650619, 10.087560067275987)","(63.332830108527354, 10.08252281332713)","(63.332334691020506, 10.080302219899133)"
309,12.517643928527832,"(63.328403245616244, 10.082916435332383)","(63.32938548626302, 10.082738245458097)","(63.32894392678891, 10.085337945960537)","(63.33059041650619, 10.087556725022184)","(63.332828771625834, 10.082521189946709)","(63.33233335411899, 10.08030346130769)"
310,12.824209928512573,"(63.3284047735037, 10.082917008290178)","(63.32938625020675, 10.082738245458097)","(63.328945454676365, 10.085337754974606)","(63.33059041650619, 10.087553382768379)","(63.33282743472431, 10.08251956656629)","(63.33233201721746, 10.080304702716246)"
311,12.999955892562866,"(63.328406301391155, 10.082917581247973)","(63.32938701415048, 10.082738245458097)","(63.32894698256382, 10.085337563988675)","(63.33059041650619, 10.087550040514573)","(63.33282609782279, 10.08251794318587)","(63.332330680315934, 10.0803059441248)"
312,13.091176986694336,"(63.32840773378564, 10.082918058712803)","(63.32938777809421, 10.082738245458097)","(63.32894851045127, 10.085337373002742)","(63.33059041650619, 10.087546698260768)","(63.33282476092127, 10.08251631980545)","(63.332329343414415, 10.080307185533357)"
313,13.130090951919556,"(63.32840916618013, 10.082918536177631)","(63.32938854203794, 10.082738245458097)","(63.328950038338725, 10.085337182016811)","(63.33059041650619, 10.087543356006963)","(63.33282342401974, 10.082514696425031)","(63.33232791101993, 10.080308331448947)"
314,13.410518884658813,"(63.32841059857462, 10.08291901364246)","(63.329389305981664, 10.082738245458097)","(63.32895156622618, 10.08533699103088)","(63.33059041650619, 10.087540013753157)","(63.332822087118224, 10.08251307304461)","(63.33232647862544, 10.080309477364537)"
315,13.517746925354004,"(63.328412030969105, 10.08291949110729)","(63.329390069925395, 10.082738245458097)","(63.328953094113636, 10.085336800044947)","(63.33059041650619, 10.087536671499352)","(63.33282084570967, 10.082511354171226)","(63.33232504623095, 10.080310623280127)"
316,13.824270009994507,"(63.32841346336359, 10.08291996857212)","(63.329390738376155, 10.082738245458097)","(63.32895462200109, 10.085336609059016)","(63.33059041650619, 10.087533329245547)","(63.332819604301115, 10.082509635297841)","(63.332323613836465, 10.080311769195719)"
317,13.999978065490723,"(63.32841489575808, 10.08292044603695)","(63.329391406826915, 10.082738245458097)","(63.32895614988854, 10.085336418073085)","(63.33059041650619, 10.087529986991742)","(63.33281836289256, 10.082507916424454)","(63.33232218144198, 10.080312915111309)"
318,14.091155052185059,"(63.328416423645535, 10.082921018994744)","(63.32939207527767, 10.082738245458097)","(63.328957677775996, 10.085336227087152)","(63.33059041650619, 10.087526644737936)","(63.332817121484005, 10.08250619755107)","(63.33232074904749, 10.080314061026899)"
319,14.130300045013428,"(63.328417951532984, 10.08292159195254)","(63.32939274372843, 10.082738245458097)","(63.32895920566345, 10.085336036101221)","(63.33059041650619, 10.087523302484133)","(63.33281588007545, 10.082504478677684)","(63.332319316653, 10.080315302435455)"
320,14.410495042800903,"(63.32841947942044, 10.082922164910334)","(63.329393412179186, 10.082738245458097)","(63.32896073355091, 10.085335940608255)","(63.33059041650619, 10.087519960230328)","(63.332814638666896, 10.0825027598043)","(63.33231788425851, 10.080316543844011)"
321,14.517688989639282,"(63.328421007307895, 10.08292273786813)","(63.329394080629946, 10.082738245458097)","(63.328962261438356, 10.085335845115289)","(63.33059041650619, 10.087516617976522)","(63.33281330176537, 10.082501136423879)","(63.33231645186402, 10.080317785252568)"
322,14.8244149684906,"(63.328422535195344, 10.082923310825924)","(63.32939484457368, 10.082738149965131)","(63.32896378932581, 10.085335749622324)","(63.33059041650619, 10.087513275722717)","(63.33281196486385, 10.08249951304346)","(63.33231501946953, 10.080319026661122)"
323,14.999666929244995,"(63.3284240630828, 10.08292388378372)","(63.3293956085174, 10.082738054472166)","(63.32896531721327, 10.085335654129358)","(63.33059041650619, 10.087509933468912)","(63.33281062796233, 10.082497889663042)","(63.33231358707504, 10.080320268069679)"
324,15.091304063796997,"(63.32842549547729, 10.082924361248548)","(63.32939637246113, 10.0827379589792)","(63.328966845100716, 10.085335558636391)","(63.33059041650619, 10.087506591215108)","(63.332809291060805, 10.082496266282622)","(63.33231215468055, 10.080321509478235)"
325,15.130259037017822,"(63.328426927871774, 10.082924838713378)","(63.329397136404864, 10.082737863486233)","(63.32896837298817, 10.085335463143425)","(63.33059041650619, 10.087503248961303)","(63.33280795415928, 10.082494642902201)","(63.33231081777903, 10.080322750886792)"
326,15.410780906677246,"(63.32842836026626, 10.082925316178208)","(63.32939790034859, 10.082737767993269)","(63.328969805382656, 10.085335272157494)","(63.33059041650619, 10.087499906707498)","(63.33280661725776, 10.082493019521783)","(63.33230948087751, 10.080323992295348)"
327,15.517637014389038,"(63.32842979266075, 10.082925793643037)","(63.32939866429232, 10.082737672500302)","(63.32897123777715, 10.08533508117156)","(63.33059041650619, 10.087496564453694)","(63.33280528035624, 10.082491396141362)","(63.33230814397599, 10.080325233703903)"
328,15.824461936950684,"(63.32843122505524, 10.082926271107866)","(63.329399428236044, 10.082737672500302)","(63.32897267017164, 10.08533489018563)","(63.33059041650619, 10.087493222199889)","(63.332803943454714, 10.082489772760944)","(63.33230680707447, 10.080326475112459)"
329,15.999923944473267,"(63.328432657449724, 10.082926748572696)","(63.329400192179776, 10.082737672500302)","(63.32897410256612, 10.085334699199699)","(63.33059041650619, 10.087489879946084)","(63.33280260655319, 10.082488149380524)","(63.33230547017295, 10.080327716521015)"
330,16.09129309654236,"(63.32843418533718, 10.08292732153049)","(63.3294009561235, 10.082737672500302)","(63.328975534960605, 10.085334508213766)","(63.33059041650619, 10.087486537692278)","(63.33280126965167, 10.082486526000103)","(63.33230413327143, 10.080328957929572)"
331,16.130274057388306,"(63.328435713224636, 10.082927894488286)","(63.329401720067224, 10.082737672500302)","(63.328976967355096, 10.085334317227835)","(63.33059041650619, 10.087483195438473)","(63.33279993275015, 10.082484902619685)","(63.33230270087694, 10.080330199338128)"
332,16.410404920578003,"(63.328437241112084, 10.08292846744608)","(63.329402484010956, 10.082737672500302)","(63.32897849524255, 10.085334126241904)","(63.33059041650619, 10.08747985318467)","(63.33279859584862, 10.082483279239264)","(63.33230126848245, 10.080331440746685)"
333,16.517971992492676,"(63.32843876899954, 10.082929040403876)","(63.32940324795468, 10.082737672500302)","(63.32898002313001, 10.085333935255973)","(63.33059041650619, 10.087476510930864)","(63.3327972589471, 10.08248156036588)","(63.33229983608797, 10.080332682155241)"
334,16.824410915374756,"(63.328440296886995, 10.08292961336167)","(63.329404011898404, 10.082737672500302)","(63.32898155101746, 10.085333744270041)","(63.33059041650619, 10.08747316867706)","(63.33279592204558, 10.082479841492495)","(63.33229840369348, 10.080333923563797)"
335,16.999722003936768,"(63.32844182477445, 10.082930186319466)","(63.329404775842136, 10.082737672500302)","(63.32898307890492, 10.085333553284109)","(63.33059041650619, 10.087469826423254)","(63.33279458514406, 10.082478122619108)","(63.33229697129899, 10.080335164972354)"
336,17.091197967529297,"(63.32844325716894, 10.082930663784296)","(63.32940553978586, 10.082737672500302)","(63.328984606792375, 10.085333362298178)","(63.33059041650619, 10.087466484169449)","(63.33279324824254, 10.082476403745723)","(63.3322955389045, 10.08033640638091)"
337,17.13037395477295,"(63.328444689563426, 10.082931141249125)","(63.329406303729584, 10.082737672500302)","(63.32898613467983, 10.085333171312246)","(63.33059041650619, 10.087463141915645)","(63.33279191134101, 10.082474684872338)","(63.33229410651001, 10.080337647789467)"
338,17.411874055862427,"(63.32844612195791, 10.082931618713953)","(63.329407067673316, 10.082737672500302)","(63.328987662567286, 10.085332980326314)","(63.33059041650619, 10.08745979966184)","(63.33279057443949, 10.082472965998953)","(63.33229267411552, 10.080338889198021)"
339,17.517714977264404,"(63.3284475543524, 10.082932096178784)","(63.32940783161704, 10.082737672500302)","(63.328989190454735, 10.085332789340383)","(63.33059041650619, 10.087456457408035)","(63.332789237537966, 10.082471342618533)","(63.33229124172104, 10.080340130606578)"
340,17.824492931365967,"(63.32844898674689, 10.082932573643614)","(63.329408595560764, 10.082737672500302)","(63.32899071834218, 10.085332598354452)","(63.33059041650619, 10.08745311515423)","(63.33278790063645, 10.082469719238114)","(63.33228980932655, 10.080341372015134)"
341,17.999694108963013,"(63.328450419141376, 10.082933051108443)","(63.329409359504496, 10.082737672500302)","(63.32899224622964, 10.085332407368519)","(63.33059041650619, 10.087449772900424)","(63.33278656373493, 10.082468095857694)","(63.332288376932055, 10.080342613423689)"
342,18.091181993484497,"(63.32845194702883, 10.082933624066237)","(63.32941012344822, 10.082737672500302)","(63.328993774117095, 10.085332216382586)","(63.33059041650619, 10.087446430646619)","(63.3327852268334, 10.082466472477273)","(63.332286944537564, 10.080343854832245)"
