,time,asv_1,asv_2
21,0.0,"(63.32941528006838, 10.079843662677098)","(63.33054916354494, 10.082233756119486)"
22,0.6328020095825195,"(63.329420150209636, 10.079843662677098)","(63.33054916354494, 10.082223729358072)"
23,1.0000619888305664,"(63.32942502035089, 10.079843662677098)","(63.33054916354494, 10.08221341611776)"
24,1.6326899528503418,"(63.32942931753435, 10.079843662677098)","(63.33054916354494, 10.082203102877447)"
25,1.9999730587005615,"(63.329433614717814, 10.079843662677098)","(63.33054916354494, 10.082193076116031)"
26,2.6327130794525146,"(63.32943819838018, 10.079843662677098)","(63.33054916354494, 10.082183049354615)"
27,2.999932050704956,"(63.32944278204255, 10.079843662677098)","(63.33054916354494, 10.082172736114302)"
28,3.6327409744262695,"(63.32944736570491, 10.0798433761982)","(63.33054916354494, 10.08216242287399)"
29,4.000524997711182,"(63.32945194936726, 10.079843089719303)","(63.33054945002384, 10.082152396112576)"
30,4.632543087005615,"(63.32945624655072, 10.079843089719303)","(63.33054973650274, 10.082142369351162)"
31,5.000380992889404,"(63.329460543734186, 10.079843089719303)","(63.33054973650274, 10.08213205611085)"
32,5.632760047912598,"(63.32946512739655, 10.079843089719303)","(63.33054973650274, 10.082121742870537)"
33,6.000313997268677,"(63.32946971105892, 10.079843089719303)","(63.33054973650274, 10.082111716109122)"
34,6.632858037948608,"(63.32947429472128, 10.079843089719303)","(63.33054973650274, 10.082101689347708)"
35,7.0000481605529785,"(63.32947887838363, 10.079843089719303)","(63.33054973650274, 10.082091376107396)"
36,7.63329005241394,"(63.32948317556709, 10.079843089719303)","(63.33054973650274, 10.082081062867083)"
37,7.999953985214233,"(63.32948747275056, 10.079843089719303)","(63.33054973650274, 10.082071036105667)"
38,8.633126020431519,"(63.32949205641292, 10.079843089719303)","(63.33054973650274, 10.082061009344253)"
39,9.000016927719116,"(63.32949664007528, 10.079843089719303)","(63.33054973650274, 10.082050696103941)"
40,9.63361406326294,"(63.329501223737644, 10.079843089719303)","(63.33054973650274, 10.082040382863628)"
41,10.0001220703125,"(63.32950580740001, 10.079843089719303)","(63.33054973650274, 10.082030356102212)"
42,10.633141994476318,"(63.32951039106237, 10.079843089719303)","(63.33054973650274, 10.082020329340798)"
43,10.999958038330078,"(63.329514974724724, 10.079843089719303)","(63.33054973650274, 10.082010302579384)"
44,11.6335289478302,"(63.32951927190818, 10.079843089719303)","(63.33054973650274, 10.08200027581797)"
45,12.000400066375732,"(63.32952356909165, 10.079843089719303)","(63.33054973650274, 10.081989962577659)"
46,12.632822036743164,"(63.329528152754015, 10.079843089719303)","(63.33054973650274, 10.081979649337345)"
47,13.000252962112427,"(63.32953273641638, 10.079843089719303)","(63.33054973650274, 10.08196962257593)"
48,13.632727146148682,"(63.32953732007874, 10.079843089719303)","(63.33054973650274, 10.081959595814515)"
49,13.999946117401123,"(63.329541903741095, 10.079843089719303)","(63.33055002298164, 10.0819495690531)"
50,14.632925033569336,"(63.329546487403455, 10.079843089719303)","(63.330550309460534, 10.081939542291684)"
51,14.99996304512024,"(63.329551071065815, 10.079843089719303)","(63.330550309460534, 10.081929229051372)"
52,15.632768154144287,"(63.32955565472818, 10.079843089719303)","(63.330550309460534, 10.08191891581106)"
53,15.999957084655762,"(63.32956023839054, 10.079843089719303)","(63.330550309460534, 10.08190974848634)"
54,16.633559942245483,"(63.3295648220529, 10.079843089719303)","(63.330550309460534, 10.081900581161618)"
55,17.000061988830566,"(63.32956940571526, 10.079843089719303)","(63.330550309460534, 10.0818908408791)"
56,17.633465051651,"(63.32957370289873, 10.079843089719303)","(63.330550309460534, 10.081881100596581)"
57,17.999983072280884,"(63.329578000082186, 10.079843089719303)","(63.33055088241832, 10.081871073835167)"
58,18.63360905647278,"(63.329582297265645, 10.079843089719303)","(63.33055145537612, 10.081861047073751)"
59,19.000096082687378,"(63.32958659444911, 10.079843089719303)","(63.33055174185502, 10.081851306791235)"
60,19.632979154586792,"(63.32959089163258, 10.0798433761982)","(63.33055202833392, 10.081841566508718)"
61,20.00040602684021,"(63.32959518881605, 10.079843662677098)","(63.33055288777061, 10.081832112705097)"
62,20.632786989212036,"(63.32959948599951, 10.079844235634893)","(63.3305537472073, 10.081822658901478)"
63,21.000307083129883,"(63.329603783182975, 10.079844808592687)","(63.33055432016509, 10.081812918618962)"
64,21.63271713256836,"(63.32960808036644, 10.079845954508277)","(63.33055489312289, 10.081803178336443)"
65,21.999994039535522,"(63.32961237754991, 10.079847100423867)","(63.33055603903848, 10.081793724532824)"
66,22.632699012756348,"(63.32961667473337, 10.079848532818357)","(63.33055718495407, 10.081784270729205)"
67,23.000019073486328,"(63.32962097191683, 10.079849965212844)","(63.33055833086966, 10.081774530446687)"
68,23.632694959640503,"(63.32962526910029, 10.07985168408623)","(63.33055947678525, 10.08176479016417)"
69,23.999932050704956,"(63.32962956628376, 10.079853402959614)","(63.33056090917974, 10.081755049881654)"
70,24.63268804550171,"(63.32963357698832, 10.079855694790794)","(63.330562341574236, 10.081745309599135)"
71,25.00068211555481,"(63.329637587692886, 10.079857986621974)","(63.33056377396872, 10.081735855795516)"
72,25.63251805305481,"(63.32964188487635, 10.079860851410949)","(63.330565206363204, 10.081726401991897)"
73,26.00028109550476,"(63.32964618205981, 10.079863716199926)","(63.33056663875769, 10.081716948188276)"
74,26.63273811340332,"(63.32965047924328, 10.079866580988902)","(63.33056807115217, 10.081707494384657)"
75,27.000354051589966,"(63.32965477642674, 10.079869445777877)","(63.33056950354667, 10.08169775410214)"
76,27.633002996444702,"(63.3296590736102, 10.079873170003545)","(63.33057093594116, 10.081688013819623)"
77,28.00022006034851,"(63.32966337079367, 10.079876894229214)","(63.330572368335645, 10.081678560016003)"
78,28.633671045303345,"(63.32966709501934, 10.079880618454883)","(63.33057380073013, 10.081669106212384)"
79,29.00018811225891,"(63.32967081924501, 10.07988434268055)","(63.33057523312462, 10.081659365929866)"
80,29.632796049118042,"(63.329675116428476, 10.079888639864013)","(63.330576665519104, 10.08164962564735)"
81,30.00006604194641,"(63.329679413611935, 10.079892937047477)","(63.330577811434694, 10.081639885364833)"
82,30.633618116378784,"(63.3296831378376, 10.079897520709839)","(63.33057895735029, 10.081630145082315)"
83,30.999799013137817,"(63.32968686206326, 10.0799021043722)","(63.33058010326588, 10.081620404799798)"
84,31.633096933364868,"(63.32969115924672, 10.07990697451346)","(63.33058124918147, 10.081610664517282)"
85,32.00042915344238,"(63.32969545643019, 10.079911844654717)","(63.33058268157596, 10.081600924234763)"
86,32.63270401954651,"(63.32969946713476, 10.079916428317077)","(63.330584113970446, 10.081591183952245)"
87,33.00023794174194,"(63.329703477839324, 10.079921011979438)","(63.330585259886035, 10.081581443669728)"
88,33.632737159729004,"(63.32970748854389, 10.079925882120698)","(63.330586405801625, 10.081571703387212)"
89,33.99994206428528,"(63.329711499248454, 10.079930752261957)","(63.330587551717215, 10.081561963104694)"
90,34.633615016937256,"(63.329715223474125, 10.079935622403216)","(63.3305886976328, 10.081552222822177)"
91,34.99994611740112,"(63.329718947699796, 10.079940492544473)","(63.33058984354839, 10.08154248253966)"
92,35.63270401954651,"(63.32972295840436, 10.07994564916463)","(63.33059098946398, 10.081532742257142)"
93,36.00022602081299,"(63.32972696910893, 10.079950805784787)","(63.33059213537957, 10.081523001974624)"
94,36.63285207748413,"(63.32973097981349, 10.079955675926044)","(63.33059328129516, 10.081513261692107)"
95,36.99996209144592,"(63.329734990518055, 10.079960546067303)","(63.33059442721075, 10.08150352140959)"
96,37.6327109336853,"(63.32973900122262, 10.079965416208562)","(63.33059557312634, 10.081493781127074)"
97,38.00158905982971,"(63.329743011927185, 10.079970286349822)","(63.330596719041935, 10.081484040844556)"
98,38.632737159729004,"(63.32974702263175, 10.07997515649108)","(63.33059786495753, 10.081474300562038)"
99,38.99996209144592,"(63.32975103333632, 10.079980026632338)","(63.33059901087312, 10.081464560279521)"
100,39.63285207748413,"(63.32975447108309, 10.079984610294698)","(63.33060015678871, 10.081454819997004)"
101,39.999983072280884,"(63.32975790882986, 10.07998919395706)","(63.3306013027043, 10.081445079714488)"
102,40.63304901123047,"(63.32976163305553, 10.079993491140524)","(63.33060244861989, 10.081435339431971)"
103,40.99998712539673,"(63.329765357281204, 10.079997788323988)","(63.33060359453548, 10.081425599149453)"
104,41.63272500038147,"(63.32976936798577, 10.080001799028553)","(63.33060474045107, 10.081415858866935)"
105,41.99994206428528,"(63.329773378690334, 10.080005809733118)","(63.33060588636666, 10.081406118584418)"
106,42.63273215293884,"(63.3297776758738, 10.080009533958787)","(63.33060703228225, 10.081396378301902)"
107,42.99996304512024,"(63.32978197305726, 10.080013258184456)","(63.330608178197835, 10.081386638019385)"
108,43.6335871219635,"(63.329786270240724, 10.080016695931226)","(63.330609324113425, 10.081376897736867)"
109,44.00032114982605,"(63.32979056742419, 10.080020133677996)","(63.33061018355012, 10.081367157454348)"
110,44.63334393501282,"(63.329794578128755, 10.080022998466973)","(63.33061104298682, 10.081357417171832)"
111,44.999967098236084,"(63.32979858883332, 10.080025863255948)","(63.33061218890241, 10.081347676889315)"
112,45.63307309150696,"(63.32980317249568, 10.080028728044923)","(63.330613334818, 10.081337936606797)"
113,46.000128984451294,"(63.32980775615804, 10.0800315928339)","(63.33061448073359, 10.08132819632428)"
114,46.633294105529785,"(63.329811766862605, 10.080034171143978)","(63.33061562664918, 10.081318456041764)"
115,46.99996495246887,"(63.32981577756717, 10.080036749454056)","(63.33061677256477, 10.081308715759246)"
116,47.63318705558777,"(63.32982036122953, 10.080039327764133)","(63.33061791848036, 10.081298975476729)"
117,47.999961137771606,"(63.32982494489189, 10.08004190607421)","(63.33061906439595, 10.081289235194212)"
118,48.632883071899414,"(63.32982952855426, 10.08004419790539)","(63.33062021031153, 10.081279494911694)"
119,49.00016498565674,"(63.32983411221662, 10.080046489736572)","(63.330621069748226, 10.081269754629178)"
120,49.632795095443726,"(63.32983812292119, 10.080048781567754)","(63.33062192918492, 10.081260014346661)"
121,50.00061011314392,"(63.32984213362575, 10.080051073398934)","(63.33062307510051, 10.081250274064143)"
122,50.633650064468384,"(63.32984671728811, 10.080053365230114)","(63.3306242210161, 10.081240533781626)"
123,51.000115156173706,"(63.32985130095047, 10.080055657061296)","(63.33062536693169, 10.08123050702021)"
124,51.63284993171692,"(63.329855884612826, 10.080057948892476)","(63.33062651284728, 10.081220480258795)"
125,52.00001001358032,"(63.329860468275186, 10.080060240723656)","(63.33062765876287, 10.081210739976278)"
126,52.632792949676514,"(63.32986476545865, 10.080062532554837)","(63.33062880467846, 10.081200999693761)"
127,53.00007915496826,"(63.32986906264211, 10.080064824386017)","(63.33062966411515, 10.081191259411245)"
