,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1710840520.803864, caravela,7,111,5,3,
1,1710840523.855211, caravela,7,111,11,3,3.051347017288208
2,1710840529.054286, caravela,7,111,17,5,5.199074983596802
3,1710840532.154121, caravela,7,111,11,3,3.09983491897583
4,1710840537.354035, caravela,7,111,16,7,5.19991397857666
5,1710840541.453918, caravela,7,111,13,4,4.099883079528809
6,1710840546.605037, caravela,7,111,16,6,5.151118993759155
7,1710840553.804538, caravela,7,111,25,9,7.199501037597656
8,1710840560.104763, caravela,7,111,20,8,6.300225019454956
9,1710840564.205296, caravela,7,111,12,4,4.1005330085754395
10,1710840573.454005, caravela,7,111,27,9,9.248708963394165
11,1710840577.606624, caravela,7,111,12,5,4.152618885040283
12,1710840583.853997, caravela,7,111,18,6,6.247373104095459
13,1710840589.956242, caravela,7,111,18,6,6.102245092391968
14,1710840596.15363, caravela,7,111,18,6,6.197387933731079
15,1710840600.205246, caravela,7,111,12,4,4.051615953445435
16,1710840606.353806, caravela,7,111,18,6,6.148560047149658
17,1710840611.453637, caravela,7,111,16,7,5.099830865859985
18,1710840616.653985, caravela,7,111,15,5,5.200348138809204
19,1710840619.704595, caravela,7,111,9,3,3.050610065460205
0,1710840518.287323, caravela-3,7,113,6,4,
1,1710840521.387156, caravela-3,7,113,7,3,3.0998330116271973
2,1710840525.537064, caravela-3,7,113,10,5,4.149908065795898
3,1710840528.637162, caravela-3,7,113,8,3,3.100097894668579
4,1710840534.837483, caravela-3,7,113,13,6,6.2003209590911865
5,1710840537.88738, caravela-3,7,113,8,3,3.0498969554901123
6,1710840540.987488, caravela-3,7,113,6,3,3.1001081466674805
7,1710840544.087527, caravela-3,7,113,7,3,3.100039005279541
8,1710840551.337574, caravela-3,7,113,17,7,7.250046968460083
9,1710840557.536716, caravela-3,7,113,15,6,6.199141979217529
10,1710840560.587196, caravela-3,7,113,6,3,3.0504801273345947
11,1710840569.737819, caravela-3,7,113,18,12,9.150622844696045
12,1710840574.837067, caravela-3,7,113,10,5,5.099247932434082
13,1710840580.036902, caravela-3,7,113,10,6,5.1998350620269775
14,1710840586.286927, caravela-3,7,113,12,9,6.250025033950806
15,1710840592.387382, caravela-3,7,113,12,6,6.100455045700073
16,1710840596.487213, caravela-3,7,113,8,4,4.099830865859985
17,1710840602.687251, caravela-3,7,113,12,8,6.200038194656372
18,1710840608.986916, caravela-3,7,113,12,6,6.2996649742126465
19,1710840613.048159, caravela-3,7,113,9,4,4.0612428188323975
20,1710840617.136774, caravela-3,7,113,8,4,4.08861517906189
