timestamp (seconds since 01/01/1970), system, entity , value, speed_units (enumerated)
1710841436.840458, caravela, 7, 1.000000, METERS_PS
1710841437.886317, caravela, 7, 1.000000, METERS_PS
1710841438.886875, caravela, 7, 1.000000, METERS_PS
1710841439.888485, caravela, 7, 1.000000, METERS_PS
1710841440.890569, caravela, 7, 1.000000, METERS_PS
1710841441.936443, caravela, 7, 1.000000, METERS_PS
1710841442.938775, caravela, 7, 1.000000, METERS_PS
1710841443.987719, caravela, 7, 1.000000, METERS_PS
1710841445.036267, caravela, 7, 1.000000, METERS_PS
1710841446.086342, caravela, 7, 1.000000, METERS_PS
1710841447.136315, caravela, 7, 1.000000, METERS_PS
1710841448.187645, caravela, 7, 1.000000, METERS_PS
1710841449.236434, caravela, 7, 1.000000, METERS_PS
1710841450.288492, caravela, 7, 1.000000, METERS_PS
1710841451.288424, caravela, 7, 1.000000, METERS_PS
1710841452.341914, caravela, 7, 1.000000, METERS_PS
1710841453.387991, caravela, 7, 1.000000, METERS_PS
1710841454.388965, caravela, 7, 1.000000, METERS_PS
1710841455.438942, caravela, 7, 1.000000, METERS_PS
1710841456.489056, caravela, 7, 1.000000, METERS_PS
1710841457.536228, caravela, 7, 1.000000, METERS_PS
1710841458.586724, caravela, 7, 1.000000, METERS_PS
1710841459.587087, caravela, 7, 1.000000, METERS_PS
1710841460.637932, caravela, 7, 1.000000, METERS_PS
1710841461.686709, caravela, 7, 1.000000, METERS_PS
1710841462.686743, caravela, 7, 1.000000, METERS_PS
1710841463.736231, caravela, 7, 1.000000, METERS_PS
1710841464.753120, caravela, 7, 1.000000, METERS_PS
1710841465.786508, caravela, 7, 1.000000, METERS_PS
1710841466.836933, caravela, 7, 1.000000, METERS_PS
1710841467.339835, caravela, 7, 1.000000, METERS_PS
1710841468.386810, caravela, 7, 1.000000, METERS_PS
1710841469.436589, caravela, 7, 1.000000, METERS_PS
1710841470.488940, caravela, 7, 1.000000, METERS_PS
1710841471.536274, caravela, 7, 1.000000, METERS_PS
1710841472.536549, caravela, 7, 1.000000, METERS_PS
1710841473.536676, caravela, 7, 1.000000, METERS_PS
1710841474.586489, caravela, 7, 1.000000, METERS_PS
1710841475.587723, caravela, 7, 1.000000, METERS_PS
1710841476.637005, caravela, 7, 1.000000, METERS_PS
1710841477.687543, caravela, 7, 1.000000, METERS_PS
1710841478.736366, caravela, 7, 1.000000, METERS_PS
1710841479.736373, caravela, 7, 1.000000, METERS_PS
1710841480.789222, caravela, 7, 1.000000, METERS_PS
1710841481.836822, caravela, 7, 1.000000, METERS_PS
1710841482.886211, caravela, 7, 1.000000, METERS_PS
1710841483.886690, caravela, 7, 1.000000, METERS_PS
1710841484.886822, caravela, 7, 1.000000, METERS_PS
1710841485.888484, caravela, 7, 1.000000, METERS_PS
1710841486.888534, caravela, 7, 1.000000, METERS_PS
1710841487.936449, caravela, 7, 1.000000, METERS_PS
1710841488.936715, caravela, 7, 1.000000, METERS_PS
1710841489.986649, caravela, 7, 1.000000, METERS_PS
1710841490.989771, caravela, 7, 1.000000, METERS_PS
1710841492.036368, caravela, 7, 1.000000, METERS_PS
1710841493.036701, caravela, 7, 1.000000, METERS_PS
1710841494.036699, caravela, 7, 1.000000, METERS_PS
1710841495.036923, caravela, 7, 1.000000, METERS_PS
1710841496.047051, caravela, 7, 1.000000, METERS_PS
1710841497.086874, caravela, 7, 1.000000, METERS_PS
1710841498.136794, caravela, 7, 1.000000, METERS_PS
1710841499.187565, caravela, 7, 1.000000, METERS_PS
1710841500.189788, caravela, 7, 1.000000, METERS_PS
1710841501.236677, caravela, 7, 1.000000, METERS_PS
1710841502.237792, caravela, 7, 1.000000, METERS_PS
1710841503.286310, caravela, 7, 1.000000, METERS_PS
1710841504.288254, caravela, 7, 1.000000, METERS_PS
1710841505.336462, caravela, 7, 1.000000, METERS_PS
1710841506.386527, caravela, 7, 1.000000, METERS_PS
1710841507.436432, caravela, 7, 1.000000, METERS_PS
1710841508.436532, caravela, 7, 1.000000, METERS_PS
1710841509.487863, caravela, 7, 1.000000, METERS_PS
1710841510.539313, caravela, 7, 1.000000, METERS_PS
1710841511.536635, caravela, 7, 1.000000, METERS_PS
1710841512.537627, caravela, 7, 1.000000, METERS_PS
1710841513.586325, caravela, 7, 1.000000, METERS_PS
1710841514.587908, caravela, 7, 1.000000, METERS_PS
1710841515.638180, caravela, 7, 1.000000, METERS_PS
1710841516.693560, caravela, 7, 1.000000, METERS_PS
1710841517.736445, caravela, 7, 1.000000, METERS_PS
1710841518.787472, caravela, 7, 1.000000, METERS_PS
1710841519.836486, caravela, 7, 1.000000, METERS_PS
1710841520.839504, caravela, 7, 1.000000, METERS_PS
1710841521.886984, caravela, 7, 1.000000, METERS_PS
1710841522.936620, caravela, 7, 1.000000, METERS_PS
1710841523.987397, caravela, 7, 1.000000, METERS_PS
1710841524.988112, caravela, 7, 1.000000, METERS_PS
1710841526.036257, caravela, 7, 1.000000, METERS_PS
1710841527.037769, caravela, 7, 1.000000, METERS_PS
1710841528.038093, caravela, 7, 1.000000, METERS_PS
1710841529.086882, caravela, 7, 1.000000, METERS_PS
1710841530.090016, caravela, 7, 1.000000, METERS_PS
1710841531.136610, caravela, 7, 1.000000, METERS_PS
1710841532.186255, caravela, 7, 1.000000, METERS_PS
1710841533.186490, caravela, 7, 1.000000, METERS_PS
1710841534.186593, caravela, 7, 1.000000, METERS_PS
1710841535.236485, caravela, 7, 1.000000, METERS_PS
1710841536.236665, caravela, 7, 1.000000, METERS_PS
