,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1710849962.525311, caravela,7,111,22,7,
1,1710849969.774615, caravela,7,111,35,11,7.2493040561676025
2,1710849975.924477, caravela,7,111,30,8,6.149862051010132
3,1710849978.976612, caravela,7,111,15,3,3.0521349906921387
4,1710849987.224778, caravela,7,111,40,9,8.248165845870972
5,1710849992.374446, caravela,7,111,18,5,5.149667978286743
6,1710849996.524541, caravela,7,111,22,4,4.150094985961914
7,1710849999.624663, caravela,7,111,15,3,3.1001222133636475
8,1710850003.774497, caravela,7,111,20,5,4.149833917617798
9,1710850006.874764, caravela,7,111,15,3,3.100266933441162
10,1710850014.074652, caravela,7,111,38,7,7.199887990951538
11,1710850021.192512, caravela,7,111,40,7,7.1178600788116455
12,1710850029.424788, caravela,7,111,44,13,8.23227596282959
13,1710850035.575109, caravela,7,111,31,8,6.150321006774902
14,1710850062.425648, caravela,7,111,141,26,26.850538969039917
15,1710850067.575031, caravela,7,111,28,5,5.149383068084717
16,1710850070.625179, caravela,7,111,15,3,3.0501480102539062
17,1710850077.924855, caravela,7,111,38,11,7.299675941467285
18,1710850081.024555, caravela,7,111,15,3,3.0996999740600586
19,1710850087.124852, caravela,7,111,30,6,6.100296974182129
20,1710850090.175398, caravela,7,111,18,3,3.050546169281006
21,1710850093.224863, caravela,7,111,15,3,3.0494649410247803
0,1710849960.270817, caravela-2,7,112,20,6,
1,1710849967.620777, caravela-2,7,112,28,10,7.349959850311279
2,1710849973.820731, caravela-2,7,112,24,9,6.199954032897949
3,1710849976.970485, caravela-2,7,112,12,3,3.149754047393799
4,1710849982.170568, caravela-2,7,112,20,7,5.200083017349243
5,1710849986.273784, caravela-2,7,112,16,4,4.103215932846069
6,1710849990.321707, caravela-2,7,112,11,4,4.0479230880737305
7,1710849994.474328, caravela-2,7,112,16,4,4.152621030807495
8,1710849997.570459, caravela-2,7,112,12,3,3.096130847930908
9,1710850002.720477, caravela-2,7,112,20,5,5.150018215179443
10,1710850010.92065, caravela-2,7,112,34,10,8.200172901153564
11,1710850018.170512, caravela-2,7,112,33,11,7.2498619556427
12,1710850023.37093, caravela-2,7,112,23,6,5.200417995452881
13,1710850030.670649, caravela-2,7,112,30,7,7.2997190952301025
14,1710850033.770386, caravela-2,7,112,13,3,3.0997369289398193
15,1710850041.970589, caravela-2,7,112,36,13,8.200202941894531
16,1710850045.070684, caravela-2,7,112,13,3,3.10009503364563
17,1710850049.170422, caravela-2,7,112,18,5,4.099738121032715
18,1710850057.270642, caravela-2,7,112,36,13,8.100219964981079
19,1710850060.370535, caravela-2,7,112,11,3,3.0998928546905518
20,1710850063.420441, caravela-2,7,112,12,3,3.049906015396118
21,1710850066.470689, caravela-2,7,112,12,3,3.050248146057129
22,1710850074.621139, caravela-2,7,112,36,13,8.150449991226196
23,1710850078.770467, caravela-2,7,112,16,4,4.149327993392944
24,1710850084.870826, caravela-2,7,112,24,9,6.100358963012695
25,1710850089.020608, caravela-2,7,112,18,4,4.149781942367554
0,1710849955.527957, caravela-3,7,113,7,3,
1,1710849958.578542, caravela-3,7,113,9,3,3.0505850315093994
2,1710849965.879191, caravela-3,7,113,21,7,7.300648927688599
3,1710849972.080051, caravela-3,7,113,18,6,6.200860023498535
4,1710849975.178575, caravela-3,7,113,9,3,3.0985240936279297
5,1710849980.278386, caravela-3,7,113,15,5,5.09981107711792
6,1710849983.37849, caravela-3,7,113,9,3,3.1001038551330566
7,1710849988.580155, caravela-3,7,113,15,5,5.201664924621582
8,1710849991.63349, caravela-3,7,113,9,3,3.053335189819336
9,1710849994.678282, caravela-3,7,113,9,3,3.0447919368743896
10,1710849999.72917, caravela-3,7,113,15,5,5.0508880615234375
11,1710850002.828644, caravela-3,7,113,9,3,3.0994739532470703
12,1710850008.978053, caravela-3,7,113,21,6,6.149409055709839
13,1710850016.079076, caravela-3,7,113,27,7,7.101022958755493
14,1710850027.427966, caravela-3,7,113,37,11,11.34889006614685
15,1710850031.478498, caravela-3,7,113,13,4,4.05053186416626
16,1710850034.627866, caravela-3,7,113,10,3,3.1493680477142334
17,1710850039.778626, caravela-3,7,113,18,5,5.150759935379028
18,1710850042.87793, caravela-3,7,113,11,3,3.099303960800171
19,1710850045.927895, caravela-3,7,113,10,3,3.0499651432037354
20,1710850049.979654, caravela-3,7,113,15,4,4.0517590045928955
21,1710850053.078759, caravela-3,7,113,10,3,3.099104881286621
22,1710850057.179545, caravela-3,7,113,12,5,4.100785970687866
23,1710850060.27802, caravela-3,7,113,9,3,3.0984749794006348
24,1710850063.377851, caravela-3,7,113,9,3,3.0998311042785645
25,1710850073.778525, caravela-3,7,113,33,10,10.400674104690552
26,1710850076.879281, caravela-3,7,113,9,3,3.1007559299468994
27,1710850082.977787, caravela-3,7,113,18,6,6.098505973815918
28,1710850086.028743, caravela-3,7,113,10,3,3.0509560108184814
29,1710850089.129813, caravela-3,7,113,10,3,3.101069927215576
