,time,lat_1,lon_1,cog_1,sog_1,lat_2,lon_2,cog_2,sog_2,lat_3,lon_3,cog_3,sog_3
56,0.0,63.32935683837328,10.080106650305062,0.197841,0.709017,63.330586405801625,10.077825514336714,1.5830666666666666,1.0110873333333332,63.329752943195636,10.081217424483889,-0.33291666666666664,1.007356
57,0.09354591369628906,63.32935893921853,10.08010741424879,0.189912,0.7134496666666666,63.330586405801625,10.077832198844325,1.5830323333333334,1.0109616666666668,63.32975561699868,10.08121532363864,-0.333503,1.007275
58,0.4176299571990967,63.32936104006377,10.080108178192516,0.18198299999999998,0.7178823333333334,63.330586405801625,10.077838883351934,1.582998,1.010836,63.32975848178766,10.08121303180746,-0.33394266666666667,1.0071976666666667
59,1.0004839897155762,63.329363140909024,10.080108942136244,0.174054,0.722315,63.330586405801625,10.077845567859544,1.5829803333333332,1.0107143333333333,63.32976134657663,10.081210739976278,-0.33438233333333334,1.0071203333333332
60,1.0935328006744385,63.32936505076834,10.08010970607997,0.17303366666666667,0.6740983333333334,63.330586405801625,10.077852252367153,1.5829626666666667,1.0105926666666667,63.32976421136561,10.081208448145098,-0.334822,1.007043
61,1.4178040027618408,63.32936696062765,10.080110470023696,0.17201333333333332,0.6258816666666667,63.330586405801625,10.077858936874764,1.582945,1.010471,63.32976707615458,10.08120634729985,-0.3351476666666667,1.00697
62,1.9999430179595947,63.32936887048697,10.080111233967422,0.170993,0.577665,63.330586214815696,10.077865621382372,1.5829456666666668,1.0103533333333332,63.32976994094356,10.0812042464546,-0.33547333333333335,1.006897
63,2.0937118530273438,63.32937058936035,10.08011199791115,0.18314333333333332,0.5745343333333334,63.33058602382976,10.077872305889983,1.5829463333333333,1.0102356666666668,63.32977280573253,10.081202145609351,-0.335799,1.006824
64,2.418012857437134,63.329372308233744,10.080112761854876,0.19529366666666667,0.5714036666666666,63.33058583284383,10.077878990397592,1.582947,1.010118,63.32977547953558,10.081199853778172,-0.33623600000000003,1.006739
65,2.999992847442627,63.32937402710713,10.080113525798604,0.207444,0.568273,63.33058583284383,10.077885674905202,1.582958,1.010005,63.32977815333862,10.08119756194699,-0.336673,1.006654
66,3.093949794769287,63.329375745980514,10.08011428974233,0.22332133333333334,0.569464,63.33058583284383,10.077892359412813,1.582969,1.009892,63.32978082714167,10.08119527011581,-0.33711,1.006569
67,3.4173078536987305,63.32937746485389,10.080115053686058,0.23919866666666667,0.570655,63.33058583284383,10.077899043920423,1.58298,1.009779,63.32978369193064,10.08119297828463,-0.3376696666666667,1.0064983333333333
68,3.9999589920043945,63.329379183727276,10.080115817629784,0.255076,0.571846,63.33058583284383,10.077905919413965,1.5830016666666666,1.0096693333333333,63.32978655671962,10.081190686453448,-0.3382293333333333,1.0064276666666667
69,4.0935378074646,63.32938071161473,10.080116963545374,0.271831,0.573437,63.33058583284383,10.077912794907506,1.5830233333333334,1.0095596666666666,63.32978942150859,10.081188394622268,-0.338789,1.006357
70,4.4172749519348145,63.329382239502195,10.080118109460965,0.288586,0.575028,63.33058583284383,10.077919670401048,1.583045,1.00945,63.32979228629757,10.08118629377702,-0.33922800000000003,1.006286
71,4.999921798706055,63.32938376738965,10.080119255376555,0.305341,0.576619,63.33058583284383,10.077926354908659,1.5830376666666668,1.0093443333333334,63.32979515108654,10.081184192931772,-0.339667,1.0062149999999999
72,5.093688011169434,63.329385486263035,10.080120401292145,0.32231266666666664,0.5782039999999999,63.33058583284383,10.077933039416267,1.5830303333333333,1.0092386666666666,63.32979801587552,10.081182092086523,-0.340106,1.006144
73,5.41733193397522,63.32938720513641,10.080121547207735,0.33928433333333335,0.579789,63.33058583284383,10.077939723923878,1.583023,1.009133,63.3298008806645,10.081179800255342,-0.3404066666666667,1.0060769999999999
74,5.999935865402222,63.3293889240098,10.080122693123325,0.356256,0.581374,63.33058583284383,10.077946408431487,1.583008,1.0090306666666666,63.329803745453475,10.081177508424162,-0.3407073333333333,1.00601
75,6.094030857086182,63.32939064288318,10.08012441199671,0.37226166666666666,0.6300476666666667,63.33058583284383,10.077953092939097,1.582993,1.0089283333333334,63.32980661024246,10.08117521659298,-0.341008,1.005943
76,6.418835878372192,63.32939236175656,10.080126130870097,0.38826733333333335,0.6787213333333333,63.33058583284383,10.077959777446706,1.582978,1.008826,63.32980947503143,10.0811729247618,-0.34120666666666666,1.0058803333333333
77,6.9999918937683105,63.329394080629946,10.080127849743482,0.404273,0.727395,63.3305856418579,10.077966461954317,1.5829553333333333,1.0087263333333334,63.32981233982041,10.081170632930618,-0.34140533333333334,1.0058176666666667
78,7.093961000442505,63.3293961814752,10.0801297596028,0.4149116666666667,0.7353533333333333,63.330585450871965,10.077973146461925,1.5829326666666668,1.0086266666666666,63.32981520460938,10.081168341099438,-0.341604,1.005755
79,7.419158935546875,63.329398282320454,10.080131669462116,0.4255503333333333,0.7433116666666667,63.330585259886035,10.077979830969536,1.58291,1.008527,63.32981806939836,10.081166049268258,-0.341738,1.0056906666666667
80,8.000182867050171,63.329400383165705,10.080133579321434,0.436189,0.75127,63.330585259886035,10.077986515477146,1.5829113333333333,1.0084316666666666,63.32982093418733,10.081163757437078,-0.341872,1.0056263333333333
81,8.093545913696289,63.32940229302502,10.080135871152613,0.44252433333333335,0.7529373333333333,63.330585259886035,10.077993199984755,1.5829126666666666,1.0083363333333333,63.32982379897631,10.081161465605899,-0.342006,1.005562
