,time,cog_1,sog_1,cog_2,sog_2,x_1,y_1,x_2,y_2
20,0.0,-0.000889,1.008953,-1.5653415000000002,1.017211,-131.29065555045278,-16.599645062037798,-5.538849861532542,103.83038667672635
21,0.49723291397094727,-0.000905,1.008802,-1.565352,1.016915,-130.77972896590174,-16.599645062037798,-5.538849861532542,103.32805666703607
22,0.9999730587005615,-0.000921,1.008651,-1.5653465,1.0166300000000001,-130.2688023813507,-16.599645062037798,-5.538849861532542,102.81137437136374
23,1.4972751140594482,-0.00092,1.008511,-1.565341,1.016345,-129.78980870815684,-16.599645062037798,-5.538849861532542,102.29469207577108
24,1.9994981288909912,-0.000919,1.008371,-1.565333,1.0160745,-129.31081503496299,-16.599645062037798,-5.506916950175365,101.79236206616046
25,2.4975459575653076,-0.0009295,1.008228,-1.565325,1.015804,-128.79988844899384,-16.613997348019844,-5.474984038818189,101.29003205654985
26,2.9999730587005615,-0.00094,1.008085,-1.5653135,1.015539,-128.2889618644428,-16.62834963400189,-5.474984038818189,100.77334976103685
27,3.4976179599761963,-0.0009655,1.0079449999999999,-1.565302,1.015274,-127.77803527989177,-16.62834963400189,-5.474984038818189,100.25666746536453
28,4.000147104263306,-0.000991,1.007805,-1.565329,1.0150139999999999,-127.26710869534074,-16.62834963400189,-5.474984038818189,99.75433745567425
29,4.497659921646118,-0.000997,1.0076735,-1.565356,1.014754,-126.7561821093716,-16.62834963400189,-5.474984038818189,99.25200744598395
30,4.999396085739136,-0.001003,1.007542,-1.565357,1.0145065,-126.24525552482056,-16.62834963400189,-5.474984038818189,98.74967743637333
31,5.498028993606567,-0.0009975000000000001,1.0074155,-1.565358,1.014259,-125.73432894026952,-16.62834963400189,-5.474984038818189,98.24734742676273
32,6.000504016876221,-0.000992,1.007289,-1.565339,1.014018,-125.22340235571849,-16.62834963400189,-5.474984038818189,97.73066513109039
33,6.496903896331787,-0.000956,1.0071685000000001,-1.56532,1.013777,-124.74440868252462,-16.62834963400189,-5.474984038818189,97.21398283549773
34,6.99962306022644,-0.00092,1.007048,-1.5652975,1.0135494999999999,-124.26541500933077,-16.62834963400189,-5.474984038818189,96.71165282588711
35,7.496730089187622,-0.000905,1.0069279999999998,-1.565275,1.013322,-123.75448842477974,-16.62834963400189,-5.474984038818189,96.20932281619683
36,7.999350070953369,-0.00089,1.006808,-1.5652534999999999,1.0130965,-123.2435618402287,-16.62834963400189,-5.474984038818189,95.70699280650655
37,8.497042894363403,-0.0009115,1.0066955,-1.565232,1.012871,-122.73263525425955,-16.62834963400189,-5.474984038818189,95.20466279689593
38,8.99955701828003,-0.000933,1.006583,-1.5652285,1.0126525000000002,-122.22170866970852,-16.62834963400189,-5.474984038818189,94.68798050130327
