,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1709502674.111396, caravela,7,111,10,7,
1,1709502677.214731, caravela,7,111,9,3,3.103334903717041
2,1709502681.361317, caravela,7,111,12,5,4.146585941314697
3,1709502686.461429, caravela,7,111,15,5,5.100112199783325
4,1709502690.562268, caravela,7,111,12,4,4.100838899612427
5,1709502694.713178, caravela,7,111,12,5,4.150909900665283
6,1709502702.961529, caravela,7,111,24,8,8.248351097106934
7,1709502706.061727, caravela,7,111,9,3,3.1001980304718018
8,1709502711.261688, caravela,7,111,15,5,5.199960947036743
9,1709502715.413079, caravela,7,111,12,4,4.15139102935791
10,1709502720.513049, caravela,7,111,15,5,5.099969863891602
11,1709502723.561841, caravela,7,111,9,3,3.0487921237945557
12,1709502727.661717, caravela,7,111,12,4,4.0998759269714355
13,1709502731.761828, caravela,7,111,12,4,4.10011100769043
14,1709502734.912446, caravela,7,111,9,3,3.150618076324463
15,1709502742.163792, caravela,7,111,21,7,7.251345872879028
16,1709502747.312017, caravela,7,111,15,6,5.1482250690460205
17,1709502759.711607, caravela,7,111,36,12,12.399590015411377
18,1709502763.861366, caravela,7,111,12,4,4.14975905418396
19,1709502767.913128, caravela,7,111,12,4,4.051761865615845
20,1709502773.061827, caravela,7,111,15,7,5.148699045181274
21,1709502778.262057, caravela,7,111,15,5,5.200230121612549
22,1709502782.361544, caravela,7,111,12,4,4.099486827850342
23,1709502785.461674, caravela,7,111,9,3,3.100130081176758
24,1709502789.561648, caravela,7,111,12,4,4.099973917007446
25,1709502794.713233, caravela,7,111,18,7,5.151585102081299
26,1709502799.911391, caravela,7,111,15,6,5.198158025741577
27,1709502802.912488, caravela,7,111,9,3,3.0010969638824463
28,1709502807.011984, caravela,7,111,12,4,4.099496126174927
29,1709502810.061434, caravela,7,111,4,3,3.049449920654297
0,1709502672.164485, caravela-3,7,113,10,6,
1,1709502675.215633, caravela-3,7,113,6,3,3.051147937774658
2,1709502679.364471, caravela-3,7,113,8,4,4.148838043212891
3,1709502684.468731, caravela-3,7,113,10,5,5.104259967803955
4,1709502688.56478, caravela-3,7,113,8,4,4.096049070358276
5,1709502692.664415, caravela-3,7,113,8,4,4.099634885787964
6,1709502699.866326, caravela-3,7,113,14,8,7.201911211013794
7,1709502702.965951, caravela-3,7,113,6,3,3.0996248722076416
8,1709502708.114526, caravela-3,7,113,10,7,5.148575067520142
9,1709502712.264495, caravela-3,7,113,8,5,4.149968862533569
10,1709502717.415416, caravela-3,7,113,10,7,5.150921106338501
11,1709502720.467896, caravela-3,7,113,6,3,3.0524799823760986
12,1709502724.665894, caravela-3,7,113,8,4,4.197998046875
13,1709502728.764614, caravela-3,7,113,8,5,4.098720073699951
14,1709502731.815676, caravela-3,7,113,6,3,3.0510618686676025
15,1709502738.964399, caravela-3,7,113,14,10,7.148723125457764
16,1709502745.214701, caravela-3,7,113,12,6,6.250301837921143
17,1709502753.364812, caravela-3,7,113,16,13,8.150110960006714
18,1709502760.564407, caravela-3,7,113,14,8,7.199595212936401
19,1709502764.615194, caravela-3,7,113,8,5,4.050786972045898
20,1709502770.715725, caravela-3,7,113,12,6,6.1005308628082275
21,1709502774.914429, caravela-3,7,113,8,4,4.19870400428772
22,1709502778.965359, caravela-3,7,113,8,5,4.050930023193359
23,1709502782.064612, caravela-3,7,113,6,3,3.099252939224243
24,1709502786.164599, caravela-3,7,113,8,5,4.099987030029297
25,1709502789.215793, caravela-3,7,113,6,3,3.051193952560425
26,1709502793.314577, caravela-3,7,113,7,4,4.0987842082977295
27,1709502798.414509, caravela-3,7,113,10,5,5.099931955337524
28,1709502801.465, caravela-3,7,113,6,3,3.0504908561706543
29,1709502804.564482, caravela-3,7,113,6,3,3.0994820594787598
