,time,cog_1,sog_1,cog_2,sog_2,x_1,y_1,x_2,y_2
21,0.0,-0.000991,1.009051,-1.5647335,1.0215269999999999,-131.29065555045278,-16.599645062037798,-5.666581508379354,103.14147694918981
22,0.2974429130554199,-0.000956,1.0089,-1.564712,1.021159,-130.77972896590174,-16.613997348019844,-5.666581508379354,102.63914693965886
23,0.9983460903167725,-0.000921,1.008749,-1.564685,1.020804,-130.2688023813507,-16.62834963400189,-5.666581508379354,102.1224646440662
24,1.297753095626831,-0.000893,1.008603,-1.564658,1.020449,-129.75787579538158,-16.62834963400189,-5.666581508379354,101.60578234839387
25,2.000540018081665,-0.000865,1.008457,-1.564676,1.0201069999999999,-129.24694921083054,-16.62834963400189,-5.666581508379354,101.08910005272153
26,2.2976338863372803,-0.0008315,1.008315,-1.564694,1.019765,-128.7360226262795,-16.62834963400189,-5.666581508379354,100.57241775704921
27,3.000386953353882,-0.000798,1.008173,-1.5647,1.0194325,-128.22509604172845,-16.62834963400189,-5.634648595604071,100.07008774735891
28,3.2978079319000244,-0.0008175,1.0080365,-1.564706,1.0191,-127.71416945717742,-16.62834963400189,-5.602715684246895,99.56775773774831
29,4.00049901008606,-0.000837,1.0079,-1.5646939999999998,1.0187814999999998,-127.20324287262639,-16.62834963400189,-5.602715684246895,99.05107544215564
30,4.297713994979858,-0.000865,1.0077665,-1.564682,1.018463,-126.72424919801442,-16.62834963400189,-5.602715684246895,98.53439314648331
31,4.998430013656616,-0.000893,1.007633,-1.5646909999999998,1.0181475,-126.24525552482056,-16.62834963400189,-5.602715684246895,98.0320631368727
32,5.297622919082642,-0.0008935,1.007504,-1.5647,1.017832,-125.73432894026952,-16.62834963400189,-5.602715684246895,97.52973312726208
33,5.998504877090454,-0.000894,1.007375,-1.5647075,1.017535,-125.22340235571849,-16.62834963400189,-5.602715684246895,97.0274031175718
34,6.2978150844573975,-0.000877,1.0072489999999998,-1.564715,1.017238,-124.71247577116745,-16.62834963400189,-5.602715684246895,96.52507310796118
35,6.998492002487183,-0.00086,1.007123,-1.5647265,1.0169495,-124.20154918661642,-16.62834963400189,-5.602715684246895,96.00839081236852
36,7.297863006591797,-0.000865,1.0070044999999999,-1.564738,1.016661,-123.69062260064727,-16.62834963400189,-5.602715684246895,95.49170851669619
37,8.000418901443481,-0.00087,1.006886,-1.5647575,1.0163815,-123.17969601609623,-16.62834963400189,-5.602715684246895,94.98937850708558
38,8.297947883605957,-0.0008435000000000001,1.006771,-1.564777,1.016102,-122.70070234290237,-16.62834963400189,-5.602715684246895,94.48704849747496
39,9.00051498413086,-0.000817,1.006656,-1.5647925,1.0158315,-122.22170866970852,-16.62834963400189,-5.602715684246895,93.9703662018823
40,9.297640085220337,-0.0008370000000000001,1.0065439999999999,-1.564808,1.015561,-121.71078208515748,-16.62834963400189,-5.602715684246895,93.45368390620996
41,9.998493909835815,-0.000857,1.006432,-1.564789,1.0152995,-121.19985550060645,-16.62834963400189,-5.602715684246895,92.95135389651968
42,10.297647953033447,-0.0008765,1.006324,-1.56477,1.015038,-120.6889289146373,-16.62834963400189,-5.602715684246895,92.44902388690906
43,10.998311042785645,-0.000896,1.006216,-1.5647785,1.014783,-120.17800233008627,-16.62834963400189,-5.602715684246895,91.94669387729844
44,11.29767894744873,-0.000933,1.0061125,-1.564787,1.014528,-119.66707574553523,-16.62834963400189,-5.602715684246895,91.44436386768784
45,11.99944806098938,-0.00097,1.006009,-1.5647955,1.014286,-119.1561491609842,-16.62834963400189,-5.602715684246895,90.92768157209517
