timestamp (seconds since 01/01/1970), system, entity , value, speed_units (enumerated)
1710841941.406541, caravela-2, 7, 0.500000, METERS_PS
1710841942.445146, caravela-2, 7, 0.500000, METERS_PS
1710841943.493327, caravela-2, 7, 0.500000, METERS_PS
1710841944.495555, caravela-2, 7, 0.500000, METERS_PS
1710841945.544468, caravela-2, 7, 0.500000, METERS_PS
1710841946.593217, caravela-2, 7, 0.500000, METERS_PS
1710841947.643598, caravela-2, 7, 0.500000, METERS_PS
1710841948.644354, caravela-2, 7, 0.500000, METERS_PS
1710841949.694592, caravela-2, 7, 0.500000, METERS_PS
1710841950.743054, caravela-2, 7, 0.500000, METERS_PS
1710841951.743060, caravela-2, 7, 0.500000, METERS_PS
1710841952.743064, caravela-2, 7, 0.500000, METERS_PS
1710841953.793209, caravela-2, 7, 0.500000, METERS_PS
1710841954.793233, caravela-2, 7, 0.500000, METERS_PS
1710841955.844789, caravela-2, 7, 0.500000, METERS_PS
1710841956.894090, caravela-2, 7, 0.500000, METERS_PS
1710841957.943338, caravela-2, 7, 0.500000, METERS_PS
1710841958.943641, caravela-2, 7, 0.500000, METERS_PS
1710841960.007661, caravela-2, 7, 0.500000, METERS_PS
1710841961.045137, caravela-2, 7, 0.500000, METERS_PS
1710841962.093634, caravela-2, 7, 0.500000, METERS_PS
1710841963.143072, caravela-2, 7, 0.500000, METERS_PS
1710841964.193189, caravela-2, 7, 0.500000, METERS_PS
1710841965.243578, caravela-2, 7, 0.500000, METERS_PS
1710841966.293314, caravela-2, 7, 0.500000, METERS_PS
1710841967.343178, caravela-2, 7, 0.500000, METERS_PS
1710841968.393424, caravela-2, 7, 0.500000, METERS_PS
1710841969.393496, caravela-2, 7, 0.500000, METERS_PS
1710841970.446539, caravela-2, 7, 0.500000, METERS_PS
1710841971.443251, caravela-2, 7, 0.500000, METERS_PS
1710841972.493007, caravela-2, 7, 0.500000, METERS_PS
1710841973.494045, caravela-2, 7, 0.500000, METERS_PS
1710841974.543370, caravela-2, 7, 0.500000, METERS_PS
1710841975.593037, caravela-2, 7, 0.500000, METERS_PS
1710841976.593049, caravela-2, 7, 0.500000, METERS_PS
1710841977.593053, caravela-2, 7, 0.500000, METERS_PS
1710841978.643278, caravela-2, 7, 0.500000, METERS_PS
1710841979.694996, caravela-2, 7, 0.500000, METERS_PS
1710841980.699386, caravela-2, 7, 0.500000, METERS_PS
1710841981.743165, caravela-2, 7, 0.500000, METERS_PS
1710841982.745448, caravela-2, 7, 0.500000, METERS_PS
1710841983.792974, caravela-2, 7, 0.500000, METERS_PS
1710841984.793112, caravela-2, 7, 0.500000, METERS_PS
1710841985.793507, caravela-2, 7, 0.500000, METERS_PS
1710841986.844904, caravela-2, 7, 0.500000, METERS_PS
1710841987.893204, caravela-2, 7, 0.500000, METERS_PS
1710841988.942969, caravela-2, 7, 0.500000, METERS_PS
1710841989.943018, caravela-2, 7, 0.500000, METERS_PS
1710841990.993154, caravela-2, 7, 0.500000, METERS_PS
1710841992.043404, caravela-2, 7, 0.500000, METERS_PS
1710841993.093234, caravela-2, 7, 0.500000, METERS_PS
1710841994.143188, caravela-2, 7, 0.500000, METERS_PS
1710841995.193018, caravela-2, 7, 0.500000, METERS_PS
1710841996.193154, caravela-2, 7, 0.500000, METERS_PS
1710841997.193257, caravela-2, 7, 0.500000, METERS_PS
1710841998.243273, caravela-2, 7, 0.500000, METERS_PS
1710841999.293320, caravela-2, 7, 0.500000, METERS_PS
1710842000.299024, caravela-2, 7, 0.500000, METERS_PS
1710842001.295208, caravela-2, 7, 0.500000, METERS_PS
1710842002.343051, caravela-2, 7, 0.500000, METERS_PS
1710842003.343023, caravela-2, 7, 0.500000, METERS_PS
1710842004.393109, caravela-2, 7, 0.500000, METERS_PS
1710842005.393266, caravela-2, 7, 0.500000, METERS_PS
1710842006.444244, caravela-2, 7, 0.500000, METERS_PS
1710842007.444956, caravela-2, 7, 0.500000, METERS_PS
1710842008.494873, caravela-2, 7, 0.500000, METERS_PS
1710842009.543485, caravela-2, 7, 0.500000, METERS_PS
1710842010.593049, caravela-2, 7, 0.500000, METERS_PS
1710842011.593753, caravela-2, 7, 0.500000, METERS_PS
1710842012.643579, caravela-2, 7, 0.500000, METERS_PS
1710842013.693320, caravela-2, 7, 0.500000, METERS_PS
1710842014.743123, caravela-2, 7, 0.500000, METERS_PS
1710842015.743746, caravela-2, 7, 0.500000, METERS_PS
1710842016.793554, caravela-2, 7, 0.500000, METERS_PS
1710842017.400899, caravela-2, 7, 0.500000, METERS_PS
1710842018.443244, caravela-2, 7, 0.500000, METERS_PS
1710842019.445125, caravela-2, 7, 0.500000, METERS_PS
1710842020.493219, caravela-2, 7, 0.500000, METERS_PS
1710842021.495725, caravela-2, 7, 0.500000, METERS_PS
1710842022.543371, caravela-2, 7, 0.500000, METERS_PS
1710842023.543641, caravela-2, 7, 0.500000, METERS_PS
1710842024.593091, caravela-2, 7, 0.500000, METERS_PS
1710842025.593330, caravela-2, 7, 0.500000, METERS_PS
1710842026.643152, caravela-2, 7, 0.500000, METERS_PS
1710842027.643280, caravela-2, 7, 0.500000, METERS_PS
1710842028.643390, caravela-2, 7, 0.500000, METERS_PS
1710842029.693333, caravela-2, 7, 0.500000, METERS_PS
1710842030.693357, caravela-2, 7, 0.500000, METERS_PS
1710842031.696373, caravela-2, 7, 0.500000, METERS_PS
1710842032.743191, caravela-2, 7, 0.500000, METERS_PS
1710842033.792958, caravela-2, 7, 0.500000, METERS_PS
1710842034.793505, caravela-2, 7, 0.500000, METERS_PS
1710842035.793517, caravela-2, 7, 0.500000, METERS_PS
1710842036.826385, caravela-2, 7, 0.500000, METERS_PS
1710842037.843163, caravela-2, 7, 0.500000, METERS_PS
1710842038.843532, caravela-2, 7, 0.500000, METERS_PS
1710842039.845703, caravela-2, 7, 0.500000, METERS_PS
1710842040.845102, caravela-2, 7, 0.500000, METERS_PS
1710842041.895022, caravela-2, 7, 0.500000, METERS_PS
1710842042.943482, caravela-2, 7, 0.500000, METERS_PS
1710842043.993335, caravela-2, 7, 0.500000, METERS_PS
1710842044.994071, caravela-2, 7, 0.500000, METERS_PS
1710842046.044245, caravela-2, 7, 0.500000, METERS_PS
1710842047.093042, caravela-2, 7, 0.500000, METERS_PS
1710842048.093493, caravela-2, 7, 0.500000, METERS_PS
1710842049.143064, caravela-2, 7, 0.500000, METERS_PS
1710842050.143251, caravela-2, 7, 0.500000, METERS_PS
1710842051.143311, caravela-2, 7, 0.500000, METERS_PS
1710842052.143321, caravela-2, 7, 0.500000, METERS_PS
1710842053.143514, caravela-2, 7, 0.500000, METERS_PS
1710842054.193079, caravela-2, 7, 0.500000, METERS_PS
1710842055.193332, caravela-2, 7, 0.500000, METERS_PS
1710842056.196462, caravela-2, 7, 0.500000, METERS_PS
1710842057.245231, caravela-2, 7, 0.500000, METERS_PS
1710842058.295527, caravela-2, 7, 0.500000, METERS_PS
1710842059.295791, caravela-2, 7, 0.500000, METERS_PS
1710842060.343199, caravela-2, 7, 0.500000, METERS_PS
1710842061.393361, caravela-2, 7, 0.500000, METERS_PS
1710842062.444228, caravela-2, 7, 0.500000, METERS_PS
1710842063.494622, caravela-2, 7, 0.500000, METERS_PS
1710842064.496369, caravela-2, 7, 0.500000, METERS_PS
1710842065.543087, caravela-2, 7, 0.500000, METERS_PS
1710842066.543388, caravela-2, 7, 0.500000, METERS_PS
1710842067.593871, caravela-2, 7, 0.500000, METERS_PS
1710842068.644223, caravela-2, 7, 0.500000, METERS_PS
1710842069.693207, caravela-2, 7, 0.500000, METERS_PS
1710842070.695379, caravela-2, 7, 0.500000, METERS_PS
1710842071.743390, caravela-2, 7, 0.500000, METERS_PS
1710842072.792866, caravela-2, 7, 0.500000, METERS_PS
1710842073.797000, caravela-2, 7, 0.500000, METERS_PS
1710842074.843128, caravela-2, 7, 0.500000, METERS_PS
1710842075.845368, caravela-2, 7, 0.500000, METERS_PS
1710842076.893525, caravela-2, 7, 0.500000, METERS_PS
1710842077.894832, caravela-2, 7, 0.500000, METERS_PS
1710842078.943206, caravela-2, 7, 0.500000, METERS_PS
1710842079.993132, caravela-2, 7, 0.500000, METERS_PS
1710842080.993526, caravela-2, 7, 0.500000, METERS_PS
1710842081.993476, caravela-2, 7, 0.500000, METERS_PS
1710842083.044057, caravela-2, 7, 0.500000, METERS_PS
1710842084.093081, caravela-2, 7, 0.500000, METERS_PS
1710842085.094283, caravela-2, 7, 0.500000, METERS_PS
1710842086.143286, caravela-2, 7, 0.500000, METERS_PS
1710842087.193045, caravela-2, 7, 0.500000, METERS_PS
1710842088.193098, caravela-2, 7, 0.500000, METERS_PS
1710842089.193489, caravela-2, 7, 0.500000, METERS_PS
1710842090.243368, caravela-2, 7, 0.500000, METERS_PS
1710842091.243629, caravela-2, 7, 0.500000, METERS_PS
1710842092.295727, caravela-2, 7, 0.500000, METERS_PS
1710842093.343220, caravela-2, 7, 0.500000, METERS_PS
1710842094.393135, caravela-2, 7, 0.500000, METERS_PS
1710842095.393276, caravela-2, 7, 0.500000, METERS_PS
1710842096.393285, caravela-2, 7, 0.500000, METERS_PS
1710842097.443148, caravela-2, 7, 0.500000, METERS_PS
1710842098.493448, caravela-2, 7, 0.500000, METERS_PS
1710842099.542982, caravela-2, 7, 0.500000, METERS_PS
1710842100.547000, caravela-2, 7, 0.500000, METERS_PS
1710842101.593124, caravela-2, 7, 0.500000, METERS_PS
