,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1709504129.136925, caravela,7,111,12,5,
1,1709504132.286546, caravela,7,111,9,3,3.14962100982666
2,1709504139.58615, caravela,7,111,21,10,7.2996039390563965
3,1709504142.736276, caravela,7,111,9,3,3.1501259803771973
4,1709504149.88879, caravela,7,111,24,9,7.1525139808654785
5,1709504152.987187, caravela,7,111,9,3,3.0983970165252686
6,1709504157.086114, caravela,7,111,12,5,4.098927021026611
7,1709504163.186402, caravela,7,111,15,6,6.100288152694702
8,1709504167.288946, caravela,7,111,12,4,4.102543830871582
9,1709504172.436238, caravela,7,111,15,5,5.147292137145996
10,1709504177.5365, caravela,7,111,15,5,5.100261926651001
11,1709504180.586718, caravela,7,111,9,3,3.050218105316162
12,1709504185.681951, caravela,7,111,15,5,5.095232963562012
13,1709504191.836261, caravela,7,111,18,6,6.154309988021851
14,1709504195.936239, caravela,7,111,12,4,4.099977970123291
15,1709504198.937189, caravela,7,111,9,3,3.0009500980377197
16,1709504205.103841, caravela,7,111,18,6,6.166651964187622
0,1709504126.282669, caravela-2,7,112,8,6,
1,1709504130.382425, caravela-2,7,112,8,4,4.0997560024261475
2,1709504137.583086, caravela-2,7,112,14,7,7.200660943984985
3,1709504140.732466, caravela-2,7,112,6,3,3.1493799686431885
4,1709504143.78244, caravela-2,7,112,5,3,3.049973964691162
5,1709504147.88222, caravela-2,7,112,8,4,4.099780082702637
6,1709504151.982585, caravela-2,7,112,8,4,4.100364923477173
7,1709504155.032528, caravela-2,7,112,6,3,3.049942970275879
8,1709504158.133134, caravela-2,7,112,6,3,3.1006059646606445
9,1709504161.183761, caravela-2,7,112,7,3,3.0506269931793213
10,1709504165.382426, caravela-2,7,112,8,4,4.198665142059326
11,1709504168.384397, caravela-2,7,112,5,3,3.0019710063934326
12,1709504174.632305, caravela-2,7,112,13,8,6.247907876968384
13,1709504177.732351, caravela-2,7,112,6,3,3.100046157836914
14,1709504182.882362, caravela-2,7,112,10,5,5.150010824203491
15,1709504189.032373, caravela-2,7,112,12,9,6.15001106262207
16,1709504193.136796, caravela-2,7,112,8,5,4.1044230461120605
17,1709504196.282457, caravela-2,7,112,6,3,3.1456611156463623
18,1709504202.482369, caravela-2,7,112,12,9,6.199911832809448
