,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1710848282.448788, caravela,7,111,11,3,
1,1710848288.648749, caravela,7,111,29,8,6.199961185455322
2,1710848291.74891, caravela,7,111,15,3,3.100160837173462
3,1710848297.899113, caravela,7,111,32,6,6.150202989578247
4,1710848300.99877, caravela,7,111,15,3,3.0996570587158203
5,1710848306.09928, caravela,7,111,25,6,5.100510120391846
6,1710848312.248755, caravela,7,111,32,7,6.149474859237671
7,1710848318.44864, caravela,7,111,33,6,6.199885129928589
8,1710848324.598831, caravela,7,111,32,8,6.150190830230713
9,1710848331.798721, caravela,7,111,37,7,7.19989013671875
10,1710848334.898464, caravela,7,111,16,3,3.099742889404297
11,1710848337.949887, caravela,7,111,16,3,3.0514230728149414
12,1710848344.099034, caravela,7,111,34,6,6.149147033691406
13,1710848348.248603, caravela,7,111,20,4,4.149569034576416
14,1710848351.298607, caravela,7,111,15,3,3.050004005432129
15,1710848357.549165, caravela,7,111,31,7,6.250557899475098
16,1710848364.748991, caravela,7,111,37,7,7.199826002120972
17,1710848369.898654, caravela,7,111,25,5,5.149662971496582
18,1710848377.148708, caravela,7,111,35,7,7.250054121017456
19,1710848383.298941, caravela,7,111,30,9,6.150232791900635
20,1710848387.399089, caravela,7,111,20,4,4.1001482009887695
21,1710848393.549027, caravela,7,111,22,6,6.149937868118286
0,1710848282.055664, caravela-2,7,112,16,6,
1,1710848286.15594, caravela-2,7,112,16,5,4.100275993347168
2,1710848290.25576, caravela-2,7,112,17,4,4.099819898605347
3,1710848295.405809, caravela-2,7,112,21,7,5.1500489711761475
4,1710848303.756294, caravela-2,7,112,32,11,8.35048508644104
5,1710848310.955712, caravela-2,7,112,30,7,7.199418067932129
6,1710848316.056077, caravela-2,7,112,18,7,5.100364923477173
7,1710848322.205553, caravela-2,7,112,26,8,6.149476051330566
8,1710848327.405462, caravela-2,7,112,22,5,5.199908971786499
9,1710848331.555738, caravela-2,7,112,17,5,4.150275945663452
10,1710848335.605727, caravela-2,7,112,17,5,4.0499889850616455
11,1710848341.805879, caravela-2,7,112,28,9,6.200152158737183
12,1710848344.955554, caravela-2,7,112,12,3,3.149674892425537
13,1710848348.055517, caravela-2,7,112,12,3,3.0999629497528076
14,1710848352.155634, caravela-2,7,112,16,5,4.100116968154907
15,1710848356.20576, caravela-2,7,112,13,4,4.050126075744629
16,1710848362.305949, caravela-2,7,112,25,6,6.100188970565796
17,1710848367.455479, caravela-2,7,112,20,5,5.149529933929443
18,1710848371.605795, caravela-2,7,112,16,4,4.150315999984741
19,1710848374.705562, caravela-2,7,112,12,3,3.0997672080993652
20,1710848380.905438, caravela-2,7,112,24,9,6.199875831604004
21,1710848383.955706, caravela-2,7,112,12,3,3.0502679347991943
0,1710848280.355283, caravela-3,7,113,15,6,
1,1710848284.446471, caravela-3,7,113,12,4,4.091187953948975
2,1710848287.497173, caravela-3,7,113,10,3,3.0507020950317383
3,1710848293.695409, caravela-3,7,113,19,6,6.198235988616943
4,1710848296.745811, caravela-3,7,113,9,3,3.0504019260406494
5,1710848301.845734, caravela-3,7,113,15,5,5.0999228954315186
6,1710848304.995443, caravela-3,7,113,11,3,3.1497092247009277
7,1710848307.995682, caravela-3,7,113,9,3,3.0002388954162598
8,1710848314.145414, caravela-3,7,113,22,6,6.1497321128845215
9,1710848320.34614, caravela-3,7,113,20,6,6.200725793838501
10,1710848326.495739, caravela-3,7,113,20,9,6.149599075317383
11,1710848329.59566, caravela-3,7,113,10,3,3.0999209880828857
12,1710848333.69738, caravela-3,7,113,13,4,4.101720094680786
13,1710848339.945666, caravela-3,7,113,21,6,6.248286008834839
14,1710848343.04589, caravela-3,7,113,9,3,3.100224018096924
15,1710848346.145574, caravela-3,7,113,9,3,3.099684000015259
16,1710848350.195884, caravela-3,7,113,12,4,4.050309896469116
17,1710848353.295404, caravela-3,7,113,11,3,3.099519968032837
18,1710848359.400598, caravela-3,7,113,20,8,6.105194091796875
19,1710848364.49586, caravela-3,7,113,15,6,5.095262050628662
20,1710848371.745697, caravela-3,7,113,21,10,7.2498369216918945
21,1710848378.945942, caravela-3,7,113,21,7,7.200244903564453
22,1710848382.045953, caravela-3,7,113,9,3,3.100011110305786
23,1710848388.145981, caravela-3,7,113,15,8,6.100028038024902
