,time,asv_1,asv_2
91,13.99925184249878,"(63.329548779234635, 10.079848246339457)","(63.331196319374534, 10.079855694790796)"
92,14.604017972946167,"(63.329553362897, 10.079848246339457)","(63.33119202219107, 10.079855694790796)"
93,14.999366998672485,"(63.32955794655937, 10.079848246339457)","(63.331187438528715, 10.079855694790796)"
94,15.603214979171753,"(63.32956253022172, 10.079848532818355)","(63.331182854866356, 10.079855694790796)"
95,16.00013494491577,"(63.32956711388408, 10.079848819297252)","(63.331178271203996, 10.079855694790796)"
96,16.603179931640625,"(63.32957169754645, 10.079848819297252)","(63.331173687541636, 10.079855694790796)"
97,17.00022292137146,"(63.329576281208816, 10.079848819297252)","(63.33116939035817, 10.079855694790796)"
98,17.603035926818848,"(63.32958057839228, 10.079848819297252)","(63.33116509317471, 10.079855694790796)"
99,17.9993679523468,"(63.32958487557574, 10.079848819297252)","(63.331160509512344, 10.079855694790796)"
100,18.60307788848877,"(63.32958945923809, 10.079848819297252)","(63.331155925849984, 10.079855694790796)"
101,18.99945092201233,"(63.32959404290045, 10.079848819297252)","(63.331151342187624, 10.079855694790796)"
102,19.603287935256958,"(63.32959862656281, 10.079849105776152)","(63.331146758525264, 10.079855694790796)"
103,19.999944925308228,"(63.32960321022517, 10.07984939225505)","(63.3311424613418, 10.079855694790796)"
104,20.603315830230713,"(63.32960779388754, 10.07984939225505)","(63.33113816415834, 10.079855694790796)"
105,20.999860048294067,"(63.32961237754991, 10.07984939225505)","(63.33113358049597, 10.079855408311898)"
106,21.60322093963623,"(63.32961667473337, 10.07984939225505)","(63.331128996833606, 10.079855121833)"
107,21.99925684928894,"(63.32962097191683, 10.07984939225505)","(63.33112441317125, 10.079855121833)"
108,22.604151010513306,"(63.329625555579184, 10.07984939225505)","(63.33111982950889, 10.079855121833)"
109,22.99974799156189,"(63.329630139241544, 10.07984939225505)","(63.33111524584653, 10.079855121833)"
110,23.60307502746582,"(63.32963472290391, 10.07984939225505)","(63.33111066218417, 10.079855121833)"
111,23.99926996231079,"(63.32963930656628, 10.07984939225505)","(63.33110636500071, 10.079855121833)"
112,24.603044033050537,"(63.329643603749744, 10.079849678733947)","(63.331102067817234, 10.079855121833)"
113,25.000237941741943,"(63.3296479009332, 10.079849965212844)","(63.33109748415488, 10.079855121833)"
114,25.604285955429077,"(63.329652484595556, 10.079849965212844)","(63.33109290049252, 10.079855121833)"
115,26.000157833099365,"(63.329657068257916, 10.079849965212844)","(63.33108831683016, 10.079855121833)"
116,26.60310196876526,"(63.32966165192028, 10.079849965212844)","(63.3310837331678, 10.079855121833)"
117,27.000581979751587,"(63.32966623558265, 10.079849965212844)","(63.331079435984336, 10.079855121833)"
118,27.603174924850464,"(63.32967081924501, 10.079849965212844)","(63.33107513880088, 10.079855121833)"
119,28.00068497657776,"(63.32967540290737, 10.079849965212844)","(63.33107055513851, 10.079855121833)"
120,28.603184938430786,"(63.329679700090836, 10.079849965212844)","(63.33106597147614, 10.079855121833)"
121,28.999654054641724,"(63.329683997274294, 10.079849965212844)","(63.33106138781379, 10.079855121833)"
