timestamp (seconds since 01/01/1970), system, entity , value, speed_units (enumerated)
1710841924.399782, caravela-2, 7, 0.500000, METERS_PS
1710841925.421214, caravela-2, 7, 0.500000, METERS_PS
1710841926.421273, caravela-2, 7, 0.500000, METERS_PS
1710841927.421394, caravela-2, 7, 0.500000, METERS_PS
1710841928.421451, caravela-2, 7, 0.500000, METERS_PS
1710841929.429516, caravela-2, 7, 0.500000, METERS_PS
1710841930.471177, caravela-2, 7, 0.500000, METERS_PS
1710841931.471701, caravela-2, 7, 0.500000, METERS_PS
1710841932.522405, caravela-2, 7, 0.500000, METERS_PS
1710841933.573394, caravela-2, 7, 0.500000, METERS_PS
1710841934.621224, caravela-2, 7, 0.500000, METERS_PS
1710841935.671453, caravela-2, 7, 0.500000, METERS_PS
1710841936.671819, caravela-2, 7, 0.500000, METERS_PS
1710841937.721390, caravela-2, 7, 0.500000, METERS_PS
1710841938.721932, caravela-2, 7, 0.500000, METERS_PS
1710841939.722107, caravela-2, 7, 0.500000, METERS_PS
1710841940.771312, caravela-2, 7, 0.500000, METERS_PS
1710841941.771754, caravela-2, 7, 0.500000, METERS_PS
1710841942.821098, caravela-2, 7, 0.500000, METERS_PS
1710841943.830368, caravela-2, 7, 0.500000, METERS_PS
1710841944.871105, caravela-2, 7, 0.500000, METERS_PS
1710841945.871259, caravela-2, 7, 0.500000, METERS_PS
1710841946.871250, caravela-2, 7, 0.500000, METERS_PS
1710841947.871919, caravela-2, 7, 0.500000, METERS_PS
1710841948.921233, caravela-2, 7, 0.500000, METERS_PS
1710841949.921324, caravela-2, 7, 0.500000, METERS_PS
1710841950.921693, caravela-2, 7, 0.500000, METERS_PS
1710841951.971134, caravela-2, 7, 0.500000, METERS_PS
1710841952.971454, caravela-2, 7, 0.500000, METERS_PS
1710841953.974731, caravela-2, 7, 0.500000, METERS_PS
1710841955.021191, caravela-2, 7, 0.500000, METERS_PS
1710841956.021472, caravela-2, 7, 0.500000, METERS_PS
1710841957.071555, caravela-2, 7, 0.500000, METERS_PS
1710841958.121280, caravela-2, 7, 0.500000, METERS_PS
1710841959.121321, caravela-2, 7, 0.500000, METERS_PS
1710841960.173747, caravela-2, 7, 0.500000, METERS_PS
1710841961.221401, caravela-2, 7, 0.500000, METERS_PS
1710841962.271328, caravela-2, 7, 0.500000, METERS_PS
1710841963.271384, caravela-2, 7, 0.500000, METERS_PS
1710841964.321539, caravela-2, 7, 0.500000, METERS_PS
1710841965.322774, caravela-2, 7, 0.500000, METERS_PS
1710841966.372013, caravela-2, 7, 0.500000, METERS_PS
1710841967.421156, caravela-2, 7, 0.500000, METERS_PS
