,time,asv_1,asv_2,asv_3
102,14.28246808052063,"(63.32954266768482, 10.079848246339457)","(63.33142578897149, 10.079856840706384)","(63.330550309460534, 10.081906692711431)"
103,14.865495920181274,"(63.32954572345973, 10.079848246339457)","(63.33142292418251, 10.079856840706384)","(63.330550309460534, 10.081900581161618)"
104,15.001106977462769,"(63.329548779234635, 10.079848246339457)","(63.33142005939354, 10.079856840706384)","(63.330550309460534, 10.081894087639938)"
105,15.28247594833374,"(63.329551835009546, 10.079848246339457)","(63.33141719460456, 10.079856840706384)","(63.330550309460534, 10.08188759411826)"
106,15.866647005081177,"(63.32955489078446, 10.079848246339457)","(63.33141413882966, 10.079856840706384)","(63.330550309460534, 10.081881100596581)"
107,16.00169610977173,"(63.32955794655937, 10.079848246339457)","(63.33141108305475, 10.079856840706384)","(63.33055069143239, 10.081874607074903)"
108,16.282485008239746,"(63.329560811348344, 10.079848437325388)","(63.33140802727985, 10.079856840706384)","(63.33055107340426, 10.081868113553226)"
109,16.867141008377075,"(63.32956367613732, 10.079848628311321)","(63.33140516249087, 10.079856840706384)","(63.33055145537612, 10.081861620031548)"
110,17.00051212310791,"(63.329566540926294, 10.079848819297252)","(63.33140229770189, 10.079856840706384)","(63.33055183734798, 10.08185512650987)"
111,17.28252911567688,"(63.3295695967012, 10.079848819297252)","(63.33139943291291, 10.079856840706384)","(63.33055221931985, 10.08184863298819)"
112,17.867063999176025,"(63.3295726524761, 10.079848819297252)","(63.331396568123935, 10.079856649720453)","(63.330552601291714, 10.081842139466513)"
113,18.00002408027649,"(63.32957570825101, 10.079848819297252)","(63.33139370333496, 10.07985645873452)","(63.33055298326357, 10.081835645944835)"
114,18.282553911209106,"(63.32957876402592, 10.079848819297252)","(63.331390838545985, 10.079856267748589)","(63.33055336523544, 10.081829152423156)"
115,18.867159128189087,"(63.32958181980083, 10.079848819297252)","(63.33138797375701, 10.079855885776727)","(63.3305537472073, 10.081822658901478)"
116,19.00028705596924,"(63.32958487557574, 10.079848819297252)","(63.33138510896803, 10.079855503804863)","(63.33055432016509, 10.081815974393868)"
117,19.282506942749023,"(63.329587931350645, 10.079848819297252)","(63.33138224417905, 10.079855121833)","(63.33055489312289, 10.081809289886259)"
118,19.866858959197998,"(63.32959098712555, 10.079848819297252)","(63.33137918840415, 10.079854548875206)","(63.33055546608068, 10.081802605378648)"
119,19.99997591972351,"(63.32959404290045, 10.079848819297252)","(63.331376132629245, 10.079853975917409)","(63.330556230024406, 10.08179611185697)"
120,20.282289028167725,"(63.32959690768943, 10.079849010283185)","(63.33137307685434, 10.079853402959614)","(63.33055699396814, 10.081789618335293)"
121,20.865386962890625,"(63.32959977247841, 10.079849201269116)","(63.331370403051295, 10.079852448029955)","(63.33055775791186, 10.081783124813615)"
122,20.99996590614319,"(63.329602637267385, 10.07984939225505)","(63.33136772924825, 10.079851493100298)","(63.330558521855586, 10.081776631291937)"
123,21.28736710548401,"(63.329605693042296, 10.07984939225505)","(63.331365055445204, 10.07985053817064)","(63.33055928579932, 10.081770137770258)"
124,21.86717700958252,"(63.3296087488172, 10.07984939225505)","(63.33136180868436, 10.07984939225505)","(63.33056004974304, 10.08176364424858)"
125,22.00009512901306,"(63.32961180459211, 10.07984939225505)","(63.33135856192352, 10.079848246339457)","(63.33056062270084, 10.081757150726903)"
126,22.282505989074707,"(63.329614860367016, 10.07984939225505)","(63.33135531516268, 10.079847100423867)","(63.33056119565863, 10.081750657205223)"
127,22.865402936935425,"(63.32961791614193, 10.07984939225505)","(63.33135245037371, 10.079845763522346)","(63.33056176861643, 10.081744163683545)"
128,23.000391006469727,"(63.32962097191683, 10.07984939225505)","(63.33134958558473, 10.079844426620824)","(63.33056253256015, 10.081737479175935)"
129,23.282297134399414,"(63.329624027691736, 10.07984939225505)","(63.33134672079576, 10.079843089719303)","(63.33056329650388, 10.081730794668326)"
130,23.865162134170532,"(63.32962708346664, 10.07984939225505)","(63.33134366502085, 10.079841561831849)","(63.33056406044761, 10.081724110160716)"
131,24.00065803527832,"(63.329630139241544, 10.07984939225505)","(63.33134060924594, 10.079840033944395)","(63.33056501537727, 10.081717616639038)"
132,24.28251600265503,"(63.32963300403052, 10.07984939225505)","(63.33133755347104, 10.07983850605694)","(63.33056597030693, 10.08171112311736)"
133,24.865482091903687,"(63.329635868819494, 10.07984939225505)","(63.33133468868206, 10.079836787183556)","(63.33056692523659, 10.081704629595682)"
134,25.00009298324585,"(63.32963873360847, 10.07984939225505)","(63.33133182389309, 10.07983506831017)","(63.33056768918031, 10.081698136074005)"
135,25.282428979873657,"(63.32964178938338, 10.07984958324098)","(63.33132895910411, 10.079833349436784)","(63.330568453124044, 10.081691642552325)"
136,25.86537504196167,"(63.32964484515829, 10.079849774226913)","(63.33132609431514, 10.0798316305634)","(63.33056921706777, 10.081685149030648)"
137,26.000237941741943,"(63.3296479009332, 10.079849965212844)","(63.33132322952616, 10.079829911690014)","(63.33056998101149, 10.081678464523037)"
138,26.282505989074707,"(63.32965057473625, 10.079849965212844)","(63.33132036473719, 10.07982819281663)","(63.330570744955224, 10.081671780015428)"
139,26.866847038269043,"(63.32965324853929, 10.079849965212844)","(63.33131730896228, 10.079826473943244)","(63.33057150889895, 10.081665095507818)"
140,27.000009059906006,"(63.32965592234233, 10.079849965212844)","(63.33131425318737, 10.079824755069858)","(63.33057227284267, 10.081658792972071)"
141,27.282758951187134,"(63.32965897811724, 10.079850156198775)","(63.33131119741246, 10.079823036196473)","(63.330573036786404, 10.081652490436324)"
142,27.867176055908203,"(63.32966203389215, 10.079850347184708)","(63.331308332623486, 10.079821317323088)","(63.33057380073013, 10.081646187900578)"
143,27.9999361038208,"(63.32966508966705, 10.07985053817064)","(63.33130546783451, 10.079819598449701)","(63.33057456467385, 10.0816396943789)"
144,28.282453060150146,"(63.32966795445603, 10.079851111128434)","(63.331302603045536, 10.079817879576316)","(63.330575328617584, 10.081633200857222)"
145,28.865384101867676,"(63.329670819245, 10.07985168408623)","(63.33129954727063, 10.079816160702931)","(63.33057609256131, 10.081626707335545)"
146,28.999983072280884,"(63.32967368403398, 10.079852257044024)","(63.33129649149572, 10.079814441829546)","(63.33057685650503, 10.081620213813865)"
147,29.282450914382935,"(63.32967654882295, 10.07985302098775)","(63.331293435720816, 10.079812722956161)","(63.330577620448764, 10.081613720292188)"
148,29.865407943725586,"(63.32967941361193, 10.079853784931478)","(63.33129057093184, 10.079811004082776)","(63.33057838439249, 10.081607226770508)"
149,30.0002760887146,"(63.3296822784009, 10.079854548875204)","(63.33128770614287, 10.07980928520939)","(63.33057914833621, 10.08160073324883)"
150,30.282313108444214,"(63.32968514318988, 10.079855503804863)","(63.33128484135389, 10.079807566336004)","(63.330579912279944, 10.081594239727153)"
151,30.867170095443726,"(63.32968800797885, 10.07985645873452)","(63.33128197656492, 10.07980584746262)","(63.33058067622367, 10.081587746205475)"
152,31.000009059906006,"(63.32969087276783, 10.079857413664179)","(63.33127911177594, 10.079804128589233)","(63.33058144016739, 10.081581252683797)"
153,31.28245997428894,"(63.3296937375568, 10.079858750565702)","(63.33127624698697, 10.079802409715848)","(63.330582204111124, 10.08157475916212)"
154,31.865373134613037,"(63.329696602345784, 10.079860087467223)","(63.331273191212055, 10.079800690842463)","(63.33058296805485, 10.081568265640442)"
155,31.99996590614319,"(63.32969946713476, 10.079861424368746)","(63.331270135437144, 10.079798971969076)","(63.33058392298451, 10.081561772118762)"
156,32.282495975494385,"(63.32970252290967, 10.0798629522562)","(63.33126707966223, 10.079797253095691)","(63.33058487791417, 10.081555278597085)"
157,32.86549997329712,"(63.329705578684575, 10.079864480143653)","(63.33126421487326, 10.079795534222306)","(63.33058583284383, 10.081548785075405)"
158,33.00007891654968,"(63.329708634459486, 10.079866008031107)","(63.33126135008428, 10.079793815348921)","(63.330586596787555, 10.081542291553728)"
159,33.282474994659424,"(63.32971149924846, 10.079867535918561)","(63.33125848529531, 10.079792096475536)","(63.330587360731286, 10.08153579803205)"
160,33.8669650554657,"(63.329714364037436, 10.079869063806015)","(63.33125562050633, 10.079790377602151)","(63.33058812467501, 10.081529304510372)"
161,34.006279945373535,"(63.32971722882641, 10.079870591693469)","(63.33125275571736, 10.079788658728765)","(63.330588888618735, 10.081522620002762)"
162,34.28249406814575,"(63.329720093615386, 10.079872310566854)","(63.33124989092838, 10.07978693985538)","(63.330589652562466, 10.081515935495153)"
163,34.867074966430664,"(63.32972295840436, 10.079874029440239)","(63.33124683515348, 10.079785220981995)","(63.33059041650619, 10.081509250987542)"
164,34.999961137771606,"(63.329725823193336, 10.079875748313624)","(63.33124377937857, 10.079783502108608)","(63.330591180449915, 10.081502948451796)"
165,35.28250312805176,"(63.32972887896824, 10.079877467187009)","(63.33124072360366, 10.079781783235223)","(63.330591944393646, 10.081496645916049)"
166,35.865495920181274,"(63.32973193474315, 10.079879186060396)","(63.33123785881469, 10.079780064361838)","(63.33059270833737, 10.081490343380302)"
167,36.00006294250488,"(63.329734990518055, 10.07988090493378)","(63.33123499402571, 10.079778345488451)","(63.330593472281095, 10.081483849858625)"
168,36.2824969291687,"(63.32973785530703, 10.079882623807165)","(63.33123212923674, 10.079776626615066)","(63.330594236224826, 10.081477356336945)"
169,36.86550712585449,"(63.329740720096005, 10.079884342680552)","(63.33122926444776, 10.079774907741681)","(63.33059500016855, 10.081470862815268)"
170,37.00022602081299,"(63.32974358488498, 10.079886061553937)","(63.33122639965878, 10.079773188868295)","(63.330595764112275, 10.08146436929359)"
171,37.282493114471436,"(63.32974644967396, 10.079887780427322)","(63.3312235348698, 10.07977146999491)","(63.330596528056006, 10.081457875771912)"
172,37.86544704437256,"(63.32974931446294, 10.079889499300707)","(63.331220670080825, 10.079769751121525)","(63.33059729199973, 10.081451382250235)"
173,38.00011205673218,"(63.32975217925192, 10.079891218174092)","(63.33121780529185, 10.079768032248138)","(63.330598055943454, 10.081444888728555)"
174,38.31325912475586,"(63.329755044040894, 10.079892937047477)","(63.331214940502875, 10.079766313374753)","(63.33059881988718, 10.081438395206877)"
175,38.86594605445862,"(63.32975790882987, 10.079894655920864)","(63.33121188472797, 10.0797647854873)","(63.3305995838309, 10.081431901685198)"
176,39.000324010849,"(63.329760773618844, 10.079896374794249)","(63.331208828953066, 10.079763257599847)","(63.3306001567887, 10.08142540816352)"
177,39.28551197052002,"(63.32976344742188, 10.079897902681703)","(63.33120577317816, 10.079761729712393)","(63.3306007297465, 10.081418914641842)"
178,39.86538910865784,"(63.32976612122493, 10.079899430569156)","(63.33120290838919, 10.079760010839008)","(63.330601302704295, 10.081412421120165)"
179,40.0126519203186,"(63.32976879502797, 10.07990095845661)","(63.33120004360021, 10.079758291965621)","(63.33060206664802, 10.081405927598487)"
180,40.28249192237854,"(63.32977204178881, 10.079902868315928)","(63.33119717881124, 10.079756573092236)","(63.33060283059175, 10.08139943407681)"
181,40.86547803878784,"(63.32977528854965, 10.079904778175244)","(63.33119431402226, 10.079754854218852)","(63.330603594535475, 10.081392940555132)"
182,41.00030708312988,"(63.32977853531049, 10.079906688034562)","(63.33119144923328, 10.079753135345465)","(63.3306043584792, 10.081386447033452)"
183,41.282670974731445,"(63.32978140009946, 10.079908406907947)","(63.331188584444305, 10.07975141647208)","(63.33060512242293, 10.081379953511775)"
184,41.86607098579407,"(63.32978426488844, 10.079910125781332)","(63.331185528669394, 10.079749697598695)","(63.330605886366655, 10.081373459990095)"
185,41.99988913536072,"(63.32978712967741, 10.079911844654717)","(63.33118247289449, 10.07974797872531)","(63.33060665031038, 10.081367730412143)"
