,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1709821347.820687, caravela,7,111,2,3,
1,1709821354.020688, caravela,7,111,6,6,6.200001001358032
2,1709821357.072621, caravela,7,111,3,3,3.0519330501556396
3,1709821360.17059, caravela,7,111,3,3,3.097968816757202
4,1709821363.221925, caravela,7,111,3,3,3.051335096359253
5,1709821369.420732, caravela,7,111,6,6,6.198807001113892
6,1709821378.320624, caravela,7,111,25,12,8.899892091751099
7,1709821391.722751, caravela,7,111,39,13,13.402126789093018
8,1709821395.82264, caravela,7,111,12,4,4.099889039993286
9,1709821403.070722, caravela,7,111,21,7,7.248082160949707
10,1709821409.270469, caravela,7,111,18,6,6.19974684715271
11,1709821415.32214, caravela,7,111,18,8,6.051671028137207
12,1709821419.523193, caravela,7,111,12,5,4.201052904129028
13,1709821423.572536, caravela,7,111,12,4,4.049343109130859
14,1709821427.72179, caravela,7,111,12,4,4.149254083633423
15,1709821430.770785, caravela,7,111,9,3,3.048995018005371
16,1709821437.971794, caravela,7,111,21,7,7.2010087966918945
17,1709821443.170737, caravela,7,111,15,5,5.198943138122559
18,1709821449.271195, caravela,7,111,16,6,6.1004579067230225
19,1709821452.375094, caravela,7,111,9,3,3.1038990020751953
20,1709821455.420929, caravela,7,111,9,3,3.045835018157959
21,1709821458.521115, caravela,7,111,9,3,3.1001861095428467
22,1709821461.620769, caravela,7,111,9,3,3.099653959274292
23,1709821468.770911, caravela,7,111,21,7,7.150141954421997
24,1709821476.870652, caravela,7,111,24,13,8.099740982055664
25,1709821481.070638, caravela,7,111,12,4,4.199985980987549
26,1709821485.170686, caravela,7,111,12,4,4.100048065185547
27,1709821492.470666, caravela,7,111,21,9,7.29997992515564
28,1709821495.522145, caravela,7,111,9,3,3.0514791011810303
29,1709821501.729814, caravela,7,111,18,6,6.207669019699097
30,1709821504.820626, caravela,7,111,9,3,3.0908119678497314
31,1709821511.070724, caravela,7,111,18,9,6.250097990036011
32,1709821516.221311, caravela,7,111,15,7,5.15058708190918
33,1709821523.423286, caravela,7,111,21,11,7.201974868774414
34,1709821527.522539, caravela,7,111,12,4,4.099252939224243
35,1709821534.670673, caravela,7,111,21,7,7.148133993148804
36,1709821539.779853, caravela,7,111,15,5,5.109180212020874
37,1709821542.821427, caravela,7,111,9,3,3.041574001312256
38,1709821546.924545, caravela,7,111,12,5,4.103117942810059
39,1709821553.07049, caravela,7,111,18,6,6.145944833755493
40,1709821557.17118, caravela,7,111,12,4,4.100690126419067
41,1709821568.372377, caravela,7,111,36,12,11.201196908950806
42,1709821573.620591, caravela,7,111,17,7,5.24821400642395
43,1709821577.72504, caravela,7,111,13,5,4.104449033737183
44,1709821582.870685, caravela,7,111,17,5,5.1456451416015625
45,1709821586.921146, caravela,7,111,13,4,4.0504608154296875
46,1709821591.0209, caravela,7,111,12,5,4.099754095077515
47,1709821595.221364, caravela,7,111,13,4,4.2004640102386475
48,1709821599.321866, caravela,7,111,12,4,4.100502014160156
49,1709821604.47084, caravela,7,111,15,5,5.1489739418029785
50,1709821608.671524, caravela,7,111,12,4,4.200684070587158
51,1709821611.772339, caravela,7,111,9,3,3.1008150577545166
52,1709821616.929228, caravela,7,111,15,5,5.156888961791992
53,1709821621.023453, caravela,7,111,12,3,4.09422492980957
54,1709821624.120628, caravela,7,111,9,3,3.097175121307373
55,1709821630.370808, caravela,7,111,16,9,6.250179767608643
56,1709821642.622325, caravela,7,111,22,6,12.251517057418823
57,1709821647.721757, caravela,7,111,15,5,5.099431991577148
58,1709821657.121033, caravela,7,111,27,3,9.3992760181427
59,1709821668.42067, caravela,7,111,33,6,11.299637079238892
0,1709821369.83355, caravela-2,7,112,28,3,
1,1709821381.133455, caravela-2,7,112,23,13,11.299905061721802
2,1709821388.284172, caravela-2,7,112,14,10,7.15071702003479
3,1709821392.387684, caravela-2,7,112,8,4,4.1035120487213135
4,1709821399.633769, caravela-2,7,112,14,10,7.246084928512573
