,time,asv_1,asv_2,asv_3
56,0.0,"(63.32938090260067, 10.080166810873552)","(63.33053655847345, 10.077494153745198)","(63.32984652630218, 10.080916621641444)"
57,0.31446290016174316,"(63.32938319443185, 10.080170821578117)","(63.33053598551565, 10.077500838252806)","(63.329849200105215, 10.080913565866538)"
58,0.7142319679260254,"(63.32938548626302, 10.080174832282683)","(63.33053560354379, 10.077507522760417)","(63.32985187390826, 10.08091051009163)"
59,1.000204086303711,"(63.3293877780942, 10.080178842987248)","(63.33053522157192, 10.077514207268026)","(63.32985454771131, 10.080907263330792)"
60,1.3143329620361328,"(63.32939026091132, 10.080183044677746)","(63.330534839600055, 10.077520891775636)","(63.32985722151435, 10.080904016569953)"
61,1.7138869762420654,"(63.32939274372843, 10.080187246368244)","(63.33053426664226, 10.077527385297314)","(63.3298598953174, 10.080900769809114)"
62,2.0002479553222656,"(63.32939522654554, 10.080191448058741)","(63.33053369368447, 10.077533878818992)","(63.32986256912044, 10.080897714034206)"
63,2.314260959625244,"(63.32939770936266, 10.080195458763308)","(63.33053312072668, 10.07754037234067)","(63.32986524292348, 10.0808946582593)"
64,2.7137959003448486,"(63.32940019217977, 10.080199469467873)","(63.33053254776888, 10.07754705684828)","(63.32986791672653, 10.080891602484392)"
65,3.000072956085205,"(63.329402674996885, 10.08020348017244)","(63.33053197481109, 10.07755374135589)","(63.32987059052957, 10.080888546709485)"
66,3.3143019676208496,"(63.329405157813994, 10.080207872848868)","(63.33053140185329, 10.077560425863501)","(63.32987326433262, 10.080885490934577)"
67,3.7140939235687256,"(63.32940764063111, 10.080212265525297)","(63.33053101988143, 10.077567110371112)","(63.329875938135665, 10.080882435159669)"
68,4.0001890659332275,"(63.32941012344822, 10.080216658201726)","(63.33053063790956, 10.07757379487872)","(63.32987861193871, 10.08087918839883)"
69,4.314971923828125,"(63.3294124152794, 10.080220668906293)","(63.330530255937695, 10.07758047938633)","(63.329881285741756, 10.08087594163799)"
70,4.714221954345703,"(63.32941470711057, 10.080224679610858)","(63.3305296829799, 10.07758716389394)","(63.3298839595448, 10.08087269487715)"
71,5.000209093093872,"(63.32941699894175, 10.080228690315424)","(63.330529110022105, 10.07759384840155)","(63.32988644236191, 10.080869639102243)"
72,5.316225051879883,"(63.32941929077294, 10.080232701019991)","(63.33052853706431, 10.077600532909159)","(63.32988892517902, 10.080866583327337)"
73,5.714050054550171,"(63.32942158260412, 10.080236711724556)","(63.330527964106516, 10.07760721741677)","(63.32989140799613, 10.08086352755243)"
