,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1710850205.085202, caravela,7,111,6,3,
1,1710850211.185731, caravela,7,111,27,6,6.100528955459595
2,1710850214.235352, caravela,7,111,15,3,3.049621105194092
3,1710850217.33525, caravela,7,111,15,3,3.099897861480713
4,1710850222.436775, caravela,7,111,25,7,5.101525068283081
5,1710850225.535532, caravela,7,111,15,3,3.098757028579712
6,1710850229.635182, caravela,7,111,23,4,4.099649906158447
7,1710850234.735776, caravela,7,111,34,5,5.1005940437316895
8,1710850243.035277, caravela,7,111,40,8,8.299500942230225
9,1710850246.085797, caravela,7,111,15,3,3.050520181655884
10,1710850252.285227, caravela,7,111,33,7,6.199429988861084
11,1710850258.38604, caravela,7,111,30,8,6.100812911987305
12,1710850263.535336, caravela,7,111,25,5,5.149296045303345
13,1710850266.635396, caravela,7,111,17,3,3.100059986114502
14,1710850269.785224, caravela,7,111,15,3,3.1498279571533203
15,1710850275.935931, caravela,7,111,30,9,6.150707006454468
16,1710850278.985799, caravela,7,111,15,3,3.049868106842041
17,1710850283.085257, caravela,7,111,20,4,4.0994579792022705
18,1710850286.147364, caravela,7,111,15,3,3.0621068477630615
19,1710850293.335462, caravela,7,111,37,8,7.188098192214966
20,1710850296.435172, caravela,7,111,16,3,3.099709987640381
21,1710850303.635206, caravela,7,111,38,9,7.200033903121948
22,1710850310.835906, caravela,7,111,37,11,7.200700044631958
23,1710850319.035377, caravela,7,111,41,8,8.19947099685669
24,1710850325.185956, caravela,7,111,32,6,6.15057897567749
25,1710850329.285943, caravela,7,111,25,4,4.099987030029297
26,1710850333.385999, caravela,7,111,23,4,4.100055932998657
27,1710850338.587702, caravela,7,111,28,6,5.201703071594238
0,1710850204.076255, caravela-2,7,112,8,3,
1,1710850207.174666, caravela-2,7,112,13,3,3.0984108448028564
2,1710850211.274568, caravela-2,7,112,16,5,4.099902153015137
3,1710850220.524693, caravela-2,7,112,36,12,9.25012493133545
4,1710850223.68089, caravela-2,7,112,12,3,3.1561970710754395
5,1710850227.824706, caravela-2,7,112,18,5,4.143815994262695
6,1710850233.024825, caravela-2,7,112,24,5,5.2001190185546875
7,1710850236.125119, caravela-2,7,112,12,3,3.1002938747406006
8,1710850239.224873, caravela-2,7,112,12,3,3.0997540950775146
9,1710850242.276269, caravela-2,7,112,12,3,3.051395893096924
10,1710850245.324834, caravela-2,7,112,14,3,3.048565149307251
11,1710850248.424697, caravela-2,7,112,12,3,3.099862813949585
12,1710850253.624658, caravela-2,7,112,20,7,5.199961185455322
13,1710850257.724509, caravela-2,7,112,16,4,4.09985089302063
14,1710850261.825724, caravela-2,7,112,18,4,4.10121488571167
15,1710850264.874926, caravela-2,7,112,14,3,3.0492022037506104
16,1710850273.026511, caravela-2,7,112,32,12,8.15158486366272
17,1710850277.174776, caravela-2,7,112,16,5,4.14826512336731
18,1710850284.377604, caravela-2,7,112,28,7,7.2028279304504395
19,1710850288.524672, caravela-2,7,112,17,4,4.147068023681641
20,1710850295.724618, caravela-2,7,112,25,10,7.19994592666626
21,1710850298.774676, caravela-2,7,112,14,3,3.050058126449585
22,1710850301.924558, caravela-2,7,112,13,3,3.1498818397521973
23,1710850309.124577, caravela-2,7,112,30,11,7.200019121170044
24,1710850315.324426, caravela-2,7,112,25,6,6.199848890304565
25,1710850323.524743, caravela-2,7,112,34,11,8.200317144393921
26,1710850327.724602, caravela-2,7,112,21,4,4.199858903884888
27,1710850330.824666, caravela-2,7,112,14,3,3.1000640392303467
28,1710850334.924634, caravela-2,7,112,18,4,4.099967956542969
0,1710850206.466452, caravela-3,7,113,22,12,
1,1710850209.515879, caravela-3,7,113,9,3,3.049427032470703
2,1710850212.615879, caravela-3,7,113,9,3,3.1000001430511475
3,1710850218.770566, caravela-3,7,113,18,6,6.15468692779541
4,1710850221.817024, caravela-3,7,113,9,3,3.0464580059051514
5,1710850226.015826, caravela-3,7,113,14,4,4.1988019943237305
6,1710850230.115523, caravela-3,7,113,15,4,4.099697113037109
7,1710850234.166219, caravela-3,7,113,14,4,4.050695896148682
8,1710850237.265727, caravela-3,7,113,9,3,3.099508047103882
9,1710850240.365782, caravela-3,7,113,9,3,3.100054979324341
10,1710850245.422643, caravela-3,7,113,17,7,5.05686092376709
11,1710850251.615648, caravela-3,7,113,18,6,6.193005084991455
12,1710850254.766164, caravela-3,7,113,9,3,3.1505160331726074
13,1710850258.917393, caravela-3,7,113,13,4,4.151228904724121
14,1710850262.065692, caravela-3,7,113,10,3,3.148298978805542
15,1710850265.115474, caravela-3,7,113,10,3,3.0497820377349854
16,1710850272.315768, caravela-3,7,113,21,7,7.200294017791748
17,1710850275.415654, caravela-3,7,113,9,3,3.099885940551758
18,1710850278.467008, caravela-3,7,113,9,3,3.051354169845581
19,1710850281.518202, caravela-3,7,113,9,3,3.051193952560425
20,1710850287.765702, caravela-3,7,113,19,8,6.247499942779541
21,1710850295.966107, caravela-3,7,113,27,10,8.20040488243103
22,1710850300.115956, caravela-3,7,113,14,4,4.14984917640686
23,1710850307.267343, caravela-3,7,113,23,7,7.151386976242065
24,1710850312.416332, caravela-3,7,113,15,7,5.148988962173462
25,1710850315.515798, caravela-3,7,113,10,3,3.09946608543396
26,1710850321.66573, caravela-3,7,113,20,6,6.149931907653809
27,1710850324.716543, caravela-3,7,113,13,3,3.0508129596710205
28,1710850328.866004, caravela-3,7,113,15,4,4.149461030960083
29,1710850332.01571, caravela-3,7,113,10,3,3.1497061252593994
