,time,asv_1,asv_2,asv_3
55,0.0,"(63.32942272851971, 10.079846527466072)","(63.33157685884347, 10.079857986621974)","(63.330548017629354, 10.082243400909036)"
56,0.036399126052856445,"(63.329425593308684, 10.079846527466072)","(63.331573803068565, 10.079857986621974)","(63.330548017629354, 10.082236907387358)"
57,0.4976789951324463,"(63.32942845809766, 10.079846527466072)","(63.331570747293654, 10.079857986621974)","(63.330548017629354, 10.082230031893817)"
58,0.9999949932098389,"(63.329431322886634, 10.079846527466072)","(63.33156769151875, 10.079857986621974)","(63.330548017629354, 10.082223156400275)"
59,1.0366480350494385,"(63.329434378661546, 10.079846718452004)","(63.33156463574384, 10.079857986621974)","(63.330548017629354, 10.082216280906733)"
60,1.4975950717926025,"(63.32943743443646, 10.079846909437936)","(63.331561579968934, 10.079857986621974)","(63.330548017629354, 10.082209596399123)"
61,2.000019073486328,"(63.32944049021137, 10.079847100423867)","(63.33155871517996, 10.079857986621974)","(63.330548017629354, 10.082202911891514)"
62,2.0372040271759033,"(63.32944354598627, 10.079847100423867)","(63.331555850390984, 10.079857986621974)","(63.330548017629354, 10.082196227383903)"
63,2.4975290298461914,"(63.32944660176118, 10.079847100423867)","(63.33155298560201, 10.079857986621974)","(63.330548208615284, 10.082189351890362)"
64,3.000023126602173,"(63.32944965753608, 10.079847100423867)","(63.3315499298271, 10.079857795636043)","(63.33054839960121, 10.082182476396822)"
65,3.0363309383392334,"(63.329452713310985, 10.079847100423867)","(63.331546874052194, 10.07985760465011)","(63.33054859058714, 10.08217560090328)"
66,3.4975359439849854,"(63.3294557690859, 10.079847100423867)","(63.33154381827728, 10.079857413664179)","(63.33054859058714, 10.08216891639567)"
67,4.0017430782318115,"(63.3294588248608, 10.079847100423867)","(63.33154076250238, 10.079857413664179)","(63.33054859058714, 10.082162231888061)"
68,4.036325931549072,"(63.32946188063571, 10.079847100423867)","(63.33153770672747, 10.079857413664179)","(63.33054859058714, 10.08215554738045)"
69,4.509936094284058,"(63.329464936410616, 10.079847100423867)","(63.33153465095256, 10.079857413664179)","(63.33054859058714, 10.08214886287284)"
70,5.000030994415283,"(63.32946799218553, 10.079847100423867)","(63.33153159517766, 10.079857413664179)","(63.33054859058714, 10.08214217836523)"
71,5.037197113037109,"(63.3294708569745, 10.079847100423867)","(63.331528539402754, 10.079857413664179)","(63.33054859058714, 10.082135493857619)"
72,5.497561931610107,"(63.32947372176348, 10.079847100423867)","(63.33152548362785, 10.079857413664179)","(63.33054859058714, 10.082128618364077)"
73,5.999989032745361,"(63.32947658655245, 10.079847100423867)","(63.33152242785294, 10.079857413664179)","(63.33054859058714, 10.082121742870536)"
74,6.0366740226745605,"(63.32947964232736, 10.079847291409799)","(63.33151937207803, 10.079857413664179)","(63.33054859058714, 10.082114867376994)"
75,6.497622013092041,"(63.32948269810227, 10.079847482395731)","(63.331516316303116, 10.079857413664179)","(63.33054859058714, 10.082108182869385)"
76,7.0000951290130615,"(63.32948575387717, 10.079847673381662)","(63.33151326052821, 10.079857413664179)","(63.33054859058714, 10.082101498361775)"
77,7.036696910858154,"(63.329488809652084, 10.079847673381662)","(63.3315102047533, 10.079857413664179)","(63.33054859058714, 10.082094813854166)"
78,7.497668027877808,"(63.329491865426995, 10.079847673381662)","(63.331507148978396, 10.079857413664179)","(63.33054859058714, 10.082088129346555)"
79,7.999911069869995,"(63.329494921201906, 10.079847673381662)","(63.33150428418942, 10.079857413664179)","(63.33054859058714, 10.082081444838947)"
80,8.037147998809814,"(63.32949797697681, 10.079847673381662)","(63.331501419400446, 10.079857413664179)","(63.33054859058714, 10.082074760331336)"
81,8.497533082962036,"(63.329501032751715, 10.079847673381662)","(63.33149855461147, 10.079857413664179)","(63.33054859058714, 10.082067884837794)"
82,8.999922037124634,"(63.32950408852662, 10.079847673381662)","(63.33149549883656, 10.079857413664179)","(63.33054859058714, 10.082061009344253)"
83,9.036340951919556,"(63.329506953315594, 10.079847673381662)","(63.331492443061656, 10.079857413664179)","(63.33054859058714, 10.082054133850711)"
84,9.497539043426514,"(63.32950981810457, 10.079847673381662)","(63.331489387286744, 10.079857413664179)","(63.33054859058714, 10.0820474493431)"
85,9.999957084655762,"(63.329512682893544, 10.079847673381662)","(63.33148633151184, 10.079857413664179)","(63.33054859058714, 10.082040764835492)"
86,10.036399126052856,"(63.329515738668455, 10.079847673381662)","(63.33148327573693, 10.079857413664179)","(63.33054859058714, 10.082034080327881)"
87,10.497765064239502,"(63.329518794443366, 10.079847673381662)","(63.331480219962025, 10.079857413664179)","(63.33054859058714, 10.08202739582027)"
88,11.000054121017456,"(63.32952185021828, 10.079847673381662)","(63.33147716418712, 10.079857413664179)","(63.33054859058714, 10.082020711312662)"
89,11.036690950393677,"(63.32952490599318, 10.079847864367594)","(63.331474108412216, 10.079857413664179)","(63.33054859058714, 10.082014026805052)"
90,11.497652053833008,"(63.329527961768086, 10.079848055353526)","(63.33147105263731, 10.079857413664179)","(63.33054859058714, 10.082007342297441)"
91,12.000073909759521,"(63.32953101754299, 10.079848246339457)","(63.3314679968624, 10.079857413664179)","(63.33054859058714, 10.082000657789832)"
92,12.037187099456787,"(63.329534073317895, 10.079848246339457)","(63.33146494108749, 10.079857413664179)","(63.33054859058714, 10.081993973282222)"
93,12.497698068618774,"(63.329537129092806, 10.079848246339457)","(63.33146188531258, 10.079857413664179)","(63.33054878157307, 10.08198709778868)"
94,13.0000319480896,"(63.32954018486771, 10.079848246339457)","(63.3314590205236, 10.079857413664179)","(63.33054897255901, 10.08198022229514)"
95,13.036861896514893,"(63.329543049656685, 10.079848246339457)","(63.33145615573463, 10.079857413664179)","(63.33054916354494, 10.081973346801599)"
96,13.49794602394104,"(63.32954591444566, 10.079848246339457)","(63.33145329094565, 10.079857413664179)","(63.33054916354494, 10.081966662293988)"
97,13.999916076660156,"(63.329548779234635, 10.079848246339457)","(63.33145023517075, 10.079857222678248)","(63.33054916354494, 10.08195997778638)"
