,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1709673928.326137, caravela,7,111,20,9,
1,1709673933.425664, caravela,7,111,26,5,5.099526882171631
2,1709673937.525949, caravela,7,111,22,5,4.100285053253174
3,1709673940.578149, caravela,7,111,16,3,3.0522000789642334
4,1709673949.926224, caravela,7,111,48,11,9.348074913024902
5,1709673953.026513, caravela,7,111,15,3,3.1002891063690186
6,1709673956.176197, caravela,7,111,15,3,3.149683952331543
7,1709673963.326024, caravela,7,111,35,11,7.149827003479004
8,1709673968.426457, caravela,7,111,27,5,5.100432872772217
9,1709673972.62607, caravela,7,111,22,4,4.199613094329834
10,1709673975.778667, caravela,7,111,15,3,3.152596950531006
11,1709673978.925698, caravela,7,111,15,3,3.14703106880188
12,1709673987.126015, caravela,7,111,40,13,8.200316905975342
13,1709673993.225772, caravela,7,111,33,9,6.099756956100464
14,1709673997.325769, caravela,7,111,22,4,4.099997043609619
15,1709674000.425731, caravela,7,111,15,3,3.099961996078491
16,1709674003.475994, caravela,7,111,15,3,3.0502631664276123
17,1709674009.625534, caravela,7,111,32,6,6.149539947509766
18,1709674015.77662, caravela,7,111,31,8,6.15108585357666
19,1709674020.926677, caravela,7,111,28,6,5.150057077407837
20,1709674026.075565, caravela,7,111,27,5,5.148888111114502
21,1709674029.175596, caravela,7,111,17,3,3.1000308990478516
22,1709674033.375633, caravela,7,111,20,4,4.200037002563477
23,1709674040.526184, caravela,7,111,37,7,7.150551080703735
24,1709674043.675611, caravela,7,111,16,3,3.1494269371032715
25,1709674047.725775, caravela,7,111,22,5,4.050163984298706
0,1709673922.99007, caravela-2,7,112,7,3,
1,1709673930.290002, caravela-2,7,112,29,8,7.29993200302124
2,1709673933.340278, caravela-2,7,112,13,3,3.0502758026123047
3,1709673942.740297, caravela-2,7,112,44,9,9.40001916885376
4,1709673946.840939, caravela-2,7,112,16,5,4.100641965866089
5,1709673952.040208, caravela-2,7,112,20,6,5.19926905632019
6,1709673960.292741, caravela-2,7,112,32,13,8.252532958984375
7,1709673969.492799, caravela-2,7,112,37,11,9.200057983398438
8,1709673973.647624, caravela-2,7,112,16,4,4.15482497215271
9,1709673978.790239, caravela-2,7,112,20,5,5.142615079879761
10,1709673981.940099, caravela-2,7,112,12,3,3.14985990524292
11,1709673987.040792, caravela-2,7,112,20,5,5.100692987442017
12,1709673992.190014, caravela-2,7,112,23,5,5.149221897125244
13,1709673997.290191, caravela-2,7,112,22,6,5.100177049636841
14,1709674000.342134, caravela-2,7,112,12,3,3.051943063735962
15,1709674006.490367, caravela-2,7,112,25,6,6.148232936859131
16,1709674012.840735, caravela-2,7,112,29,8,6.350368022918701
17,1709674018.040209, caravela-2,7,112,23,7,5.199474096298218
18,1709674026.190044, caravela-2,7,112,36,8,8.149834871292114
19,1709674030.340169, caravela-2,7,112,16,4,4.150125026702881
20,1709674033.44034, caravela-2,7,112,12,3,3.1001710891723633
21,1709674036.492084, caravela-2,7,112,13,3,3.051743984222412
22,1709674039.592551, caravela-2,7,112,14,3,3.1004669666290283
23,1709674043.690473, caravela-2,7,112,14,4,4.097922086715698
24,1709674047.740051, caravela-2,7,112,16,4,4.049577951431274
0,1709673924.952001, caravela-3,7,113,23,10,
1,1709673929.101878, caravela-3,7,113,14,5,4.149876832962036
2,1709673935.214161, caravela-3,7,113,19,9,6.112282991409302
3,1709673940.401694, caravela-3,7,113,17,5,5.187533140182495
4,1709673944.501879, caravela-3,7,113,13,4,4.100184917449951
5,1709673949.701813, caravela-3,7,113,15,5,5.199934005737305
6,1709673957.85217, caravela-3,7,113,24,8,8.150357007980347
7,1709673962.052349, caravela-3,7,113,13,5,4.200179100036621
8,1709673966.153408, caravela-3,7,113,15,4,4.1010589599609375
9,1709673969.253773, caravela-3,7,113,10,3,3.100364923477173
10,1709673974.501786, caravela-3,7,113,15,6,5.248013019561768
11,1709673982.753946, caravela-3,7,113,24,8,8.25216007232666
12,1709673987.853441, caravela-3,7,113,18,5,5.099494934082031
13,1709673991.905411, caravela-3,7,113,13,5,4.0519700050354
14,1709673994.959112, caravela-3,7,113,9,3,3.0537009239196777
15,1709673998.054003, caravela-3,7,113,9,3,3.09489107131958
16,1709674003.201707, caravela-3,7,113,17,7,5.1477038860321045
17,1709674010.402717, caravela-3,7,113,22,7,7.201010227203369
18,1709674015.502265, caravela-3,7,113,18,5,5.099547863006592
19,1709674019.652641, caravela-3,7,113,13,4,4.150376081466675
20,1709674023.752783, caravela-3,7,113,15,4,4.100142002105713
21,1709674026.852266, caravela-3,7,113,9,3,3.099483013153076
22,1709674034.151801, caravela-3,7,113,22,10,7.299535036087036
23,1709674037.201895, caravela-3,7,113,11,3,3.05009388923645
24,1709674043.501759, caravela-3,7,113,21,7,6.299864053726196
