,time,cog_1,sog_1,cog_2,sog_2,x_1,y_1,x_2,y_2
13,0.0,0.168889,1.021738,-0.0078225,0.481471,-133.5259593596362,-13.786597008122751,-12.404425845868673,-15.724155616654981
14,0.4149749279022217,0.16891899999999999,1.021371,-0.007779,0.481831,-133.01503277366706,-13.700483292230476,-12.18089546495033,-15.738507902637027
15,1.0007381439208984,0.168949,1.021004,-0.0077355,0.4821835,-132.50410618911602,-13.61436957617886,-11.925432171256706,-15.738507902637027
16,1.4150021076202393,0.1689175,1.0206505,-0.007692,0.482536,-131.99317960456497,-13.528255860206913,-11.669968878981187,-15.738507902637027
17,2.0004830360412598,0.168886,1.020297,-0.007690499999999999,0.48285750000000005,-131.48225302001396,-13.442142144314639,-11.41450558670567,-15.738507902637027
18,2.414999008178711,0.168844,1.019958,-0.007689,0.483179,-131.00325934682007,-13.356028428342693,-11.159042294430153,-15.738507902637027
19,3.001758098602295,0.168802,1.019619,-0.0076939999999999995,0.48349850000000005,-130.52426567362622,-13.269914712450419,-10.93551191351181,-15.738507902637027
20,3.4150121212005615,0.16876750000000001,1.01929,-0.007699,0.483818,-130.01333908765707,-13.19815328254019,-10.71198153259347,-15.738507902637027
21,4.000165939331055,0.168733,1.018961,-0.0076845,0.48413300000000004,-129.50241250310606,-13.12639185255029,-10.456518240317951,-15.738507902637027
22,4.414999961853027,0.168742,1.018643,-0.00767,0.484448,-128.99148591855501,-13.040278136578344,-10.201054948042433,-15.738507902637027
23,5.000931978225708,0.168751,1.018325,-0.007655,0.4847405,-128.48055933400397,-12.95416442068607,-9.97752456712409,-15.738507902637027
24,5.41496205329895,0.16870400000000002,1.0179874999999998,-0.00764,0.485033,-127.96963274945294,-12.868050704793795,-9.75399418620575,-15.738507902637027
25,6.0010011196136475,0.168657,1.01765,-0.007672,0.48532,-127.4587061649019,-12.78193698882185,-9.498530893930232,-15.738507902637027
26,6.415015935897827,0.168252,1.0173825,-0.007704,0.485607,-126.97971249170804,-12.695823272849903,-9.243067601654714,-15.738507902637027
27,6.9998619556427,0.167847,1.017115,-0.007756,0.4858795,-126.50071881851419,-12.609709556957629,-9.019537220736371,-15.738507902637027
28,7.415025949478149,0.1674025,1.0168325,-0.007808,0.486152,-125.98979223254504,-12.523595840985683,-8.79600683981803,-15.738507902637027
29,8.000227928161621,0.166958,1.01655,-0.0078035,0.48641449999999997,-125.478865647994,-12.437482125093409,-8.540543547542512,-15.752860188619072
30,8.415079116821289,0.1665995,1.016261,-0.007799,0.486677,-124.96793906344297,-12.351368409201134,-8.285080255266994,-15.76721247468079
31,9.000200986862183,0.166241,1.015972,-0.007826,0.48692650000000004,-124.45701247889194,-12.265254693229188,-8.029616962991476,-15.76721247468079
32,9.414834022521973,0.16583599999999998,1.0157115,-0.007853,0.487176,-123.97801880569807,-12.179140977257244,-7.7741536707159575,-15.76721247468079
33,10.00088906288147,0.165431,1.015451,-0.007858500000000001,0.4874225,-123.49902513250422,-12.093027261285298,-7.550623289797616,-15.76721247468079
34,10.415109157562256,0.1650815,1.0151925,-0.007864,0.487669,-122.98809854653507,-12.006913545313353,-7.3270929088792744,-15.76721247468079
35,11.001084089279175,0.164732,1.014934,-0.0078205,0.48694550000000003,-122.47717196198404,-11.920799829421078,-7.071629616603756,-15.76721247468079
36,11.414998054504395,0.164499,1.0146834999999998,-0.007777,0.486222,-121.966245377433,-11.834686113528804,-6.816166324328238,-15.76721247468079
37,12.000797033309937,0.164266,1.014433,-0.0063035,0.48667499999999997,-121.45531879288197,-11.748572397556858,-6.560703030634614,-15.76721247468079
38,12.415128946304321,0.1641085,1.0141844999999998,-0.00483,0.487128,-120.9763251196881,-11.67681096764663,-6.305239738359096,-15.76721247468079
39,13.000033140182495,0.163951,1.013936,-0.002905,0.48781399999999997,-120.49733144649424,-11.605049537656729,-6.081709358858861,-15.76721247468079
40,13.415040016174316,0.16368700000000003,1.013706,-0.00098,0.4885,-119.9864048605251,-11.518935821764455,-5.858178977940519,-15.76721247468079
41,14.00003695487976,0.163423,1.013476,0.0005575,0.488916,-119.47547827597407,-11.432822105792509,-5.602715685665001,-15.76721247468079
42,14.414982080459595,0.1631515,1.0132515,0.002095,0.489332,-118.96455169142303,-11.346708389820563,-5.347252391971376,-15.76721247468079
43,15.000776052474976,0.16288,1.013027,0.0030935,0.4896295,-118.453625106872,-11.260594673848617,-5.091789099695859,-15.76721247468079
44,15.414981126785278,0.1627155,1.012805,0.004092,0.489927,-117.97463143226003,-11.174480957956343,-4.836325807420341,-15.76721247468079
45,16.000149965286255,0.162551,1.012583,0.0046914999999999995,0.490136,-117.49563776048427,-11.088367242064068,-4.612795426501999,-15.76721247468079
46,16.41497015953064,0.16243200000000002,1.0123755,0.005291,0.490345,-116.98471117593324,-11.01660581215384,-4.389265045583658,-15.76721247468079
