,time,asv_1,asv_2,asv_3
403,118.99957799911499,"(63.330395610855845, 10.080598248093285)","(63.330216084080035, 10.079907070006424)","(63.33071856806637, 10.080330676802957)"
404,119.32514691352844,"(63.33039847564482, 10.080596911191762)","(63.330215893094106, 10.079913754514035)","(63.330721050883476, 10.080327239056187)"
405,119.83170199394226,"(63.330401340433795, 10.080595574290241)","(63.33021570210818, 10.079920439021643)","(63.330723342714656, 10.080323992295348)"
406,119.99966812133789,"(63.33040420522277, 10.080594237388718)","(63.33021532013631, 10.079927123529254)","(63.33072563454584, 10.08032074553451)"
407,120.3253059387207,"(63.330407260997674, 10.080592709501264)","(63.330214938164445, 10.079933808036863)","(63.33072792637702, 10.08031749877367)"
408,120.83200192451477,"(63.330410316772586, 10.080591181613812)","(63.33021455619258, 10.079940492544473)","(63.33073040919413, 10.080314061026899)"
409,120.99961400032043,"(63.33041337254749, 10.080589653726358)","(63.33021436520665, 10.079947177052084)","(63.33073289201125, 10.080310623280129)"
410,121.32523107528687,"(63.33041623733647, 10.080588316824835)","(63.330214174220714, 10.079953861559693)","(63.33073537482836, 10.080307185533357)"
411,121.8312439918518,"(63.33041910212545, 10.080586979923314)","(63.330213983234785, 10.079960546067303)","(63.33073766665954, 10.080303556800654)"
412,121.99967098236084,"(63.33042196691443, 10.080585643021791)","(63.330213792248855, 10.079967230574914)","(63.330739958490724, 10.080299928067953)"
413,122.32523202896118,"(63.33042502268933, 10.080584306120269)","(63.330213601262926, 10.079973915082522)","(63.330742250321904, 10.08029629933525)"
414,122.83126711845398,"(63.33042807846424, 10.080582969218748)","(63.330213410277, 10.079980599590133)","(63.330744542153084, 10.080292288630684)"
415,122.99967813491821,"(63.33043113423914, 10.080581632317225)","(63.33021302830513, 10.07998709311181)","(63.330746833984264, 10.080288277926119)"
416,123.32526707649231,"(63.330433999028116, 10.080580295415704)","(63.330212646333266, 10.07999358663349)","(63.330749125815444, 10.080284267221552)"
417,123.83127093315125,"(63.33043686381709, 10.080578958514181)","(63.3302122643614, 10.080000080155168)","(63.330751226660695, 10.080280447502918)"
418,123.99964308738708,"(63.330439728606066, 10.08057762161266)","(63.33021207337547, 10.080006764662777)","(63.33075332750594, 10.080276627784285)"
419,124.32522511482239,"(63.33044259339504, 10.080576093725206)","(63.330211882389534, 10.080013449170387)","(63.33075542835119, 10.08027280806565)"
420,124.83129692077637,"(63.33044545818402, 10.080574565837752)","(63.330211691403605, 10.080020133677996)","(63.33075772018237, 10.080268797361084)"
421,124.99990606307983,"(63.330448322973, 10.080573037950298)","(63.330211309431746, 10.080026818185607)","(63.33076001201355, 10.08026478665652)"
422,125.32522010803223,"(63.3304513787479, 10.080571701048777)","(63.33021092745988, 10.080033502693217)","(63.33076230384473, 10.080260775951952)"
423,125.83172392845154,"(63.33045443452281, 10.080570364147254)","(63.33021054548802, 10.080040187200828)","(63.33076459567591, 10.080256956233319)"
424,126.00002408027649,"(63.33045749029771, 10.080569027245733)","(63.330210354502086, 10.08004610776471)","(63.33076688750708, 10.080253136514683)"
425,126.32522797584534,"(63.33046035508669, 10.08056769034421)","(63.330210163516156, 10.080052028328593)","(63.33076917933826, 10.08024931679605)"
426,126.83127093315125,"(63.33046321987567, 10.08056635344269)","(63.33020997253022, 10.080057948892476)","(63.33077166215538, 10.080245688063346)"
427,126.99997401237488,"(63.33046608466465, 10.080565016541167)","(63.330209399572425, 10.080064633400086)","(63.33077414497249, 10.080242059330644)"
428,127.32574200630188,"(63.330469140439554, 10.080563488653713)","(63.33020882661462, 10.080071317907695)","(63.330776627789604, 10.080238430597941)"
429,127.8312520980835,"(63.330472196214465, 10.080561960766259)","(63.33020825365683, 10.080078002415306)","(63.33077911060672, 10.080234801865238)"
430,127.99964904785156,"(63.33047525198937, 10.080560432878805)","(63.33020787168497, 10.080083731993257)","(63.330781593423836, 10.080231173132537)"
431,128.3252079486847,"(63.330478116778345, 10.080559095977284)","(63.3302074897131, 10.080089461571207)","(63.33078407624095, 10.080227544399834)"
432,128.83125710487366,"(63.33048098156732, 10.080557759075761)","(63.330207107741245, 10.080095191149159)","(63.33078636807213, 10.080224488624927)"
433,129.00028896331787,"(63.330483846356294, 10.08055642217424)","(63.33020672576938, 10.08010187565677)","(63.330788659903305, 10.08022143285002)"
434,129.32510495185852,"(63.33048671114527, 10.080555085272717)","(63.33020634379752, 10.080108560164378)","(63.330790951734485, 10.080218377075113)"
435,129.8313319683075,"(63.330489575934244, 10.080553748371196)","(63.330205961825655, 10.080115244671989)","(63.330793434551595, 10.08021474834241)"
436,130.00041913986206,"(63.33049244072322, 10.080552411469673)","(63.330205770839726, 10.080121738193666)","(63.33079591736871, 10.080211119609707)"
437,130.3252239227295,"(63.33049549649813, 10.080551074568152)","(63.33020557985379, 10.080128231715346)","(63.33079840018582, 10.080207490877005)"
