,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1709821445.657344, caravela,7,111,2,3,
1,1709821448.757327, caravela,7,111,3,3,3.099982976913452
2,1709821451.807453, caravela,7,111,3,3,3.05012583732605
3,1709821454.907088, caravela,7,111,3,3,3.099635124206543
4,1709821458.957972, caravela,7,111,4,4,4.050884008407593
5,1709821464.157632, caravela,7,111,5,5,5.199660062789917
6,1709821469.907439, caravela,7,111,18,7,5.749806880950928
7,1709821476.207356, caravela,7,111,18,6,6.299916982650757
8,1709821481.357457, caravela,7,111,15,7,5.150100946426392
9,1709821485.507246, caravela,7,111,12,4,4.149789094924927
10,1709821490.660877, caravela,7,111,15,6,5.153630971908569
11,1709821494.807557, caravela,7,111,12,4,4.146680116653442
12,1709821503.007468, caravela,7,111,24,12,8.199910879135132
13,1709821507.107202, caravela,7,111,12,4,4.09973406791687
14,1709821512.258006, caravela,7,111,15,5,5.150804042816162
15,1709821515.357232, caravela,7,111,9,3,3.0992259979248047
16,1709821520.522851, caravela,7,111,15,7,5.165618896484375
17,1709821525.65745, caravela,7,111,15,6,5.134598970413208
18,1709821529.757869, caravela,7,111,12,4,4.100419044494629
19,1709821533.857651, caravela,7,111,12,4,4.0997819900512695
20,1709821536.957413, caravela,7,111,11,3,3.099761962890625
21,1709821540.007737, caravela,7,111,10,3,3.050323963165283
22,1709821544.057677, caravela,7,111,9,4,4.04994010925293
23,1709821548.209843, caravela,7,111,12,4,4.15216588973999
24,1709821554.457467, caravela,7,111,18,6,6.247624158859253
25,1709821557.519839, caravela,7,111,9,3,3.0623719692230225
26,1709821560.65733, caravela,7,111,9,3,3.13749098777771
27,1709821566.857253, caravela,7,111,18,9,6.199923038482666
28,1709821570.907412, caravela,7,111,12,4,4.050158977508545
29,1709821582.157314, caravela,7,111,33,13,11.24990200996399
30,1709821585.257336, caravela,7,111,9,3,3.1000218391418457
31,1709821589.407398, caravela,7,111,12,4,4.150062084197998
32,1709821597.707367, caravela,7,111,24,8,8.299968957901001
33,1709821602.807876, caravela,7,111,15,5,5.100509166717529
34,1709821605.90765, caravela,7,111,9,3,3.09977388381958
35,1709821609.007716, caravela,7,111,9,3,3.1000659465789795
36,1709821615.157408, caravela,7,111,18,6,6.149692058563232
37,1709821621.30762, caravela,7,111,18,9,6.150212049484253
38,1709821626.45746, caravela,7,111,15,6,5.149839878082275
39,1709821634.707299, caravela,7,111,24,12,8.249839067459106
40,1709821641.907947, caravela,7,111,24,11,7.200648069381714
41,1709821649.207095, caravela,7,111,21,11,7.299147844314575
42,1709821658.45712, caravela,7,111,27,11,9.250025033950806
43,1709821663.458053, caravela,7,111,12,6,5.0009331703186035
44,1709821670.807328, caravela,7,111,24,10,7.3492748737335205
45,1709821674.90734, caravela,7,111,12,4,4.1000120639801025
46,1709821681.107759, caravela,7,111,18,5,6.200418949127197
47,1709821684.207538, caravela,7,111,9,3,3.099778890609741
48,1709821690.407151, caravela,7,111,18,5,6.199613094329834
49,1709821704.757252, caravela,7,111,31,7,14.350100994110107
0,1709821467.011458, caravela-2,7,112,30,6,
1,1709821473.211258, caravela-2,7,112,13,9,6.19980001449585
2,1709821479.411093, caravela-2,7,112,12,6,6.1998350620269775
3,1709821483.511103, caravela-2,7,112,8,4,4.100009918212891
4,1709821488.661305, caravela-2,7,112,10,5,5.150202035903931
5,1709821491.76139, caravela-2,7,112,6,3,3.1000850200653076
6,1709821500.961147, caravela-2,7,112,18,9,9.199757099151611
7,1709821504.061112, caravela-2,7,112,6,3,3.0999648571014404
8,1709821509.261216, caravela-2,7,112,10,7,5.200103998184204
9,1709821512.411292, caravela-2,7,112,6,3,3.150076150894165
10,1709821518.611121, caravela-2,7,112,12,6,6.199828863143921
11,1709821523.761304, caravela-2,7,112,10,5,5.1501829624176025
12,1709821527.913784, caravela-2,7,112,8,4,4.152480125427246
13,1709821531.011791, caravela-2,7,112,6,3,3.0980069637298584
14,1709821534.111141, caravela-2,7,112,8,3,3.0993499755859375
15,1709821540.961408, caravela-2,7,112,13,8,6.850266933441162
16,1709821545.111009, caravela-2,7,112,8,5,4.149600982666016
17,1709821551.161742, caravela-2,7,112,12,9,6.0507330894470215
18,1709821555.313189, caravela-2,7,112,8,4,4.151447057723999
19,1709821558.411309, caravela-2,7,112,6,3,3.0981199741363525
20,1709821564.561088, caravela-2,7,112,12,6,6.1497790813446045
21,1709821567.611189, caravela-2,7,112,6,3,3.050100803375244
22,1709821575.860978, caravela-2,7,112,16,13,8.249788999557495
23,1709821579.912654, caravela-2,7,112,8,4,4.051676034927368
24,1709821583.01106, caravela-2,7,112,6,3,3.0984060764312744
25,1709821586.061758, caravela-2,7,112,6,3,3.0506980419158936
26,1709821594.411288, caravela-2,7,112,16,12,8.34952998161316
27,1709821599.512281, caravela-2,7,112,10,7,5.100992918014526
28,1709821603.661648, caravela-2,7,112,8,4,4.149367094039917
29,1709821606.76198, caravela-2,7,112,6,3,3.100332021713257
30,1709821611.911206, caravela-2,7,112,10,7,5.149225950241089
31,1709821619.16204, caravela-2,7,112,14,7,7.250833988189697
32,1709821624.261316, caravela-2,7,112,10,5,5.099276065826416
33,1709821632.461062, caravela-2,7,112,16,8,8.199745893478394
34,1709821639.561816, caravela-2,7,112,13,7,7.100754022598267
35,1709821647.811827, caravela-2,7,112,16,8,8.250010967254639
36,1709821652.961102, caravela-2,7,112,10,5,5.149275064468384
37,1709821657.011399, caravela-2,7,112,8,4,4.050297021865845
38,1709821661.161271, caravela-2,7,112,9,4,4.149872064590454
39,1709821664.211955, caravela-2,7,112,5,3,3.0506839752197266
40,1709821669.360971, caravela-2,7,112,10,5,5.1490159034729
41,1709821672.460975, caravela-2,7,112,6,3,3.100003957748413
42,1709821675.513895, caravela-2,7,112,6,3,3.05292010307312
43,1709821679.661389, caravela-2,7,112,8,4,4.147494077682495
44,1709821682.86141, caravela-2,7,112,6,3,3.2000207901000977
45,1709821687.961258, caravela-2,7,112,10,5,5.099848031997681
46,1709821691.061297, caravela-2,7,112,6,3,3.100039005279541
47,1709821699.261771, caravela-2,7,112,10,6,8.20047402381897
48,1709821703.411484, caravela-2,7,112,8,4,4.149713039398193
49,1709821706.511203, caravela-2,7,112,6,3,3.0997190475463867
50,1709821713.711055, caravela-2,7,112,8,4,7.199851989746094
51,1709821716.761166, caravela-2,7,112,6,3,3.0501110553741455
52,1709821720.862432, caravela-2,7,112,8,4,4.101265907287598
53,1709821725.011355, caravela-2,7,112,8,4,4.148922920227051
54,1709821728.06113, caravela-2,7,112,6,3,3.0497751235961914
55,1709821734.163846, caravela-2,7,112,12,6,6.102715969085693
56,1709821738.312383, caravela-2,7,112,8,4,4.148536920547485
57,1709821842.211619, caravela-2,7,112,3,3,103.89923596382141
