,time,lat_1,lon_1,cog_1,sog_1,lat_2,lon_2,cog_2,sog_2,lat_3,lon_3,cog_3,sog_3
51,0.0,63.32941528006838,10.079846527466072,0.006218,1.007215,63.33161639293134,10.079865244087381,-3.137620666666667,1.0195463333333334,63.33054916354494,10.082231177809408,-1.5647603333333333,1.0213076666666667
52,0.028628110885620117,63.329418335843286,10.079846527466072,0.006247333333333333,1.0071336666666666,63.33161333715643,10.079865053101448,-3.137627333333333,1.0193246666666667,63.33054916354494,10.082224302315867,-1.564759,1.021066
53,0.4097781181335449,63.32942139161819,10.079846527466072,0.0062766666666666665,1.0070523333333334,63.33161028138152,10.079864862115517,-3.137634,1.019103,63.33054916354494,10.082217426822325,-1.564764,1.0208293333333334
54,0.9998350143432617,63.329424447393095,10.079846527466072,0.006306,1.006971,63.33160722560662,10.079864862115517,-3.137654,1.0188896666666667,63.33054916354494,10.082210551328782,-1.564769,1.0205926666666667
55,1.0280871391296387,63.329427503168,10.079846527466072,0.006320666666666666,1.0068936666666668,63.33160416983171,10.079864862115517,-3.137674,1.0186763333333333,63.33054916354494,10.08220367583524,-1.564774,1.020356
56,1.409947156906128,63.32943055894291,10.079846527466072,0.0063353333333333334,1.0068163333333333,63.3316011140568,10.079864862115517,-3.137694,1.018463,63.33054916354494,10.08219699132763,-1.564764,1.0201286666666667
57,1.9998509883880615,63.329433614717814,10.079846527466072,0.00635,1.006739,63.33159805828189,10.079864862115517,-3.137694,1.0182556666666667,63.33054916354494,10.08219030682002,-1.564754,1.0199013333333333
58,2.0272130966186523,63.32943647950679,10.079846718452004,0.006369666666666667,1.0066650000000001,63.33159500250699,10.079864862115517,-3.137694,1.0180483333333332,63.33054916354494,10.08218362231241,-1.564744,1.019674
59,2.4097390174865723,63.329439344295764,10.079846909437936,0.006389333333333333,1.006591,63.331591946732075,10.079864862115517,-3.137694,1.017841,63.33054935453087,10.082176746818869,-1.5647433333333334,1.019455
60,3.0002620220184326,63.32944220908474,10.079847100423867,0.006409,1.006517,63.33158889095717,10.079864862115517,-3.1376826666666666,1.0176413333333334,63.3305495455168,10.082169871325327,-1.5647426666666666,1.019236
61,3.0270111560821533,63.32944526485965,10.079847100423867,0.006411666666666666,1.0064416666666667,63.33158583518226,10.079864862115517,-3.1376713333333335,1.0174416666666666,63.33054973650274,10.082162995831785,-1.564742,1.019017
62,3.4096131324768066,63.32944832063456,10.079847100423867,0.0064143333333333335,1.0063663333333335,63.331582779407356,10.079864862115517,-3.13766,1.017242,63.33054973650274,10.082156311324177,-1.5647263333333334,1.0188026666666667
63,4.000023126602173,63.32945137640947,10.079847100423867,0.006417,1.006291,63.33157972363245,10.079864862115517,-3.1376473333333332,1.017049,63.33054973650274,10.082149626816566,-1.5647106666666666,1.0185883333333332
64,4.027482032775879,63.32945443218438,10.079847100423867,0.006418666666666666,1.006221,63.33157666785754,10.079864862115517,-3.1376346666666666,1.016856,63.33054973650274,10.082142942308957,-1.564695,1.018374
65,4.409908056259155,63.32945748795928,10.079847100423867,0.0064203333333333334,1.006151,63.331573612082636,10.079864862115517,-3.137622,1.016663,63.33054973650274,10.082136066815416,-1.5646876666666667,1.0181686666666665
66,5.0001091957092285,63.329460543734186,10.079847100423867,0.006422,1.006081,63.331570556307724,10.079864862115517,-3.1376043333333334,1.0164766666666667,63.33054973650274,10.082129191321874,-1.5646803333333332,1.0179633333333333
67,5.028339147567749,63.3294635995091,10.079847100423867,0.0064006666666666665,1.0060123333333333,63.33156750053282,10.079864862115517,-3.1375866666666665,1.0162903333333333,63.33054973650274,10.082122315828332,-1.564673,1.017758
68,5.409632205963135,63.32946665528401,10.079847100423867,0.006379333333333333,1.0059436666666668,63.33156444475791,10.079864862115517,-3.137569,1.016104,63.33054973650274,10.082115631320722,-1.564655,1.0175596666666666
69,5.9998931884765625,63.32946971105892,10.079847100423867,0.006358,1.005875,63.331561388983005,10.079864862115517,-3.13756,1.015923,63.33054973650274,10.082108946813113,-1.564637,1.0173613333333333
70,6.027846097946167,63.329472575847895,10.079847291409799,0.006347,1.0058086666666668,63.33155833320809,10.079864862115517,-3.1375509999999998,1.015742,63.33054973650274,10.082102262305503,-1.564619,1.017163
71,6.412121057510376,63.32947544063687,10.079847482395731,0.006336,1.0057423333333333,63.33155527743319,10.079864862115517,-3.137542,1.015561,63.33054973650274,10.082095577797892,-1.56462,1.0169713333333334
72,6.999866008758545,63.329478305425845,10.079847673381662,0.006325,1.005676,63.331552221658285,10.079864671129586,-3.137543,1.0153876666666666,63.33054973650274,10.082088893290283,-1.564621,1.0167796666666666
73,7.027214050292969,63.32948136120075,10.079847673381662,0.006336,1.0056126666666667,63.33154916588338,10.079864480143653,-3.1375439999999997,1.0152143333333334,63.33054973650274,10.082082208782673,-1.564622,1.016588
74,7.409603118896484,63.32948441697565,10.079847673381662,0.006347,1.0055493333333334,63.33154611010848,10.079864289157722,-3.137545,1.015041,63.33054973650274,10.082075333289131,-1.5646403333333334,1.0164016666666666
75,8.000040054321289,63.32948747275056,10.079847673381662,0.006358,1.005486,63.331543245319494,10.079864289157722,-3.137568,1.0148716666666666,63.33054973650274,10.08206845779559,-1.5646586666666666,1.0162153333333335
76,8.028102159500122,63.32949052852546,10.079847673381662,0.0063616666666666665,1.0054213333333335,63.33154038053052,10.079864289157722,-3.137591,1.0147023333333334,63.33054973650274,10.082061582302048,-1.564677,1.016029
