,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1709673534.826596, caravela,7,111,13,5,
1,1709673537.876601, caravela,7,111,10,3,3.0500049591064453
2,1709673545.076625, caravela,7,111,21,8,7.200024127960205
3,1709673549.126956, caravela,7,111,12,5,4.050330877304077
4,1709673552.226709, caravela,7,111,9,3,3.099752902984619
5,1709673556.326476, caravela,7,111,12,5,4.099767208099365
6,1709673559.428386, caravela,7,111,9,3,3.101909875869751
7,1709673567.676469, caravela,7,111,24,13,8.248083114624023
8,1709673570.726835, caravela,7,111,5,3,3.050365924835205
9,1709673577.876761, caravela,7,111,21,9,7.149925947189331
10,1709673581.026559, caravela,7,111,9,3,3.1497981548309326
11,1709673584.076611, caravela,7,111,9,3,3.0500519275665283
12,1709673588.226801, caravela,7,111,12,4,4.1501898765563965
13,1709673595.426511, caravela,7,111,21,9,7.199710130691528
14,1709673603.676464, caravela,7,111,22,12,8.249953031539917
15,1709673606.726769, caravela,7,111,6,3,3.050304889678955
16,1709673610.82638, caravela,7,111,12,5,4.099611043930054
17,1709673613.876552, caravela,7,111,9,3,3.0501720905303955
18,1709673619.026798, caravela,7,111,15,6,5.150245904922485
19,1709673623.127062, caravela,7,111,12,4,4.100264072418213
20,1709673628.326779, caravela,7,111,15,6,5.199716806411743
21,1709673632.476747, caravela,7,111,13,4,4.149968147277832
22,1709673638.576677, caravela,7,111,18,6,6.099930047988892
23,1709673641.577059, caravela,7,111,10,3,3.0003819465637207
24,1709673645.676709, caravela,7,111,12,4,4.099649906158447
25,1709673648.726933, caravela,7,111,9,3,3.0502240657806396
26,1709673652.826794, caravela,7,111,12,4,4.099860906600952
27,1709673658.977315, caravela,7,111,18,9,6.1505210399627686
28,1709673662.026901, caravela,7,111,9,3,3.049586057662964
29,1709673666.126802, caravela,7,111,12,4,4.099900960922241
30,1709673669.226794, caravela,7,111,4,3,3.099992036819458
31,1709673672.326771, caravela,7,111,3,3,3.0999770164489746
0,1709673526.908136, caravela-3,7,113,9,6,
1,1709673530.007255, caravela-3,7,113,7,3,3.099119186401367
2,1709673534.156961, caravela-3,7,113,8,4,4.14970588684082
3,1709673538.258207, caravela-3,7,113,8,4,4.101246118545532
4,1709673542.357001, caravela-3,7,113,8,4,4.098793983459473
5,1709673545.457979, caravela-3,7,113,6,3,3.100977897644043
6,1709673549.733247, caravela-3,7,113,8,4,4.275268077850342
7,1709673552.757556, caravela-3,7,113,6,3,3.024308919906616
8,1709673561.058021, caravela-3,7,113,16,8,8.300465106964111
9,1709673564.156853, caravela-3,7,113,6,3,3.09883189201355
10,1709673567.207061, caravela-3,7,113,6,3,3.05020809173584
11,1709673571.306986, caravela-3,7,113,8,4,4.0999250411987305
12,1709673574.358636, caravela-3,7,113,6,3,3.051649808883667
13,1709673577.458193, caravela-3,7,113,6,3,3.0995571613311768
14,1709673580.557424, caravela-3,7,113,6,3,3.099231004714966
15,1709673584.608049, caravela-3,7,113,8,4,4.050624847412109
16,1709673588.658205, caravela-3,7,113,8,4,4.050156116485596
17,1709673596.857895, caravela-3,7,113,16,8,8.199689865112305
18,1709673599.957214, caravela-3,7,113,6,3,3.0993192195892334
19,1709673604.0072, caravela-3,7,113,8,4,4.049985885620117
20,1709673607.107804, caravela-3,7,113,6,3,3.1006040573120117
21,1709673612.227616, caravela-3,7,113,10,5,5.11981201171875
22,1709673615.310393, caravela-3,7,113,6,3,3.0827770233154297
23,1709673618.407164, caravela-3,7,113,6,3,3.096771001815796
24,1709673621.457975, caravela-3,7,113,6,3,3.0508108139038086
25,1709673624.557153, caravela-3,7,113,7,3,3.0991780757904053
26,1709673630.659284, caravela-3,7,113,13,7,6.102131128311157
27,1709673634.807205, caravela-3,7,113,8,4,4.147920846939087
28,1709673637.907223, caravela-3,7,113,6,3,3.10001802444458
29,1709673640.957234, caravela-3,7,113,6,3,3.050010919570923
30,1709673645.007385, caravela-3,7,113,8,4,4.050151109695435
31,1709673652.31069, caravela-3,7,113,14,7,7.30330491065979
32,1709673655.457035, caravela-3,7,113,6,3,3.1463451385498047
33,1709673658.457572, caravela-3,7,113,6,3,3.0005369186401367
