,time,asv_1,asv_2,asv_3
60,0.0,"(63.32941470711057, 10.079846527466072)","(63.33157533095602, 10.079874029440239)","(63.330550309460534, 10.082162231888061)"
61,0.26733899116516113,"(63.329417762885484, 10.079846527466072)","(63.331572466167046, 10.079874029440239)","(63.330550309460534, 10.08215554738045)"
62,0.4558870792388916,"(63.329420818660395, 10.079846527466072)","(63.33156960137807, 10.079874029440239)","(63.330550309460534, 10.08214886287284)"
63,1.001918077468872,"(63.32942387443531, 10.079846527466072)","(63.33156654560316, 10.079873838454308)","(63.330550309460534, 10.08214217836523)"
64,1.2775301933288574,"(63.32942693021021, 10.079846718452004)","(63.331563489828255, 10.079873647468375)","(63.330550309460534, 10.082135493857619)"
65,1.4549281597137451,"(63.32942998598512, 10.079846909437936)","(63.331560434053344, 10.079873456482444)","(63.33055050044646, 10.082128618364077)"
66,2.0000569820404053,"(63.329433041760026, 10.079847100423867)","(63.33155737827844, 10.079873456482444)","(63.33055069143239, 10.082121742870536)"
67,2.2677690982818604,"(63.32943609753493, 10.079847100423867)","(63.33155432250353, 10.079873456482444)","(63.33055088241832, 10.082114867376994)"
68,2.455510139465332,"(63.329439153309835, 10.079847100423867)","(63.331551266728624, 10.079873456482444)","(63.33055088241832, 10.082108182869385)"
69,3.0006370544433594,"(63.32944220908474, 10.079847100423867)","(63.33154821095372, 10.079873456482444)","(63.33055088241832, 10.082101498361775)"
70,3.267430067062378,"(63.32944507387372, 10.079847100423867)","(63.33154515517881, 10.079873456482444)","(63.33055088241832, 10.082094813854166)"
71,3.455895185470581,"(63.329447938662696, 10.079847100423867)","(63.331542099403904, 10.079873456482444)","(63.33055088241832, 10.082088129346555)"
72,4.0001771450042725,"(63.32945080345168, 10.079847100423867)","(63.33153904362899, 10.079873456482444)","(63.33055088241832, 10.082081444838947)"
73,4.267496109008789,"(63.32945385922658, 10.079847100423867)","(63.33153598785409, 10.079873456482444)","(63.33055088241832, 10.082074760331336)"
74,4.455218076705933,"(63.329456915001494, 10.079847100423867)","(63.33153293207918, 10.079873456482444)","(63.33055088241832, 10.082067884837794)"
75,5.000375032424927,"(63.3294599707764, 10.079847100423867)","(63.33152987630427, 10.079873456482444)","(63.33055088241832, 10.082061009344253)"
76,5.267810106277466,"(63.3294630265513, 10.079847100423867)","(63.33152682052936, 10.079873456482444)","(63.33055088241832, 10.082054133850711)"
77,5.455074071884155,"(63.329466082326206, 10.079847100423867)","(63.33152376475446, 10.079873456482444)","(63.33055088241832, 10.0820474493431)"
78,6.000461101531982,"(63.32946913810111, 10.079847100423867)","(63.33152089996548, 10.079873265496511)","(63.33055088241832, 10.082040764835492)"
79,6.2673749923706055,"(63.32947219387602, 10.079847291409799)","(63.33151803517651, 10.07987307451058)","(63.33055088241832, 10.082034080327881)"
80,6.454996109008789,"(63.32947524965093, 10.079847482395731)","(63.33151517038753, 10.079872883524647)","(63.33055088241832, 10.08202739582027)"
81,7.000272989273071,"(63.329478305425845, 10.079847673381662)","(63.33151211461262, 10.079872883524647)","(63.33055088241832, 10.082020711312662)"
82,7.2675461769104,"(63.32948117021482, 10.079847673381662)","(63.33150905883772, 10.079872883524647)","(63.33055088241832, 10.082014026805052)"
83,7.455811023712158,"(63.329484035003794, 10.079847673381662)","(63.331506003062806, 10.079872883524647)","(63.33055088241832, 10.082007342297441)"
84,8.000120162963867,"(63.32948689979277, 10.079847673381662)","(63.3315029472879, 10.079872883524647)","(63.33055088241832, 10.082000657789832)"
85,8.268217086791992,"(63.329489955567674, 10.079847673381662)","(63.33149989151299, 10.079872883524647)","(63.33055088241832, 10.081993973282222)"
86,8.454986095428467,"(63.329493011342585, 10.079847673381662)","(63.331496835738086, 10.079872883524647)","(63.33055088241832, 10.08198709778868)"
87,9.0001060962677,"(63.32949606711749, 10.079847673381662)","(63.33149377996318, 10.079872883524647)","(63.33055088241832, 10.08198022229514)"
88,9.267425060272217,"(63.3294991228924, 10.079847673381662)","(63.33149072418827, 10.079872883524647)","(63.33055088241832, 10.081973346801599)"
89,9.455082178115845,"(63.329502178667305, 10.079847673381662)","(63.33148766841337, 10.079872883524647)","(63.33055088241832, 10.081966662293988)"
90,10.001836061477661,"(63.329505234442216, 10.079847673381662)","(63.331484612638455, 10.079872883524647)","(63.33055088241832, 10.08195997778638)"
91,10.267369985580444,"(63.32950829021712, 10.079847864367594)","(63.33148155686355, 10.079872883524647)","(63.33055088241832, 10.081953293278769)"
92,10.455450057983398,"(63.32951134599203, 10.079848055353526)","(63.33147850108864, 10.079872883524647)","(63.33055088241832, 10.081946608771158)"
93,11.000455141067505,"(63.329514401766936, 10.079848246339457)","(63.331475636299665, 10.079872692538716)","(63.33055088241832, 10.08193992426355)"
94,11.267330169677734,"(63.32951726655591, 10.079848246339457)","(63.33147277151069, 10.079872501552783)","(63.33055088241832, 10.081933239755939)"
95,11.455108165740967,"(63.329520131344886, 10.079848246339457)","(63.331469906721715, 10.079872310566852)","(63.33055088241832, 10.081926555248328)"
96,12.000020027160645,"(63.32952299613386, 10.079848246339457)","(63.33146685094681, 10.079872310566852)","(63.33055088241832, 10.08191987074072)"
97,12.267557144165039,"(63.329526051908765, 10.079848246339457)","(63.3314637951719, 10.079872310566852)","(63.33055088241832, 10.081913186233109)"
98,12.455135107040405,"(63.32952910768367, 10.079848246339457)","(63.331460739396995, 10.079872310566852)","(63.33055107340425, 10.081906501725499)"
99,13.000877141952515,"(63.32953216345857, 10.079848246339457)","(63.331457683622084, 10.079872310566852)","(63.33055126439019, 10.08189981721789)"
100,13.267422199249268,"(63.329535219233485, 10.079848246339457)","(63.33145462784718, 10.079872310566852)","(63.33055145537612, 10.08189313271028)"
101,13.455044984817505,"(63.329538275008396, 10.079848246339457)","(63.33145157207227, 10.079872310566852)","(63.33055145537612, 10.081886257216738)"
102,14.000483989715576,"(63.32954133078331, 10.079848246339457)","(63.331448516297364, 10.079872310566852)","(63.33055145537612, 10.081879381723196)"
103,14.267369031906128,"(63.32954438655821, 10.079848246339457)","(63.33144546052245, 10.079872310566852)","(63.33055145537612, 10.081872506229654)"
104,14.45548701286316,"(63.32954744233312, 10.079848246339457)","(63.33144240474755, 10.079872310566852)","(63.33055145537612, 10.081865821722046)"
105,15.00186014175415,"(63.32955049810803, 10.079848246339457)","(63.331439348972644, 10.079872310566852)","(63.33055145537612, 10.081859137214435)"
106,15.267374992370605,"(63.329553362897, 10.079848437325388)","(63.33143629319773, 10.079872310566852)","(63.33055145537612, 10.081852452706826)"
107,15.454927206039429,"(63.32955622768598, 10.079848628311321)","(63.33143323742283, 10.079872310566852)","(63.33055145537612, 10.081845768199216)"
108,16.001177072525024,"(63.32955909247495, 10.079848819297252)","(63.331430372633854, 10.079872119580921)","(63.33055145537612, 10.081839083691607)"
109,16.267322063446045,"(63.32956214824986, 10.079848819297252)","(63.33142750784488, 10.07987192859499)","(63.33055145537612, 10.081832399183996)"
110,16.455011129379272,"(63.32956520402477, 10.079848819297252)","(63.331424643055904, 10.079871737609059)","(63.33055145537612, 10.08182628763418)"
111,17.00112509727478,"(63.32956825979968, 10.079848819297252)","(63.33142158728099, 10.079871737609059)","(63.33055145537612, 10.081820176084367)"
112,17.267332077026367,"(63.32957131557458, 10.079848819297252)","(63.33141853150609, 10.079871737609059)","(63.33055145537612, 10.081814064534552)"
113,17.45494818687439,"(63.329574371349494, 10.079848819297252)","(63.33141547573118, 10.079871737609059)","(63.33055164636205, 10.081807571012874)"
114,18.000160217285156,"(63.3295774271244, 10.079848819297252)","(63.33141241995627, 10.079871737609059)","(63.33055183734798, 10.081801077491194)"
115,18.267327070236206,"(63.32958029191337, 10.079848819297252)","(63.33140936418136, 10.079871737609059)","(63.33055202833392, 10.081794583969517)"
