,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1710861752.980468, caravela,7,111,6,4,
1,1710861757.029675, caravela,7,111,10,5,4.049206972122192
2,1710861762.27909, caravela,7,111,15,5,5.249414920806885
3,1710861765.279593, caravela,7,111,9,3,3.0005030632019043
4,1710861769.379045, caravela,7,111,12,5,4.099452018737793
5,1710861772.42908, caravela,7,111,9,3,3.050034999847412
6,1710861777.529348, caravela,7,111,15,5,5.1002678871154785
7,1710861780.587139, caravela,7,111,9,3,3.057790994644165
8,1710861783.629293, caravela,7,111,9,3,3.04215407371521
9,1710861788.729166, caravela,7,111,15,7,5.099873065948486
10,1710861795.879582, caravela,7,111,21,11,7.150415897369385
11,1710861799.029374, caravela,7,111,9,3,3.149791955947876
12,1710861805.231476, caravela,7,111,21,9,6.202102184295654
13,1710861810.379714, caravela,7,111,15,5,5.148237943649292
14,1710861813.479198, caravela,7,111,9,3,3.0994839668273926
15,1710861818.629316, caravela,7,111,15,6,5.150118112564087
16,1710861824.729226, caravela,7,111,15,9,6.099910020828247
17,1710861827.72929, caravela,7,111,9,3,3.000063896179199
18,1710861832.829122, caravela,7,111,15,7,5.099832057952881
19,1710861839.988568, caravela,7,111,21,9,7.1594460010528564
20,1710861843.079825, caravela,7,111,9,3,3.091256856918335
21,1710861853.379092, caravela,7,111,30,13,10.299267053604126
22,1710861861.679163, caravela,7,111,24,13,8.300071001052856
23,1710861870.929646, caravela,7,111,27,13,9.25048303604126
24,1710861876.079156, caravela,7,111,13,5,5.149509906768799
25,1710861881.179479, caravela,7,111,5,5,5.100322961807251
26,1710861890.529701, caravela,7,111,9,9,9.350222110748291
27,1710861893.579592, caravela,7,111,3,3,3.0498909950256348
28,1710861899.788213, caravela,7,111,6,6,6.208621025085449
29,1710861904.929623, caravela,7,111,5,5,5.141409873962402
30,1710862012.129396, caravela,7,111,6,6,107.19977307319641
31,1710862015.22939, caravela,7,111,3,3,3.099993944168091
32,1710862018.329069, caravela,7,111,3,3,3.0996789932250977
33,1710862021.379313, caravela,7,111,3,3,3.050244092941284
34,1710862026.52926, caravela,7,111,5,5,5.149946928024292
35,1710862030.629075, caravela,7,111,4,4,4.099815130233765
36,1710862037.779886, caravela,7,111,7,7,7.150810956954956
37,1710862041.929328, caravela,7,111,4,4,4.149441957473755
38,1710862044.980065, caravela,7,111,3,3,3.050737142562866
0,1710861749.650621, caravela-3,7,113,7,4,
1,1710861752.798874, caravela-3,7,113,7,3,3.1482529640197754
2,1710861757.948892, caravela-3,7,113,10,5,5.150018215179443
3,1710861761.048759, caravela-3,7,113,6,3,3.0998668670654297
4,1710861765.09896, caravela-3,7,113,8,4,4.050200939178467
5,1710861768.198994, caravela-3,7,113,6,3,3.10003399848938
6,1710861772.298644, caravela-3,7,113,8,5,4.099650144577026
7,1710861775.299049, caravela-3,7,113,6,3,3.0004048347473145
8,1710861778.34886, caravela-3,7,113,6,3,3.0498111248016357
9,1710861784.449034, caravela-3,7,113,12,6,6.1001739501953125
10,1710861791.649118, caravela-3,7,113,14,7,7.20008397102356
11,1710861794.699052, caravela-3,7,113,6,3,3.049934148788452
12,1710861801.898837, caravela-3,7,113,13,7,7.199784994125366
13,1710861805.948986, caravela-3,7,113,8,4,4.050148963928223
14,1710861809.099109, caravela-3,7,113,6,3,3.150122880935669
15,1710861812.149417, caravela-3,7,113,6,3,3.0503079891204834
16,1710861815.24908, caravela-3,7,113,6,3,3.099663019180298
17,1710861820.399296, caravela-3,7,113,11,5,5.150216102600098
18,1710861823.498964, caravela-3,7,113,6,3,3.099668025970459
19,1710861828.648819, caravela-3,7,113,10,5,5.149854898452759
20,1710861835.749099, caravela-3,7,113,14,7,7.100280046463013
21,1710861838.798926, caravela-3,7,113,6,3,3.0498270988464355
22,1710861868.649102, caravela-3,7,113,57,29,29.850175857543945
