,time,asv_1,asv_2
78,18.998492002487183,"(63.32958487557574, 10.079848819297252)","(63.33135674755718, 10.079871164651264)"
79,19.465768098831177,"(63.32958945923809, 10.079848819297252)","(63.331352450373714, 10.079871164651264)"
80,19.998573064804077,"(63.32959404290045, 10.079848819297252)","(63.331347866711354, 10.079870878172366)"
81,20.46467399597168,"(63.32959862656281, 10.079849105776152)","(63.331343283048994, 10.079870591693469)"
82,20.998767137527466,"(63.32960321022517, 10.07984939225505)","(63.331338699386635, 10.079870591693469)"
83,21.46517515182495,"(63.32960750740864, 10.07984939225505)","(63.33133411572427, 10.079870591693469)"
84,22.000644207000732,"(63.32961180459211, 10.07984939225505)","(63.33132953206191, 10.079870591693469)"
85,22.465490102767944,"(63.32961638825447, 10.07984939225505)","(63.33132494839955, 10.079870591693469)"
86,22.99902606010437,"(63.32962097191683, 10.07984939225505)","(63.33132065121609, 10.079870591693469)"
87,23.46415615081787,"(63.329625555579184, 10.07984939225505)","(63.33131635403262, 10.079870591693469)"
88,23.999592065811157,"(63.329630139241544, 10.07984939225505)","(63.331311770370256, 10.079870591693469)"
89,24.465655088424683,"(63.32963472290391, 10.07984939225505)","(63.33130718670789, 10.079870591693469)"
90,24.998624086380005,"(63.32963930656628, 10.07984939225505)","(63.33130260304553, 10.07987030521457)"
91,25.464380979537964,"(63.329643603749744, 10.079849678733947)","(63.331298019383176, 10.079870018735672)"
92,26.000102043151855,"(63.3296479009332, 10.079849965212844)","(63.331293435720816, 10.079870018735672)"
93,26.464022159576416,"(63.329652484595556, 10.079849965212844)","(63.33128885205846, 10.079870018735672)"
94,27.00062608718872,"(63.329657068257916, 10.079849965212844)","(63.331284554875, 10.079870018735672)"
95,27.464198112487793,"(63.32966165192028, 10.079849965212844)","(63.33128025769153, 10.079870018735672)"
96,27.99846601486206,"(63.32966623558265, 10.079849965212844)","(63.33127567402917, 10.079870018735672)"
97,28.464184045791626,"(63.329670532766116, 10.079849965212844)","(63.331271090366805, 10.079870018735672)"
98,28.999237060546875,"(63.329674829949575, 10.079849965212844)","(63.331266506704445, 10.079870018735672)"
99,29.464895009994507,"(63.329679413611935, 10.079850251691742)","(63.331261923042085, 10.079870018735672)"
100,29.99867010116577,"(63.329683997274294, 10.07985053817064)","(63.331257625858626, 10.079869732256775)"
101,30.465148210525513,"(63.32968858093665, 10.07985053817064)","(63.33125332867516, 10.079869445777877)"
102,30.998687982559204,"(63.32969316459901, 10.07985053817064)","(63.33124874501279, 10.079869445777877)"
103,31.46410608291626,"(63.329697748261374, 10.07985053817064)","(63.331244161350426, 10.079869445777877)"
104,31.999569177627563,"(63.32970233192374, 10.07985053817064)","(63.331239577688066, 10.079869445777877)"
105,32.46422719955444,"(63.32970662910721, 10.07985053817064)","(63.33123499402571, 10.079869445777877)"
106,32.999516010284424,"(63.329710926290666, 10.07985053817064)","(63.33123098332115, 10.079869445777877)"
107,33.46485614776611,"(63.329715509953026, 10.07985053817064)","(63.33122697261658, 10.079869445777877)"
108,33.99900007247925,"(63.329720093615386, 10.07985053817064)","(63.33122238895422, 10.07986915929898)"
109,34.46413016319275,"(63.32972467727775, 10.079850824649537)","(63.331217805291864, 10.079868872820082)"
110,34.99971008300781,"(63.32972926094011, 10.079851111128432)","(63.3312135081084, 10.079868299862287)"
111,35.46438002586365,"(63.32973355812358, 10.079851111128432)","(63.33120921092493, 10.079867726904492)"
112,35.99965310096741,"(63.32973785530704, 10.079851111128432)","(63.331204913741466, 10.079866580988902)"
113,36.46473717689514,"(63.3297424389694, 10.079851111128432)","(63.331200616558, 10.079865435073312)"
114,36.99985408782959,"(63.32974702263176, 10.079851111128432)","(63.331196319374534, 10.079864002678825)"
115,37.465376138687134,"(63.32975160629411, 10.079851111128432)","(63.33119202219107, 10.079862570284336)"
116,37.9984130859375,"(63.32975618995647, 10.079851111128432)","(63.33118772500761, 10.079860564932053)"
117,38.46487498283386,"(63.329760487139936, 10.07985139760733)","(63.33118342782414, 10.07985855957977)"
118,38.9984610080719,"(63.32976478432341, 10.079851684086227)","(63.331178844161784, 10.079856554227486)"
119,39.464635133743286,"(63.32976908150687, 10.079851684086227)","(63.33117426049943, 10.079854548875204)"
120,39.999916076660156,"(63.329773378690334, 10.079851684086227)","(63.33116996331597, 10.079851970565127)"
121,40.464126110076904,"(63.3297776758738, 10.079851970565127)","(63.331165666132506, 10.07984939225505)"
122,40.998680114746094,"(63.32978197305726, 10.079852257044024)","(63.33116136894904, 10.07984710042387)"
123,41.465089082717896,"(63.329786270240724, 10.079852830001819)","(63.331157071765574, 10.079844808592687)"
124,41.99925208091736,"(63.32979056742419, 10.079853402959614)","(63.331152488103214, 10.079842230282608)"
125,42.4644660949707,"(63.32979486460765, 10.079854548875204)","(63.33114790444085, 10.07983965197253)"
126,42.999269008636475,"(63.329799161791115, 10.079855694790796)","(63.33114360725739, 10.079837073662453)"
127,43.46492004394531,"(63.32980345897458, 10.079857127185283)","(63.33113931007392, 10.079834495352376)"
128,43.999720096588135,"(63.32980775615804, 10.07985855957977)","(63.331135012890456, 10.079831917042299)"
129,44.465697050094604,"(63.32981233982039, 10.079860278453156)","(63.331130715707, 10.07982933873222)"
130,44.999242067337036,"(63.32981692348275, 10.07986199732654)","(63.33112641852354, 10.07982676042214)"
131,45.464112997055054,"(63.32982122066622, 10.079864289157722)","(63.33112212134007, 10.079824182112063)"
132,45.99844312667847,"(63.32982551784969, 10.079866580988902)","(63.33111753767771, 10.079821603801985)"
133,46.46391010284424,"(63.32982981503316, 10.079868872820082)","(63.33111295401535, 10.079819025491906)"
134,46.998462200164795,"(63.32983411221662, 10.079871164651264)","(63.33110894331078, 10.079816447181827)"
135,47.46439719200134,"(63.329838695878976, 10.079873742961343)","(63.331104932606216, 10.07981386887175)"
136,47.999423027038574,"(63.329843279541336, 10.07987632127142)","(63.33110034894385, 10.079811004082774)"
137,48.46413612365723,"(63.3298475767248, 10.079878899581498)","(63.33109576528149, 10.0798081392938)"
138,48.99868202209473,"(63.32985187390826, 10.079881477891576)","(63.33109146809802, 10.079804988025927)"
139,49.464006185531616,"(63.32985617109172, 10.079884056201653)","(63.331087170914564, 10.079801836758053)"
140,49.99859809875488,"(63.329860468275186, 10.079886634511732)","(63.33108316021, 10.079798685490179)"
141,50.481319189071655,"(63.32986476545865, 10.079889212821811)","(63.33107914950543, 10.079795534222306)"
142,50.99913001060486,"(63.32986906264211, 10.079891791131889)","(63.33107485232196, 10.079792382954434)"
143,51.46412515640259,"(63.32987364630448, 10.079894369441966)","(63.3310705551385, 10.07978923168656)"
144,51.99857997894287,"(63.329878229966845, 10.079896947752044)","(63.331066257955044, 10.079785793939788)"
145,52.464215993881226,"(63.3298825271503, 10.079899526062121)","(63.33106196077158, 10.079782356193016)"
146,53.001952171325684,"(63.32988682433377, 10.0799021043722)","(63.33105766358811, 10.079779204925144)"
147,53.46411609649658,"(63.329891121517235, 10.07990468268228)","(63.33105336640465, 10.079776053657271)"
148,53.99848198890686,"(63.329895418700694, 10.079907260992357)","(63.331049069221194, 10.0797726159105)"
149,54.46409320831299,"(63.32989971588415, 10.079909839302434)","(63.33104477203773, 10.07976917816373)"
150,54.99923920631409,"(63.32990401306762, 10.079912417612514)","(63.33104047485426, 10.079766026895857)"
151,55.46412110328674,"(63.329908310251085, 10.079914995922591)","(63.3310361776708, 10.079762875627983)"
152,55.998751163482666,"(63.329912607434544, 10.079917574232669)","(63.331031880487345, 10.079759437881211)"
153,56.464462995529175,"(63.32991719109691, 10.079920152542748)","(63.33102758330388, 10.079756000134442)"
154,56.99841117858887,"(63.32992177475928, 10.079922730852825)","(63.33102328612041, 10.079752848866569)"
155,57.465715169906616,"(63.32992607194274, 10.079925309162903)","(63.33101898893695, 10.079749697598697)"
156,58.00065016746521,"(63.3299303691262, 10.079927887472982)","(63.33101497823238, 10.079746259851925)"
157,58.46434712409973,"(63.32993466630967, 10.07993046578306)","(63.33101096752782, 10.079742822105153)"
158,58.998422145843506,"(63.32993896349313, 10.079933044093137)","(63.33100667034435, 10.07973967083728)"
159,59.46505808830261,"(63.329943260676586, 10.079935622403216)","(63.33100237316089, 10.079736519569407)"
160,60.000248193740845,"(63.32994755786005, 10.079938200713293)","(63.33099807597743, 10.079733081822635)"
161,60.4648551940918,"(63.32995185504352, 10.07994077902337)","(63.33099377879397, 10.079729644075865)"
162,60.9984450340271,"(63.32995615222698, 10.07994335733345)","(63.330989768089395, 10.07972677928689)"
163,61.464439153671265,"(63.32996073588934, 10.079945935643527)","(63.33098575738483, 10.079723914497913)"
164,61.99967312812805,"(63.3299653195517, 10.079948513953605)","(63.330981746680266, 10.079721049708938)"
165,62.464097023010254,"(63.329969616735156, 10.079951092263684)","(63.330977735975694, 10.079718184919964)"
166,62.998600006103516,"(63.32997391391862, 10.079953670573762)","(63.33097343879223, 10.079715606609884)"
167,63.464317083358765,"(63.32997821110209, 10.079955962404942)","(63.33096914160877, 10.079713028299807)"
168,63.999874114990234,"(63.32998250828556, 10.079958254236123)","(63.33096484442531, 10.079710736468627)"
169,64.46422600746155,"(63.32998680546902, 10.079960546067303)","(63.330960547241844, 10.079708444637445)"
170,64.99942803382874,"(63.329991102652485, 10.079962837898483)","(63.330955963579484, 10.079706439285163)"
171,65.46416401863098,"(63.32999539983595, 10.07996455677187)","(63.33095137991712, 10.07970443393288)"
172,65.99957013130188,"(63.32999969701941, 10.079966275645255)","(63.33094708273366, 10.079702428580596)"
173,66.46479415893555,"(63.33000428068177, 10.079968280997537)","(63.33094278555019, 10.079700423228314)"
174,66.99942898750305,"(63.33000886434413, 10.079970286349822)","(63.330938488366726, 10.079698131397134)"
175,67.46574211120605,"(63.330012875048695, 10.079971718744309)","(63.33093419118327, 10.079695839565954)"
176,67.99842405319214,"(63.33001688575326, 10.079973151138796)","(63.33092960752091, 10.079693834213671)"
177,68.46464014053345,"(63.330021182936726, 10.079974583533286)","(63.33092502385855, 10.079691828861387)"
178,68.99861907958984,"(63.33002548012019, 10.079976015927773)","(63.33092072667509, 10.079689537030205)"
179,69.46547317504883,"(63.330030063782544, 10.079977161843363)","(63.33091642949162, 10.079687245199025)"
180,69.99869799613953,"(63.330034647444904, 10.079978307758951)","(63.33091213230816, 10.079684953367845)"
181,70.4646589756012,"(63.33003894462837, 10.079978880716748)","(63.3309078351247, 10.079682661536664)"
182,70.99842309951782,"(63.33004324181184, 10.079979453674543)","(63.33090325146233, 10.079680656184381)"
183,71.46456503868103,"(63.3300478254742, 10.07997974015344)","(63.330898667799964, 10.079678650832099)"
184,71.9984381198883,"(63.33005240913656, 10.079980026632338)","(63.330894370616505, 10.079676359000919)"
185,72.4641330242157,"(63.33005670632002, 10.079980313111236)","(63.33089007343304, 10.079674067169739)"
186,72.99946117401123,"(63.33006100350349, 10.079980599590133)","(63.33088577624957, 10.079671775338557)"
187,73.464928150177,"(63.33006558716585, 10.079980599590133)","(63.330881479066115, 10.079669483507377)"
188,73.99930000305176,"(63.33007017082821, 10.079980599590133)","(63.330876895403755, 10.079667191676197)"
189,74.46448016166687,"(63.330074468011674, 10.079980313111236)","(63.330872311741395, 10.079664899845017)"
190,74.99936413764954,"(63.33007876519514, 10.079980026632338)","(63.330868014557936, 10.079662894492733)"
191,75.46425414085388,"(63.330083062378606, 10.079980313111236)","(63.33086371737447, 10.079660889140449)"
192,75.99969911575317,"(63.33008735956207, 10.079980599590133)","(63.33085913371211, 10.079658597309269)"
193,76.46413111686707,"(63.33009165674554, 10.07998088606903)","(63.33085455004974, 10.079656305478089)"
194,76.9986879825592,"(63.330095953928996, 10.079981172547928)","(63.330850252866284, 10.079654300125807)"
195,77.46412205696106,"(63.33010053759135, 10.07998203198462)","(63.33084595568282, 10.079652294773522)"
196,78.0002851486206,"(63.33010512125371, 10.079982891421313)","(63.33084165849935, 10.079650002942342)"
197,78.46423697471619,"(63.330109704916076, 10.079984037336903)","(63.33083736131589, 10.079647711111162)"
198,78.99843406677246,"(63.33011428857844, 10.079985183252495)","(63.330833064132435, 10.07964541927998)"
199,79.46394801139832,"(63.3301188722408, 10.079986329168085)","(63.33082876694897, 10.0796431274488)"
200,79.99845099449158,"(63.330123455903156, 10.079987475083675)","(63.3308241832866, 10.07964083561762)"
201,80.46451020240784,"(63.330127753086614, 10.079988907478162)","(63.330819599624235, 10.07963854378644)"
202,80.99843406677246,"(63.33013205027008, 10.07999033987265)","(63.33081530244077, 10.079635965476363)"
203,81.46469211578369,"(63.33013663393244, 10.079991485788241)","(63.33081100525731, 10.079633387166284)"
204,81.99958610534668,"(63.3301412175948, 10.079992631703831)","(63.33080670807385, 10.079630522377307)"
205,82.4648551940918,"(63.33014580125717, 10.079994064098319)","(63.330802410890385, 10.079627657588333)"
206,82.99910402297974,"(63.330150384919534, 10.079995496492806)","(63.33079811370692, 10.079625079278255)"
207,83.46427011489868,"(63.330154968581894, 10.079997215366191)","(63.33079381652346, 10.079622500968178)"
208,83.9991500377655,"(63.33015955224425, 10.079998934239576)","(63.33078951934, 10.079619636179203)"
209,84.46419906616211,"(63.330163849427706, 10.080000366634064)","(63.330785222156535, 10.079616771390226)"
210,85.0001950263977,"(63.33016814661117, 10.080001799028553)","(63.33078092497307, 10.07961390660125)"
211,85.46411108970642,"(63.33017273027354, 10.08000323142304)","(63.330776627789604, 10.079611041812274)"
212,85.99947309494019,"(63.330177313935906, 10.080004663817528)","(63.33077233060614, 10.0796081770233)"
213,86.46411514282227,"(63.33018161111937, 10.080006096212017)","(63.33076803342268, 10.079605312234323)"
214,86.99849319458008,"(63.33018590830283, 10.080007528606505)","(63.33076373623922, 10.079602160966449)"
215,87.46411800384521,"(63.33019049196519, 10.080008961000992)","(63.330759439055754, 10.079599009698576)"
216,87.9985511302948,"(63.33019507562755, 10.08001039339548)","(63.33075514187229, 10.079596144909601)"
217,88.46420216560364,"(63.33019965928992, 10.080012112268864)","(63.33075084468883, 10.079593280120624)"
218,88.99844408035278,"(63.33020424295228, 10.080013831142251)","(63.33074654750537, 10.079590415331648)"
219,89.46458697319031,"(63.33020854013574, 10.080015263536739)","(63.330742250321904, 10.079587550542673)"
220,89.99840998649597,"(63.3302128373192, 10.080016695931226)","(63.33073795313844, 10.079584685753698)"
221,90.46480202674866,"(63.33021742098156, 10.080018128325715)","(63.330733655954965, 10.079581820964721)"
222,90.99843502044678,"(63.33022200464392, 10.080019560720203)","(63.33072935877151, 10.079578956175745)"
223,91.46424698829651,"(63.330226588306274, 10.08002099311469)","(63.33072506158804, 10.07957609138677)"
224,91.99829316139221,"(63.330231171968634, 10.080022425509178)","(63.330720764404575, 10.079572940118897)"
225,92.46440720558167,"(63.3302354691521, 10.080023857903665)","(63.330716467221116, 10.079569788851025)"
226,92.9984221458435,"(63.33023976633556, 10.080025290298153)","(63.33071217003766, 10.07956692406205)"
227,93.46411418914795,"(63.330244349997926, 10.08002672269264)","(63.33070787285419, 10.079564059273073)"
228,93.99840903282166,"(63.33024893366029, 10.08002815508713)","(63.330703575670725, 10.079561194484096)"
229,94.46431398391724,"(63.33025351732265, 10.080029587481617)","(63.330699278487266, 10.079558329695121)"
230,94.99937319755554,"(63.33025810098501, 10.080031019876104)","(63.330694694824906, 10.079555464906147)"
231,95.46557402610779,"(63.33026239816847, 10.080032738749491)","(63.330690111162546, 10.07955260011717)"
232,95.99913716316223,"(63.33026669535194, 10.080034457622876)","(63.33068581397909, 10.079549448849296)"
233,96.4648060798645,"(63.3302712790143, 10.080035890017363)","(63.33068151679562, 10.079546297581423)"
234,96.99855017662048,"(63.330275862676665, 10.080037322411851)","(63.330677219612156, 10.079543432792448)"
235,97.46482419967651,"(63.33028015986012, 10.080038754806338)","(63.33067292242868, 10.079540568003472)"
236,97.99932408332825,"(63.33028445704359, 10.080040187200828)","(63.330668625245224, 10.079537703214497)"
237,98.46453404426575,"(63.33028904070595, 10.080041619595315)","(63.33066432806176, 10.079534838425522)"
238,98.99842619895935,"(63.33029362436831, 10.080043051989803)","(63.33066003087829, 10.079531973636545)"
239,99.46447610855103,"(63.33029820803067, 10.080044484384292)","(63.33065573369483, 10.07952910884757)"
240,99.99842715263367,"(63.330302791693036, 10.08004591677878)","(63.330651436511374, 10.079526244058595)"
241,100.46421718597412,"(63.330307088876495, 10.080047349173267)","(63.33064713932791, 10.079523379269618)"
242,101.00019001960754,"(63.33031138605996, 10.080048781567754)","(63.33064284214444, 10.079520228001746)"
243,101.46474814414978,"(63.33031596972232, 10.080049927483344)","(63.33063854496098, 10.079517076733874)"
244,101.99843502044678,"(63.33032055338468, 10.080051073398934)","(63.33063424777752, 10.079514211944897)"
245,102.46432399749756,"(63.33032485056815, 10.080052505793422)","(63.33062995059405, 10.079511347155922)"
246,102.99841618537903,"(63.330329147751605, 10.080053938187909)","(63.33062565341059, 10.079508482366947)"
247,103.46421408653259,"(63.33033373141397, 10.080055370582397)","(63.33062135622713, 10.07950561757797)"
248,103.99859118461609,"(63.33033831507634, 10.080056802976886)","(63.33061705904366, 10.079502752788994)"
249,104.46411204338074,"(63.33034289873869, 10.080058235371373)","(63.3306127618602, 10.079499888000019)"
250,105.000244140625,"(63.33034748240105, 10.08005966776586)","(63.33060846467674, 10.079496736732146)"
251,105.46509504318237,"(63.33035177958452, 10.080061100160348)","(63.33060416749328, 10.079493585464272)"
252,106.00003099441528,"(63.33035607676798, 10.080062532554836)","(63.33059987030981, 10.079490720675295)"
253,106.46455001831055,"(63.33036066043034, 10.080063964949325)","(63.33059557312634, 10.07948785588632)"
254,106.99866509437561,"(63.3303652440927, 10.080065397343812)","(63.33059127594288, 10.079484991097345)"
255,107.46457719802856,"(63.33036954127617, 10.080066543259402)","(63.33058697875941, 10.079482126308369)"
256,107.99843406677246,"(63.330373838459636, 10.080067689174992)","(63.33058268157595, 10.079479261519392)"
257,108.46472120285034,"(63.330378422121996, 10.08006912156948)","(63.33057838439249, 10.079476396730417)"
258,108.99862504005432,"(63.330383005784356, 10.080070553963969)","(63.330574373687924, 10.079473531941442)"
259,109.46427702903748,"(63.330387589446715, 10.080071986358456)","(63.33057036298335, 10.079470667152465)"
260,109.9984450340271,"(63.33039217310907, 10.080073418752944)","(63.330566352278794, 10.079468088842388)"
261,110.4641501903534,"(63.33039647029253, 10.080074564668536)","(63.330562341574236, 10.07946551053231)"
262,110.9996280670166,"(63.33040076747599, 10.080075710584126)","(63.33055804439077, 10.079462932222231)"
263,111.46487498283386,"(63.33040535113836, 10.080077142978613)","(63.3305537472073, 10.079460353912154)"
264,111.99869298934937,"(63.33040993480073, 10.0800785753731)","(63.33054916354494, 10.079458348559871)"
265,112.46416711807251,"(63.33041423198419, 10.08007972128869)","(63.33054457988258, 10.079456343207589)"
266,113.00015902519226,"(63.33041852916765, 10.08008086720428)","(63.33054028269912, 10.079454337855307)"
267,113.46503710746765,"(63.33042311283001, 10.08008201311987)","(63.33053598551565, 10.079452332503022)"
268,114.00039219856262,"(63.33042769649237, 10.080083159035462)","(63.33053140185329, 10.079450613629636)"
269,114.46410918235779,"(63.33043228015474, 10.08008459142995)","(63.33052681819093, 10.07944889475625)"
270,114.99935817718506,"(63.3304368638171, 10.080086023824437)","(63.33052252100747, 10.079447462361763)"
271,115.46448016166687,"(63.330441161000564, 10.080087169740029)","(63.33051822382401, 10.079446029967276)"
272,115.99840307235718,"(63.33044545818402, 10.080088315655619)","(63.33051364016164, 10.079444597572788)"
273,116.46412706375122,"(63.33045004184638, 10.080089461571209)","(63.33050905649928, 10.0794431651783)"
274,116.99844002723694,"(63.33045462550874, 10.080090607486797)","(63.33050447283692, 10.079441732783813)"
275,117.46410608291626,"(63.3304589226922, 10.080091753402389)","(63.33049988917456, 10.079440300389324)"
276,117.99896812438965,"(63.33046321987567, 10.080092899317979)","(63.330495591991095, 10.079438867994837)"
277,118.46412706375122,"(63.33046780353803, 10.080094045233569)","(63.330491294807636, 10.079437435600349)"
278,118.99843406677246,"(63.330472387200395, 10.080095191149159)","(63.33048699762418, 10.07943628968476)"
279,119.46431112289429,"(63.330476970862755, 10.080096337064749)","(63.33048270044071, 10.07943514376917)"
280,119.99946308135986,"(63.330481554525115, 10.08009748298034)","(63.330478403257246, 10.079433997853577)"
281,120.46448707580566,"(63.33048585170857, 10.08009862889593)","(63.33047410607377, 10.079432851937987)"
282,120.99904608726501,"(63.33049014889204, 10.08009977481152)","(63.330469808890314, 10.079432278980192)"
283,121.46411800384521,"(63.33049415959661, 10.080100634248213)","(63.33046551170685, 10.079431706022397)"
284,121.99901700019836,"(63.330498170301176, 10.080101493684905)","(63.33046092804449, 10.079431706022397)"
285,122.46470308303833,"(63.33050275396353, 10.0801023531216)","(63.33045634438213, 10.079431706022397)"
286,122.99847912788391,"(63.33050733762589, 10.080103212558292)","(63.33045204719866, 10.079431992501295)"
287,123.4647421836853,"(63.330511634809355, 10.08010349903719)","(63.3304477500152, 10.079432278980194)"
288,124.00869417190552,"(63.330515931992814, 10.080103785516087)","(63.330443166352836, 10.079432851937987)"
289,124.46424603462219,"(63.33052051565518, 10.08010349903719)","(63.330438582690476, 10.079433424895782)"
290,124.99904608726501,"(63.33052509931755, 10.080103212558292)","(63.33043428550701, 10.079434570811372)"
291,125.464595079422,"(63.33052939650101, 10.080102926079395)","(63.330429988323544, 10.079435716726964)"
292,125.99860906600952,"(63.33053369368447, 10.080102639600495)","(63.330425404661185, 10.079436862642554)"
293,126.46438217163086,"(63.33053827734683, 10.080102353121598)","(63.33042082099883, 10.079438008558144)"
294,126.99879002571106,"(63.33054286100919, 10.0801020666427)","(63.33041623733647, 10.079439154473734)"
295,127.46417212486267,"(63.33054744467155, 10.080101493684905)","(63.33041165367411, 10.079440300389324)"
296,127.99875998497009,"(63.33055202833392, 10.08010092072711)","(63.330407070011745, 10.079441732783813)"
297,128.46720719337463,"(63.33055661199628, 10.080100347769315)","(63.330402486349385, 10.0794431651783)"
298,128.99951100349426,"(63.33056119565864, 10.08009977481152)","(63.33039818916592, 10.079444597572788)"
299,129.46412420272827,"(63.3305654928421, 10.080098915374828)","(63.33039389198246, 10.079446029967276)"
300,130.00060105323792,"(63.330569790025564, 10.080098055938135)","(63.3303893083201, 10.079447462361763)"
301,130.46418809890747,"(63.330574373687924, 10.08009748298034)","(63.33038472465774, 10.07944889475625)"
302,130.99842500686646,"(63.33057895735029, 10.080096910022545)","(63.33038014099537, 10.079450327150738)"
303,131.4638900756836,"(63.33058354101265, 10.080096337064749)","(63.330375557333014, 10.079451759545227)"
304,131.99890112876892,"(63.33058812467501, 10.080095764106954)","(63.33037126014955, 10.079453191939715)"
305,132.46428513526917,"(63.33059242185847, 10.080094904670261)","(63.33036696296608, 10.079454624334202)"
306,133.00053811073303,"(63.330596719041935, 10.080094045233569)","(63.33036237930372, 10.079456343207589)"
307,133.4641170501709,"(63.330601302704295, 10.080093472275774)","(63.33035779564137, 10.079458062080974)"
308,133.99868512153625,"(63.330605886366655, 10.080092899317979)","(63.33035349845791, 10.079459494475461)"
309,134.46425008773804,"(63.330610470029015, 10.080092039881286)","(63.330349201274444, 10.079460926869949)"
310,134.99857711791992,"(63.33061505369138, 10.080091180444594)","(63.33034461761208, 10.079462359264436)"
311,135.46421718597412,"(63.33061963735374, 10.080090321007901)","(63.33034003394971, 10.079463791658926)"
312,136.0001289844513,"(63.3306242210161, 10.080089461571207)","(63.33033545028735, 10.079465224053413)"
313,136.46531200408936,"(63.33062851819956, 10.080088888613414)","(63.330330866625, 10.0794666564479)"
314,136.99922800064087,"(63.33063281538303, 10.080088315655619)","(63.33032656944153, 10.079468375321285)"
315,137.46540307998657,"(63.330637399045386, 10.080087456218926)","(63.330322272258066, 10.07947009419467)"
316,137.9985330104828,"(63.33064198270775, 10.080086596782232)","(63.33031768859571, 10.07947152658916)"
317,138.46412706375122,"(63.33064656637011, 10.080086023824437)","(63.33031310493335, 10.079472958983647)"
318,138.99854016304016,"(63.33065115003247, 10.080085450866642)","(63.330308521270986, 10.079474391378135)"
