,time,lat_1,lon_1,cog_1,sog_1,lat_2,lon_2,cog_2,sog_2
16,0.0,63.32941470711057,10.079932471135342,0.256375,1.027856,63.330496451427784,10.07986085141095,-0.0076425,0.4823745
17,0.37885284423828125,63.32941929077294,10.079935049445421,0.25557300000000005,1.0273935,63.330498743258964,10.07986085141095,-0.007664,0.482718
18,1.0003559589385986,63.32942387443531,10.079937627755498,0.254771,1.026931,63.33050074861124,10.07986085141095,-0.007677,0.483051
19,1.379227876663208,63.32942817161877,10.079940206065576,0.25413450000000004,1.026481,63.33050275396353,10.07986085141095,-0.00769,0.483384
20,2.0006890296936035,63.32943246880223,10.079942784375655,0.253498,1.026031,63.33050504579471,10.07986085141095,-0.007714,0.483699
21,2.3790500164031982,63.32943705246459,10.079945362685732,0.25306249999999997,1.0255975,63.33050733762589,10.07986085141095,-0.007738,0.484014
22,3.000060796737671,63.32944163612695,10.07994794099581,0.252627,1.025164,63.33050962945707,10.07986085141095,-0.007745500000000001,0.4843185
23,3.379215955734253,63.32944621978932,10.07995051930589,0.25236349999999996,1.024743,63.33051192128825,10.07986085141095,-0.007753,0.484623
24,4.000536918640137,63.32945080345168,10.079953097615967,0.2521,1.024322,63.330513926640535,10.07986085141095,-0.0077540000000000005,0.484916
25,4.3797478675842285,63.329455100635144,10.079955389447147,0.2519325,1.0239135,63.330515931992814,10.07986085141095,-0.007755,0.485209
26,5.000353813171387,63.3294593978186,10.079957681278326,0.251765,1.023505,63.330518223824,10.07986085141095,-0.007774,0.485489
27,5.379100799560547,63.32946398148096,10.079960259588404,0.251707,1.023111,63.33052051565519,10.07986085141095,-0.007793,0.485769
28,6.000046014785767,63.32946856514332,10.079962837898483,0.251649,1.022717,63.33052252100747,10.079860564932053,-0.007676,0.4841335
29,6.379496812820435,63.32947286232678,10.079965416208562,0.251618,1.0223360000000001,63.33052452635975,10.079860278453156,-0.007559,0.482498
30,7.0001678466796875,63.32947715951025,10.07996799451864,0.251587,1.021955,63.33052681819093,10.079860278453156,-0.0059355,0.48410949999999997
31,7.379184007644653,63.32948174317261,10.079970572828717,0.25149,1.021443,63.33052911002211,10.079860278453156,-0.004312,0.485721
32,8.000923871994019,63.329486326834974,10.079973151138796,0.251393,1.020931,63.33053140185329,10.079860278453156,-0.0024655,0.48632450000000005
33,8.379247903823853,63.32949062401844,10.079975729448874,0.2506085,1.020696,63.33053369368447,10.079860278453156,-0.000619,0.486928
34,9.00052285194397,63.329494921201906,10.079978307758951,0.249824,1.020461,63.33053569903676,10.079860278453156,0.000809,0.4873635
35,9.379554986953735,63.32949950486426,10.07998088606903,0.248942,1.0201335,63.33053770438904,10.079860278453156,0.002237,0.487799
36,10.000243902206421,63.32950408852662,10.079983464379108,0.24806,1.019806,63.33053999622022,10.079860278453156,0.0031764999999999996,0.488089
37,10.379493951797485,63.329508385710085,10.079985756210288,0.24737599999999998,1.0194795,63.3305422880514,10.079860278453156,0.004116,0.488379
38,11.000978946685791,63.329512682893544,10.07998804804147,0.246692,1.019153,63.330544293403676,10.079860278453156,0.004725,0.488629
39,11.379262924194336,63.32951726655591,10.079990626351549,0.2462095,1.0188325,63.33054629875596,10.079860278453156,0.005334,0.488879
40,11.999979972839355,63.32952185021828,10.079993204661626,0.245727,1.018512,63.33054859058714,10.079860564932053,0.005724,0.4891065
41,12.379113912582397,63.32952614740174,10.079995782971704,0.2453665,1.0182030000000002,63.33055088241832,10.07986085141095,0.006114,0.489334
42,13.000934839248657,63.3295304445852,10.079998361281783,0.245006,1.017894,63.3305531742495,10.07986085141095,0.0063219999999999995,0.4895345
43,13.379621982574463,63.32953474176867,10.080000653112963,0.2447715,1.0175935,63.33055546608068,10.07986085141095,0.00653,0.489735
44,14.000188827514648,63.32953903895213,10.080002944944143,0.244537,1.017293,63.33055747143297,10.07986085141095,0.006635,0.48993
45,14.378763914108276,63.32954362261449,10.080005523254222,0.24438300000000002,1.0170035,63.33055947678525,10.07986085141095,0.00674,0.490125
46,14.999971866607666,63.32954820627685,10.0800081015643,0.244229,1.016714,63.33056176861643,10.07986085141095,0.0068085,0.49032299999999995
47,15.378751993179321,63.329552503460306,10.08001039339548,0.24415,1.0164335,63.33056406044761,10.07986085141095,0.006877,0.490521
48,16.000185012817383,63.32955680064377,10.080012685226661,0.244071,1.016153,63.330566352278794,10.07986085141095,0.0068975,0.4906935
49,16.37885880470276,63.32956138430613,10.080015263536739,0.244025,1.0158835000000002,63.33056864410998,10.07986085141095,0.006918,0.490866
50,16.999982833862305,63.3295659679685,10.080017841846816,0.243979,1.015614,63.33057093594116,10.07986085141095,0.0069155,0.4910395
51,17.378901958465576,63.32957026515196,10.080020133677998,0.243969,1.0153865,63.33057322777234,10.07986085141095,0.006913,0.491213
52,18.000242948532104,63.329574562335424,10.080022425509178,0.243959,1.015159,63.33057523312462,10.07986085141095,0.0069165,0.491381
53,18.379220962524414,63.32957914599778,10.080025003819255,0.243396,1.0148395,63.330577238476906,10.07986085141095,0.00692,0.491549
54,19.000561952590942,63.32958372966014,10.080027582129334,0.242833,1.01452,63.330579530308086,10.07986085141095,0.006899000000000001,0.49170650000000005
55,19.379758834838867,63.32958802684361,10.080029873960514,0.2418515,1.014287,63.330581822139266,10.07986085141095,0.006878,0.491864
56,20.00013494491577,63.32959232402707,10.080032165791694,0.24087,1.014054,63.330584113970446,10.07986085141095,0.0068115,0.492016
57,20.37883687019348,63.32959662121053,10.080034744101773,0.24001250000000002,1.01383,63.330586405801625,10.07986085141095,0.006745,0.492168
