,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1709505588.027068, caravela,7,111,16,6,
1,1709505595.2775, caravela,7,111,35,11,7.250432014465332
2,1709505600.32736, caravela,7,111,27,7,5.049860000610352
3,1709505605.477355, caravela,7,111,26,7,5.1499950885772705
4,1709505611.629971, caravela,7,111,30,9,6.152616024017334
5,1709505616.82778, caravela,7,111,25,7,5.1978089809417725
6,1709505619.98115, caravela,7,111,15,3,3.153369903564453
7,1709505625.128653, caravela,7,111,27,7,5.147503137588501
8,1709505630.282661, caravela,7,111,25,6,5.154007911682129
9,1709505635.377892, caravela,7,111,28,5,5.095231056213379
10,1709505639.576957, caravela,7,111,23,4,4.1990649700164795
11,1709505644.776939, caravela,7,111,31,6,5.199981927871704
12,1709505649.927439, caravela,7,111,31,5,5.150500059127808
13,1709505652.977588, caravela,7,111,21,3,3.0501489639282227
14,1709505656.079046, caravela,7,111,21,3,3.1014580726623535
15,1709505660.227443, caravela,7,111,23,5,4.148396968841553
16,1709505665.37702, caravela,7,111,26,7,5.149576902389526
17,1709505669.477179, caravela,7,111,20,4,4.100159168243408
18,1709505672.527004, caravela,7,111,16,3,3.0498249530792236
19,1709505678.727982, caravela,7,111,32,8,6.20097804069519
20,1709505683.927042, caravela,7,111,26,7,5.199059963226318
21,1709505690.033008, caravela,7,111,32,9,6.105966091156006
22,1709505693.127268, caravela,7,111,17,3,3.0942599773406982
23,1709505697.177078, caravela,7,111,18,5,4.04980993270874
24,1709505707.477503, caravela,7,111,52,13,10.300425052642822
25,1709505711.627542, caravela,7,111,20,5,4.150038957595825
26,1709505714.72839, caravela,7,111,15,3,3.1008479595184326
27,1709505719.927027, caravela,7,111,25,7,5.198637008666992
28,1709505722.977307, caravela,7,111,12,3,3.0502800941467285
29,1709505752.727562, caravela,7,111,6,6,29.75025486946106
0,1709505585.369184, caravela-2,7,112,14,4,
1,1709505592.61921, caravela-2,7,112,28,11,7.250025987625122
2,1709505597.869081, caravela-2,7,112,22,7,5.249871015548706
3,1709505602.971249, caravela-2,7,112,21,7,5.102168083190918
4,1709505609.169749, caravela-2,7,112,24,9,6.198499917984009
5,1709505614.321243, caravela-2,7,112,20,7,5.151494026184082
6,1709505622.618689, caravela-2,7,112,29,13,8.297446012496948
7,1709505627.768852, caravela-2,7,112,20,6,5.150162935256958
8,1709505634.968752, caravela-2,7,112,32,8,7.199899911880493
9,1709505640.177459, caravela-2,7,112,24,5,5.208707094192505
10,1709505643.268818, caravela-2,7,112,12,3,3.0913589000701904
11,1709505648.468892, caravela-2,7,112,26,5,5.200074195861816
12,1709505653.619354, caravela-2,7,112,26,6,5.150461912155151
13,1709505661.768919, caravela-2,7,112,37,12,8.149564981460571
14,1709505668.918634, caravela-2,7,112,28,7,7.149714946746826
15,1709505673.068699, caravela-2,7,112,19,4,4.150064945220947
16,1709505681.279964, caravela-2,7,112,33,11,8.211265087127686
17,1709505688.568583, caravela-2,7,112,30,7,7.288619041442871
18,1709505691.669439, caravela-2,7,112,11,3,3.100856065750122
19,1709505695.769038, caravela-2,7,112,14,4,4.0995988845825195
20,1709505699.918978, caravela-2,7,112,16,4,4.149940013885498
21,1709505706.068976, caravela-2,7,112,24,7,6.14999794960022
22,1709505709.17175, caravela-2,7,112,12,3,3.102774143218994
23,1709505717.476663, caravela-2,7,112,32,11,8.30491304397583
0,1709505581.390694, caravela-3,7,113,13,5,
1,1709505588.643625, caravela-3,7,113,21,7,7.252931118011475
2,1709505593.840705, caravela-3,7,113,16,5,5.19707989692688
3,1709505598.990999, caravela-3,7,113,16,5,5.150294065475464
4,1709505605.190391, caravela-3,7,113,18,6,6.199392080307007
5,1709505610.340809, caravela-3,7,113,15,5,5.150418043136597
6,1709505618.64057, caravela-3,7,113,26,8,8.299760818481445
7,1709505623.741962, caravela-3,7,113,16,5,5.101392030715942
8,1709505627.840734, caravela-3,7,113,14,4,4.098772048950195
9,1709505631.990476, caravela-3,7,113,15,5,4.149741888046265
10,1709505635.040616, caravela-3,7,113,11,3,3.050140142440796
11,1709505638.090744, caravela-3,7,113,11,3,3.0501279830932617
12,1709505643.342324, caravela-3,7,113,19,6,5.251579999923706
13,1709505646.440665, caravela-3,7,113,13,3,3.0983409881591797
14,1709505649.490753, caravela-3,7,113,13,3,3.0500879287719727
15,1709505658.790361, caravela-3,7,113,31,9,9.299607992172241
16,1709505661.79077, caravela-3,7,113,9,3,3.0004091262817383
17,1709505664.940223, caravela-3,7,113,9,3,3.1494529247283936
18,1709505668.090315, caravela-3,7,113,11,3,3.150092124938965
19,1709505672.140374, caravela-3,7,113,13,4,4.050058841705322
20,1709505677.290816, caravela-3,7,113,16,5,5.150442123413086
21,1709505683.49086, caravela-3,7,113,20,6,6.2000439167022705
22,1709505686.64135, caravela-3,7,113,10,3,3.1504900455474854
23,1709505690.791335, caravela-3,7,113,12,5,4.149985074996948
24,1709505695.99068, caravela-3,7,113,15,5,5.199344873428345
25,1709505702.140645, caravela-3,7,113,18,6,6.149965047836304
26,1709505705.240938, caravela-3,7,113,9,3,3.100292921066284
27,1709505708.340601, caravela-3,7,113,9,3,3.099663019180298
28,1709505713.441291, caravela-3,7,113,15,5,5.100690126419067
