timestamp (seconds since 01/01/1970), system, entity , value, speed_units (enumerated)
1710841423.235877, caravela-2, 7, 0.500000, METERS_PS
1710841424.256932, caravela-2, 7, 0.500000, METERS_PS
1710841425.256946, caravela-2, 7, 0.500000, METERS_PS
1710841426.257463, caravela-2, 7, 0.500000, METERS_PS
1710841427.306785, caravela-2, 7, 0.500000, METERS_PS
1710841428.306865, caravela-2, 7, 0.500000, METERS_PS
1710841429.307535, caravela-2, 7, 0.500000, METERS_PS
1710841430.358259, caravela-2, 7, 0.500000, METERS_PS
1710841431.407076, caravela-2, 7, 0.500000, METERS_PS
1710841432.457410, caravela-2, 7, 0.500000, METERS_PS
1710841433.506783, caravela-2, 7, 0.500000, METERS_PS
1710841434.506847, caravela-2, 7, 0.500000, METERS_PS
1710841435.507051, caravela-2, 7, 0.500000, METERS_PS
1710841436.556822, caravela-2, 7, 0.500000, METERS_PS
1710841437.556998, caravela-2, 7, 0.500000, METERS_PS
1710841438.557166, caravela-2, 7, 0.500000, METERS_PS
1710841439.607494, caravela-2, 7, 0.500000, METERS_PS
1710841440.662986, caravela-2, 7, 0.500000, METERS_PS
1710841441.706936, caravela-2, 7, 0.500000, METERS_PS
1710841442.757009, caravela-2, 7, 0.500000, METERS_PS
1710841443.757407, caravela-2, 7, 0.500000, METERS_PS
1710841444.806889, caravela-2, 7, 0.500000, METERS_PS
1710841445.807210, caravela-2, 7, 0.500000, METERS_PS
1710841446.857529, caravela-2, 7, 0.500000, METERS_PS
1710841447.907079, caravela-2, 7, 0.500000, METERS_PS
1710841448.907687, caravela-2, 7, 0.500000, METERS_PS
1710841449.958858, caravela-2, 7, 0.500000, METERS_PS
1710841451.007418, caravela-2, 7, 0.500000, METERS_PS
1710841452.057198, caravela-2, 7, 0.500000, METERS_PS
1710841453.058010, caravela-2, 7, 0.500000, METERS_PS
1710841454.106770, caravela-2, 7, 0.500000, METERS_PS
1710841455.106868, caravela-2, 7, 0.500000, METERS_PS
1710841456.107069, caravela-2, 7, 0.500000, METERS_PS
1710841457.157318, caravela-2, 7, 0.500000, METERS_PS
1710841458.206993, caravela-2, 7, 0.500000, METERS_PS
1710841459.257888, caravela-2, 7, 0.500000, METERS_PS
1710841460.309674, caravela-2, 7, 0.500000, METERS_PS
1710841461.376176, caravela-2, 7, 0.500000, METERS_PS
1710841462.407148, caravela-2, 7, 0.500000, METERS_PS
1710841463.457840, caravela-2, 7, 0.500000, METERS_PS
1710841464.507638, caravela-2, 7, 0.500000, METERS_PS
1710841465.557419, caravela-2, 7, 0.500000, METERS_PS
1710841466.607986, caravela-2, 7, 0.500000, METERS_PS
1710841467.656944, caravela-2, 7, 0.500000, METERS_PS
1710841468.657621, caravela-2, 7, 0.500000, METERS_PS
1710841469.706892, caravela-2, 7, 0.500000, METERS_PS
1710841470.708860, caravela-2, 7, 0.500000, METERS_PS
1710841471.758167, caravela-2, 7, 0.500000, METERS_PS
1710841472.758397, caravela-2, 7, 0.500000, METERS_PS
1710841473.806892, caravela-2, 7, 0.500000, METERS_PS
1710841474.807189, caravela-2, 7, 0.500000, METERS_PS
1710841475.856879, caravela-2, 7, 0.500000, METERS_PS
1710841476.857526, caravela-2, 7, 0.500000, METERS_PS
1710841477.906847, caravela-2, 7, 0.500000, METERS_PS
1710841478.907874, caravela-2, 7, 0.500000, METERS_PS
1710841479.956969, caravela-2, 7, 0.500000, METERS_PS
1710841480.962281, caravela-2, 7, 0.500000, METERS_PS
1710841482.007321, caravela-2, 7, 0.500000, METERS_PS
1710841483.057155, caravela-2, 7, 0.500000, METERS_PS
1710841484.058069, caravela-2, 7, 0.500000, METERS_PS
1710841485.107010, caravela-2, 7, 0.500000, METERS_PS
1710841486.107198, caravela-2, 7, 0.500000, METERS_PS
1710841487.107470, caravela-2, 7, 0.500000, METERS_PS
1710841488.107600, caravela-2, 7, 0.500000, METERS_PS
1710841489.157437, caravela-2, 7, 0.500000, METERS_PS
1710841490.206964, caravela-2, 7, 0.500000, METERS_PS
1710841491.207281, caravela-2, 7, 0.500000, METERS_PS
1710841492.257951, caravela-2, 7, 0.500000, METERS_PS
1710841493.306826, caravela-2, 7, 0.500000, METERS_PS
1710841494.307196, caravela-2, 7, 0.500000, METERS_PS
1710841495.357268, caravela-2, 7, 0.500000, METERS_PS
1710841496.407136, caravela-2, 7, 0.500000, METERS_PS
1710841497.407881, caravela-2, 7, 0.500000, METERS_PS
1710841498.456832, caravela-2, 7, 0.500000, METERS_PS
1710841499.457168, caravela-2, 7, 0.500000, METERS_PS
1710841500.506966, caravela-2, 7, 0.500000, METERS_PS
1710841501.229496, caravela-2, 7, 0.500000, METERS_PS
1710841502.258099, caravela-2, 7, 0.500000, METERS_PS
1710841503.308474, caravela-2, 7, 0.500000, METERS_PS
1710841504.356899, caravela-2, 7, 0.500000, METERS_PS
1710841505.358003, caravela-2, 7, 0.500000, METERS_PS
1710841506.406890, caravela-2, 7, 0.500000, METERS_PS
1710841507.406893, caravela-2, 7, 0.500000, METERS_PS
1710841508.407269, caravela-2, 7, 0.500000, METERS_PS
1710841509.407475, caravela-2, 7, 0.500000, METERS_PS
1710841510.456937, caravela-2, 7, 0.500000, METERS_PS
1710841511.507249, caravela-2, 7, 0.500000, METERS_PS
1710841512.556966, caravela-2, 7, 0.500000, METERS_PS
1710841513.557217, caravela-2, 7, 0.500000, METERS_PS
1710841514.558126, caravela-2, 7, 0.500000, METERS_PS
1710841515.607439, caravela-2, 7, 0.500000, METERS_PS
1710841516.607466, caravela-2, 7, 0.500000, METERS_PS
1710841517.607917, caravela-2, 7, 0.500000, METERS_PS
1710841518.657927, caravela-2, 7, 0.500000, METERS_PS
1710841519.658079, caravela-2, 7, 0.500000, METERS_PS
1710841520.710520, caravela-2, 7, 0.500000, METERS_PS
1710841521.758111, caravela-2, 7, 0.500000, METERS_PS
1710841522.806842, caravela-2, 7, 0.500000, METERS_PS
1710841523.807003, caravela-2, 7, 0.500000, METERS_PS
1710841524.808199, caravela-2, 7, 0.500000, METERS_PS
1710841525.856845, caravela-2, 7, 0.500000, METERS_PS
1710841526.906913, caravela-2, 7, 0.500000, METERS_PS
1710841527.906935, caravela-2, 7, 0.500000, METERS_PS
1710841528.956998, caravela-2, 7, 0.500000, METERS_PS
1710841529.957848, caravela-2, 7, 0.500000, METERS_PS
1710841531.007410, caravela-2, 7, 0.500000, METERS_PS
1710841532.007719, caravela-2, 7, 0.500000, METERS_PS
1710841533.057030, caravela-2, 7, 0.500000, METERS_PS
1710841534.057886, caravela-2, 7, 0.500000, METERS_PS
1710841535.107380, caravela-2, 7, 0.500000, METERS_PS
1710841536.107926, caravela-2, 7, 0.500000, METERS_PS
1710841537.158208, caravela-2, 7, 0.500000, METERS_PS
1710841538.206933, caravela-2, 7, 0.500000, METERS_PS
1710841539.206991, caravela-2, 7, 0.500000, METERS_PS
1710841540.211931, caravela-2, 7, 0.500000, METERS_PS
1710841541.207292, caravela-2, 7, 0.500000, METERS_PS
1710841542.213130, caravela-2, 7, 0.500000, METERS_PS
1710841543.256938, caravela-2, 7, 0.500000, METERS_PS
1710841544.258027, caravela-2, 7, 0.500000, METERS_PS
1710841545.307190, caravela-2, 7, 0.500000, METERS_PS
1710841546.307613, caravela-2, 7, 0.500000, METERS_PS
1710841547.357371, caravela-2, 7, 0.500000, METERS_PS
1710841548.358173, caravela-2, 7, 0.500000, METERS_PS
1710841549.407653, caravela-2, 7, 0.500000, METERS_PS
1710841550.461048, caravela-2, 7, 0.500000, METERS_PS
1710841551.507913, caravela-2, 7, 0.500000, METERS_PS
1710841552.509136, caravela-2, 7, 0.500000, METERS_PS
1710841553.557465, caravela-2, 7, 0.500000, METERS_PS
1710841554.607171, caravela-2, 7, 0.500000, METERS_PS
1710841555.656888, caravela-2, 7, 0.500000, METERS_PS
1710841556.657010, caravela-2, 7, 0.500000, METERS_PS
1710841557.706916, caravela-2, 7, 0.500000, METERS_PS
1710841558.707047, caravela-2, 7, 0.500000, METERS_PS
1710841559.707078, caravela-2, 7, 0.500000, METERS_PS
1710841560.761492, caravela-2, 7, 0.500000, METERS_PS
1710841561.756971, caravela-2, 7, 0.500000, METERS_PS
1710841562.757156, caravela-2, 7, 0.500000, METERS_PS
1710841563.758063, caravela-2, 7, 0.500000, METERS_PS
1710841564.807110, caravela-2, 7, 0.500000, METERS_PS
1710841565.857057, caravela-2, 7, 0.500000, METERS_PS
1710841566.860075, caravela-2, 7, 0.500000, METERS_PS
1710841567.907849, caravela-2, 7, 0.500000, METERS_PS
1710841568.956878, caravela-2, 7, 0.500000, METERS_PS
1710841570.007379, caravela-2, 7, 0.500000, METERS_PS
1710841571.007459, caravela-2, 7, 0.500000, METERS_PS
1710841572.056763, caravela-2, 7, 0.500000, METERS_PS
1710841573.057124, caravela-2, 7, 0.500000, METERS_PS
1710841574.107436, caravela-2, 7, 0.500000, METERS_PS
1710841575.157015, caravela-2, 7, 0.500000, METERS_PS
1710841576.158070, caravela-2, 7, 0.500000, METERS_PS
1710841577.207302, caravela-2, 7, 0.500000, METERS_PS
1710841578.256778, caravela-2, 7, 0.500000, METERS_PS
1710841579.258024, caravela-2, 7, 0.500000, METERS_PS
1710841580.306903, caravela-2, 7, 0.500000, METERS_PS
1710841581.310237, caravela-2, 7, 0.500000, METERS_PS
1710841582.357774, caravela-2, 7, 0.500000, METERS_PS
1710841583.357836, caravela-2, 7, 0.500000, METERS_PS
1710841584.407023, caravela-2, 7, 0.500000, METERS_PS
1710841585.407613, caravela-2, 7, 0.500000, METERS_PS
1710841586.456819, caravela-2, 7, 0.500000, METERS_PS
1710841587.458858, caravela-2, 7, 0.500000, METERS_PS
1710841588.507474, caravela-2, 7, 0.500000, METERS_PS
1710841589.557814, caravela-2, 7, 0.500000, METERS_PS
1710841590.607996, caravela-2, 7, 0.500000, METERS_PS
1710841591.656788, caravela-2, 7, 0.500000, METERS_PS
1710841592.656876, caravela-2, 7, 0.500000, METERS_PS
1710841593.657082, caravela-2, 7, 0.500000, METERS_PS
1710841594.708389, caravela-2, 7, 0.500000, METERS_PS
1710841595.757009, caravela-2, 7, 0.500000, METERS_PS
1710841596.807291, caravela-2, 7, 0.500000, METERS_PS
1710841597.858113, caravela-2, 7, 0.500000, METERS_PS
1710841598.907475, caravela-2, 7, 0.500000, METERS_PS
1710841599.907528, caravela-2, 7, 0.500000, METERS_PS
1710841600.957413, caravela-2, 7, 0.500000, METERS_PS
1710841602.006824, caravela-2, 7, 0.500000, METERS_PS
1710841603.007545, caravela-2, 7, 0.500000, METERS_PS
1710841604.057089, caravela-2, 7, 0.500000, METERS_PS
1710841605.107389, caravela-2, 7, 0.500000, METERS_PS
1710841606.107522, caravela-2, 7, 0.500000, METERS_PS
1710841607.107537, caravela-2, 7, 0.500000, METERS_PS
1710841608.157633, caravela-2, 7, 0.500000, METERS_PS
