,time,asv_1,asv_2,asv_3,asv_4,asv_5,asv_6
73,1.6087560653686523,"(63.32830316898803, 10.082904976176481)","(63.329168908216474, 10.082738245458097)","(63.32853655379658, 10.08600992996126)","(63.33059098946398, 10.08821524451472)","(63.33312174404507, 10.082804708562334)","(63.33274989443604, 10.079895515357556)"
74,1.8676080703735352,"(63.32830460138251, 10.082905835613174)","(63.32916957666723, 10.082738245458097)","(63.32853808168404, 10.086009834468296)","(63.33059098946398, 10.088211902260914)","(63.33312031165059, 10.082804708562334)","(63.33274855753452, 10.079897329723908)"
75,2.000075101852417,"(63.328306033777004, 10.082906695049866)","(63.32917024511799, 10.082738245458097)","(63.32853960957149, 10.086009643482363)","(63.33059098946398, 10.08820856000711)","(63.3331188792561, 10.082804708562334)","(63.332747220632996, 10.079899144090259)"
76,2.1374731063842773,"(63.328307466171495, 10.08290774547249)","(63.32917091356876, 10.082738245458097)","(63.32854113745894, 10.086009452496432)","(63.33059098946398, 10.088205217753305)","(63.33311744686161, 10.082804708562334)","(63.33274588373148, 10.07990095845661)"
77,2.2190489768981934,"(63.32830889856598, 10.082908795895115)","(63.32917158201952, 10.082738245458097)","(63.32854266534639, 10.086009261510501)","(63.33059098946398, 10.0882018754995)","(63.333116014467116, 10.082804708562334)","(63.33274454682996, 10.079902677329995)"
78,2.5197060108184814,"(63.32831033096046, 10.08290984631774)","(63.32917225047028, 10.082738245458097)","(63.328544193233846, 10.086009070524568)","(63.33059098946398, 10.088198533245695)","(63.33311448657966, 10.082804517576403)","(63.33274320992843, 10.07990439620338)"
79,2.6086440086364746,"(63.328311763354954, 10.082910896740364)","(63.32917291892104, 10.082738245458097)","(63.3285457211213, 10.086008879538635)","(63.33059098946398, 10.088195095498925)","(63.33311295869221, 10.08280432659047)","(63.332741873026904, 10.079906115076767)"
80,2.867763042449951,"(63.328313195749445, 10.082911947162987)","(63.32917368286476, 10.082738245458097)","(63.32854724900875, 10.086008688552704)","(63.33059098946398, 10.088191657752153)","(63.33311143080476, 10.082804135604537)","(63.332740536125385, 10.079907833950152)"
81,2.9999570846557617,"(63.32831462814393, 10.082912997585613)","(63.329174446808494, 10.082738245458097)","(63.32854868140324, 10.086008497566773)","(63.33059098946398, 10.088188220005382)","(63.33310990291731, 10.082803944618606)","(63.332739199223866, 10.079909552823537)"
82,3.137454032897949,"(63.32831596504545, 10.082914238994169)","(63.32917521075222, 10.082738245458097)","(63.328550113797725, 10.08600830658084)","(63.33059098946398, 10.088184782258612)","(63.33310837502985, 10.082803753632675)","(63.33273786232234, 10.079911271696922)"
83,3.2190749645233154,"(63.328317301946974, 10.082915480402725)","(63.32917597469594, 10.082738245458097)","(63.328551546192216, 10.08600811559491)","(63.33059098946398, 10.088181344511842)","(63.3331068471424, 10.082803562646742)","(63.332736620913785, 10.079912990570307)"
84,3.5196001529693604,"(63.3283186388485, 10.08291672181128)","(63.329176738639674, 10.082738245458097)","(63.32855297858671, 10.086007924608978)","(63.33059098946398, 10.08817790676507)","(63.33310541474792, 10.082803276167844)","(63.33273537950522, 10.079914709443694)"
85,3.6083791255950928,"(63.32831997575002, 10.082917963219836)","(63.3291775025834, 10.082738245458097)","(63.32855441098119, 10.086007733623045)","(63.33059098946398, 10.088174564511265)","(63.33310398235343, 10.082802989688947)","(63.33273413809667, 10.079916428317079)"
86,3.867609977722168,"(63.32832131265154, 10.082919204628393)","(63.32917817103416, 10.082738245458097)","(63.32855584337568, 10.086007542637114)","(63.33059098946398, 10.08817122225746)","(63.33310254995894, 10.08280270321005)","(63.332732896688114, 10.079918147190464)"
87,3.999941110610962,"(63.328322649553066, 10.08292044603695)","(63.32917883948492, 10.082738245458097)","(63.32855737126313, 10.086007351651183)","(63.33059098946398, 10.088167880003656)","(63.33310111756445, 10.082802416731152)","(63.33273165527955, 10.07991986606385)"
88,4.137421131134033,"(63.328323986454585, 10.08292178293847)","(63.32917950793568, 10.082738245458097)","(63.328558899150586, 10.08600716066525)","(63.33059098946398, 10.08816453774985)","(63.33309968516997, 10.082802130252254)","(63.332730413871, 10.079921584937235)"
89,4.219088077545166,"(63.328325323356104, 10.082923119839993)","(63.329180176386444, 10.082738245458097)","(63.32856042703804, 10.08600696967932)","(63.33059098946398, 10.088161195496046)","(63.33309825277548, 10.082801843773357)","(63.33272907696948, 10.079923399303587)"
90,4.519596099853516,"(63.32832666025763, 10.082924456741516)","(63.329180844837204, 10.082738245458097)","(63.32856195492549, 10.086006778693388)","(63.33059098946398, 10.08815785324224)","(63.33309672488802, 10.082801461801493)","(63.33272774006795, 10.079925213669938)"
91,4.608589172363281,"(63.32832799715915, 10.082925793643037)","(63.32918151328796, 10.082738245458097)","(63.32856348281294, 10.086006587707455)","(63.330590893971014, 10.08815441549547)","(63.333095197000574, 10.08280107982963)","(63.33272640316643, 10.079927028036288)"
92,4.867769956588745,"(63.32832933406067, 10.082927130544558)","(63.32918227723169, 10.082738245458097)","(63.328565010700395, 10.086006396721524)","(63.33059079847805, 10.088150977748699)","(63.33309366911312, 10.082800697857767)","(63.33272506626491, 10.079928842402639)"
93,4.999948024749756,"(63.32833067096219, 10.08292846744608)","(63.32918304117542, 10.082738245458097)","(63.32856653858785, 10.086006205735593)","(63.330590702985084, 10.088147540001927)","(63.33309214122566, 10.082800315885903)","(63.33272372936339, 10.07993065676899)"
94,5.137446165084839,"(63.32833200786371, 10.082929899840568)","(63.32918380511914, 10.082738245458097)","(63.328568066475306, 10.08600601474966)","(63.33059060749212, 10.088144102255157)","(63.333090613338214, 10.08279993391404)","(63.33272239246187, 10.079932471135342)"
95,5.2190470695495605,"(63.328333344765234, 10.082931332235058)","(63.32918456906287, 10.082738245458097)","(63.32856959436276, 10.086005823763728)","(63.330590511999155, 10.088140664508387)","(63.33308908545076, 10.082799551942177)","(63.33272105556035, 10.079934190008727)"
96,5.519622087478638,"(63.32833468166675, 10.082932764629545)","(63.3291853330066, 10.082738245458097)","(63.32857112225022, 10.086005632777796)","(63.33059041650619, 10.088137226761615)","(63.33308765305627, 10.082798978984382)","(63.33271971865883, 10.079935908882113)"
97,5.608333110809326,"(63.32833601856827, 10.082934197024032)","(63.32918609695032, 10.082738245458097)","(63.32857265013767, 10.086005441791865)","(63.33059041650619, 10.08813388450781)","(63.333086220661784, 10.082798406026587)","(63.3327183817573, 10.079937627755498)"
98,5.867757081985474,"(63.3283373554698, 10.082935629418522)","(63.32918676540108, 10.082738245458097)","(63.32857417802513, 10.086005250805933)","(63.33059041650619, 10.088130542254005)","(63.3330847882673, 10.082797833068792)","(63.332717044855784, 10.079939346628883)"
99,6.000089168548584,"(63.32833869237132, 10.08293706181301)","(63.32918743385184, 10.082738245458097)","(63.328575705912584, 10.086005059820002)","(63.33059041650619, 10.088127200000201)","(63.33308335587281, 10.082797260110995)","(63.332715707954264, 10.07994106550227)"
100,6.137592077255249,"(63.3283401247658, 10.082938589700463)","(63.32918810230261, 10.082738245458097)","(63.32857723380003, 10.08600486883407)","(63.33059041650619, 10.088123857746396)","(63.33308192347832, 10.0827966871532)","(63.332714371052745, 10.079942784375655)"
101,6.219063997268677,"(63.32834155716029, 10.082940117587917)","(63.32918877075337, 10.082738245458097)","(63.32857876168748, 10.086004677848138)","(63.33059041650619, 10.08812051549259)","(63.333080491083834, 10.082796114195405)","(63.33271312964419, 10.07994450324904)"
102,6.51963210105896,"(63.328342989554784, 10.082941645475369)","(63.32918943920413, 10.082738245458097)","(63.32858028957494, 10.086004486862207)","(63.33059041650619, 10.088117173238786)","(63.33307896319638, 10.082795445744644)","(63.33271188823563, 10.079946222122425)"
103,6.608548164367676,"(63.32834442194927, 10.082943173362823)","(63.32919010765489, 10.082738245458097)","(63.32858181746239, 10.086004295876275)","(63.33059041650619, 10.088113735492016)","(63.33307743530892, 10.082794777293884)","(63.332710646827074, 10.079947940995812)"
104,6.8679821491241455,"(63.32834585434375, 10.082944701250277)","(63.32919087159861, 10.082738245458097)","(63.32858334534984, 10.086004104890344)","(63.33059041650619, 10.088110297745244)","(63.333075907421474, 10.082794108843123)","(63.33270940541852, 10.079949659869197)"
105,6.9999940395355225,"(63.32834728673824, 10.08294622913773)","(63.329191635542344, 10.082738245458097)","(63.3285848732373, 10.086003913904413)","(63.33059041650619, 10.088106859998472)","(63.33307437953402, 10.082793440392361)","(63.33270816400996, 10.079951378742582)"
106,7.137393951416016,"(63.32834862363977, 10.082947757025185)","(63.32919239948607, 10.082738245458097)","(63.32858640112475, 10.08600372291848)","(63.33059041650619, 10.088103422251702)","(63.33307285164656, 10.082792771941602)","(63.3327069226014, 10.079953097615967)"
107,7.219062089920044,"(63.32834996054129, 10.082949284912639)","(63.32919316342979, 10.082738245458097)","(63.32858792901221, 10.086003531932548)","(63.33059041650619, 10.088099984504932)","(63.33307132375911, 10.08279210349084)","(63.332705585699884, 10.079954816489352)"
108,7.519593000411987,"(63.32835129744281, 10.082950812800092)","(63.329193927373524, 10.082738245458097)","(63.328589456899664, 10.086003340946617)","(63.33059041650619, 10.08809654675816)","(63.33306979587165, 10.082791339547114)","(63.33270424879836, 10.079956535362737)"
109,7.608731985092163,"(63.328352634344334, 10.082952340687545)","(63.32919469131725, 10.082738245458097)","(63.32859098478712, 10.086003149960685)","(63.33059041650619, 10.088093204504355)","(63.3330682679842, 10.082790575603386)","(63.33270291189683, 10.079958254236121)"
110,7.867588043212891,"(63.32835397124586, 10.082953868574998)","(63.32919535976801, 10.082738245458097)","(63.328592512674575, 10.086002958974753)","(63.33059041650619, 10.088089862250552)","(63.33306674009675, 10.082789811659659)","(63.33270157499531, 10.079959973109508)"
111,8.000034093856812,"(63.32835530814738, 10.082955396462452)","(63.32919602821877, 10.082738245458097)","(63.328594040562024, 10.086002767988822)","(63.33059041650619, 10.088086519996747)","(63.33306521220929, 10.082789047715933)","(63.33270023809379, 10.079961691982893)"
112,8.137416124343872,"(63.3283566450489, 10.082957019842873)","(63.32919669666953, 10.082738245458097)","(63.32859556844948, 10.086002577002889)","(63.33059041650619, 10.088083177742941)","(63.33306368432184, 10.082788283772206)","(63.332698901192266, 10.079963410856278)"
113,8.219025135040283,"(63.328357981950425, 10.082958643223291)","(63.329197365120294, 10.082738245458097)","(63.328597096336935, 10.086002386016958)","(63.33059041650619, 10.088079835489138)","(63.33306215643439, 10.082787519828479)","(63.33269756429075, 10.07996522522263)"
114,8.519606113433838,"(63.32835931885195, 10.08296026660371)","(63.32919803357105, 10.082738245458097)","(63.328598624224384, 10.086002195031027)","(63.33059041650619, 10.088076493235333)","(63.333060724039896, 10.082786755884753)","(63.33269622738922, 10.07996703958898)"
115,8.60832405090332,"(63.32836065575347, 10.08296188998413)","(63.32919870202181, 10.082738245458097)","(63.32860015211183, 10.086002004045094)","(63.33059041650619, 10.088073055488561)","(63.33305929164541, 10.082785991941025)","(63.3326948904877, 10.079968853955332)"
116,8.867594003677368,"(63.32836199265499, 10.08296351336455)","(63.32919946596554, 10.082738245458097)","(63.32860167999929, 10.086001813059163)","(63.33059041650619, 10.088069617741791)","(63.33305785925093, 10.082785227997299)","(63.33269355358618, 10.079970668321684)"
117,8.99996304512024,"(63.32836332955652, 10.082965136744969)","(63.32920022990927, 10.082738245458097)","(63.32860311239378, 10.086001622073232)","(63.33059041650619, 10.088066179995021)","(63.33305642685644, 10.082784464053573)","(63.332692216684656, 10.079972482688035)"
118,9.137401103973389,"(63.328364666458036, 10.08296676012539)","(63.32920099385299, 10.082738245458097)","(63.32860454478826, 10.086001431087299)","(63.33059041650619, 10.08806274224825)","(63.333054994461946, 10.082783700109845)","(63.33269087978314, 10.079974297054386)"
119,9.219163179397583,"(63.32836600335956, 10.082968383505808)","(63.32920175779672, 10.082738245458097)","(63.32860597718275, 10.086001240101368)","(63.33059041650619, 10.088059304501478)","(63.33305356206746, 10.082782936166119)","(63.33268963837458, 10.079976015927771)"
120,9.519711971282959,"(63.32836734026108, 10.082970006886228)","(63.32920252174045, 10.082738245458097)","(63.32860740957724, 10.086001049115437)","(63.33059041650619, 10.088055866754708)","(63.33305203418001, 10.082782076729426)","(63.33268839696603, 10.079977734801156)"
121,9.608752012252808,"(63.3283686771626, 10.082971630266648)","(63.32920328568417, 10.082738245458097)","(63.32860884197173, 10.086000858129504)","(63.33059041650619, 10.088052524500903)","(63.33305050629255, 10.082781217292734)","(63.332687155557466, 10.079979453674543)"
122,9.867594003677368,"(63.32837001406413, 10.082973253647067)","(63.329204049627904, 10.082738245458097)","(63.32861027436621, 10.086000667143573)","(63.33059041650619, 10.088049182247097)","(63.333048978405095, 10.082780357856041)","(63.33268591414891, 10.079981172547928)"
123,9.999938011169434,"(63.32837135096565, 10.082974877027487)","(63.32920481357163, 10.082738245458097)","(63.32861180225367, 10.086000476157642)","(63.33059041650619, 10.088045839993292)","(63.33304745051764, 10.082779498419347)","(63.332684672740356, 10.079982891421313)"
124,10.137465953826904,"(63.3283725923742, 10.082976404914941)","(63.32920557751536, 10.082738245458097)","(63.32861333014112, 10.086000285171709)","(63.33059041650619, 10.088042497739487)","(63.333045922630184, 10.082778638982655)","(63.3326834313318, 10.079984610294698)"
125,10.219083070755005,"(63.328373833782756, 10.082977932802395)","(63.32920634145909, 10.082738245458097)","(63.32861485802857, 10.086000094185778)","(63.33059041650619, 10.088039155485681)","(63.33304439474273, 10.082777779545962)","(63.33268209443028, 10.079986329168083)"
126,10.519593000411987,"(63.32837507519131, 10.082979460689849)","(63.329207105402816, 10.082738245458097)","(63.32861638591603, 10.085999903199847)","(63.33059041650619, 10.088035813231876)","(63.333042962348244, 10.08277692010927)","(63.332680757528756, 10.07998804804147)"
127,10.608307123184204,"(63.328376316599865, 10.082980988577301)","(63.32920786934655, 10.082738245458097)","(63.32861791380348, 10.085999712213914)","(63.33059041650619, 10.088032375485106)","(63.33304152995375, 10.082776060672577)","(63.33267942062724, 10.079989766914855)"
128,10.867589950561523,"(63.32837755800842, 10.082982516464755)","(63.32920853779731, 10.082738245458097)","(63.32861944169093, 10.085999521227983)","(63.33059041650619, 10.088028937738335)","(63.33304009755926, 10.082775201235883)","(63.33267808372572, 10.07999148578824)"
129,10.999946117401123,"(63.328378799416974, 10.082984044352209)","(63.329209206248066, 10.082738245458097)","(63.32862096957839, 10.085999330242052)","(63.33059041650619, 10.088025499991563)","(63.33303866516478, 10.08277434179919)","(63.33267674682419, 10.079993204661626)"
130,11.137408018112183,"(63.3283801363185, 10.082985667732629)","(63.32920987469882, 10.082738245458097)","(63.328622497465844, 10.085999139256119)","(63.33059041650619, 10.088022062244793)","(63.333037232770295, 10.082773482362498)","(63.33267540992267, 10.079994923535011)"
131,11.219035148620605,"(63.32838147322002, 10.082987291113048)","(63.32921054314958, 10.082738245458097)","(63.3286240253533, 10.085998948270188)","(63.33059041650619, 10.088018624498023)","(63.333035800375804, 10.082772622925805)","(63.33267426400708, 10.079996451422465)"
132,11.519593000411987,"(63.32838281012154, 10.082988914493466)","(63.32921121160034, 10.082738245458097)","(63.328625553240755, 10.085998757284257)","(63.33059041650619, 10.088015186751251)","(63.33303427248835, 10.082771667996147)","(63.33267311809149, 10.079997979309919)"
133,11.608330011367798,"(63.328384147023066, 10.082990537873886)","(63.3292118800511, 10.082738245458097)","(63.32862708112821, 10.085998566298324)","(63.33059041650619, 10.088011844497446)","(63.3330327446009, 10.082770713066488)","(63.3326719721759, 10.079999507197371)"
134,11.867700099945068,"(63.32838548392459, 10.082992161254307)","(63.32921264399483, 10.082738245458097)","(63.32862860901567, 10.085998375312393)","(63.33059041650619, 10.088008502243643)","(63.33303121671345, 10.08276975813683)","(63.33267082626031, 10.080001035084825)"
135,11.999941110610962,"(63.32838682082611, 10.082993784634725)","(63.32921340793855, 10.082738245458097)","(63.328630136903115, 10.085998088833495)","(63.33059041650619, 10.088005159989837)","(63.333029688825995, 10.082768803207172)","(63.33266968034472, 10.080002562972279)"
136,12.137423038482666,"(63.32838815772763, 10.082995408015146)","(63.329214171882285, 10.082738245458097)","(63.32863166479057, 10.085997802354598)","(63.33059041650619, 10.088001817736032)","(63.33302816093854, 10.082767848277513)","(63.33266853442913, 10.080004090859733)"
137,12.219073057174683,"(63.32838949462916, 10.082997031395564)","(63.329214935826016, 10.082738245458097)","(63.328633192678026, 10.0859975158757)","(63.33059041650619, 10.087998475482228)","(63.33302663305109, 10.082766893347854)","(63.33266719752761, 10.080005714240153)"
138,12.519701957702637,"(63.32839083153068, 10.082998654775984)","(63.32921569976974, 10.082738245458097)","(63.328634720565475, 10.085997229396801)","(63.33059041650619, 10.087995133228423)","(63.3330252006566, 10.082766033911161)","(63.332665860626086, 10.080007337620572)"
139,12.60861611366272,"(63.3283921684322, 10.083000278156405)","(63.32921646371347, 10.082738245458097)","(63.32863624845292, 10.085996942917903)","(63.33059041650619, 10.087991790974618)","(63.333023768262116, 10.082765174474469)","(63.33266452372456, 10.080008961000992)"
140,12.867591142654419,"(63.32839350533372, 10.083001901536823)","(63.32921713216423, 10.082738245458097)","(63.32863777634038, 10.085996656439006)","(63.33059041650619, 10.087988448720813)","(63.333022335867625, 10.082764315037776)","(63.33266318682304, 10.080010584381412)"
141,12.999956130981445,"(63.32839484223525, 10.083003524917244)","(63.32921780061499, 10.082738245458097)","(63.328639304227835, 10.085996465453075)","(63.33059041650619, 10.08798510646701)","(63.333020903473134, 10.082763455601084)","(63.33266184992152, 10.08001220776183)"
142,13.137598991394043,"(63.32839617913677, 10.083005148297662)","(63.32921846906575, 10.082738245458097)","(63.32864083211529, 10.085996274467142)","(63.33059041650619, 10.087981764213204)","(63.33301947107865, 10.082762596164391)","(63.332660513019995, 10.080013831142251)"
143,13.21901798248291,"(63.328397516038294, 10.083006771678082)","(63.32921913751652, 10.082738245458097)","(63.328642360002746, 10.085996083481211)","(63.33059041650619, 10.087978421959399)","(63.33301803868416, 10.082761736727699)","(63.332659176118476, 10.080015263536739)"
144,13.519613981246948,"(63.32839885293981, 10.083008395058503)","(63.32921980596728, 10.082738245458097)","(63.3286438878902, 10.08599589249528)","(63.33059041650619, 10.087975079705593)","(63.333016606289675, 10.082760877291006)","(63.33265783921695, 10.080016695931226)"
145,13.608304977416992,"(63.32840018984133, 10.083010018438921)","(63.32922047441804, 10.082738245458097)","(63.32864541577766, 10.085995701509347)","(63.33059041650619, 10.087971641958823)","(63.333015173895184, 10.082760017854314)","(63.33265650231543, 10.080018128325715)"
146,13.867623090744019,"(63.32840152674286, 10.08301164181934)","(63.32922123836176, 10.082738245458097)","(63.32864694366511, 10.085995510523416)","(63.33059041650619, 10.087968204212052)","(63.33301374150069, 10.08275915841762)","(63.33265516541391, 10.080019560720203)"
147,13.999937057495117,"(63.32840286364438, 10.08301326519976)","(63.32922200230549, 10.082738245458097)","(63.328648376059604, 10.085995319537485)","(63.33059041650619, 10.08796476646528)","(63.33301230910621, 10.082758298980927)","(63.332653828512385, 10.08002099311469)"
148,14.137484073638916,"(63.328404200545904, 10.08301488858018)","(63.32922276624922, 10.082738245458097)","(63.32864980845409, 10.085995128551552)","(63.33059041650619, 10.08796132871851)","(63.333010876711725, 10.082757439544235)","(63.332652491610865, 10.080022425509178)"
149,14.219015121459961,"(63.32840553744742, 10.083016511960599)","(63.32922353019294, 10.082738245458097)","(63.32865124084857, 10.085994937565621)","(63.33059041650619, 10.08795789097174)","(63.333009444317234, 10.082756580107542)","(63.33265115470934, 10.0800237624107)"
150,14.519716024398804,"(63.32840687434894, 10.083018135341018)","(63.32922429413667, 10.082738245458097)","(63.32865267324306, 10.08599474657969)","(63.33059041650619, 10.087954453224969)","(63.33300791642978, 10.082755625177883)","(63.33264981780782, 10.080025099312222)"
151,14.608329057693481,"(63.32840821125047, 10.083019758721438)","(63.3292250580804, 10.082738245458097)","(63.328654105637554, 10.085994555593757)","(63.33059041650619, 10.087951110971163)","(63.33300638854232, 10.082754670248224)","(63.3326484809063, 10.080026436213743)"
152,14.867594003677368,"(63.328409548151996, 10.083021382101858)","(63.32922582202412, 10.082738245458097)","(63.32865553803204, 10.085994364607826)","(63.33059041650619, 10.08794776871736)","(63.33300486065487, 10.082753715318567)","(63.332647144004774, 10.080027773115265)"
153,14.999948024749756,"(63.328410885053515, 10.083023005482277)","(63.32922658596785, 10.082738245458097)","(63.32865706591949, 10.085994173621895)","(63.33059041650619, 10.087944426463554)","(63.33300333276742, 10.082752760388908)","(63.33264580710325, 10.080029110016788)"
154,15.137591123580933,"(63.328412221955034, 10.083024628862697)","(63.32922734991158, 10.082738245458097)","(63.32865859380694, 10.085993982635962)","(63.33059041650619, 10.08794108420975)","(63.33300180487996, 10.08275180545925)","(63.33264447020173, 10.08003044691831)"
155,15.219025135040283,"(63.32841355885656, 10.083026252243116)","(63.3292281138553, 10.082738245458097)","(63.3286601216944, 10.085993791650031)","(63.33059041650619, 10.087937741955946)","(63.33300027699251, 10.08275085052959)","(63.332643037807244, 10.080031688326866)"
156,15.519602060317993,"(63.32841489575808, 10.083027875623536)","(63.32922887779903, 10.082738245458097)","(63.328661649581846, 10.0859936006641)","(63.33059041650619, 10.08793439970214)","(63.33299884459802, 10.082749991092898)","(63.33264160541275, 10.080032929735422)"
157,15.608304977416992,"(63.3284162326596, 10.083029499003956)","(63.32922964174276, 10.082738245458097)","(63.328663177469295, 10.085993409678167)","(63.330590321013226, 10.087931057448335)","(63.33299741220353, 10.082749131656206)","(63.33264017301826, 10.080034171143978)"
158,15.867647171020508,"(63.328417569561125, 10.083031122384375)","(63.329230310193516, 10.082738245458097)","(63.32866470535675, 10.085993218692236)","(63.33059022552026, 10.08792771519453)","(63.33299597980904, 10.082748272219511)","(63.33263874062378, 10.080035412552533)"
159,15.999955177307129,"(63.328418906462645, 10.083032745764795)","(63.329230978644276, 10.082738245458097)","(63.328666233244206, 10.085992932213339)","(63.33059013002729, 10.087924372940725)","(63.33299454741456, 10.082747412782819)","(63.332637308229295, 10.08003665396109)"
160,16.137432098388672,"(63.328420243364164, 10.083034369145215)","(63.32923164709504, 10.082738245458097)","(63.328667761131655, 10.085992645734441)","(63.330590034534325, 10.08792103068692)","(63.332993115020074, 10.082746553346126)","(63.332635875834804, 10.080037895369646)"
161,16.21902298927307,"(63.32842158026568, 10.083035992525634)","(63.3292323155458, 10.082738245458097)","(63.32866928901911, 10.085992359255544)","(63.33058993904136, 10.087917688433114)","(63.33299168262558, 10.082745693909434)","(63.33263434794735, 10.080039041285236)"
162,16.519615173339844,"(63.3284229171672, 10.083037615906054)","(63.32923298399656, 10.082738245458097)","(63.328670816906566, 10.085992072776646)","(63.330589843548395, 10.087914346179309)","(63.33299015473813, 10.082744738979775)","(63.3326328200599, 10.080040187200826)"
163,16.60830307006836,"(63.32842425406873, 10.083039239286474)","(63.32923365244732, 10.082738245458097)","(63.328672344794015, 10.085991786297749)","(63.330589843548395, 10.087910908432537)","(63.33298862685068, 10.082743784050116)","(63.332631292172444, 10.080041333116416)"
164,16.867604970932007,"(63.32842559097025, 10.083040862666893)","(63.329234416391046, 10.082738245458097)","(63.32867387268147, 10.085991499818851)","(63.330589843548395, 10.087907470685767)","(63.33298709896322, 10.082742829120459)","(63.33262976428499, 10.080042479032008)"
165,17.000009059906006,"(63.32842692787177, 10.083042486047313)","(63.32923518033478, 10.082738245458097)","(63.328675400568926, 10.08599130883292)","(63.330589843548395, 10.087904032938997)","(63.33298557107577, 10.0827418741908)","(63.33262823639754, 10.080043624947598)"
166,17.138158082962036,"(63.328428264773294, 10.083044109427732)","(63.3292359442785, 10.082738245458097)","(63.32867692845638, 10.085991117846987)","(63.330589843548395, 10.087900595192226)","(63.33298404318832, 10.082740919261141)","(63.332626708510084, 10.080044770863188)"
167,17.21904706954956,"(63.32842960167481, 10.083045732808152)","(63.329236708222226, 10.082738245458097)","(63.32867845634384, 10.085990926861054)","(63.330589843548395, 10.087897157445454)","(63.33298251530086, 10.082739964331482)","(63.332625371608565, 10.080045916778777)"
168,17.519608974456787,"(63.32843093857633, 10.083047356188573)","(63.32923747216596, 10.082738245458097)","(63.328679984231286, 10.085990735875123)","(63.330589843548395, 10.087893719698684)","(63.33298108290637, 10.08273910489479)","(63.33262403470704, 10.080047062694367)"
169,17.608360052108765,"(63.32843227547786, 10.083048979568991)","(63.32923823610968, 10.082738245458097)","(63.32868151211874, 10.085990544889192)","(63.330589843548395, 10.087890377444879)","(63.33297965051189, 10.082738245458097)","(63.33262269780552, 10.08004820860996)"
170,17.867630004882812,"(63.328433612379385, 10.08305060294941)","(63.329239000053406, 10.082738245458097)","(63.3286830400062, 10.08599035390326)","(63.330589843548395, 10.087887035191075)","(63.332978218117404, 10.082737386021405)","(63.332621360904, 10.08004935452555)"
171,17.999972105026245,"(63.328434949280904, 10.08305222632983)","(63.32923976399714, 10.082738245458097)","(63.32868447240069, 10.085990162917328)","(63.330589843548395, 10.08788369293727)","(63.33297678572291, 10.082736526584712)","(63.33262002400247, 10.08005050044114)"
172,18.137400150299072,"(63.32843619068946, 10.08305384971025)","(63.32924052794086, 10.082738245458097)","(63.32868590479517, 10.085989971931395)","(63.330589843548395, 10.087880350683465)","(63.33297535332842, 10.08273566714802)","(63.332618687100954, 10.08005164635673)"
