,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1710837528.645306, caravela,7,111,17,10,
1,1710837533.843332, caravela,7,111,15,5,5.198025941848755
2,1710837538.04198, caravela,7,111,12,5,4.198647975921631
3,1710837543.092416, caravela,7,111,15,5,5.050436019897461
4,1710837554.395099, caravela,7,111,33,13,11.302682876586914
5,1710837561.642113, caravela,7,111,21,7,7.247014045715332
6,1710837567.742557, caravela,7,111,18,6,6.100444078445435
7,1710837571.792633, caravela,7,111,12,4,4.050076007843018
8,1710837575.943106, caravela,7,111,12,4,4.15047287940979
9,1710837580.042241, caravela,7,111,12,4,4.099135160446167
10,1710837584.142388, caravela,7,111,12,4,4.100147008895874
11,1710837589.292189, caravela,7,111,15,5,5.149800777435303
0,1710837522.272012, caravela-2,7,112,14,8,
1,1710837526.372355, caravela-2,7,112,8,4,4.1003429889678955
2,1710837531.472042, caravela-2,7,112,10,5,5.099687099456787
3,1710837535.621754, caravela-2,7,112,8,4,4.149711847305298
4,1710837543.771974, caravela-2,7,112,16,12,8.150220155715942
5,1710837547.97199, caravela-2,7,112,8,4,4.200016021728516
6,1710837554.072154, caravela-2,7,112,12,9,6.10016393661499
7,1710837560.27208, caravela-2,7,112,12,9,6.199925899505615
8,1710837564.471739, caravela-2,7,112,8,4,4.199659109115601
9,1710837568.572673, caravela-2,7,112,8,5,4.100934028625488
10,1710837572.721839, caravela-2,7,112,8,5,4.149165868759155
11,1710837576.772087, caravela-2,7,112,8,5,4.050248146057129
12,1710837581.922048, caravela-2,7,112,10,7,5.149960994720459
