,time,asv_1,asv_2,asv_3
45,0.0,"(63.32938491330523, 10.080113525798604)","(63.33051841480993, 10.077658210660537)","(63.32971493699523, 10.081227928710133)"
46,0.2619819641113281,"(63.32938758710828, 10.080116772559442)","(63.330517650866206, 10.077664704182215)","(63.329717801784206, 10.081225636878953)"
47,0.8117349147796631,"(63.32939026091132, 10.080120019320281)","(63.33051688692248, 10.077671197703893)","(63.32972066657319, 10.081223345047771)"
48,0.999993085861206,"(63.32939293471436, 10.08012326608112)","(63.33051612297875, 10.07767769122557)","(63.32972353136216, 10.081221244202522)"
49,1.2621500492095947,"(63.32939560851741, 10.080126512841959)","(63.330515359035026, 10.077684184747248)","(63.32972639615114, 10.081219143357274)"
50,1.811811923980713,"(63.329398282320454, 10.0801297596028)","(63.3305145950913, 10.077690487282995)","(63.32972926094011, 10.081217042512025)"
51,1.999946117401123,"(63.3294009561235, 10.080133006363639)","(63.33051383114757, 10.077696789818742)","(63.32973212572909, 10.081214941666776)"
52,2.2619340419769287,"(63.329403629926546, 10.080136253124477)","(63.330513067203846, 10.077703092354488)","(63.32973499051806, 10.081212840821527)"
53,2.8123481273651123,"(63.32940630372959, 10.080139499885316)","(63.33051211227419, 10.077709585876166)","(63.32973785530704, 10.081210739976278)"
54,3.0008740425109863,"(63.32940897753264, 10.080142746646155)","(63.33051115734453, 10.077716079397845)","(63.32974072009601, 10.081208448145098)"
55,3.262303113937378,"(63.329411651335676, 10.080145802421063)","(63.33051020241488, 10.077722572919523)","(63.32974358488499, 10.081206156313918)"
56,3.8117311000823975,"(63.329414325138714, 10.080148858195969)","(63.33050924748522, 10.0777290664412)","(63.32974644967396, 10.081203864482738)"
57,4.001536130905151,"(63.32941699894175, 10.080151913970877)","(63.33050829255555, 10.077735559962878)","(63.32974931446294, 10.08120176363749)"
58,4.26198410987854,"(63.3294196727448, 10.080155160731715)","(63.33050733762589, 10.077742053484556)","(63.32975217925191, 10.08119966279224)"
59,4.811746120452881,"(63.329422346547844, 10.080158407492556)","(63.330506382696235, 10.077748356020303)","(63.32975504404089, 10.081197561946992)"
60,5.000334978103638,"(63.32942502035089, 10.080161654253395)","(63.330505427766575, 10.07775465855605)","(63.32975790882986, 10.081195461101743)"
61,5.262587070465088,"(63.329427694153935, 10.080164901014234)","(63.33050447283692, 10.077760961091796)","(63.32976077361884, 10.081193360256494)"
62,5.8117499351501465,"(63.32943036795698, 10.080168147775073)","(63.33050351790726, 10.077767454613474)","(63.32976363840781, 10.081191259411245)"
63,6.000339031219482,"(63.329433041760026, 10.080171394535911)","(63.33050256297761, 10.077773948135153)","(63.32976650319679, 10.081188967580065)"
64,6.261949062347412,"(63.32943571556307, 10.08017445031082)","(63.330501608047946, 10.07778044165683)","(63.32976936798577, 10.081186675748883)"
65,6.811726093292236,"(63.32943838936611, 10.080177506085725)","(63.330500653118285, 10.077786744192577)","(63.329772232774744, 10.081184383917703)"
66,6.999828100204468,"(63.329441063169156, 10.080180561860633)","(63.330499698188625, 10.077793046728322)","(63.32977509756372, 10.081182283072454)"
67,7.261991024017334,"(63.3294437369722, 10.080183808621472)","(63.330498743258964, 10.077799349264069)","(63.32977796235269, 10.081180182227204)"
68,7.811738014221191,"(63.32944641077525, 10.08018705538231)","(63.33049778832931, 10.077805651799816)","(63.32978082714167, 10.081178081381955)"
69,7.999985933303833,"(63.32944908457829, 10.08019030214315)","(63.33049683339965, 10.077811954335562)","(63.329783500944714, 10.081175789550775)"
70,8.262099027633667,"(63.32945175838134, 10.080193357918057)","(63.330495878469996, 10.077818256871309)","(63.32978617474775, 10.081173497719595)"
71,8.81181812286377,"(63.32945443218438, 10.080196413692965)","(63.330494923540336, 10.077824750392987)","(63.3297888485508, 10.081171205888415)"
72,8.999985933303833,"(63.32945710598742, 10.080199469467873)","(63.330493968610675, 10.077831243914666)","(63.32979171333977, 10.081169105043166)"
73,9.261989116668701,"(63.32945977979046, 10.080202716228712)","(63.330493013681014, 10.077837737436344)","(63.32979457812875, 10.081167004197917)"
74,9.811749935150146,"(63.32946245359351, 10.080205962989552)","(63.330492058751354, 10.07784403997209)","(63.32979744291772, 10.081164903352668)"
75,9.9999680519104,"(63.329465127396546, 10.080209209750391)","(63.3304911038217, 10.077850342507837)","(63.3298003077067, 10.081162611521489)"
76,10.262052059173584,"(63.32946780119959, 10.080212265525299)","(63.33049014889204, 10.077856645043584)","(63.32980317249567, 10.081160319690307)"
77,10.811887979507446,"(63.32947047500264, 10.080215321300205)","(63.330489193962386, 10.07786294757933)","(63.32980603728465, 10.081158027859127)"
78,11.000616073608398,"(63.32947314880568, 10.080218377075113)","(63.330488239032725, 10.077869250115075)","(63.32980890207362, 10.081155927013878)"
79,11.261944055557251,"(63.32947582260873, 10.080221623835952)","(63.33048728410307, 10.077875552650822)","(63.329811766862605, 10.081153826168629)"
80,11.811748027801514,"(63.32947849641177, 10.08022487059679)","(63.33048632917341, 10.077881855186568)","(63.32981463165158, 10.08115172532338)"
81,12.000360012054443,"(63.32948117021481, 10.08022811735763)","(63.33048537424374, 10.077888157722315)","(63.329817496440555, 10.0811494334922)"
82,12.2619309425354,"(63.32948384401786, 10.080231173132537)","(63.33048441931408, 10.077894460258062)","(63.32982036122953, 10.081147141661019)"
83,12.811872005462646,"(63.329486517820904, 10.080234228907443)","(63.33048346438443, 10.077900762793808)","(63.329823226018505, 10.081144849829839)"
84,12.999799966812134,"(63.32948919162395, 10.080237284682351)","(63.33048250945477, 10.077907065329555)","(63.32982609080749, 10.081142557998659)"
85,13.261945009231567,"(63.329491865426995, 10.080240340457259)","(63.330481554525115, 10.077913367865301)","(63.32982895559646, 10.081140266167477)"
86,13.811770915985107,"(63.32949453923003, 10.080243396232166)","(63.330480408609525, 10.077919670401048)","(63.329831820385444, 10.081137974336297)"
87,13.999979972839355,"(63.32949721303308, 10.080246452007074)","(63.33047926269393, 10.077925972936793)","(63.32983468517442, 10.081135873491048)"
88,14.261966943740845,"(63.329499886836125, 10.080249507781982)","(63.33047811677834, 10.07793227547254)","(63.32983754996339, 10.0811337726458)"
89,14.812331914901733,"(63.32950256063917, 10.080252563556888)","(63.33047697086275, 10.077938578008286)","(63.32984041475237, 10.08113167180055)"
90,15.00012493133545,"(63.329505234442216, 10.080255619331796)","(63.330475824947165, 10.077944880544033)","(63.329843088555414, 10.08112937996937)"
91,15.262650966644287,"(63.329507908245255, 10.080258675106704)","(63.330474679031575, 10.07795118307978)","(63.32984576235845, 10.081127088138189)"
92,15.812448978424072,"(63.3295105820483, 10.08026173088161)","(63.330473533115985, 10.077957294629593)","(63.3298484361615, 10.081124796307009)"
93,15.99997591972351,"(63.32951325585134, 10.080264786656517)","(63.33047238720039, 10.077963406179409)","(63.32985130095047, 10.081122504475829)"
94,16.261974096298218,"(63.329515929654384, 10.080267842431425)","(63.3304712412848, 10.077969517729223)","(63.32985416573945, 10.081120212644649)"
95,16.81175708770752,"(63.32951860345742, 10.080270898206331)","(63.33047009536921, 10.077975629279038)","(63.32985703052842, 10.081117920813469)"
96,17.000067949295044,"(63.32952127726047, 10.080273953981239)","(63.33046894945362, 10.077981740828854)","(63.3298598953174, 10.081115628982287)"
