,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1710840998.287173, caravela,7,111,8,5,
1,1710841002.38804, caravela,7,111,12,4,4.100867033004761
2,1710841007.537472, caravela,7,111,18,5,5.149431943893433
3,1710841015.787577, caravela,7,111,24,11,8.250104904174805
4,1710841020.938724, caravela,7,111,12,7,5.151147127151489
5,1710841024.03751, caravela,7,111,12,3,3.098785877227783
6,1710841027.087657, caravela,7,111,9,3,3.05014705657959
7,1710841031.189361, caravela,7,111,12,4,4.101704120635986
8,1710841037.387794, caravela,7,111,15,7,6.198432922363281
9,1710841040.48718, caravela,7,111,12,3,3.099385976791382
10,1710841045.638407, caravela,7,111,15,6,5.151226997375488
11,1710841049.739153, caravela,7,111,12,4,4.100745916366577
12,1710841055.838893, caravela,7,111,15,6,6.099740028381348
13,1710841065.137768, caravela,7,111,30,10,9.298875093460083
14,1710841072.287372, caravela,7,111,21,10,7.149604082107544
15,1710841080.438437, caravela,7,111,24,12,8.1510648727417
16,1710841084.542008, caravela,7,111,12,5,4.103570938110352
17,1710841087.588847, caravela,7,111,9,3,3.0468389987945557
18,1710841093.73737, caravela,7,111,15,9,6.1485230922698975
19,1710841097.887531, caravela,7,111,10,5,4.150161027908325
0,1710840995.369607, caravela-3,7,113,8,5,
1,1710840998.420325, caravela-3,7,113,6,3,3.050718069076538
2,1710841001.470256, caravela-3,7,113,5,3,3.049931049346924
3,1710841005.569984, caravela-3,7,113,8,4,4.0997278690338135
4,1710841008.669583, caravela-3,7,113,7,3,3.0995991230010986
5,1710841013.820018, caravela-3,7,113,9,5,5.150434970855713
6,1710841017.969474, caravela-3,7,113,9,4,4.149456024169922
7,1710841022.019842, caravela-3,7,113,7,4,4.050367832183838
8,1710841025.070244, caravela-3,7,113,6,3,3.0504021644592285
9,1710841028.169536, caravela-3,7,113,6,3,3.099292039871216
10,1710841031.269483, caravela-3,7,113,6,3,3.099946975708008
11,1710841034.419465, caravela-3,7,113,7,3,3.14998197555542
12,1710841037.470281, caravela-3,7,113,5,3,3.0508158206939697
13,1710841043.6197, caravela-3,7,113,12,6,6.149419069290161
14,1710841046.720413, caravela-3,7,113,6,3,3.100713014602661
15,1710841051.820003, caravela-3,7,113,10,5,5.099590063095093
16,1710841055.919556, caravela-3,7,113,8,5,4.099552869796753
17,1710841060.019534, caravela-3,7,113,8,4,4.09997820854187
18,1710841063.069756, caravela-3,7,113,6,3,3.0502219200134277
19,1710841070.219631, caravela-3,7,113,14,7,7.149874925613403
20,1710841079.419448, caravela-3,7,113,18,9,9.199816942214966
21,1710841082.469701, caravela-3,7,113,6,3,3.05025315284729
22,1710841085.569896, caravela-3,7,113,6,3,3.1001949310302734
23,1710841091.770006, caravela-3,7,113,12,6,6.200109958648682
24,1710841095.872166, caravela-3,7,113,8,4,4.1021599769592285
25,1710841098.970009, caravela-3,7,113,6,3,3.0978431701660156
