,time,lat_1,lon_1,cog_1,sog_1,lat_2,lon_2,cog_2,sog_2,lat_3,lon_3,cog_3,sog_3
68,0.0,63.32941528006838,10.079846527466072,0.006367,1.007153,63.330586405801625,10.077656300801218,1.5824316666666667,1.0112903333333334,63.329872309402965,10.080818645858479,-0.5658833333333334,1.002845
69,0.23245501518249512,63.329418335843286,10.079846527466072,0.006369333333333334,1.007072,63.330586405801625,10.077662985308828,1.58243,1.011161,63.329874983206004,10.080815017125776,-0.5658946666666667,1.002813
70,0.9037299156188965,63.32942139161819,10.079846527466072,0.006371666666666667,1.006991,63.330586214815696,10.077669669816439,1.5824063333333334,1.0110353333333333,63.32987765700905,10.080811388393073,-0.565906,1.002781
71,1.0001158714294434,63.329424447393095,10.079846527466072,0.006374,1.00691,63.33058602382976,10.077676354324048,1.5823826666666667,1.0109096666666666,63.32988013982616,10.08080775966037,-0.5659056666666666,1.0027496666666667
72,1.2318930625915527,63.329427503168,10.079846527466072,0.006367,1.0068323333333333,63.33058583284383,10.077683038831658,1.582359,1.010784,63.329882622643275,10.080804130927667,-0.5659053333333334,1.0027183333333334
73,1.9037249088287354,63.32943055894291,10.079846527466072,0.00636,1.0067546666666667,63.33058583284383,10.0776899143252,1.5823366666666667,1.0106633333333332,63.329885105460384,10.080800502194965,-0.565905,1.002687
74,1.9997849464416504,63.329433614717814,10.079846527466072,0.006353,1.006677,63.33058583284383,10.077696789818742,1.5823143333333334,1.0105426666666666,63.3298875882775,10.080797064448195,-0.565899,1.0026563333333334
75,2.2318758964538574,63.32943647950679,10.079846718452004,0.0063423333333333335,1.0066026666666668,63.33058583284383,10.077703665312283,1.582292,1.010422,63.32989007109461,10.080793626701423,-0.565893,1.0026256666666666
76,2.9036660194396973,63.329439344295764,10.079846909437936,0.006331666666666667,1.0065283333333332,63.33058583284383,10.077710349819894,1.5822983333333334,1.0103056666666665,63.329892553911726,10.080790188954653,-0.565887,1.002595
77,2.9995529651641846,63.32944220908474,10.079847100423867,0.006321,1.006454,63.33058583284383,10.077717034327502,1.5823046666666667,1.0101893333333334,63.329895227714765,10.08078656022195,-0.5659026666666667,1.0025663333333332
78,3.2318029403686523,63.32944526485965,10.079847100423867,0.0063163333333333335,1.0063806666666666,63.33058583284383,10.077723718835113,1.582311,1.010073,63.32989790151781,10.080782931489248,-0.5659183333333334,1.0025376666666668
79,3.903528928756714,63.32944832063456,10.079847100423867,0.006311666666666667,1.0063073333333334,63.33058583284383,10.077730403342724,1.5823033333333334,1.0099593333333334,63.32990057532085,10.080779302756545,-0.565934,1.002509
80,3.9996590614318848,63.32945137640947,10.079847100423867,0.006307,1.006234,63.33058583284383,10.077737087850332,1.5822956666666665,1.0098456666666666,63.329903058137965,10.080775674023842,-0.565933,1.002481
81,4.232326984405518,63.32945443218438,10.079847100423867,0.006310333333333334,1.0061613333333335,63.33058583284383,10.077743772357943,1.582288,1.009732,63.329905540955075,10.080772045291141,-0.565932,1.002453
82,4.9036149978637695,63.32945748795928,10.079847100423867,0.006313666666666666,1.0060886666666666,63.33058583284383,10.077750456865552,1.5823203333333333,1.009621,63.32990802377219,10.080768416558438,-0.565931,1.002425
83,4.999650001525879,63.329460543734186,10.079847100423867,0.006317,1.006016,63.33058583284383,10.077757141373162,1.5823526666666665,1.00951,63.32991050658931,10.080764978811667,-0.5659153333333333,1.002398
84,5.2316999435424805,63.3294635995091,10.079847100423867,0.006312666666666666,1.005949,63.33058583284383,10.077763825880771,1.582385,1.009399,63.32991298940642,10.080761541064897,-0.5658996666666667,1.002371
85,5.903733015060425,63.32946665528401,10.079847100423867,0.006308333333333333,1.005882,63.3305856418579,10.077770510388381,1.5823909999999999,1.0092966666666667,63.32991547222353,10.080758103318125,-0.565884,1.002344
86,6.000112056732178,63.32946971105892,10.079847100423867,0.006304,1.005815,63.330585450871965,10.07777719489599,1.582397,1.0091943333333333,63.32991795504064,10.080754474585422,-0.565868,1.0023166666666665
87,6.232400894165039,63.329472575847895,10.079847291409799,0.006301333333333333,1.0057556666666665,63.330585259886035,10.0777838794036,1.582403,1.009092,63.32992043785775,10.080750845852721,-0.565852,1.0022893333333334
88,6.903501033782959,63.32947544063687,10.079847482395731,0.006298666666666667,1.0056963333333333,63.330585259886035,10.077790754897142,1.582403,1.0089896666666667,63.32992292067486,10.080747217120019,-0.565836,1.002262
89,6.999650955200195,63.329478305425845,10.079847673381662,0.006296,1.005637,63.330585259886035,10.077797630390684,1.582403,1.0088873333333335,63.329925594477906,10.080743588387316,-0.5658396666666666,1.0022376666666666
90,7.2323219776153564,63.32948136120075,10.079847673381662,0.006279333333333334,1.0055699999999999,63.330585259886035,10.077804505884226,1.582403,1.008785,63.329928268280945,10.080739959654613,-0.5658433333333334,1.0022133333333334
91,7.903542995452881,63.32948441697565,10.079847673381662,0.006262666666666666,1.005503,63.330585259886035,10.077811190391836,1.5824256666666667,1.0086863333333334,63.32993094208399,10.08073633092191,-0.565847,1.002189
92,7.9997239112854,63.32948747275056,10.079847673381662,0.006246,1.005436,63.330585259886035,10.077817874899445,1.5824483333333332,1.0085876666666667,63.32993342490111,10.080732702189207,-0.565839,1.0021636666666667
93,8.231961011886597,63.32949052852546,10.079847673381662,0.006248666666666666,1.0053753333333333,63.330585259886035,10.077824559407055,1.582471,1.008489,63.32993590771822,10.080729073456506,-0.565831,1.0021383333333334
