,time,cog_1,sog_1,cog_2,sog_2,cog_3,sog_3,x_1,y_1,x_2,y_2,x_3,y_3
44,0.0,0.238576,1.0115366666666668,1.647423,1.023007,-0.41566633333333336,1.0042123333333335,-120.77408334681391,-6.208590005539364,-3.8144726383182683,-151.65465622407532,-86.73359963302028,44.435843156382916
45,0.4181559085845947,0.237875,1.011398,1.6424313333333334,1.0229783333333333,-0.41599766666666665,1.0041666666666667,-120.4334656237799,-6.122476289647089,-3.8357612449443153,-151.31976955108127,-86.43555912465645,44.301888487057816
46,0.6972520351409912,0.237205,1.0112766666666666,1.6374396666666666,1.0229496666666666,-0.416329,1.004121,-120.11413650737191,-6.045930764409512,-3.8570498529884683,-150.98488287792784,-86.13751861771074,44.167933817892056
47,0.9995579719543457,0.236535,1.0111553333333334,1.632448,1.022921,-0.4165893333333333,1.0040636666666667,-119.79480739238204,-5.969385239171935,-3.8783384610326213,-150.64999620493379,-85.81818950130275,44.03397914864662
48,1.418700933456421,0.235865,1.011034,1.6282406666666667,1.022824,-0.4168496666666667,1.0040063333333333,-119.47547827597407,-5.892839713854686,-3.899627067658668,-150.30554134112566,-85.49886038631288,43.90002447948086
49,1.6972689628601074,0.235382,1.0109173333333332,1.6240333333333332,1.022727,-0.41711,1.003949,-119.1561491609842,-5.816294188617109,-3.9209156771209273,-149.96108647739723,-85.17953126990491,43.76606981023543
50,1.9995129108428955,0.234899,1.0108006666666667,1.619826,1.02263,-0.4174253333333333,1.003916,-118.83682004457621,-5.7397486632201895,-3.942204283746974,-149.61663161366877,-84.88149076295919,43.632115140989995
51,2.422132968902588,0.234416,1.010684,1.6163003333333332,1.0225126666666666,-0.41774066666666665,1.0038829999999999,-118.51749092958634,-5.663203137902941,-3.963492891791127,-149.28174494051538,-84.58345025459536,43.498160471664896
52,2.6972618103027344,0.23407966666666669,1.010565,1.6127746666666667,1.0223953333333333,-0.418056,1.00385,-118.17687320655232,-5.5866576126653635,-3.98478149983528,-148.9468582675213,-84.28540974764965,43.364205802499136
53,2.999584913253784,0.23374333333333333,1.010446,1.609249,1.022278,-0.41831366666666664,1.003806,-117.8362554835183,-5.510112087348115,-4.006070107879434,-148.61197159436787,-83.98736923928583,43.2302511332537
54,3.418599843978882,0.233407,1.010327,1.606339,1.0221113333333334,-0.41857133333333335,1.003762,-117.49563776048427,-5.433566562030866,-4.006070107879434,-148.26751673063944,-83.6893287323401,43.09629646400827
55,3.697352886199951,0.23318,1.0102119999999999,1.603429,1.0219446666666667,-0.418829,1.003718,-117.1763086440763,-5.357021036793289,-4.006070107879434,-147.92306186699068,-83.39128822397629,42.96234179476284
56,3.999511957168579,0.232953,1.010097,1.600519,1.021778,-0.41903066666666666,1.003671,-116.85697952908643,-5.280475511555712,-4.006070107879434,-147.57860700318255,-83.0719591089864,42.818818934942385
57,4.418576002120972,0.232726,1.009982,1.5981473333333334,1.0215876666666668,-0.4192323333333333,1.003624,-116.53765041409656,-5.203929986318134,-4.027358715923587,-147.23415213945412,-82.75262999257843,42.67529607496258
58,4.697528839111328,0.232572,1.0098713333333333,1.5957756666666667,1.0213973333333333,-0.419434,1.003577,-116.19703268964443,-5.127384461000886,-4.048647322549633,-146.8896972757257,-82.43330087758856,42.531773215142124
59,4.99953293800354,0.23241799999999999,1.0097606666666665,1.593404,1.021207,-0.41972099999999996,1.003541,-115.8564149666104,-5.050838935683637,-4.069935930593786,-146.54524241191757,-82.13526036922474,42.39781854589669
60,5.418114900588989,0.232264,1.00965,1.5915086666666667,1.0210103333333334,-0.420008,1.0035049999999999,-115.51579724357637,-4.97429341044606,-4.069935930593786,-146.21035573884382,-81.83721986227903,42.263863876651264
61,5.697248935699463,0.232183,1.0095423333333333,1.5896133333333333,1.0208136666666667,-0.420295,1.003469,-115.1964681285865,-4.897747885128812,-4.069935930593786,-145.87546906569042,-81.5391793539152,42.12990920740583
62,5.999547004699707,0.232102,1.0094346666666667,1.587718,1.020617,-0.420581,1.0034343333333333,-114.87713901217853,-4.821202359970905,-4.069935930593786,-145.540582392537,-81.21985023892533,41.9959545381604
63,6.4186248779296875,0.232021,1.009327,1.5862346666666667,1.0204136666666668,-0.420867,1.0033996666666667,-114.55780989718866,-4.744656834653656,-4.069935930593786,-145.19612752880855,-80.90052112251735,41.86199986891497
64,6.69719386100769,0.23008833333333334,1.0067586666666668,1.5847513333333332,1.0202103333333334,-0.421153,1.003365,-114.23848078219879,-4.668111309336409,-4.069935930593786,-144.85167266508012,-80.58119200752748,41.72804519974921
65,6.9998509883880615,0.22815566666666667,1.0041903333333333,1.583268,1.020007,-0.42136,1.0033276666666666,-113.9191516657908,-4.591565784098831,-4.069935930593786,-144.507217801272,-80.28315149916365,41.58452233976941
66,7.4182469844818115,0.226223,1.001622,1.5820916666666667,1.0198010000000002,-0.42156699999999997,1.0032903333333334,-113.59982255080094,-4.515020258781583,-4.069935930593786,-144.17233112827793,-79.98511099079983,41.44099947986928
67,7.69717001914978,0.21912633333333334,1.002226,1.5809153333333332,1.019595,-0.421774,1.003253,-113.28049343581107,-4.438474733464334,-4.069935930593786,-143.8374444551245,-79.68707048385411,41.29747661996915
68,7.99956202507019,0.21202966666666667,1.0028299999999999,1.579739,1.019389,-0.42203999999999997,1.003211,-112.96116431940308,-4.361929208306428,-4.069935930593786,-143.50255778213045,-79.38902997549029,41.16352195072372
69,8.418159008026123,0.204933,1.003434,1.5788286666666667,1.0191826666666668,-0.422306,1.003169,-112.64183520441321,-4.285383682989179,-4.069935930593786,-143.158102918402,-79.09098946854456,41.02956728155796
