,time,asv_1,asv_2,asv_3
44,0.0,"(63.32951650261218, 10.080051073398934)","(63.330565779321, 10.077147896251008)","(63.329821889116985, 10.081061961935477)"
45,0.4181559085845947,"(63.329519558387084, 10.080052792272319)","(63.33056558833507, 10.077154580758616)","(63.32982456292003, 10.081059288132431)"
46,0.6972520351409912,"(63.329522423176066, 10.080054320159773)","(63.33056539734913, 10.077161265266227)","(63.32982723672307, 10.081056614329388)"
47,0.9995579719543457,"(63.32952528796504, 10.080055848047225)","(63.330565206363204, 10.077167949773836)","(63.32983010151205, 10.081053940526344)"
48,1.418700933456421,"(63.32952815275402, 10.080057375934679)","(63.330565015377275, 10.077174825267377)","(63.329832966301026, 10.081051266723302)"
49,1.6972689628601074,"(63.329531017543, 10.080058903822133)","(63.33056482439134, 10.077181700760919)","(63.32983583109001, 10.081048592920258)"
50,1.9995129108428955,"(63.32953388233197, 10.080060431709589)","(63.33056463340541, 10.07718857625446)","(63.32983850489305, 10.081045919117214)"
51,2.422132968902588,"(63.32953674712095, 10.080061959597042)","(63.33056444241947, 10.077195260762071)","(63.32984117869609, 10.081043245314168)"
52,2.6972618103027344,"(63.32953980289585, 10.080063487484496)","(63.33056425143354, 10.07720194526968)","(63.32984385249913, 10.081040571511124)"
53,2.999584913253784,"(63.32954285867076, 10.08006501537195)","(63.33056406044761, 10.07720862977729)","(63.32984652630218, 10.08103789770808)"
54,3.418599843978882,"(63.32954591444567, 10.080066543259404)","(63.33056406044761, 10.077215505270832)","(63.329849200105215, 10.081035223905037)"
55,3.697352886199951,"(63.32954877923464, 10.080068071146858)","(63.33056406044761, 10.077222380764372)","(63.32985187390826, 10.081032550101993)"
56,3.999511957168579,"(63.32955164402362, 10.08006959903431)","(63.33056406044761, 10.077229256257914)","(63.329854738697236, 10.081029685313018)"
57,4.418576002120972,"(63.32955450881259, 10.080071126921764)","(63.33056386946168, 10.077236131751455)","(63.32985760348621, 10.081026820524041)"
58,4.697528839111328,"(63.3295575645875, 10.080072654809218)","(63.33056367847575, 10.077243007244997)","(63.329860468275186, 10.081023955735066)"
59,4.99953293800354,"(63.32956062036241, 10.080074182696672)","(63.33056348748982, 10.077249882738538)","(63.32986314207823, 10.081021281932022)"
60,5.418114900588989,"(63.32956367613732, 10.080075710584126)","(63.33056348748982, 10.077256567246149)","(63.32986581588128, 10.081018608128979)"
61,5.697248935699463,"(63.329566540926294, 10.08007723847158)","(63.33056348748982, 10.07726325175376)","(63.32986848968432, 10.081015934325935)"
62,5.999547004699707,"(63.32956940571527, 10.080078766359032)","(63.33056348748982, 10.07726993626137)","(63.3298713544733, 10.08101326052289)"
63,6.4186248779296875,"(63.329572270504244, 10.080080294246486)","(63.33056348748982, 10.077276811754912)","(63.32987421926227, 10.081010586719847)"
64,6.69719386100769,"(63.32957513529322, 10.08008182213394)","(63.33056348748982, 10.077283687248453)","(63.32987708405125, 10.081007912916803)"
65,6.9998509883880615,"(63.32957800008219, 10.080083350021393)","(63.33056348748982, 10.077290562741995)","(63.32987975785429, 10.081005048127826)"
66,7.4182469844818115,"(63.32958086487117, 10.080084877908847)","(63.33056348748982, 10.077297247249604)","(63.32988243165734, 10.081002183338851)"
67,7.69717001914978,"(63.32958372966014, 10.080086405796301)","(63.33056348748982, 10.077303931757214)","(63.329885105460384, 10.080999318549875)"
68,7.99956202507019,"(63.329586594449125, 10.080087933683753)","(63.33056348748982, 10.077310616264823)","(63.32988777926343, 10.08099664474683)"
69,8.418159008026123,"(63.3295894592381, 10.080089461571207)","(63.33056348748982, 10.077317491758365)","(63.32989045306647, 10.080993970943789)"
70,8.697191953659058,"(63.329592515013005, 10.08009079847273)","(63.33056348748982, 10.077324367251906)","(63.329893126869514, 10.080991297140745)"
71,8.999616861343384,"(63.32959557078791, 10.080092135374251)","(63.33056348748982, 10.077331242745448)","(63.32989599165849, 10.080988623337701)"
72,9.419313907623291,"(63.32959862656281, 10.080093472275774)","(63.33056329650389, 10.077337927253058)","(63.329898856447464, 10.080985949534655)"
73,9.69720983505249,"(63.32960149135179, 10.080094618191364)","(63.33056310551795, 10.077344611760667)","(63.32990172123644, 10.080983275731612)"
74,9.999583005905151,"(63.32960435614076, 10.080095764106956)","(63.330562914532024, 10.077351296268278)","(63.329904395039485, 10.080980410942637)"
75,10.41811203956604,"(63.32960722092974, 10.080096910022545)","(63.330562914532024, 10.07735817176182)","(63.32990706884253, 10.08097754615366)"
76,10.697279930114746,"(63.32961027670465, 10.080098055938135)","(63.330562914532024, 10.07736504725536)","(63.329909742645576, 10.080974681364685)"
77,10.999481916427612,"(63.32961333247956, 10.080099201853725)","(63.330562914532024, 10.077371922748902)","(63.32991241644862, 10.080972007561641)"
78,11.418154954910278,"(63.32961638825447, 10.080100347769315)","(63.330562914532024, 10.077378607256513)","(63.32991509025167, 10.080969333758595)"
79,11.697240829467773,"(63.32961925304345, 10.080101493684905)","(63.330562914532024, 10.077385291764122)","(63.32991776405471, 10.080966659955552)"
80,12.001407861709595,"(63.32962211783242, 10.080102639600497)","(63.330562914532024, 10.077391976271732)","(63.32992043785775, 10.080963986152508)"
81,12.419302940368652,"(63.3296249826214, 10.080103785516087)","(63.330562914532024, 10.077398660779343)","(63.32992311166079, 10.080961312349466)"
82,12.69724702835083,"(63.3296280383963, 10.080105122417608)","(63.330562914532024, 10.077405345286952)","(63.32992578546383, 10.080958638546422)"
83,12.999807834625244,"(63.32963109417121, 10.080106459319131)","(63.330562914532024, 10.077412029794562)","(63.32992865025281, 10.080955773757447)"
84,13.418081998825073,"(63.329634149946116, 10.080107796220652)","(63.330562914532024, 10.077418905288104)","(63.329931515041785, 10.08095290896847)"
85,13.697189807891846,"(63.32963701473509, 10.080109133122175)","(63.330562914532024, 10.077425780781645)","(63.32993437983077, 10.080950044179495)"
86,13.999588966369629,"(63.329639879524066, 10.080110470023696)","(63.330562914532024, 10.077432656275187)","(63.329937053633806, 10.080947370376451)"
87,14.418126821517944,"(63.32964274431304, 10.080111806925219)","(63.330562914532024, 10.077439340782796)","(63.32993972743685, 10.080944696573406)"
88,14.697260856628418,"(63.32964580008795, 10.080113334812673)","(63.330562914532024, 10.077446025290406)","(63.32994240123989, 10.080942022770362)"
89,14.999976873397827,"(63.32964885586286, 10.080114862700125)","(63.330562914532024, 10.077452709798015)","(63.329945075042936, 10.080939157981387)"
90,15.418138980865479,"(63.32965191163777, 10.080116390587579)","(63.330562914532024, 10.077459585291557)","(63.32994774884598, 10.08093629319241)"
91,15.697196006774902,"(63.32965477642674, 10.080117727489101)","(63.330562914532024, 10.077466460785098)","(63.32995042264903, 10.080933428403435)"
92,15.999518871307373,"(63.32965764121572, 10.080119064390622)","(63.330562914532024, 10.07747333627864)","(63.329953287438, 10.080930754600391)"
93,16.41814088821411,"(63.32966050600469, 10.080120401292145)","(63.330562914532024, 10.07748002078625)","(63.32995615222698, 10.080928080797348)"
94,16.697279930114746,"(63.3296635617796, 10.0801219291796)","(63.330562914532024, 10.07748670529386)","(63.32995901701595, 10.080925406994304)"
95,17.00001287460327,"(63.32966661755451, 10.080123457067053)","(63.330562914532024, 10.07749338980147)","(63.329961690819, 10.080922542205329)"
96,17.418280839920044,"(63.32966967332941, 10.080124984954507)","(63.330562914532024, 10.07750007430908)","(63.329964364622036, 10.080919677416352)"
97,17.697271823883057,"(63.32967253811839, 10.080126321856028)","(63.330562914532024, 10.07750675881669)","(63.32996703842508, 10.080916812627377)"
98,18.00034189224243,"(63.32967540290736, 10.08012765875755)","(63.330562914532024, 10.0775134433243)","(63.32996971222813, 10.080914138824333)"
99,18.422727823257446,"(63.32967826769634, 10.080128995659072)","(63.330562914532024, 10.077520318817841)","(63.32997238603117, 10.080911465021288)"
100,18.69724988937378,"(63.32968113248531, 10.080130523546526)","(63.330562914532024, 10.077527194311383)","(63.32997505983422, 10.080908791218244)"
101,18.999522924423218,"(63.32968399727429, 10.08013205143398)","(63.330562914532024, 10.077534069804924)","(63.329977733637264, 10.080905926429269)"
102,19.41823387145996,"(63.32968686206326, 10.080133579321434)","(63.330562914532024, 10.077540754312535)","(63.3299804074403, 10.080903061640292)"
103,19.69755482673645,"(63.329689917838174, 10.080134916222955)","(63.330562914532024, 10.077547438820144)","(63.32998308124335, 10.080900196851317)"
104,19.999539852142334,"(63.329692973613085, 10.080136253124477)","(63.330562914532024, 10.077554123327754)","(63.32998594603232, 10.080897523048273)"
105,20.418231964111328,"(63.329696029387996, 10.080137590025998)","(63.330562914532024, 10.077560807835365)","(63.329988810821305, 10.08089484924523)"
106,20.697237014770508,"(63.32969889417697, 10.080139117913452)","(63.330562914532024, 10.077567492342974)","(63.32999167561028, 10.080892175442186)"
107,20.999557971954346,"(63.329701758965946, 10.080140645800906)","(63.330562914532024, 10.077574176850584)","(63.329994349413326, 10.08088931065321)"
108,21.418707847595215,"(63.32970462375492, 10.08014217368836)","(63.330562914532024, 10.077580861358193)","(63.329997023216364, 10.080886445864234)"
109,21.697201013565063,"(63.329707488543896, 10.080143510589883)","(63.330562914532024, 10.077587545865804)","(63.32999969701941, 10.080883581075259)"
110,21.999554872512817,"(63.32971035333287, 10.080144847491404)","(63.330562914532024, 10.077594230373412)","(63.330002370822456, 10.080880716286284)"
111,22.418120861053467,"(63.329713218121846, 10.080146184392927)","(63.330562914532024, 10.077601105866954)","(63.3300050446255, 10.080877851497307)"
112,22.697377920150757,"(63.32971627389675, 10.080147903266312)","(63.330562914532024, 10.077607981360496)","(63.33000771842855, 10.080874986708332)"
113,22.99949884414673,"(63.329719329671654, 10.080149622139698)","(63.330562914532024, 10.077614856854037)","(63.330010392231586, 10.080872312905289)"
114,23.418165922164917,"(63.32972238544656, 10.080151341013083)","(63.330562914532024, 10.077621541361648)","(63.33001306603463, 10.080869639102243)"
115,23.697189807891846,"(63.32972525023553, 10.080153059886468)","(63.330562914532024, 10.077628225869258)","(63.33001573983767, 10.0808669652992)"
116,23.999513864517212,"(63.329728115024515, 10.080154778759853)","(63.330562914532024, 10.077634910376869)","(63.330018604626645, 10.080864100510224)"
117,24.418118000030518,"(63.32973097981349, 10.080156497633238)","(63.330562914532024, 10.077641594884478)","(63.33002146941563, 10.08086123572125)"
118,24.697260856628418,"(63.329733844602465, 10.080158216506623)","(63.330562914532024, 10.077648279392088)","(63.3300243342046, 10.080858370932274)"
119,24.999552011489868,"(63.32973670939145, 10.08015993538001)","(63.330562914532024, 10.077654963899697)","(63.33002700800764, 10.080855506143298)"
120,25.41866183280945,"(63.32973957418042, 10.080161654253395)","(63.330562914532024, 10.077661648407307)","(63.330029681810686, 10.080852641354323)"
121,25.697423934936523,"(63.3297424389694, 10.080163564112713)","(63.330562914532024, 10.077668332914916)","(63.330032355613724, 10.080849776565346)"
122,25.999586820602417,"(63.32974530375838, 10.080165473972029)","(63.330562914532024, 10.077675017422527)","(63.33003502941677, 10.080847102762302)"
123,26.418169021606445,"(63.329748168547354, 10.080167383831347)","(63.330562914532024, 10.077681892916068)","(63.330037703219816, 10.080844428959258)"
124,26.697232961654663,"(63.32975103333633, 10.080169293690663)","(63.330562914532024, 10.07768876840961)","(63.33004037702286, 10.080841755156214)"
125,26.999557971954346,"(63.329753898125304, 10.08017120354998)","(63.330562914532024, 10.077695643903152)","(63.33004305082591, 10.08083889036724)"
126,27.418202877044678,"(63.32975676291428, 10.080173113409296)","(63.330562914532024, 10.07770232841076)","(63.330045724628945, 10.080836025578263)"
127,27.697227001190186,"(63.329759627703254, 10.080175023268614)","(63.330562914532024, 10.07770901291837)","(63.33004839843199, 10.080833160789288)"
128,27.99978494644165,"(63.32976249249223, 10.08017693312793)","(63.330562914532024, 10.07771569742598)","(63.330051263220966, 10.080830296000311)"
129,28.418116807937622,"(63.329765357281204, 10.080178842987248)","(63.330562914532024, 10.07772238193359)","(63.33005412800995, 10.080827431211336)"
130,28.69805598258972,"(63.32976803108425, 10.080180561860633)","(63.330562914532024, 10.077729066441199)","(63.33005699279892, 10.08082456642236)"
131,28.999883890151978,"(63.32977070488729, 10.080182280734018)","(63.330562914532024, 10.07773575094881)","(63.33005966660197, 10.080821701633385)"
132,29.41813588142395,"(63.329773378690334, 10.080183999607403)","(63.330562914532024, 10.07774243545642)","(63.33006234040501, 10.08081883684441)"
133,29.697187900543213,"(63.32977605249338, 10.080186100452652)","(63.330562914532024, 10.07774911996403)","(63.33006501420805, 10.080815972055435)"
134,29.999565839767456,"(63.329778726296425, 10.0801882012979)","(63.330562914532024, 10.077755804471641)","(63.3300676880111, 10.08081329825239)"
135,30.418097019195557,"(63.32978140009947, 10.08019030214315)","(63.330562914532024, 10.07776248897925)","(63.330070361814144, 10.080810624449345)"
136,30.697948932647705,"(63.329784264888445, 10.080192784960262)","(63.330562914532024, 10.07776917348686)","(63.33007303561719, 10.080807950646301)"
137,30.99956488609314,"(63.32978712967742, 10.080195267777375)","(63.330562914532024, 10.07777585799447)","(63.330075709420235, 10.080805085857326)"
138,31.41814684867859,"(63.329789994466395, 10.080197750594488)","(63.330562914532024, 10.07778254250208)","(63.330078383223274, 10.08080222106835)"
139,31.697235822677612,"(63.329792668269434, 10.080200424397532)","(63.330562914532024, 10.077789227009688)","(63.33008105702632, 10.080799356279375)"
140,31.999570846557617,"(63.32979534207248, 10.080203098200576)","(63.330562914532024, 10.077795911517299)","(63.33008373082936, 10.0807964914904)"
141,32.41812181472778,"(63.32979801587552, 10.08020577200362)","(63.330562914532024, 10.07780259602491)","(63.330086404632404, 10.080793626701423)"
142,32.69794201850891,"(63.3298008806645, 10.080208445806663)","(63.330562914532024, 10.077809280532518)","(63.33008907843544, 10.080790761912448)"
143,32.99960494041443,"(63.329803745453475, 10.080211119609707)","(63.330562914532024, 10.077815965040129)","(63.330091943224424, 10.080787897123471)"
144,33.41820693016052,"(63.32980661024246, 10.080213793412751)","(63.330562914532024, 10.07782284053367)","(63.3300948080134, 10.080785032334497)"
145,33.697412967681885,"(63.329809093059566, 10.080216467215795)","(63.330562914532024, 10.07782971602721)","(63.33009767280238, 10.08078216754552)"
146,33.999719858169556,"(63.329811575876676, 10.080219141018839)","(63.330562914532024, 10.077836591520752)","(63.33010034660542, 10.080779302756545)"
147,34.42225384712219,"(63.329814058693785, 10.080221814821883)","(63.330562914532024, 10.077843276028362)","(63.330103020408465, 10.08077643796757)"
148,34.697229862213135,"(63.3298165415109, 10.08022487059679)","(63.330562914532024, 10.077849960535973)","(63.330105694211504, 10.080773573178595)"
149,34.99973702430725,"(63.32981902432801, 10.080227926371698)","(63.330562914532024, 10.077856645043584)","(63.33010836801455, 10.08077070838962)"
150,35.41871094703674,"(63.32982150714513, 10.080230982146606)","(63.330562914532024, 10.077863329551194)","(63.33011104181759, 10.080767843600643)"
151,35.69853591918945,"(63.329823989962236, 10.080234228907445)","(63.330562914532024, 10.077870014058803)","(63.330113715620634, 10.080764978811668)"
152,35.99958300590515,"(63.329826472779345, 10.080237475668284)","(63.330562914532024, 10.077876698566413)","(63.33011638942368, 10.080762114022692)"
153,36.418208837509155,"(63.329828955596454, 10.080240722429123)","(63.330562914532024, 10.077883383074022)","(63.330119063226725, 10.080759249233717)"
154,36.697624921798706,"(63.32983143841357, 10.080244160175894)","(63.330562914532024, 10.077890067581633)","(63.33012173702977, 10.08075638444474)"
155,36.99954700469971,"(63.32983392123068, 10.080247597922664)","(63.330562914532024, 10.077896752089242)","(63.330124410832816, 10.080753519655765)"
156,37.418150901794434,"(63.329836404047796, 10.080251035669436)","(63.330562914532024, 10.077903436596852)","(63.33012708463586, 10.080750654866788)"
157,37.697547912597656,"(63.329838886864906, 10.080254664402139)","(63.330562914532024, 10.07791012110446)","(63.33012975843891, 10.080747790077814)"
158,37.99984693527222,"(63.32984136968202, 10.08025829313484)","(63.330562914532024, 10.077916805612071)","(63.33013243224195, 10.080744925288837)"
159,38.41818189620972,"(63.32984385249913, 10.080261921867542)","(63.330562914532024, 10.077923490119682)","(63.33013510604499, 10.080742060499862)"
160,38.69726896286011,"(63.32984595334438, 10.080265550600245)","(63.330562914532024, 10.07793017462729)","(63.33013777984804, 10.080739195710885)"
161,38.99951791763306,"(63.329848054189625, 10.080269179332948)","(63.330562914532024, 10.077936859134901)","(63.33014045365108, 10.08073633092191)"
162,39.418148040771484,"(63.329850155034876, 10.08027280806565)","(63.330562914532024, 10.077943543642512)","(63.33014312745413, 10.080733466132934)"
