,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1709812888.644248, caravela,7,111,4,3,
1,1709812892.694446, caravela,7,111,12,4,4.050198078155518
2,1709812895.74473, caravela,7,111,9,3,3.050283908843994
3,1709812901.944224, caravela,7,111,15,9,6.199494123458862
4,1709812905.996846, caravela,7,111,12,5,4.052621841430664
5,1709812911.244185, caravela,7,111,15,7,5.2473390102386475
6,1709812916.54441, caravela,7,111,15,5,5.300225019454956
7,1709812923.698695, caravela,7,111,21,7,7.154284954071045
8,1709812927.844113, caravela,7,111,12,4,4.145418167114258
9,1709812935.04425, caravela,7,111,21,9,7.20013689994812
10,1709812945.394181, caravela,7,111,30,10,10.349931001663208
11,1709812948.49424, caravela,7,111,9,3,3.1000590324401855
12,1709812955.694447, caravela,7,111,21,9,7.200206995010376
13,1709812958.794333, caravela,7,111,9,3,3.099885940551758
14,1709812961.795537, caravela,7,111,9,3,3.001204013824463
15,1709812964.896537, caravela,7,111,9,3,3.1010000705718994
16,1709812970.044297, caravela,7,111,18,7,5.147759914398193
17,1709812973.144212, caravela,7,111,6,3,3.099915027618408
18,1709812977.19483, caravela,7,111,15,4,4.050617933273315
19,1709812982.294262, caravela,7,111,12,5,5.099431991577148
20,1709812987.444837, caravela,7,111,15,5,5.150575160980225
21,1709812990.594752, caravela,7,111,9,3,3.1499149799346924
22,1709812996.844255, caravela,7,111,18,6,6.249502897262573
23,1709813000.944208, caravela,7,111,12,5,4.099952936172485
24,1709813003.944542, caravela,7,111,9,3,3.0003340244293213
25,1709813007.045121, caravela,7,111,9,3,3.100579023361206
26,1709813015.144509, caravela,7,111,24,8,8.099388122558594
27,1709813018.244509, caravela,7,111,9,3,3.0999999046325684
28,1709813022.347535, caravela,7,111,12,5,4.103025913238525
29,1709813027.544094, caravela,7,111,15,5,5.196559190750122
30,1709813031.595227, caravela,7,111,12,5,4.051132917404175
31,1709813035.69448, caravela,7,111,12,4,4.099252939224243
32,1709813038.794456, caravela,7,111,9,3,3.099976062774658
33,1709813042.944508, caravela,7,111,12,4,4.150052070617676
34,1709813046.044527, caravela,7,111,9,3,3.1000189781188965
35,1709813053.294365, caravela,7,111,24,10,7.249837875366211
36,1709813057.394423, caravela,7,111,12,4,4.100058078765869
37,1709813064.644093, caravela,7,111,21,8,7.249670028686523
38,1709813070.694131, caravela,7,111,18,8,6.050037860870361
39,1709813073.744228, caravela,7,111,9,3,3.0500969886779785
40,1709813076.89413, caravela,7,111,7,3,3.149902105331421
41,1709813080.994475, caravela,7,111,8,4,4.100344896316528
42,1709813084.144127, caravela,7,111,10,3,3.1496520042419434
43,1709813088.294151, caravela,7,111,12,5,4.150024175643921
0,1709812883.889032, caravela-3,7,113,5,3,
1,1709812886.939126, caravela-3,7,113,6,3,3.0500941276550293
2,1709812890.039893, caravela-3,7,113,6,3,3.100766897201538
3,1709812896.838952, caravela-3,7,113,13,6,6.799059152603149
4,1709812900.939178, caravela-3,7,113,8,4,4.100225925445557
5,1709812906.089065, caravela-3,7,113,10,5,5.1498870849609375
6,1709812910.18898, caravela-3,7,113,8,4,4.099915027618408
7,1709812917.297625, caravela-3,7,113,14,10,7.108644962310791
8,1709812922.538884, caravela-3,7,113,10,5,5.241258859634399
9,1709812929.73889, caravela-3,7,113,14,7,7.200006008148193
10,1709812938.988908, caravela-3,7,113,18,12,9.250018119812012
11,1709812943.088866, caravela-3,7,113,8,4,4.0999579429626465
12,1709812947.188794, caravela-3,7,113,8,4,4.09992790222168
13,1709812950.288899, caravela-3,7,113,6,3,3.100105047225952
14,1709812953.33904, caravela-3,7,113,6,3,3.0501410961151123
15,1709812956.439071, caravela-3,7,113,6,3,3.1000308990478516
16,1709812959.491629, caravela-3,7,113,6,3,3.052557945251465
17,1709812964.560146, caravela-3,7,113,9,5,5.068517208099365
18,1709812967.688893, caravela-3,7,113,7,3,3.12874698638916
19,1709812971.690373, caravela-3,7,113,7,4,4.001479864120483
20,1709812975.842376, caravela-3,7,113,9,5,4.152003049850464
21,1709812981.08879, caravela-3,7,113,10,6,5.246413946151733
22,1709812985.189885, caravela-3,7,113,8,4,4.101094961166382
23,1709812990.339234, caravela-3,7,113,10,5,5.149349212646484
24,1709812995.538785, caravela-3,7,113,10,5,5.1995508670806885
25,1709812998.589112, caravela-3,7,113,6,3,3.0503270626068115
26,1709813001.688723, caravela-3,7,113,6,3,3.0996110439300537
27,1709813008.790699, caravela-3,7,113,14,7,7.101975917816162
28,1709813011.888899, caravela-3,7,113,6,3,3.0982000827789307
29,1709813016.989059, caravela-3,7,113,10,5,5.1001598834991455
30,1709813022.088832, caravela-3,7,113,10,5,5.099772930145264
31,1709813026.18908, caravela-3,7,113,8,4,4.100248098373413
32,1709813029.288856, caravela-3,7,113,6,3,3.099776029586792
33,1709813032.338845, caravela-3,7,113,6,3,3.0499889850616455
34,1709813036.438943, caravela-3,7,113,7,5,4.100097894668579
35,1709813039.538956, caravela-3,7,113,6,3,3.100013017654419
36,1709813042.638841, caravela-3,7,113,6,3,3.0998849868774414
37,1709813048.738796, caravela-3,7,113,12,6,6.099955081939697
38,1709813051.790623, caravela-3,7,113,6,3,3.0518269538879395
39,1709813056.891836, caravela-3,7,113,10,5,5.101212978363037
40,1709813059.990484, caravela-3,7,113,6,3,3.0986480712890625
41,1709813066.18894, caravela-3,7,113,12,6,6.198456048965454
42,1709813069.28879, caravela-3,7,113,6,3,3.0998499393463135
43,1709813072.338783, caravela-3,7,113,6,3,3.0499930381774902
44,1709813075.340649, caravela-3,7,113,6,3,3.001865863800049
45,1709813078.439111, caravela-3,7,113,6,3,3.0984621047973633
