,time,cog_1,sog_1,cog_2,sog_2,cog_3,sog_3,cog_4,sog_4,cog_5,sog_5,cog_6,sog_6,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6
135,0.0,0.431055,1.004204,-0.0006243333333333333,0.488556,-0.4354,1.0071271666666666,-1.576921,1.0186335,-2.9606820000000003,0.9939956666666667,2.5584935,0.978471,-258.4475093475974,138.80690763329622,-151.4509670435194,128.41585257687746,-218.69103446683465,258.495404595923,-0.812778952308298,398.0905222261638,275.9178325508571,131.70731016384605,227.53947154976862,-6.682215443265559
136,0.0024690628051757812,0.435547,1.0050538333333334,-0.0006261666666666667,0.4886295,-0.428407,1.0079163333333334,-1.576919,1.018526,-2.953666,0.994035,2.552122,0.9787053333333333,-258.29848909270646,138.87866906320644,-151.3658126127609,128.41585257687746,-218.53136990863067,258.4284272613401,-0.812778952308298,397.92307888954724,275.75816799265306,131.67382149647494,227.40109559960877,-6.591317632045936
137,0.27103304862976074,0.440039,1.0059036666666668,-0.000628,0.488703,-0.42141399999999996,1.0087055,-1.5769206666666666,1.0184223333333333,-2.94665,0.9940743333333333,2.5457505,0.9789396666666667,-258.1494688392336,138.95043049327603,-151.28065818200238,128.41585257687746,-218.37170535042668,258.36144992675725,-0.812778952308298,397.75085145776274,275.59850343444907,131.64033282926317,227.26271965086704,-6.500419820746641
138,0.4001200199127197,0.444531,1.0067535,-0.0006391666666666667,0.4887745,-0.414421,1.0094946666666667,-1.5769223333333333,1.0183186666666666,-2.9396340000000003,0.9941136666666667,2.539379,0.979174,-258.00044858576075,139.02219192318626,-151.2061480545569,128.41585257687746,-218.21204079222267,258.2944725920947,-0.812778952308298,397.57862402581884,275.4388388776632,131.60684416189207,227.12434370070721,-6.409522009447347
139,0.6468369960784912,0.449023,1.0076033333333334,-0.0006503333333333333,0.488846,-0.407428,1.0102838333333335,-1.576924,1.018215,-2.932618,0.994153,2.532491333333333,0.9793541666666666,-257.8514283308698,139.09395335309648,-151.13163792852953,128.41585257687746,-218.0523762354368,258.2274952574321,-0.812778952308298,397.4063965939546,275.27917431945923,131.5733554946006,226.9966120538604,-6.318624198227724
140,0.871143102645874,0.453515,1.0084531666666667,-0.0006615,0.4889175,-0.400435,1.011073,-1.5769256666666667,1.0181113333333334,-2.9256023333333334,0.9941908333333334,2.5256036666666666,0.9795343333333333,-257.7024080773969,139.16571478308637,-151.05712780108405,128.41585257687746,-217.8927116772328,258.16051792292893,-0.812778952308298,397.2341691621701,275.11950976125524,131.5398668272295,226.8688804084317,-6.227726386928429
141,1.0000441074371338,0.458007,1.009303,-0.0006726666666666667,0.488989,-0.3940745,1.0136793333333334,-1.5769273333333333,1.0180076666666666,-2.9185866666666667,0.9942286666666666,2.518716,0.9797145,-257.5533878239241,139.23747621307626,-150.98261767363857,128.41585257687746,-217.74369142234184,258.0983246835937,-0.812778952308298,397.0619417302262,274.95984520446933,131.50637815993807,226.74114876158487,-6.136828575629135
142,1.002485990524292,0.46101416666666667,1.0095761666666667,-0.0006838333333333333,0.4890605,-0.387714,1.0162856666666666,-1.576929,1.017904,-2.9115710000000004,0.9942664999999999,2.5118283333333333,0.9798946666666667,-257.4043675704512,139.31402173831384,-150.9081075461931,128.41585257687746,-217.59467116886898,258.0361314442585,-0.812778952308298,396.8897142983619,274.80018064626535,131.47288949264663,226.61341711615617,-6.045930764409512
143,1.2708289623260498,0.46402133333333334,1.0098493333333334,-0.000695,0.489132,-0.3813535,1.0188920000000001,-1.5769326666666668,1.0178034999999999,-2.9045553333333336,0.9943043333333333,2.5049406666666667,0.9800748333333333,-257.25534731556024,139.3905672636311,-150.83359742016572,128.41585257687746,-217.44565091539613,257.973938205003,-0.812778952308298,396.7222709618251,274.64051608806136,131.4394008253552,226.48568547072747,-5.9550329531102175
144,1.400080919265747,0.46702849999999996,1.0101225,-0.0007025,0.48920050000000004,-0.37499299999999997,1.0214983333333334,-1.5769363333333333,1.017703,-2.897539666666667,0.9943421666666667,2.498053,0.980255,-257.10632706208736,139.46711278878902,-150.7484429894072,128.41585257687746,-217.29663066192327,257.91174496574746,-0.812778952308298,396.5548276252882,274.4808515298574,131.40591215798406,226.35795382388065,-5.864135141810924
145,1.6467499732971191,0.47003566666666663,1.0103956666666667,-0.00071,0.489269,-0.3686325,1.0241046666666667,-1.57694,1.0176025,-2.890524,0.99438,2.491052333333333,0.9813945,-256.95730680861453,139.54365831410627,-150.6632885586487,128.41585257687746,-217.1476104070323,257.84955172649194,-0.812778952308298,396.3873842886717,274.3211869730715,131.37242349069263,226.23022217845195,-5.758885044529584
146,1.8711490631103516,0.4730428333333333,1.0106688333333333,-0.0007175,0.4893375,-0.362272,1.026711,-1.5769436666666667,1.017502,-2.8835088333333334,0.9944165,2.4840516666666668,0.982534,-256.8082865537236,139.6202038394235,-150.5781341278902,128.41585257687746,-216.99859015355943,257.7873584871567,-0.812778952308298,396.2199409522145,274.1615224162856,131.32458253733947,226.10249053160513,-5.653634947327915
147,2.0000839233398438,0.47605,1.010942,-0.000725,0.489406,-0.3575578333333333,1.0274943333333333,-1.5769473333333333,1.0174015,-2.8764936666666667,0.994453,2.4770510000000003,0.9836735,-256.6592663002507,139.6967493646611,-150.4929796971317,128.41585257687746,-216.82828129204242,257.72994934322855,-0.812778952308298,396.05249761567757,274.0018578580816,131.276741584066,225.97475888475833,-5.548384850046575
148,2.0028719902038574,0.47795266666666664,1.0110258333333333,-0.0007325,0.48947450000000003,-0.35284366666666667,1.0282776666666666,-1.576951,1.017301,-2.8694785,0.9944895,2.4700503333333335,0.9848129999999999,-256.5102460467778,139.77329488997833,-150.40782526637318,128.41585257687746,-216.6579724305254,257.6725401992207,-0.812778952308298,395.8850542791407,273.84219329987764,131.22890063071284,225.8470272393296,-5.443134752765235
149,2.2707769870758057,0.4798553333333333,1.0111096666666666,-0.00074,0.489543,-0.3481295,1.029061,-1.5769548333333334,1.0172045,-2.8624633333333334,0.994526,2.4630496666666666,0.9859525,-256.361225793305,139.84984041529557,-150.32267083561467,128.41585257687746,-216.48766356900842,257.61513105529247,-0.812778952308298,395.7128268471968,273.68252874167365,131.18105967751902,225.7192955910647,-5.337884655483895
150,2.4000771045684814,0.481758,1.0111935,-0.0007321666666666667,0.48960950000000003,-0.3434153333333333,1.0298443333333334,-1.5769586666666666,1.017108,-2.8554481666666667,0.9945625,2.456049,0.987092,-256.2122055398321,139.92638594053315,-150.23751640343806,128.41585257687746,-216.3173547074914,257.55772191128466,-0.812778952308298,395.5405994153326,273.5228641848878,131.13321872416586,225.59156394563598,-5.232634558282226
151,2.6464951038360596,0.4836606666666667,1.0112773333333334,-0.0007243333333333333,0.489676,-0.33870116666666666,1.0306276666666667,-1.5769625,1.0170115,-2.848433,0.994599,2.4549980000000002,0.99082,-256.06318528494114,140.00293146577073,-150.15236197409766,128.41585257687746,-216.1470458459744,257.5003127672768,-0.812778952308298,395.36837198354806,273.3631996266838,131.08537777089236,225.47447660352032,-5.136952651655583
152,2.8711869716644287,0.48556333333333335,1.0113611666666666,-0.0007165,0.48974249999999997,-0.333987,1.031411,-1.5769663333333335,1.016915,-2.8414181666666667,0.9946338333333333,2.453947,0.994548,-255.9141650314683,140.0794769910083,-150.06720754333915,128.41585257687746,-215.97673698445738,257.4429036233486,-0.812778952308298,395.19614455160416,273.2035350684798,131.0375368175392,225.35738925998652,-5.041270745108611
