,time,asv_1,asv_2,asv_3,asv_4,asv_5,asv_6
641,84.2708089351654,"(63.32895844171973, 10.08370998187864)","(63.32961696121226, 10.082737672500302)","(63.32939322119326, 10.08512432819592)","(63.33058812467501, 10.086427138729082)","(63.33238262848936, 10.082131865124916)","(63.33194517521277, 10.080701189510474)"
642,84.4000940322876,"(63.32895977862125, 10.083711414273127)","(63.329617725155984, 10.082737672500302)","(63.32939465358775, 10.085124041717021)","(63.33058812467501, 10.086423891968243)","(63.33238119609487, 10.082130814702293)","(63.33194374281828, 10.080702526411997)"
643,84.64645600318909,"(63.328961115522766, 10.083712846667614)","(63.329618489099715, 10.082737672500302)","(63.32939608598224, 10.085123755238124)","(63.33058812467501, 10.086420645207404)","(63.33237976370039, 10.082129764279667)","(63.33194240591676, 10.080703767820554)"
644,84.8711519241333,"(63.32896245242429, 10.083714279062104)","(63.32961925304344, 10.082737672500302)","(63.32939751837672, 10.085123468759226)","(63.33058812467501, 10.086417398446564)","(63.332378331305904, 10.082128809350008)","(63.331941069015244, 10.08070500922911)"
645,84.99999690055847,"(63.32896378932581, 10.083715711456591)","(63.329620016987164, 10.082737672500302)","(63.32939904626418, 10.085123182280329)","(63.33058812467501, 10.086414151685725)","(63.33237689891141, 10.082127854420351)","(63.331939732113725, 10.080706250637665)"
646,85.00242400169373,"(63.328965221720296, 10.083717048358114)","(63.329620780930895, 10.082737672500302)","(63.329400574151634, 10.085122895801431)","(63.33058812467501, 10.086410904924886)","(63.33237546651692, 10.082126899490692)","(63.3319383952122, 10.080707492046221)"
647,85.27079606056213,"(63.32896665411479, 10.083718385259635)","(63.32962154487462, 10.082737672500302)","(63.32940210203909, 10.085122609322536)","(63.330588029182046, 10.08640756267108)","(63.33237403412244, 10.082125944561033)","(63.33193705831068, 10.080708733454777)"
648,85.40009689331055,"(63.32896808650928, 10.083719722161156)","(63.329622308818344, 10.082737672500302)","(63.329403629926546, 10.085122322843638)","(63.33058793368908, 10.086404220417275)","(63.332372601727954, 10.082124989631376)","(63.33193572140916, 10.080709974863334)"
649,85.64645099639893,"(63.32896951890376, 10.083721059062679)","(63.329623072762075, 10.082737672500302)","(63.329405157814, 10.08512203636474)","(63.33058783819611, 10.08640087816347)","(63.33237116933346, 10.082124034701717)","(63.33193428901467, 10.08071121627189)"
650,85.87115693092346,"(63.328970951298245, 10.083722395964202)","(63.3296238367058, 10.082737672500302)","(63.32940668570146, 10.085121749885843)","(63.330587742703145, 10.086397535909667)","(63.33236964144601, 10.082123079772058)","(63.331932856620185, 10.080712457680447)"
651,85.99999809265137,"(63.32897238369274, 10.083723732865723)","(63.329624600649524, 10.082737672500302)","(63.329408213588906, 10.085121463406946)","(63.33058764721018, 10.086394193655861)","(63.33236811355855, 10.082122124842401)","(63.3319314242257, 10.080713699089003)"
652,86.00243997573853,"(63.32897372059426, 10.08372516526021)","(63.329625364593255, 10.082737672500302)","(63.32940974147636, 10.085121176928048)","(63.330587551717215, 10.086390851402056)","(63.332366585671096, 10.082121169912742)","(63.33192999183121, 10.08071494049756)"
653,86.2707769870758,"(63.32897505749578, 10.083726597654698)","(63.32962612853698, 10.082737672500302)","(63.32941126936382, 10.08512089044915)","(63.330587551717215, 10.08638750914825)","(63.33236505778364, 10.082120214983084)","(63.33192855943672, 10.080716181906116)"
654,86.40010190010071,"(63.3289763943973, 10.083728030049187)","(63.32962679698774, 10.082737672500302)","(63.329412797251265, 10.085120603970251)","(63.330587551717215, 10.086384166894446)","(63.332363529896185, 10.082119260053426)","(63.331927127042235, 10.080717423314672)"
655,86.6465220451355,"(63.32897773129883, 10.083729462443674)","(63.3296274654385, 10.082737672500302)","(63.329414325138714, 10.085120317491354)","(63.330587551717215, 10.086380824640642)","(63.33236200200873, 10.082118305123767)","(63.331925790140716, 10.080718664723229)"
656,86.87115907669067,"(63.328979068200354, 10.083730894838162)","(63.32962813388926, 10.082737672500302)","(63.32941585302617, 10.085120031012456)","(63.330587551717215, 10.086377482386837)","(63.33236056961424, 10.082117350194109)","(63.33192445323919, 10.080719906131783)"
657,87.00000095367432,"(63.32898040510187, 10.08373232723265)","(63.329628802340025, 10.082737672500302)","(63.32941728542066, 10.085119744533559)","(63.330587551717215, 10.086374140133032)","(63.332359137219754, 10.08211639526445)","(63.33192311633766, 10.08072114754034)"
658,87.00242400169373,"(63.32898174200339, 10.083733664134172)","(63.329629470790785, 10.082737672500302)","(63.329418717815145, 10.085119458054661)","(63.330587551717215, 10.086370797879226)","(63.33235770482527, 10.082115440334793)","(63.33192177943614, 10.080722388948896)"
659,87.27083706855774,"(63.32898307890492, 10.083735001035693)","(63.329630139241544, 10.082737672500302)","(63.32942015020963, 10.085119171575764)","(63.330587551717215, 10.086367455625421)","(63.33235627243078, 10.082114485405134)","(63.331920442534624, 10.08072363035745)"
660,87.40021109580994,"(63.32898441580644, 10.083736337937214)","(63.32963090318527, 10.082737672500302)","(63.32942158260412, 10.085118885096866)","(63.330587551717215, 10.086364113371616)","(63.33235484003629, 10.082113530475475)","(63.3319191056331, 10.080724871766007)"
661,87.64648509025574,"(63.32898575270796, 10.083737674838737)","(63.329631667129, 10.082737672500302)","(63.32942301499861, 10.085118598617969)","(63.330587551717215, 10.08636077111781)","(63.332353407641804, 10.082112575545816)","(63.33191767323861, 10.080726113174563)"
662,87.871169090271,"(63.328987089609484, 10.08373901174026)","(63.329632431072724, 10.082737672500302)","(63.329424447393095, 10.085118312139072)","(63.330587551717215, 10.086357428864007)","(63.33235197524732, 10.082111525123192)","(63.33191624084412, 10.08072735458312)"
663,88.0,"(63.328988426511, 10.083740348641781)","(63.32963319501645, 10.082737672500302)","(63.32942597528055, 10.085118025660174)","(63.330587551717215, 10.086354086610202)","(63.33235054285283, 10.082110474700567)","(63.33191480844964, 10.080728595991676)"
664,88.00244402885437,"(63.32898976341252, 10.083741781036268)","(63.32963395896018, 10.082737672500302)","(63.329427503168, 10.085117739181277)","(63.330587551717215, 10.086350744356396)","(63.33234911045834, 10.082109424277942)","(63.33191337605515, 10.080729837400233)"
665,88.270761013031,"(63.32899110031405, 10.083743213430756)","(63.329634722903904, 10.082737672500302)","(63.329429031055454, 10.085117452702379)","(63.330587551717215, 10.086347402102591)","(63.332347678063854, 10.082108373855318)","(63.33191194366066, 10.080731078808789)"
666,88.40150189399719,"(63.328992437215575, 10.083744645825245)","(63.329635486847636, 10.082737672500302)","(63.32943055894291, 10.085117166223482)","(63.330587551717215, 10.086344059848788)","(63.33234624566937, 10.082107323432695)","(63.33191051126617, 10.080732320217345)"
667,88.64645099639893,"(63.328993774117095, 10.083746078219733)","(63.32963625079136, 10.082737672500302)","(63.32943208683036, 10.085116879744584)","(63.330587551717215, 10.086340717594982)","(63.33234481327488, 10.08210627301007)","(63.331909174364654, 10.080733657118866)"
668,88.87117195129395,"(63.328995111018614, 10.08374751061422)","(63.32963701473509, 10.082737672500302)","(63.329433614717814, 10.085116593265687)","(63.330587551717215, 10.086337375341177)","(63.33234338088039, 10.08210531808041)","(63.33190783746313, 10.08073499402039)"
669,89.00002002716064,"(63.32899644792014, 10.083748943008707)","(63.32963777867882, 10.082737672500302)","(63.32943514260527, 10.085116306786789)","(63.330587551717215, 10.086334033087374)","(63.332341948485904, 10.082104363150751)","(63.33190650056161, 10.080736330921912)"
670,89.00243401527405,"(63.32899788031463, 10.08375027991023)","(63.32963854262255, 10.082737672500302)","(63.329436670492726, 10.085116020307892)","(63.330587551717215, 10.086330690833568)","(63.33234051609142, 10.082103408221094)","(63.33190516366009, 10.080737667823433)"
671,89.27088809013367,"(63.328999312709115, 10.083751616811751)","(63.32963930656628, 10.082737672500302)","(63.32943819838018, 10.085115733828992)","(63.330587551717215, 10.086327348579763)","(63.33233908369693, 10.082102453291435)","(63.33190382675856, 10.080739004724954)"
672,89.40008306503296,"(63.3290007451036, 10.083752953713274)","(63.32964007051, 10.082737672500302)","(63.32943972626764, 10.085115447350095)","(63.330587551717215, 10.086324006325958)","(63.33233765130244, 10.082101498361776)","(63.33190248985704, 10.080740341626477)"
673,89.64645195007324,"(63.32900217749809, 10.083754290614797)","(63.329640834453734, 10.082737672500302)","(63.32944125415509, 10.085115160871197)","(63.330587551717215, 10.086320664072154)","(63.332336218907955, 10.082100543432118)","(63.33190105746256, 10.080741583035033)"
674,89.87116599082947,"(63.32900360989258, 10.083755627516318)","(63.32964159839746, 10.082737672500302)","(63.32944278204255, 10.0851148743923)","(63.330587551717215, 10.086317321818349)","(63.33233478651347, 10.082099683995425)","(63.33189962506807, 10.08074282444359)"
675,90.00000405311584,"(63.329005042287065, 10.08375696441784)","(63.32964236234118, 10.082737672500302)","(63.32944421443703, 10.085114587913402)","(63.330587551717215, 10.086313979564544)","(63.33233335411898, 10.082098824558733)","(63.33189819267358, 10.080744065852144)"
676,90.00247693061829,"(63.329006379188584, 10.083758301319364)","(63.329643126284914, 10.082737672500302)","(63.32944564683152, 10.085114301434505)","(63.330587551717215, 10.086310637310739)","(63.33233192172449, 10.082097965122038)","(63.33189676027909, 10.0807453072607)"
677,90.2708330154419,"(63.3290077160901, 10.083759638220885)","(63.32964389022864, 10.082737672500302)","(63.329447079226014, 10.085114014955607)","(63.330587551717215, 10.086307295056933)","(63.332330489330005, 10.082097105685346)","(63.33189532788461, 10.080746548669257)"
678,90.40008807182312,"(63.32900905299162, 10.083760975122406)","(63.32964465417236, 10.082737672500302)","(63.3294485116205, 10.08511372847671)","(63.330587551717215, 10.086303952803128)","(63.33232905693552, 10.082096246248653)","(63.33189389549012, 10.080747790077814)"
679,90.6464569568634,"(63.32901038989315, 10.083762312023929)","(63.32964541811609, 10.082737672500302)","(63.32944994401498, 10.085113441997812)","(63.330587551717215, 10.086300610549323)","(63.33232762454103, 10.082095386811961)","(63.33189246309563, 10.080749126979335)"
680,90.87115097045898,"(63.32901172679467, 10.083763648925451)","(63.32964618205982, 10.082737672500302)","(63.32945137640947, 10.085113155518915)","(63.330587551717215, 10.08629726829552)","(63.33232619214654, 10.082094527375268)","(63.331891030701144, 10.080750463880857)"
681,91.000009059906,"(63.32901306369619, 10.083764985826972)","(63.32964694600354, 10.082737672500302)","(63.32945290429693, 10.085112869040017)","(63.330587551717215, 10.086293926041714)","(63.332324759752055, 10.082093667938576)","(63.33188959830665, 10.08075180078238)"
682,91.00241303443909,"(63.329014400597714, 10.083766322728493)","(63.32964770994727, 10.082737672500302)","(63.32945443218438, 10.08511258256112)","(63.330587551717215, 10.086290583787909)","(63.33232332735757, 10.082092808501883)","(63.33188816591216, 10.080753137683901)"
683,91.27089405059814,"(63.32901573749923, 10.083767659630016)","(63.32964847389099, 10.082737672500302)","(63.329455960071826, 10.085112296082222)","(63.330587551717215, 10.086287241534103)","(63.33232189496308, 10.08209194906519)","(63.33188673351768, 10.080754474585422)"
684,91.40085005760193,"(63.32901707440075, 10.08376899653154)","(63.329649237834715, 10.082737672500302)","(63.32945748795928, 10.085112009603325)","(63.330587551717215, 10.086283899280298)","(63.33232046256859, 10.082091089628497)","(63.33188530112319, 10.080755811486945)"
685,91.64646410942078,"(63.32901841130228, 10.08377033343306)","(63.32965000177845, 10.082737672500302)","(63.32945901584674, 10.085111723124427)","(63.330587551717215, 10.086280557026495)","(63.332319030174105, 10.082090230191804)","(63.33188396422167, 10.080756957402535)"
686,91.87116599082947,"(63.329019748203805, 10.083771670334581)","(63.32965076572217, 10.082737672500302)","(63.329460543734186, 10.08511143664553)","(63.330587551717215, 10.08627721477269)","(63.332317597779614, 10.082089561741043)","(63.33188262732014, 10.080758103318125)"
687,92.00008797645569,"(63.329021085105325, 10.083773007236104)","(63.329651529665895, 10.082737672500302)","(63.32946197612867, 10.085111054673666)","(63.330587551717215, 10.086273872518884)","(63.33231616538513, 10.082088893290283)","(63.33188129041862, 10.080759249233715)"
688,92.00252199172974,"(63.329022422006844, 10.083774439630592)","(63.32965229360963, 10.082737672500302)","(63.32946340852316, 10.085110672701804)","(63.330587551717215, 10.086270530265079)","(63.33231473299064, 10.082088224839522)","(63.3318799535171, 10.080760395149307)"
689,92.27080202102661,"(63.32902375890837, 10.083775872025079)","(63.32965305755335, 10.082737672500302)","(63.32946484091765, 10.08511029072994)","(63.330587551717215, 10.08626728350424)","(63.33231330059615, 10.08208755638876)","(63.331878616615576, 10.080761541064897)"
690,92.40009307861328,"(63.32902509580989, 10.083777304419566)","(63.32965372600411, 10.082737672500302)","(63.329466273312136, 10.085109908758076)","(63.330587551717215, 10.086264036743401)","(63.332311868201664, 10.082086887938)","(63.33187727971406, 10.080762686980487)"
691,92.64650511741638,"(63.32902643271141, 10.083778736814056)","(63.32965439445487, 10.082737672500302)","(63.32946770570662, 10.085109526786214)","(63.330587551717215, 10.08626078998256)","(63.33231043580717, 10.08208621948724)","(63.33187594281253, 10.080764023882008)"
692,92.87114191055298,"(63.329027769612935, 10.083780169208543)","(63.32965506290563, 10.082737672500302)","(63.32946913810111, 10.08510914481435)","(63.330587551717215, 10.086257543221722)","(63.33230900341269, 10.082085551036478)","(63.33187460591101, 10.08076536078353)"
693,93.00001502037048,"(63.329029106514454, 10.08378160160303)","(63.3296557313564, 10.082737672500302)","(63.329470665988566, 10.085108858335452)","(63.330587551717215, 10.086254296460883)","(63.3323075710182, 10.082084882585717)","(63.33187326900949, 10.080766697685053)"
694,93.00242400169373,"(63.32903053890894, 10.083782938504552)","(63.329656399807156, 10.082737672500302)","(63.32947219387602, 10.085108571856555)","(63.330587551717215, 10.086251049700044)","(63.33230613862371, 10.082084214134955)","(63.331871932107966, 10.080768034586574)"
695,93.27080702781677,"(63.32903197130343, 10.083784275406074)","(63.329657068257916, 10.082737672500302)","(63.32947372176348, 10.085108285377657)","(63.330587551717215, 10.086247707446239)","(63.33230470622922, 10.082083545684196)","(63.33187059520644, 10.080769371488095)"
696,93.40014600753784,"(63.32903340369792, 10.083785612307597)","(63.32965783220164, 10.082737672500302)","(63.32947524965093, 10.085107998898758)","(63.330587551717215, 10.086244365192435)","(63.33230327383474, 10.082082877233434)","(63.33186925830492, 10.080770708389618)"
697,93.64649796485901,"(63.329034836092404, 10.083786949209118)","(63.32965859614537, 10.082737672500302)","(63.32947677753839, 10.08510771241986)","(63.330587551717215, 10.08624102293863)","(63.33230184144025, 10.082082208782673)","(63.331867825910436, 10.080771949798175)"
698,93.8711450099945,"(63.32903626848689, 10.08378828611064)","(63.329659360089096, 10.082737672500302)","(63.329478305425845, 10.085107425940963)","(63.330587551717215, 10.086237680684825)","(63.33230040904576, 10.082081635824878)","(63.331866393515945, 10.080773191206731)"
699,94.00005912780762,"(63.32903770088138, 10.083789623012162)","(63.32966012403282, 10.082737672500302)","(63.3294798333133, 10.085107139462066)","(63.330587551717215, 10.086234338431021)","(63.332298976651266, 10.082081062867083)","(63.331864961121454, 10.080774432615286)"
700,94.00242209434509,"(63.329039037782906, 10.083790959913685)","(63.32966088797655, 10.082737672500302)","(63.32948136120075, 10.085106852983168)","(63.330587551717215, 10.086230996177216)","(63.332297544256775, 10.082080489909288)","(63.33186352872697, 10.080775674023842)"
701,94.27079701423645,"(63.329040374684425, 10.083792296815206)","(63.329661651920276, 10.082737672500302)","(63.3294828890882, 10.08510656650427)","(63.330587551717215, 10.08622765392341)","(63.33229611186229, 10.082079916951493)","(63.331862096332486, 10.080776915432399)"
702,94.4001259803772,"(63.329041711585944, 10.083793633716727)","(63.32966241586401, 10.082737672500302)","(63.32948441697565, 10.085106280025373)","(63.330587551717215, 10.086224311669605)","(63.3322946794678, 10.082079343993698)","(63.331860663937995, 10.080778156840955)"
703,94.64645910263062,"(63.32904304848747, 10.08379497061825)","(63.32966317980773, 10.082737672500302)","(63.32948594486311, 10.085105993546476)","(63.330587551717215, 10.086220969415802)","(63.33229324707331, 10.082078771035903)","(63.331859327036476, 10.080779398249511)"
704,94.87114405632019,"(63.329044385389, 10.083796307519773)","(63.32966394375146, 10.082737672500302)","(63.32948747275056, 10.085105707067578)","(63.330587551717215, 10.086217627161997)","(63.33229171918586, 10.082078198078108)","(63.33185799013495, 10.080780639658068)"
705,94.99999904632568,"(63.329045722290516, 10.083797644421294)","(63.329664707695194, 10.082737672500302)","(63.32948890514505, 10.08510542058868)","(63.330587551717215, 10.086214284908191)","(63.332290191298405, 10.082077625120313)","(63.33185665323343, 10.080781881066624)"
706,95.00243210792542,"(63.329047059192035, 10.083798981322815)","(63.32966547163892, 10.082737672500302)","(63.32949033753953, 10.085105134109783)","(63.330587551717215, 10.086210942654386)","(63.33228866341095, 10.082077052162518)","(63.33185531633191, 10.08078312247518)"
707,95.2708809375763,"(63.32904839609356, 10.083800318224338)","(63.32966623558265, 10.082737672500302)","(63.32949176993402, 10.085104847630886)","(63.33058745622425, 10.08620760040058)","(63.3322871355235, 10.082076479204721)","(63.331853979430385, 10.080784363883737)"
708,95.40009903907776,"(63.32904973299508, 10.08380165512586)","(63.329666999526374, 10.082737672500302)","(63.329493202328514, 10.085104561151988)","(63.33058736073128, 10.086204258146775)","(63.33228560763605, 10.082075906246926)","(63.331852642528865, 10.080785605292293)"
709,95.64646196365356,"(63.3290510698966, 10.083802992027382)","(63.329667763470106, 10.082737672500302)","(63.329494634723, 10.08510427467309)","(63.330587265238314, 10.08620091589297)","(63.3322840797486, 10.082075333289131)","(63.331851210134374, 10.080786942193814)"
710,95.87113499641418,"(63.32905240679813, 10.083804328928903)","(63.32966852741383, 10.082737672500302)","(63.32949606711749, 10.085103988194193)","(63.33058716974535, 10.086197573639167)","(63.332282647354106, 10.082074855824303)","(63.33184977773989, 10.080788279095337)"
711,95.99998497962952,"(63.329053743699646, 10.083805665830425)","(63.329669291357554, 10.082737672500302)","(63.329497595004945, 10.08510360622233)","(63.33058707425238, 10.086194231385361)","(63.33228121495962, 10.082074378359472)","(63.331848345345406, 10.080789615996858)"
712,96.00241804122925,"(63.32905517609414, 10.083807002731948)","(63.329670055301285, 10.082737672500302)","(63.3294991228924, 10.085103224250465)","(63.33058697875941, 10.086190889131556)","(63.33227978256514, 10.082073900894642)","(63.331846912950915, 10.08079095289838)"
713,96.27088689804077,"(63.32905660848862, 10.08380833963347)","(63.32967081924501, 10.082737672500302)","(63.32950065077985, 10.085102842278602)","(63.33058697875941, 10.08618754687775)","(63.33227835017065, 10.082073423429813)","(63.331845480556424, 10.080792289799902)"
714,96.40011405944824,"(63.32905804088311, 10.083809676534992)","(63.329671583188734, 10.082737672500302)","(63.329502178667305, 10.08510246030674)","(63.33058697875941, 10.086184204623946)","(63.332276917776156, 10.082072945964985)","(63.33184404816194, 10.080793626701423)"
715,96.64645290374756,"(63.3290594732776, 10.083811013436515)","(63.329672347132465, 10.082737672500302)","(63.32950370655476, 10.085102078334875)","(63.33058697875941, 10.086180862370142)","(63.33227548538167, 10.082072468500154)","(63.33184271126042, 10.08079486810998)"
716,96.87135791778564,"(63.32906090567209, 10.083812350338036)","(63.32967311107619, 10.082737672500302)","(63.329505234442216, 10.085101696363012)","(63.33058697875941, 10.086177520116337)","(63.332273957494216, 10.082072086528292)","(63.331841374358895, 10.080796109518536)"
717,97.00001692771912,"(63.32906233806658, 10.083813687239559)","(63.329673875019914, 10.082737672500302)","(63.32950676232967, 10.085101409884114)","(63.33058697875941, 10.086174177862532)","(63.33227242960677, 10.082071704556428)","(63.33184003745737, 10.080797350927092)"
718,97.00243496894836,"(63.3290636749681, 10.08381502414108)","(63.329674638963645, 10.082737672500302)","(63.32950829021712, 10.085101123405217)","(63.33058697875941, 10.086170835608726)","(63.33227090171931, 10.082071322584564)","(63.33183870055585, 10.080798592335649)"
719,97.27085995674133,"(63.32906501186962, 10.083816361042603)","(63.32967540290737, 10.082737672500302)","(63.329509818104576, 10.085100836926319)","(63.33058697875941, 10.086167493354921)","(63.332269373831856, 10.082070940612702)","(63.33183736365433, 10.080799833744205)"
720,97.40010809898376,"(63.32906634877114, 10.083817697944124)","(63.32967607135813, 10.082737672500302)","(63.32951134599203, 10.085100550447423)","(63.33058697875941, 10.086164151101116)","(63.33226784594441, 10.08207055864084)","(63.3318360267528, 10.080801075152761)"
721,97.64682292938232,"(63.32906768567266, 10.083819034845645)","(63.32967673980889, 10.082737672500302)","(63.32951287387948, 10.085100263968526)","(63.33058697875941, 10.08616080884731)","(63.33226631805695, 10.082070176668976)","(63.33183459435831, 10.080802316561318)"
722,97.87113904953003,"(63.32906902257419, 10.083820371747167)","(63.329677408259656, 10.082737672500302)","(63.329514401766936, 10.085099977489628)","(63.33058697875941, 10.086157466593507)","(63.332264790169496, 10.082069794697112)","(63.33183316196383, 10.080803557969872)"
723,98.00002598762512,"(63.32907035947571, 10.083821708648689)","(63.329678076710415, 10.082737672500302)","(63.32951583416143, 10.085099595517764)","(63.33058697875941, 10.086154124339702)","(63.33226326228204, 10.082069412725248)","(63.331831729569345, 10.080804799378429)"
724,98.00249910354614,"(63.32907169637723, 10.083823141043176)","(63.329678745161175, 10.082737672500302)","(63.32951726655591, 10.0850992135459)","(63.33058697875941, 10.086150782085896)","(63.33226173439459, 10.082069030753384)","(63.331830297174854, 10.080806040786985)"
725,98.27079200744629,"(63.32907303327875, 10.083824573437665)","(63.329679413611935, 10.082737672500302)","(63.329518698950395, 10.085098831574037)","(63.33058697875941, 10.086147439832091)","(63.33226020650714, 10.082068648781522)","(63.33182886478036, 10.08080728219554)"
726,98.40009307861328,"(63.32907437018028, 10.083826005832153)","(63.32968017755566, 10.082737672500302)","(63.329520131344886, 10.085098449602174)","(63.33058697875941, 10.086144097578288)","(63.33225867861968, 10.082068266809658)","(63.33182743238588, 10.080808523604096)"
727,98.64648199081421,"(63.3290757070818, 10.08382743822664)","(63.32968094149939, 10.082737672500302)","(63.32952156373938, 10.08509806763031)","(63.33058697875941, 10.086140755324482)","(63.332257150732225, 10.082067884837794)","(63.33182609548436, 10.08080986050562)"
728,98.87123799324036,"(63.32907704398332, 10.08382887062113)","(63.329681705443114, 10.082737672500302)","(63.32952299613386, 10.085097685658447)","(63.33058697875941, 10.086137413070677)","(63.3322558138307, 10.08206750286593)","(63.33182475858283, 10.08081119740714)"
729,99.00013208389282,"(63.329078380884845, 10.083830303015617)","(63.32968246938684, 10.082737672500302)","(63.32952452402131, 10.08509739917955)","(63.33058697875941, 10.086134070816874)","(63.33225447692918, 10.082067120894068)","(63.33182342168131, 10.080812534308663)"
730,99.00259590148926,"(63.329079813279336, 10.08383163991714)","(63.32968323333057, 10.082737672500302)","(63.329526051908765, 10.085097112700652)","(63.33058697875941, 10.086130728563068)","(63.33225314002766, 10.082066738922205)","(63.33182208477979, 10.080813871210186)"
731,99.27080512046814,"(63.32908124567382, 10.08383297681866)","(63.329683997274294, 10.082737672500302)","(63.32952757979622, 10.085096826221754)","(63.33058697875941, 10.08612748180223)","(63.332251803126134, 10.08206635695034)","(63.33182074787827, 10.080815208111707)"
732,99.40009689331055,"(63.3290826780683, 10.083834313720182)","(63.32968476121802, 10.082737672500302)","(63.32952910768367, 10.085096539742855)","(63.33058697875941, 10.086124235041389)","(63.33225046622461, 10.082065974978478)","(63.33181941097674, 10.08081654501323)"
733,99.6464741230011,"(63.329084110462794, 10.083835650621705)","(63.32968552516174, 10.082737672500302)","(63.32953063557112, 10.085096253263957)","(63.33058697875941, 10.08612098828055)","(63.33224912932309, 10.082065593006615)","(63.33181797858225, 10.080817786421786)"
734,99.87114310264587,"(63.329085542857285, 10.083836987523227)","(63.32968628910547, 10.082737672500302)","(63.32953216345857, 10.08509596678506)","(63.33058697875941, 10.086117741519711)","(63.332247696928604, 10.082065115541784)","(63.33181654618777, 10.08081902783034)"
735,100.00000190734863,"(63.32908697525177, 10.083838324424748)","(63.3296870530492, 10.082737672500302)","(63.329533595853064, 10.085095584813196)","(63.33058697875941, 10.08611449475887)","(63.33224626453411, 10.082064638076956)","(63.33181511379328, 10.080820269238897)"
736,100.00241804122925,"(63.32908831215329, 10.083839661326271)","(63.32968781699292, 10.082737672500302)","(63.329535028247555, 10.085095202841334)","(63.33058697875941, 10.086111247998032)","(63.33224483213962, 10.082064160612127)","(63.33181368139879, 10.080821510647453)"
737,100.2708489894867,"(63.329089649054815, 10.083840998227792)","(63.32968858093665, 10.082737672500302)","(63.329536460642046, 10.08509482086947)","(63.33058697875941, 10.086107905744226)","(63.33224339974514, 10.082063683147297)","(63.3318122490043, 10.080822752056008)"
738,100.40008401870728,"(63.329090985956334, 10.083842335129315)","(63.32968934488037, 10.082737672500302)","(63.32953789303653, 10.085094438897606)","(63.33058697875941, 10.086104563490423)","(63.332241967350654, 10.082063205682466)","(63.33181081660982, 10.080823993464564)"
739,100.64646100997925,"(63.32909232285785, 10.083843672030838)","(63.3296901088241, 10.082737672500302)","(63.32953932543102, 10.085094056925744)","(63.33058697875941, 10.086101221236618)","(63.33224053495616, 10.082062728217638)","(63.3318094797083, 10.080825330366087)"
740,100.87115502357483,"(63.32909365975938, 10.083845008932359)","(63.32969087276783, 10.082737672500302)","(63.32954075782551, 10.08509367495388)","(63.33058697875941, 10.086097878982812)","(63.33223910256167, 10.082062155259843)","(63.33180814280677, 10.080826667267608)"
741,101.0000069141388,"(63.3290949966609, 10.083846345833882)","(63.32969163671155, 10.082737672500302)","(63.32954228571297, 10.085093388474982)","(63.33058697875941, 10.086094536729009)","(63.33223767016719, 10.082061582302048)","(63.33180680590525, 10.080828004169131)"
742,101.00240397453308,"(63.32909633356242, 10.083847587242438)","(63.32969240065528, 10.082737672500302)","(63.32954381360042, 10.085093101996085)","(63.33058697875941, 10.086091194475204)","(63.332236237772705, 10.082061009344253)","(63.33180546900373, 10.080829341070654)"
743,101.2708580493927,"(63.32909767046394, 10.083848828650993)","(63.32969316459901, 10.082737672500302)","(63.32954534148787, 10.085092815517188)","(63.33058697875941, 10.086087852221398)","(63.332234805378214, 10.082060436386458)","(63.33180413210221, 10.080830677972175)"
744,101.4001100063324,"(63.32909900736546, 10.08385007005955)","(63.32969392854274, 10.082737672500302)","(63.32954686937533, 10.08509252903829)","(63.33058697875941, 10.086084509967593)","(63.33223337298372, 10.082059863428663)","(63.33180279520069, 10.080832014873698)"
745,101.6464569568634,"(63.32910034426698, 10.083851311468106)","(63.32969469248646, 10.082737672500302)","(63.329548397262776, 10.085092242559393)","(63.33058697875941, 10.08608116771379)","(63.33223194058924, 10.082059290470868)","(63.331801362806196, 10.080833256282254)"
746,101.87118005752563,"(63.3291016811685, 10.08385255287666)","(63.329695456430194, 10.082737672500302)","(63.32954992515023, 10.085091956080495)","(63.33058697875941, 10.086077825459984)","(63.332230508194755, 10.082058526527142)","(63.33179993041171, 10.08083449769081)"
747,101.99999809265137,"(63.32910301807002, 10.083853794285217)","(63.329696220373926, 10.082737672500302)","(63.32955145303769, 10.085091574108631)","(63.33058697875941, 10.086074483206179)","(63.332229075800264, 10.082057762583414)","(63.33179849801722, 10.080835739099367)"
748,102.0024139881134,"(63.32910445046451, 10.08385513118674)","(63.32969698431765, 10.082737672500302)","(63.329552980925136, 10.085091192136769)","(63.33058697875941, 10.086071140952374)","(63.33222764340577, 10.082056998639688)","(63.33179706562273, 10.080836980507922)"
749,102.27079391479492,"(63.329105882859004, 10.08385646808826)","(63.32969774826138, 10.082737672500302)","(63.32955450881259, 10.085090810164905)","(63.33058697875941, 10.086067798698569)","(63.33222621101129, 10.082056234695962)","(63.331795633228246, 10.080838221916478)"
750,102.40008091926575,"(63.329107315253495, 10.083857804989783)","(63.329698512205105, 10.082737672500302)","(63.32955603670005, 10.085090428193041)","(63.33058697875941, 10.086064456444763)","(63.332224778616805, 10.082055470752234)","(63.331794200833755, 10.080839463325034)"
