,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1709566063.403618, caravela,7,111,4,3,
1,1709566068.503846, caravela,7,111,10,6,5.1002278327941895
2,1709566072.553664, caravela,7,111,8,4,4.04981803894043
3,1709566075.553786, caravela,7,111,6,3,3.0001220703125
4,1709566078.653749, caravela,7,111,6,3,3.0999629497528076
5,1709566081.754442, caravela,7,111,4,3,3.1006929874420166
6,1709566087.953668, caravela,7,111,18,6,6.199226140975952
7,1709566091.053716, caravela,7,111,10,3,3.1000478267669678
8,1709566095.254462, caravela,7,111,16,5,4.200746059417725
9,1709566103.453719, caravela,7,111,32,13,8.199256896972656
10,1709566107.503848, caravela,7,111,16,4,4.050129175186157
11,1709566110.603733, caravela,7,111,16,3,3.0998849868774414
12,1709566114.753661, caravela,7,111,24,5,4.149927854537964
13,1709566119.85373, caravela,7,111,30,6,5.100069046020508
14,1709566126.103673, caravela,7,111,36,8,6.249943017959595
15,1709566129.153657, caravela,7,111,18,3,3.0499839782714844
16,1709566135.303741, caravela,7,111,36,8,6.150084018707275
17,1709566138.403682, caravela,7,111,18,3,3.0999410152435303
18,1709566143.553664, caravela,7,111,30,7,5.14998197555542
19,1709566151.75372, caravela,7,111,48,13,8.200056076049805
20,1709566156.90365, caravela,7,111,30,7,5.149930000305176
21,1709566162.053654, caravela,7,111,30,5,5.150003910064697
22,1709566167.203867, caravela,7,111,30,5,5.150213003158569
23,1709566170.353717, caravela,7,111,18,3,3.1498501300811768
24,1709566173.403884, caravela,7,111,18,3,3.0501668453216553
25,1709566178.553852, caravela,7,111,30,5,5.149968147277832
26,1709566181.603748, caravela,7,111,18,3,3.049896001815796
27,1709566184.653718, caravela,7,111,18,3,3.0499699115753174
28,1709566187.703668, caravela,7,111,18,3,3.049950122833252
29,1709566190.75373, caravela,7,111,18,3,3.0500619411468506
30,1709566197.903895, caravela,7,111,42,7,7.150164842605591
31,1709566203.053694, caravela,7,111,30,7,5.149799108505249
32,1709566207.153633, caravela,7,111,24,5,4.0999391078948975
33,1709566212.303845, caravela,7,111,30,5,5.150211811065674
34,1709566216.476355, caravela,7,111,28,5,4.172510147094727
35,1709566225.653787, caravela,7,111,72,9,9.17743182182312
36,1709566228.753757, caravela,7,111,24,3,3.0999701023101807
37,1709566233.903775, caravela,7,111,40,5,5.150017976760864
38,1709566238.053708, caravela,7,111,32,4,4.149933099746704
39,1709566241.153745, caravela,7,111,24,3,3.100036859512329
40,1709566246.353768, caravela,7,111,40,6,5.200023174285889
41,1709566249.403677, caravela,7,111,24,3,3.0499088764190674
42,1709566253.553681, caravela,7,111,32,5,4.150003910064697
43,1709566257.653621, caravela,7,111,32,5,4.099940061569214
44,1709566260.753745, caravela,7,111,24,3,3.1001241207122803
45,1709566263.853781, caravela,7,111,30,3,3.1000359058380127
46,1709566268.003808, caravela,7,111,38,5,4.15002703666687
47,1709566273.203704, caravela,7,111,52,5,5.1998960971832275
48,1709566278.303828, caravela,7,111,38,6,5.100123882293701
49,1709566282.453648, caravela,7,111,36,5,4.14982008934021
50,1709566286.454058, caravela,7,111,26,5,4.000409841537476
51,1709566292.653848, caravela,7,111,48,8,6.199790000915527
52,1709566295.703782, caravela,7,111,24,3,3.049934148788452
53,1709566298.803951, caravela,7,111,24,3,3.1001689434051514
54,1709566303.953716, caravela,7,111,40,6,5.1497650146484375
55,1709566308.053684, caravela,7,111,34,5,4.099967956542969
56,1709566311.103658, caravela,7,111,24,3,3.049973964691162
57,1709566315.253884, caravela,7,111,32,5,4.15022611618042
58,1709566319.353724, caravela,7,111,32,4,4.099839925765991
59,1709566324.503805, caravela,7,111,40,5,5.150080919265747
60,1709566328.653712, caravela,7,111,32,4,4.149907112121582
61,1709566333.85368, caravela,7,111,40,7,5.199967861175537
62,1709566337.95478, caravela,7,111,31,4,4.101100206375122
63,1709566344.153788, caravela,7,111,55,8,6.199007987976074
64,1709566349.303885, caravela,7,111,46,5,5.150096893310547
65,1709566353.403777, caravela,7,111,32,5,4.099891901016235
66,1709566360.603724, caravela,7,111,60,7,7.199947118759155
67,1709566364.703801, caravela,7,111,48,4,4.100076913833618
68,1709566367.803735, caravela,7,111,30,3,3.0999341011047363
69,1709566370.903669, caravela,7,111,24,3,3.0999341011047363
70,1709566376.054584, caravela,7,111,46,6,5.150914907455444
71,1709566384.203661, caravela,7,111,66,12,8.14907693862915
72,1709566387.303833, caravela,7,111,24,3,3.1001720428466797
73,1709566393.453867, caravela,7,111,48,6,6.150033950805664
74,1709566397.603811, caravela,7,111,32,4,4.149944067001343
75,1709566400.70374, caravela,7,111,20,3,3.099928855895996
76,1709566403.754008, caravela,7,111,20,3,3.0502681732177734
77,1709566408.903696, caravela,7,111,22,7,5.149688005447388
78,1709566415.053627, caravela,7,111,20,7,6.149930953979492
79,1709566420.153703, caravela,7,111,10,7,5.100075960159302
80,1709566428.353642, caravela,7,111,16,10,8.199939012527466
81,1709566432.503784, caravela,7,111,8,4,4.150141954421997
82,1709566435.60366, caravela,7,111,6,3,3.0998761653900146
83,1709566438.653818, caravela,7,111,6,3,3.0501577854156494
84,1709566441.803813, caravela,7,111,0,3,3.1499950885772705
85,1709566445.953658, caravela,7,111,6,4,4.149845123291016
0,1709566088.423565, caravela-3,7,113,56,4,
1,1709566091.523747, caravela-3,7,113,10,3,3.100182056427002
2,1709566095.673562, caravela-3,7,113,12,4,4.149815082550049
3,1709566102.873519, caravela-3,7,113,21,11,7.199956893920898
4,1709566106.023978, caravela-3,7,113,9,3,3.150459051132202
5,1709566110.123731, caravela-3,7,113,16,4,4.099752902984619
6,1709566114.273507, caravela-3,7,113,20,4,4.149776220321655
7,1709566119.323742, caravela-3,7,113,25,7,5.050234794616699
8,1709566125.524036, caravela-3,7,113,25,7,6.200294017791748
9,1709566134.773535, caravela-3,7,113,41,12,9.249499082565308
10,1709566137.823523, caravela-3,7,113,15,3,3.049988031387329
11,1709566142.973524, caravela-3,7,113,25,5,5.150001049041748
12,1709566151.173591, caravela-3,7,113,40,12,8.200066804885864
13,1709566158.42356, caravela-3,7,113,32,7,7.249969005584717
14,1709566161.474452, caravela-3,7,113,9,3,3.0508921146392822
15,1709566164.573837, caravela-3,7,113,15,3,3.0993850231170654
16,1709566167.673744, caravela-3,7,113,15,3,3.0999069213867188
17,1709566171.823507, caravela-3,7,113,20,4,4.149763107299805
18,1709566174.87352, caravela-3,7,113,15,3,3.0500128269195557
19,1709566182.07354, caravela-3,7,113,35,7,7.20002007484436
20,1709566186.17354, caravela-3,7,113,20,4,4.1000001430511475
21,1709566192.423542, caravela-3,7,113,31,6,6.250001907348633
22,1709566200.523531, caravela-3,7,113,32,9,8.09998893737793
23,1709566203.623526, caravela-3,7,113,18,3,3.0999951362609863
24,1709566208.823928, caravela-3,7,113,27,5,5.200402021408081
25,1709566219.123648, caravela-3,7,113,65,10,10.29971981048584
26,1709566224.277119, caravela-3,7,113,38,7,5.153470993041992
27,1709566227.373623, caravela-3,7,113,23,3,3.096503973007202
28,1709566230.424022, caravela-3,7,113,22,3,3.0503990650177
29,1709566233.523551, caravela-3,7,113,22,3,3.0995290279388428
30,1709566239.723635, caravela-3,7,113,31,9,6.20008397102356
31,1709566245.873562, caravela-3,7,113,41,6,6.149927139282227
32,1709566248.97352, caravela-3,7,113,21,3,3.0999579429626465
33,1709566253.023735, caravela-3,7,113,30,5,4.050215005874634
34,1709566257.1736, caravela-3,7,113,30,4,4.149864912033081
35,1709566263.373513, caravela-3,7,113,44,7,6.199913024902344
36,1709566268.473507, caravela-3,7,113,38,5,5.099993944168091
37,1709566274.623522, caravela-3,7,113,53,6,6.150015115737915
38,1709566278.673627, caravela-3,7,113,26,4,4.050104856491089
39,1709566282.87356, caravela-3,7,113,30,4,4.199933052062988
40,1709566292.073542, caravela-3,7,113,63,13,9.199982166290283
41,1709566301.37351, caravela-3,7,113,64,10,9.299967765808105
42,1709566306.523514, caravela-3,7,113,36,7,5.150004148483276
43,1709566311.673558, caravela-3,7,113,32,5,5.150043964385986
44,1709566319.873548, caravela-3,7,113,58,11,8.199990034103394
45,1709566323.973619, caravela-3,7,113,30,5,4.100070953369141
46,1709566328.0735, caravela-3,7,113,31,5,4.099880933761597
47,1709566332.173668, caravela-3,7,113,30,4,4.100167989730835
48,1709566338.273561, caravela-3,7,113,45,7,6.099893093109131
49,1709566343.373609, caravela-3,7,113,38,6,5.100048065185547
50,1709566348.573526, caravela-3,7,113,40,6,5.199916839599609
51,1709566352.673518, caravela-3,7,113,28,5,4.099992036819458
52,1709566357.823501, caravela-3,7,113,38,6,5.149983167648315
53,1709566360.873573, caravela-3,7,113,26,3,3.050071954727173
54,1709566364.973551, caravela-3,7,113,36,4,4.099977970123291
55,1709566370.123521, caravela-3,7,113,42,5,5.149970054626465
56,1709566373.273518, caravela-3,7,113,22,3,3.1499969959259033
57,1709566376.37569, caravela-3,7,113,27,3,3.1021718978881836
58,1709566381.47357, caravela-3,7,113,40,6,5.097880125045776
59,1709566387.724442, caravela-3,7,113,45,6,6.250871896743774
60,1709566396.073586, caravela-3,7,113,62,9,8.349143981933594
61,1709566400.223508, caravela-3,7,113,26,5,4.149921894073486
62,1709566405.373595, caravela-3,7,113,26,5,5.150087118148804
63,1709566409.52353, caravela-3,7,113,12,4,4.149935007095337
64,1709566412.523596, caravela-3,7,113,3,3,3.000066041946411
65,1709566415.573663, caravela-3,7,113,12,3,3.0500669479370117
66,1709566420.773598, caravela-3,7,113,5,5,5.199934959411621
67,1709566424.923544, caravela-3,7,113,4,4,4.149945974349976
68,1709566429.073506, caravela-3,7,113,4,4,4.1499621868133545
69,1709566432.123544, caravela-3,7,113,3,3,3.0500378608703613
70,1709566435.173519, caravela-3,7,113,3,3,3.0499749183654785
71,1709566438.274971, caravela-3,7,113,3,3,3.101452112197876
72,1709566446.573803, caravela-3,7,113,8,4,8.298831939697266
73,1709566451.773618, caravela-3,7,113,5,5,5.199815034866333
74,1709566455.87354, caravela-3,7,113,4,4,4.099921941757202
75,1709566459.973654, caravela-3,7,113,4,4,4.100114107131958
76,1709566464.074994, caravela-3,7,113,4,4,4.101340055465698
77,1709566468.124046, caravela-3,7,113,4,4,4.049052000045776
78,1709566473.32354, caravela-3,7,113,3,3,5.199493885040283
0,1709566218.099507, caravela-4,7,114,49,4,
1,1709566224.299485, caravela-4,7,114,40,8,6.199977874755859
2,1709566230.350097, caravela-4,7,114,37,9,6.050611972808838
3,1709566233.499491, caravela-4,7,114,22,3,3.1493940353393555
4,1709566239.649621, caravela-4,7,114,39,6,6.150130033493042
5,1709566244.749672, caravela-4,7,114,30,5,5.100050926208496
6,1709566252.949617, caravela-4,7,114,43,11,8.199944972991943
7,1709566258.099728, caravela-4,7,114,30,5,5.150111198425293
8,1709566261.149648, caravela-4,7,114,18,3,3.049919843673706
9,1709566265.249598, caravela-4,7,114,30,4,4.099950075149536
10,1709566268.349621, caravela-4,7,114,20,3,3.100023031234741
11,1709566272.449802, caravela-4,7,114,32,5,4.1001808643341064
12,1709566275.549607, caravela-4,7,114,20,3,3.0998051166534424
13,1709566279.649535, caravela-4,7,114,24,4,4.09992790222168
14,1709566285.849803, caravela-4,7,114,36,7,6.200268030166626
15,1709566292.099521, caravela-4,7,114,38,8,6.249717950820923
16,1709566298.249706, caravela-4,7,114,34,6,6.1501851081848145
17,1709566302.349714, caravela-4,7,114,26,4,4.100008010864258
18,1709566306.499651, caravela-4,7,114,19,4,4.14993691444397
19,1709566310.649613, caravela-4,7,114,26,5,4.149961948394775
20,1709566315.799546, caravela-4,7,114,30,7,5.149933099746704
21,1709566326.149706, caravela-4,7,114,65,10,10.350159883499146
22,1709566331.39953, caravela-4,7,114,33,5,5.249824047088623
23,1709566336.503504, caravela-4,7,114,32,5,5.103974103927612
24,1709566341.599749, caravela-4,7,114,35,7,5.096245050430298
25,1709566346.700792, caravela-4,7,114,37,5,5.101042985916138
26,1709566352.849681, caravela-4,7,114,36,7,6.148888826370239
27,1709566355.999575, caravela-4,7,114,18,3,3.1498939990997314
28,1709566360.149476, caravela-4,7,114,30,5,4.1499011516571045
29,1709566365.199513, caravela-4,7,114,36,5,5.050036907196045
30,1709566371.399475, caravela-4,7,114,42,8,6.199962139129639
31,1709566375.449588, caravela-4,7,114,27,5,4.050112962722778
32,1709566378.549496, caravela-4,7,114,20,3,3.099907875061035
33,1709566386.699537, caravela-4,7,114,56,12,8.150041103363037
34,1709566393.94952, caravela-4,7,114,44,10,7.249983072280884
35,1709566396.950365, caravela-4,7,114,19,3,3.000844955444336
0,1709566063.051093, caravela-5,7,115,2,5,
1,1709566066.101121, caravela-5,7,115,3,3,3.050027847290039
2,1709566069.251172, caravela-5,7,115,3,3,3.1500511169433594
3,1709566072.351164, caravela-5,7,115,3,3,3.099992036819458
4,1709566075.451393, caravela-5,7,115,3,3,3.100228786468506
5,1709566078.551083, caravela-5,7,115,3,3,3.0996901988983154
6,1709566082.601135, caravela-5,7,115,4,3,4.050051927566528
7,1709566087.801181, caravela-5,7,115,10,7,5.200046062469482
8,1709566091.401143, caravela-5,7,115,9,3,3.599961996078491
9,1709566095.501211, caravela-5,7,115,8,4,4.100067853927612
10,1709566103.801075, caravela-5,7,115,16,8,8.299864053726196
11,1709566106.951143, caravela-5,7,115,6,3,3.1500680446624756
12,1709566110.05106, caravela-5,7,115,11,3,3.099916934967041
13,1709566114.101104, caravela-5,7,115,16,5,4.050044059753418
14,1709566123.301179, caravela-5,7,115,33,9,9.200074911117554
15,1709566128.401166, caravela-5,7,115,20,6,5.099987030029297
