,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1710862208.417091, caravela,7,111,6,4,
1,1710862215.616917, caravela,7,111,21,11,7.199826002120972
2,1710862218.667102, caravela,7,111,9,3,3.050185203552246
3,1710862222.767824, caravela,7,111,12,4,4.100721836090088
4,1710862232.067993, caravela,7,111,27,12,9.300168991088867
5,1710862237.866835, caravela,7,111,18,6,5.798842191696167
6,1710862245.168225, caravela,7,111,21,8,7.301389932632446
7,1710862249.267661, caravela,7,111,12,4,4.099436044692993
8,1710862252.366731, caravela,7,111,9,3,3.099069833755493
9,1710862257.466664, caravela,7,111,15,6,5.09993314743042
10,1710862261.617326, caravela,7,111,12,4,4.150661945343018
11,1710862264.766876, caravela,7,111,9,3,3.149549961090088
12,1710862268.917134, caravela,7,111,7,4,4.1502580642700195
13,1710862273.017074, caravela,7,111,12,5,4.099940061569214
14,1710862278.169018, caravela,7,111,15,5,5.151943922042847
15,1710862283.317216, caravela,7,111,15,5,5.148197889328003
16,1710862286.417225, caravela,7,111,9,3,3.100008964538574
17,1710862289.468585, caravela,7,111,9,3,3.0513601303100586
18,1710862293.566862, caravela,7,111,12,4,4.0982770919799805
19,1710862298.668153, caravela,7,111,15,6,5.101290941238403
20,1710862302.817397, caravela,7,111,8,4,4.149244070053101
21,1710862306.916795, caravela,7,111,11,4,4.099397897720337
22,1710862310.016801, caravela,7,111,9,3,3.100006103515625
23,1710862313.116633, caravela,7,111,9,3,3.0998318195343018
24,1710862321.31742, caravela,7,111,24,10,8.20078706741333
25,1710862327.467627, caravela,7,111,18,8,6.150207042694092
26,1710862332.617703, caravela,7,111,15,6,5.150075912475586
27,1710862338.817359, caravela,7,111,14,9,6.199656009674072
28,1710862345.016795, caravela,7,111,18,7,6.1994359493255615
29,1710862348.017505, caravela,7,111,9,3,3.0007100105285645
30,1710862352.116715, caravela,7,111,12,5,4.099210023880005
31,1710862356.216963, caravela,7,111,12,5,4.100248098373413
32,1710862360.268457, caravela,7,111,12,4,4.051493883132935
33,1710862363.417562, caravela,7,111,9,3,3.1491050720214844
34,1710862371.569084, caravela,7,111,22,8,8.151521921157837
35,1710862379.767866, caravela,7,111,21,12,8.198781967163086
36,1710862382.816788, caravela,7,111,2,3,3.048922061920166
37,1710862385.81759, caravela,7,111,3,3,3.0008020401000977
38,1710862388.917266, caravela,7,111,3,3,3.0996758937835693
39,1710862392.0173, caravela,7,111,3,3,3.10003399848938
40,1710862397.167448, caravela,7,111,5,5,5.150148153305054
41,1710862402.316931, caravela,7,111,5,5,5.14948296546936
42,1710862405.367431, caravela,7,111,3,3,3.05049991607666
43,1710862408.467283, caravela,7,111,3,3,3.0998520851135254
44,1710862414.668117, caravela,7,111,6,6,6.200834035873413
45,1710862511.067273, caravela,7,111,4,4,96.39915585517883
46,1710862514.116787, caravela,7,111,3,3,3.049514055252075
47,1710862518.266751, caravela,7,111,4,4,4.149964094161987
48,1710862523.467591, caravela,7,111,5,5,5.200839996337891
49,1710862526.517176, caravela,7,111,3,3,3.0495848655700684
50,1710862529.566749, caravela,7,111,3,3,3.0495731830596924
51,1710862532.567459, caravela,7,111,3,3,3.0007100105285645
52,1710862536.667657, caravela,7,111,4,4,4.100197792053223
53,1710862541.77093, caravela,7,111,5,5,5.103273153305054
54,1710862544.927489, caravela,7,111,3,3,3.1565589904785156
55,1710862550.116879, caravela,7,111,5,5,5.189389944076538
0,1710862193.526279, caravela-3,7,113,7,4,
1,1710862200.777506, caravela-3,7,113,14,7,7.251227140426636
2,1710862203.876275, caravela-3,7,113,6,3,3.098768949508667
3,1710862207.877909, caravela-3,7,113,8,4,4.001633882522583
4,1710862220.226124, caravela-3,7,113,24,13,12.348215103149414
