,time,asv_1,asv_2
279,135.97620105743408,"(63.33068208975341, 10.0803020289132)","(63.33103216696624, 10.079867726904492)"
280,135.99993705749512,"(63.33068667341577, 10.080302601870997)","(63.33103445879741, 10.079867726904492)"
281,136.97621297836304,"(63.33069125707813, 10.080303174828792)","(63.33103675062859, 10.079867726904492)"
282,137.00046706199646,"(63.330695554261595, 10.080304034265485)","(63.33103904245977, 10.079867726904492)"
283,137.97619795799255,"(63.330699851445054, 10.080304893702177)","(63.33104133429095, 10.079867726904492)"
284,137.99998307228088,"(63.33070443510742, 10.080305466659972)","(63.33104362612213, 10.079867726904492)"
285,138.97620391845703,"(63.33070901876979, 10.080306039617767)","(63.33104591795332, 10.079867726904492)"
286,139.0000479221344,"(63.33071331595325, 10.08030689905446)","(63.331048209784505, 10.079867726904492)"
287,139.9764440059662,"(63.33071761313671, 10.080307758491152)","(63.33105050161568, 10.079867726904492)"
288,139.99997210502625,"(63.33072219679907, 10.080308331448947)","(63.33105279344686, 10.079867726904492)"
289,140.97684502601624,"(63.330726780461426, 10.080308904406744)","(63.331054798799144, 10.07986801338339)"
290,141.00012397766113,"(63.33073136412379, 10.080309763843436)","(63.33105680415143, 10.079868299862287)"
291,141.97634410858154,"(63.33073594778616, 10.080310623280129)","(63.33105909598261, 10.079868299862287)"
292,142.0000069141388,"(63.33074024496962, 10.080311196237924)","(63.33106138781379, 10.079868299862287)"
293,142.97619009017944,"(63.330744542153084, 10.080311769195719)","(63.33106367964497, 10.079868299862287)"
294,143.00000095367432,"(63.330749125815444, 10.080312342153514)","(63.33106597147614, 10.079868299862287)"
295,143.97625398635864,"(63.330753709477804, 10.080312915111309)","(63.33106826330732, 10.079868299862287)"
296,143.99997997283936,"(63.3307573382105, 10.080313488069104)","(63.3310705551385, 10.079868299862287)"
297,144.99993705749512,"(63.33076096694321, 10.0803140610269)","(63.33107513880088, 10.079868299862287)"
298,145.26115012168884,"(63.33076459567591, 10.080314633984695)","(63.331076475702396, 10.079868299862287)"
299,145.9917221069336,"(63.33077204412725, 10.080315779900285)","(63.33107781260391, 10.079868299862287)"
300,146.00001001358032,"(63.33077634131071, 10.08031635285808)","(63.33107914950543, 10.079868299862287)"
301,146.9767279624939,"(63.330780638494176, 10.080316925815874)","(63.331081441336615, 10.079868299862287)"
302,146.99994111061096,"(63.33078493567764, 10.08031749877367)","(63.3310837331678, 10.079868299862287)"
