timestamp (seconds since 01/01/1970), system, entity , value, speed_units (enumerated)
1709815458.430502, caravela, 7, 1.000000, METERS_PS
1709815459.468048, caravela, 7, 1.000000, METERS_PS
1709815460.469434, caravela, 7, 1.000000, METERS_PS
1709815461.469972, caravela, 7, 1.000000, METERS_PS
1709815462.517950, caravela, 7, 1.000000, METERS_PS
1709815463.519893, caravela, 7, 1.000000, METERS_PS
1709815464.567806, caravela, 7, 1.000000, METERS_PS
1709815465.569690, caravela, 7, 1.000000, METERS_PS
1709815466.618925, caravela, 7, 1.000000, METERS_PS
1709815467.619103, caravela, 7, 1.000000, METERS_PS
1709815468.667896, caravela, 7, 1.000000, METERS_PS
1709815469.668553, caravela, 7, 1.000000, METERS_PS
1709815470.672238, caravela, 7, 1.000000, METERS_PS
1709815471.718533, caravela, 7, 1.000000, METERS_PS
1709815472.767896, caravela, 7, 1.000000, METERS_PS
1709815473.768054, caravela, 7, 1.000000, METERS_PS
1709815474.818024, caravela, 7, 1.000000, METERS_PS
1709815475.818132, caravela, 7, 1.000000, METERS_PS
1709815476.868081, caravela, 7, 1.000000, METERS_PS
1709815477.867948, caravela, 7, 1.000000, METERS_PS
1709815478.867962, caravela, 7, 1.000000, METERS_PS
1709815479.868107, caravela, 7, 1.000000, METERS_PS
1709815480.868084, caravela, 7, 1.000000, METERS_PS
1709815481.918084, caravela, 7, 1.000000, METERS_PS
1709815482.967885, caravela, 7, 1.000000, METERS_PS
1709815483.970636, caravela, 7, 1.000000, METERS_PS
1709815485.018022, caravela, 7, 1.000000, METERS_PS
1709815486.017956, caravela, 7, 1.000000, METERS_PS
1709815487.018008, caravela, 7, 1.000000, METERS_PS
1709815488.019306, caravela, 7, 1.000000, METERS_PS
1709815489.068439, caravela, 7, 1.000000, METERS_PS
1709815489.929624, caravela, 7, 1.000000, METERS_PS
1709815490.972395, caravela, 7, 1.000000, METERS_PS
1709815492.018074, caravela, 7, 1.000000, METERS_PS
1709815493.018188, caravela, 7, 1.000000, METERS_PS
1709815494.068168, caravela, 7, 1.000000, METERS_PS
1709815495.117950, caravela, 7, 1.000000, METERS_PS
1709815496.118150, caravela, 7, 1.000000, METERS_PS
1709815497.119076, caravela, 7, 1.000000, METERS_PS
1709815498.167837, caravela, 7, 1.000000, METERS_PS
1709815499.167947, caravela, 7, 1.000000, METERS_PS
1709815500.170470, caravela, 7, 1.000000, METERS_PS
1709815501.218297, caravela, 7, 1.000000, METERS_PS
1709815502.218312, caravela, 7, 1.000000, METERS_PS
1709815503.219286, caravela, 7, 1.000000, METERS_PS
1709815504.221722, caravela, 7, 1.000000, METERS_PS
1709815505.267735, caravela, 7, 1.000000, METERS_PS
1709815506.269315, caravela, 7, 1.000000, METERS_PS
1709815507.318476, caravela, 7, 1.000000, METERS_PS
1709815508.368378, caravela, 7, 1.000000, METERS_PS
1709815509.417969, caravela, 7, 1.000000, METERS_PS
1709815510.429146, caravela, 7, 1.000000, METERS_PS
1709815511.467943, caravela, 7, 1.000000, METERS_PS
1709815512.518223, caravela, 7, 1.000000, METERS_PS
1709815513.567965, caravela, 7, 1.000000, METERS_PS
1709815514.568804, caravela, 7, 1.000000, METERS_PS
1709815515.618345, caravela, 7, 1.000000, METERS_PS
1709815516.668020, caravela, 7, 1.000000, METERS_PS
1709815517.668790, caravela, 7, 1.000000, METERS_PS
1709815518.718312, caravela, 7, 1.000000, METERS_PS
1709815519.718724, caravela, 7, 1.000000, METERS_PS
1709815520.770195, caravela, 7, 1.000000, METERS_PS
1709815521.767886, caravela, 7, 1.000000, METERS_PS
1709815522.767956, caravela, 7, 1.000000, METERS_PS
1709815523.769831, caravela, 7, 1.000000, METERS_PS
1709815524.817973, caravela, 7, 1.000000, METERS_PS
1709815525.818133, caravela, 7, 1.000000, METERS_PS
1709815526.868246, caravela, 7, 1.000000, METERS_PS
1709815527.868440, caravela, 7, 1.000000, METERS_PS
1709815528.868697, caravela, 7, 1.000000, METERS_PS
1709815529.871721, caravela, 7, 1.000000, METERS_PS
1709815531.140967, caravela, 7, 1.000000, METERS_PS
1709815532.168715, caravela, 7, 1.000000, METERS_PS
1709815533.170325, caravela, 7, 1.000000, METERS_PS
1709815534.217865, caravela, 7, 1.000000, METERS_PS
1709815535.218007, caravela, 7, 1.000000, METERS_PS
1709815536.218219, caravela, 7, 1.000000, METERS_PS
1709815537.218230, caravela, 7, 1.000000, METERS_PS
1709815538.267969, caravela, 7, 1.000000, METERS_PS
1709815539.318169, caravela, 7, 1.000000, METERS_PS
1709815540.321534, caravela, 7, 1.000000, METERS_PS
1709815541.367924, caravela, 7, 1.000000, METERS_PS
1709815542.369020, caravela, 7, 1.000000, METERS_PS
1709815543.419626, caravela, 7, 1.000000, METERS_PS
1709815544.467798, caravela, 7, 1.000000, METERS_PS
1709815545.468299, caravela, 7, 1.000000, METERS_PS
1709815546.518640, caravela, 7, 1.000000, METERS_PS
1709815547.567932, caravela, 7, 1.000000, METERS_PS
1709815548.568043, caravela, 7, 1.000000, METERS_PS
1709815549.568566, caravela, 7, 1.000000, METERS_PS
1709815550.572890, caravela, 7, 1.000000, METERS_PS
1709815551.617835, caravela, 7, 1.000000, METERS_PS
1709815552.617879, caravela, 7, 1.000000, METERS_PS
1709815553.668708, caravela, 7, 1.000000, METERS_PS
1709815554.673055, caravela, 7, 1.000000, METERS_PS
1709815555.718997, caravela, 7, 1.000000, METERS_PS
1709815556.725763, caravela, 7, 1.000000, METERS_PS
1709815557.768131, caravela, 7, 1.000000, METERS_PS
1709815558.768365, caravela, 7, 1.000000, METERS_PS
1709815559.818302, caravela, 7, 1.000000, METERS_PS
1709815560.870712, caravela, 7, 1.000000, METERS_PS
1709815561.880100, caravela, 7, 1.000000, METERS_PS
1709815562.918710, caravela, 7, 1.000000, METERS_PS
1709815563.920229, caravela, 7, 1.000000, METERS_PS
1709815564.967848, caravela, 7, 1.000000, METERS_PS
1709815565.969799, caravela, 7, 1.000000, METERS_PS
1709815566.970048, caravela, 7, 1.000000, METERS_PS
1709815568.019505, caravela, 7, 1.000000, METERS_PS
1709815569.069976, caravela, 7, 1.000000, METERS_PS
1709815570.121314, caravela, 7, 1.000000, METERS_PS
1709815571.168031, caravela, 7, 1.000000, METERS_PS
1709815572.218736, caravela, 7, 1.000000, METERS_PS
1709815573.219225, caravela, 7, 1.000000, METERS_PS
1709815574.272001, caravela, 7, 1.000000, METERS_PS
1709815575.318350, caravela, 7, 1.000000, METERS_PS
1709815576.319200, caravela, 7, 1.000000, METERS_PS
1709815577.368236, caravela, 7, 1.000000, METERS_PS
1709815578.368674, caravela, 7, 1.000000, METERS_PS
1709815579.369017, caravela, 7, 1.000000, METERS_PS
1709815580.420658, caravela, 7, 1.000000, METERS_PS
1709815581.468325, caravela, 7, 1.000000, METERS_PS
1709815582.518430, caravela, 7, 1.000000, METERS_PS
1709815583.521186, caravela, 7, 1.000000, METERS_PS
1709815584.567875, caravela, 7, 1.000000, METERS_PS
1709815585.567984, caravela, 7, 1.000000, METERS_PS
1709815586.568147, caravela, 7, 1.000000, METERS_PS
1709815587.569114, caravela, 7, 1.000000, METERS_PS
1709815588.572438, caravela, 7, 1.000000, METERS_PS
1709815589.618026, caravela, 7, 1.000000, METERS_PS
1709815590.624205, caravela, 7, 1.000000, METERS_PS
1709815591.672058, caravela, 7, 1.000000, METERS_PS
1709815592.718013, caravela, 7, 1.000000, METERS_PS
1709815593.718083, caravela, 7, 1.000000, METERS_PS
1709815594.723036, caravela, 7, 1.000000, METERS_PS
1709815595.768415, caravela, 7, 1.000000, METERS_PS
1709815596.818100, caravela, 7, 1.000000, METERS_PS
1709815597.819477, caravela, 7, 1.000000, METERS_PS
1709815598.868577, caravela, 7, 1.000000, METERS_PS
1709815599.918043, caravela, 7, 1.000000, METERS_PS
1709815600.920826, caravela, 7, 1.000000, METERS_PS
1709815601.968281, caravela, 7, 1.000000, METERS_PS
1709815602.969391, caravela, 7, 1.000000, METERS_PS
1709815604.018649, caravela, 7, 1.000000, METERS_PS
1709815605.019634, caravela, 7, 1.000000, METERS_PS
1709815606.068159, caravela, 7, 1.000000, METERS_PS
1709815607.068811, caravela, 7, 1.000000, METERS_PS
1709815608.118139, caravela, 7, 1.000000, METERS_PS
1709815609.118877, caravela, 7, 1.000000, METERS_PS
