,time,cog_1,sog_1,cog_2,sog_2,cog_3,sog_3,cog_4,sog_4,cog_5,sog_5,cog_6,sog_6,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6
200,0.0,0.339331,1.015009,-0.00040199999999999996,0.484198,-0.050169,1.0137996666666667,-1.5762851666666666,1.0120873333333333,-2.9659211666666665,1.0154898333333333,2.7713655,1.01429,-258.1920460553219,137.65872475417487,-155.51709111471976,128.41585257687746,-194.15591409089083,267.8530950612361,-1.3875713595736872,385.6327379872151,255.89589700795028,125.85636157539156,207.29400562736157,1.068018991102377
201,0.09262800216674805,0.339121,1.0149228333333333,-0.0004305,0.4842995,-0.0503125,1.0137223333333332,-1.576274,1.012017,-2.966035333333333,1.0154026666666667,2.7711723333333333,1.0142096666666667,-258.0217371938049,137.71613389810304,-155.43193668254315,128.41585257687746,-193.98560522937382,267.8435268705017,-1.3875713595736872,385.46529465059854,255.7362324511644,125.82287290810011,207.13434106915759,1.13021223043758
202,0.25670504570007324,0.338911,1.0148366666666666,-0.000459,0.48440099999999997,-0.050456,1.013645,-1.5762616666666667,1.0119505,-2.9661495,1.0153154999999998,2.7709791666666668,1.0141293333333334,-257.85142833228787,137.77354304203124,-155.34678225178465,128.41585257687746,-193.8152963678568,267.83395867984706,-1.3875713595736872,385.29785131406163,255.5765678943785,125.78938424080867,206.9746765109536,1.1924054696931115
203,0.39632701873779297,0.33870100000000003,1.0147504999999999,-0.0004875,0.4845025,-0.050555333333333334,1.0135678333333333,-1.5762493333333334,1.011884,-2.966263666666667,1.0152283333333332,2.770786,1.014049,-257.68111947077085,137.83095218603907,-155.26162782102614,128.41585257687746,-193.6449875063398,267.82439048919235,-1.3875713595736872,385.1304079775248,255.41690333617453,125.75589557343756,206.81501195416772,1.2545987090283142
204,0.6468019485473633,0.338491,1.0146643333333334,-0.000516,0.484604,-0.05065466666666667,1.0134906666666665,-1.5762369999999999,1.0118174999999998,-2.9663778333333335,1.0151411666666665,2.770674666666667,1.01397,-257.51081060925384,137.88836133004693,-155.17647339026763,128.41585257687746,-193.47467864482277,267.81482229853765,-1.3875713595736872,384.9629646409879,255.25723877797054,125.7224069062258,206.65534739738183,1.3167919482838457
205,0.6794388294219971,0.338281,1.0145781666666667,-0.0005333333333333334,0.48470199999999997,-0.050754,1.0134135,-1.5762246666666666,1.0117509999999998,-2.966492,1.015054,2.7705633333333335,1.0138909999999999,-257.3405017477368,137.94577047397513,-155.10196326282215,128.41585257687746,-193.30436978330576,267.80525410788294,-1.3875713595736872,384.79552130445103,255.09757421976656,125.68891823893435,206.49568283917785,1.3789851876190486
206,1.0041279792785645,0.338071,1.014492,-0.0005506666666666666,0.4848,-0.050853333333333334,1.0133363333333334,-1.5762123333333333,1.0116844999999999,-2.9665603333333337,1.0149696666666665,2.770452,1.013812,-257.1701928862198,138.0031796179033,-155.02745313679478,128.41585257687746,-193.13406092178874,267.79568591722824,-1.3875713595736872,384.6280779679142,254.92726535824954,125.66021366689058,206.33601828097386,1.4411784268745802
207,1.0925769805908203,0.33789783333333334,1.0144143333333333,-0.0005679999999999999,0.484898,-0.05095266666666667,1.0132591666666666,-1.5762,1.011618,-2.966628666666667,1.0148853333333332,2.770340666666667,1.013733,-257.021172632747,138.0558046665838,-154.9529430107674,128.41585257687746,-192.96375206027173,267.78611772657354,-1.3875713595736872,384.46063463129764,254.75695649673253,125.6315090949265,206.17635372276987,1.5033716661301118
208,1.2566938400268555,0.3377246666666667,1.0143366666666667,-0.0005853333333333333,0.484996,-0.051052,1.013182,-1.5762001666666667,1.0115543333333332,-2.966697,1.0148009999999998,2.7702293333333334,1.0136539999999998,-256.872152377856,138.10842971518466,-154.8784328833219,128.41585257687746,-192.79344319875472,267.77654953591883,-1.3875713595736872,384.29319129476073,254.5866476352155,125.6028045229624,206.016689165984,1.5655649054653145
209,1.3964588642120361,0.3375515,1.014259,-0.0006026666666666667,0.485094,-0.05112166666666667,1.0131125,-1.5762003333333334,1.0114906666666665,-2.9667653333333335,1.0147166666666667,2.770118,1.013575,-256.72313212438314,138.1610547637058,-154.80392275729452,128.41585257687746,-192.63377864055073,267.7669813451845,-1.3875713595736872,384.1257479582239,254.4163387722804,125.57409995091865,205.85702460778,1.627758144720846
