,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1710851290.605988, caravela,7,111,12,4,
1,1710851293.755841, caravela,7,111,14,3,3.149852991104126
2,1710851299.005823, caravela,7,111,26,7,5.249981880187988
3,1710851302.055836, caravela,7,111,16,3,3.0500130653381348
4,1710851305.105876, caravela,7,111,16,3,3.0500400066375732
5,1710851309.255844, caravela,7,111,21,5,4.149968147277832
6,1710851313.407808, caravela,7,111,22,4,4.151963949203491
7,1710851323.655765, caravela,7,111,55,13,10.247956991195679
8,1710851327.706057, caravela,7,111,22,4,4.050292015075684
9,1710851331.755926, caravela,7,111,26,5,4.049868822097778
10,1710851335.856076, caravela,7,111,20,4,4.100150108337402
11,1710851339.955828, caravela,7,111,20,4,4.099751949310303
12,1710851344.005796, caravela,7,111,20,4,4.049968004226685
13,1710851349.205921, caravela,7,111,25,7,5.200124979019165
14,1710851352.256703, caravela,7,111,15,3,3.0507819652557373
15,1710851356.405957, caravela,7,111,26,4,4.149254083633423
16,1710851361.506103, caravela,7,111,25,6,5.100146055221558
17,1710851372.856003, caravela,7,111,55,11,11.349900007247925
18,1710851381.10604, caravela,7,111,40,8,8.25003695487976
19,1710851387.306828, caravela,7,111,30,6,6.2007880210876465
20,1710851395.606054, caravela,7,111,40,8,8.29922604560852
21,1710851400.755846, caravela,7,111,30,7,5.149791955947876
22,1710851405.856123, caravela,7,111,25,6,5.100276947021484
23,1710851408.95606, caravela,7,111,6,3,3.0999369621276855
0,1710851291.185326, caravela-2,7,112,41,12,
1,1710851296.285393, caravela-2,7,112,21,5,5.100066900253296
2,1710851299.385449, caravela-2,7,112,13,3,3.1000559329986572
3,1710851306.535608, caravela-2,7,112,31,7,7.150159120559692
4,1710851311.735356, caravela-2,7,112,23,7,5.1997480392456055
5,1710851317.887321, caravela-2,7,112,27,6,6.151964902877808
6,1710851320.985123, caravela-2,7,112,16,3,3.097801923751831
7,1710851326.135437, caravela-2,7,112,22,6,5.150314092636108
8,1710851329.235337, caravela-2,7,112,12,3,3.099900007247925
9,1710851333.335624, caravela-2,7,112,16,5,4.100286960601807
10,1710851336.435671, caravela-2,7,112,12,3,3.1000471115112305
11,1710851342.585066, caravela-2,7,112,24,6,6.149394989013672
12,1710851345.63504, caravela-2,7,112,14,3,3.049973964691162
13,1710851353.73923, caravela-2,7,112,36,10,8.1041898727417
14,1710851358.885027, caravela-2,7,112,20,5,5.14579701423645
15,1710851362.985172, caravela-2,7,112,16,4,4.100145101547241
16,1710851366.034981, caravela-2,7,112,12,3,3.049808979034424
17,1710851369.085252, caravela-2,7,112,12,3,3.0502710342407227
18,1710851372.135988, caravela-2,7,112,12,3,3.0507359504699707
19,1710851375.234948, caravela-2,7,112,12,3,3.0989599227905273
20,1710851384.534998, caravela-2,7,112,32,12,9.300050020217896
21,1710851387.635065, caravela-2,7,112,11,3,3.100067138671875
22,1710851393.835898, caravela-2,7,112,24,7,6.200832843780518
23,1710851397.984957, caravela-2,7,112,16,4,4.149059057235718
0,1710851280.137628, caravela-3,7,113,24,12,
1,1710851287.238091, caravela-3,7,113,23,10,7.100462913513184
2,1710851290.387671, caravela-3,7,113,10,3,3.1495800018310547
3,1710851297.637688, caravela-3,7,113,23,10,7.250016927719116
4,1710851300.688507, caravela-3,7,113,11,3,3.050819158554077
5,1710851303.788188, caravela-3,7,113,11,3,3.0996809005737305
6,1710851308.988152, caravela-3,7,113,18,5,5.1999640464782715
7,1710851312.088157, caravela-3,7,113,11,3,3.1000049114227295
8,1710851318.237405, caravela-3,7,113,22,6,6.149248123168945
9,1710851321.238315, caravela-3,7,113,9,3,3.0009100437164307
10,1710851325.388152, caravela-3,7,113,12,4,4.149836778640747
11,1710851328.488197, caravela-3,7,113,9,3,3.1000452041625977
12,1710851333.588206, caravela-3,7,113,15,7,5.100008964538574
13,1710851336.737624, caravela-3,7,113,9,3,3.1494178771972656
14,1710851340.838283, caravela-3,7,113,17,5,4.100659132003784
15,1710851346.037509, caravela-3,7,113,15,5,5.199225902557373
16,1710851354.2876, caravela-3,7,113,24,13,8.250091075897217
17,1710851357.387659, caravela-3,7,113,9,3,3.1000590324401855
18,1710851364.637963, caravela-3,7,113,21,11,7.2503039836883545
19,1710851370.737792, caravela-3,7,113,18,9,6.0998289585113525
20,1710851379.037601, caravela-3,7,113,24,10,8.299808979034424
21,1710851382.038076, caravela-3,7,113,8,3,3.0004749298095703
22,1710851386.092028, caravela-3,7,113,12,4,4.053951978683472
23,1710851390.188267, caravela-3,7,113,12,4,4.09623908996582
