timestamp (seconds since 01/01/1970), system, entity , validity (bitfield), type (enumerated), utc_year, utc_month, utc_day, utc_time (s), lat (rad), lon (rad), height (m), satellites, cog (rad), sog (m/s), hdop, vdop, hacc (m), vacc (m)
1709815480.293361, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45880.000000, 1.10532144, 0.17592684, 0.000713, 8, 0.000091, 0.224276, 0.900000, 0.000000, 2.000000, 0.000000
1709815481.293543, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45881.000000, 1.10532148, 0.17592684, 0.001346, 8, -0.002225, 0.243795, 0.900000, 0.000000, 2.000000, 0.000000
1709815482.293076, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45882.000000, 1.10532152, 0.17592684, 0.002026, 8, -0.004883, 0.259483, 0.900000, 0.000000, 2.000000, 0.000000
1709815483.293034, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45883.000000, 1.10532156, 0.17592684, 0.002743, 8, -0.006638, 0.271897, 0.900000, 0.000000, 2.000000, 0.000000
1709815484.293169, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45884.000000, 1.1053216, 0.17592684, 0.003491, 8, -0.007497, 0.282908, 0.900000, 0.000000, 2.000000, 0.000000
1709815485.293034, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45885.000000, 1.10532165, 0.17592684, 0.004268, 8, -0.007953, 0.293075, 0.900000, 0.000000, 2.000000, 0.000000
1709815486.293067, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45886.000000, 1.1053217, 0.17592683, 0.005072, 8, -0.008159, 0.302625, 0.900000, 0.000000, 2.000000, 0.000000
1709815487.293059, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45887.000000, 1.10532174, 0.17592683, 0.005901, 8, -0.008190, 0.311560, 0.900000, 0.000000, 2.000000, 0.000000
1709815488.293039, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45888.000000, 1.10532179, 0.17592683, 0.006753, 8, -0.008192, 0.320030, 0.900000, 0.000000, 2.000000, 0.000000
1709815489.293110, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45889.000000, 1.10532184, 0.17592683, 0.007628, 8, -0.008065, 0.328005, 0.900000, 0.000000, 2.000000, 0.000000
1709815490.293140, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45890.000000, 1.1053219, 0.17592683, 0.008523, 8, -0.007958, 0.335532, 0.900000, 0.000000, 2.000000, 0.000000
1709815491.293133, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45891.000000, 1.10532195, 0.17592683, 0.009438, 8, -0.007883, 0.342656, 0.900000, 0.000000, 2.000000, 0.000000
1709815492.293058, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45892.000000, 1.105322, 0.17592683, 0.010372, 8, -0.007848, 0.349416, 0.900000, 0.000000, 2.000000, 0.000000
1709815493.293033, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45893.000000, 1.10532206, 0.17592683, 0.011324, 8, -0.007878, 0.355819, 0.900000, 0.000000, 2.000000, 0.000000
1709815494.293288, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45894.000000, 1.10532211, 0.17592683, 0.012293, 8, -0.007940, 0.361905, 0.900000, 0.000000, 2.000000, 0.000000
1709815495.293054, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45895.000000, 1.10532217, 0.17592683, 0.013278, 8, -0.008020, 0.367700, 0.900000, 0.000000, 2.000000, 0.000000
1709815496.293168, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45896.000000, 1.10532223, 0.17592682, 0.014278, 8, -0.008104, 0.373216, 0.900000, 0.000000, 2.000000, 0.000000
1709815497.293336, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45897.000000, 1.10532229, 0.17592682, 0.015292, 8, -0.008066, 0.378477, 0.900000, 0.000000, 2.000000, 0.000000
1709815498.293055, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45898.000000, 1.10532235, 0.17592682, 0.016321, 8, -0.008022, 0.383494, 0.900000, 0.000000, 2.000000, 0.000000
1709815499.293036, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45899.000000, 1.10532241, 0.17592682, 0.017363, 8, -0.008122, 0.388267, 0.900000, 0.000000, 2.000000, 0.000000
1709815500.293228, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45900.000000, 1.10532247, 0.17592682, 0.018417, 8, -0.008176, 0.392834, 0.900000, 0.000000, 2.000000, 0.000000
1709815501.320668, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45901.000000, 1.10532253, 0.17592682, 0.019484, 8, -0.008199, 0.397194, 0.900000, 0.000000, 2.000000, 0.000000
1709815502.293076, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45902.000000, 1.10532259, 0.17592682, 0.020562, 8, -0.008143, 0.401345, 0.900000, 0.000000, 2.000000, 0.000000
1709815503.293453, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45903.000000, 1.10532266, 0.17592682, 0.021651, 8, -0.008020, 0.405343, 0.900000, 0.000000, 2.000000, 0.000000
1709815504.293038, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45904.000000, 1.10532272, 0.17592682, 0.022751, 8, -0.007973, 0.409144, 0.900000, 0.000000, 2.000000, 0.000000
1709815505.293566, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45905.000000, 1.10532279, 0.17592681, 0.023861, 8, -0.007984, 0.412797, 0.900000, 0.000000, 2.000000, 0.000000
1709815506.293538, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45906.000000, 1.10532285, 0.17592681, 0.024980, 8, -0.007968, 0.416268, 0.900000, 0.000000, 2.000000, 0.000000
1709815507.293169, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45907.000000, 1.10532292, 0.17592681, 0.026109, 8, -0.008039, 0.419614, 0.900000, 0.000000, 2.000000, 0.000000
1709815508.293204, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45908.000000, 1.10532298, 0.17592681, 0.027246, 8, -0.008042, 0.422805, 0.900000, 0.000000, 2.000000, 0.000000
1709815509.293172, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45909.000000, 1.10532305, 0.17592681, 0.028392, 8, -0.008110, 0.425887, 0.900000, 0.000000, 2.000000, 0.000000
1709815510.293067, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45910.000000, 1.10532312, 0.17592681, 0.029546, 8, -0.008063, 0.428789, 0.900000, 0.000000, 2.000000, 0.000000
1709815511.293040, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45911.000000, 1.10532318, 0.17592681, 0.030708, 8, -0.008033, 0.431596, 0.900000, 0.000000, 2.000000, 0.000000
1709815512.293567, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45912.000000, 1.10532325, 0.17592681, 0.031878, 8, -0.008031, 0.434297, 0.900000, 0.000000, 2.000000, 0.000000
1709815513.294355, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45913.000000, 1.10532332, 0.17592681, 0.033054, 8, -0.007984, 0.436874, 0.900000, 0.000000, 2.000000, 0.000000
1709815514.293082, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45914.000000, 1.10532339, 0.1759268, 0.034237, 8, -0.007936, 0.439351, 0.900000, 0.000000, 2.000000, 0.000000
1709815515.293179, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45915.000000, 1.10532346, 0.1759268, 0.035427, 8, -0.007927, 0.441719, 0.900000, 0.000000, 2.000000, 0.000000
1709815516.293049, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45916.000000, 1.10532353, 0.1759268, 0.036624, 8, -0.007988, 0.443990, 0.900000, 0.000000, 2.000000, 0.000000
1709815517.293076, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45917.000000, 1.10532359, 0.1759268, 0.037826, 8, -0.008115, 0.446188, 0.900000, 0.000000, 2.000000, 0.000000
1709815518.293208, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45918.000000, 1.10532366, 0.1759268, 0.039034, 8, -0.008143, 0.448279, 0.900000, 0.000000, 2.000000, 0.000000
1709815519.293748, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45919.000000, 1.10532374, 0.1759268, 0.040248, 8, -0.008099, 0.450275, 0.900000, 0.000000, 2.000000, 0.000000
1709815520.293364, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45920.000000, 1.10532381, 0.1759268, 0.041467, 8, -0.008030, 0.452190, 0.900000, 0.000000, 2.000000, 0.000000
1709815521.293031, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45921.000000, 1.10532388, 0.1759268, 0.042691, 8, -0.008001, 0.454066, 0.900000, 0.000000, 2.000000, 0.000000
1709815522.293043, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45922.000000, 1.10532395, 0.17592679, 0.043920, 8, -0.007997, 0.455842, 0.900000, 0.000000, 2.000000, 0.000000
1709815523.293051, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45923.000000, 1.10532402, 0.17592679, 0.045154, 8, -0.008067, 0.457546, 0.900000, 0.000000, 2.000000, 0.000000
1709815524.293060, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45924.000000, 1.10532409, 0.17592679, 0.046393, 8, -0.008037, 0.459178, 0.900000, 0.000000, 2.000000, 0.000000
1709815525.293069, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45925.000000, 1.10532416, 0.17592679, 0.047636, 8, -0.007939, 0.460765, 0.900000, 0.000000, 2.000000, 0.000000
1709815526.293355, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45926.000000, 1.10532424, 0.17592679, 0.048883, 8, -0.007941, 0.462283, 0.900000, 0.000000, 2.000000, 0.000000
1709815527.293591, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45927.000000, 1.10532431, 0.17592679, 0.050134, 8, -0.007986, 0.463736, 0.900000, 0.000000, 2.000000, 0.000000
1709815528.719529, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45928.000000, 1.10532441, 0.17592679, 0.051942, 8, -0.008027, 0.465266, 0.900000, 0.000000, 2.000000, 0.000000
1709815529.293035, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45929.000000, 1.10532445, 0.17592679, 0.052647, 8, -0.008040, 0.466557, 0.900000, 0.000000, 2.000000, 0.000000
1709815530.293080, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45930.000000, 1.10532453, 0.17592678, 0.053909, 8, -0.008022, 0.467761, 0.900000, 0.000000, 2.000000, 0.000000
1709815531.293069, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45931.000000, 1.1053246, 0.17592678, 0.055175, 8, -0.008050, 0.468993, 0.900000, 0.000000, 2.000000, 0.000000
1709815532.293123, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45932.000000, 1.10532467, 0.17592678, 0.056444, 8, -0.008028, 0.470172, 0.900000, 0.000000, 2.000000, 0.000000
1709815533.475576, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45933.000000, 1.10532475, 0.17592678, 0.057716, 8, -0.008019, 0.471321, 0.900000, 0.000000, 2.000000, 0.000000
1709815534.293158, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45934.000000, 1.10532482, 0.17592678, 0.058992, 8, -0.008000, 0.472433, 0.900000, 0.000000, 2.000000, 0.000000
1709815535.293048, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45935.000000, 1.1053249, 0.17592678, 0.060270, 8, -0.007931, 0.473509, 0.900000, 0.000000, 2.000000, 0.000000
1709815536.293115, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45936.000000, 1.10532497, 0.17592678, 0.061551, 8, -0.007940, 0.474499, 0.900000, 0.000000, 2.000000, 0.000000
1709815537.293011, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45937.000000, 1.10532504, 0.17592677, 0.062835, 8, -0.007926, 0.475475, 0.900000, 0.000000, 2.000000, 0.000000
1709815538.293277, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45938.000000, 1.10532512, 0.17592677, 0.064121, 8, -0.007858, 0.476406, 0.900000, 0.000000, 2.000000, 0.000000
1709815539.293164, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45939.000000, 1.10532519, 0.17592677, 0.065410, 8, -0.007867, 0.477308, 0.900000, 0.000000, 2.000000, 0.000000
1709815540.293493, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45940.000000, 1.10532527, 0.17592677, 0.066702, 8, -0.007900, 0.478181, 0.900000, 0.000000, 2.000000, 0.000000
1709815541.293245, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45941.000000, 1.10532534, 0.17592677, 0.067996, 8, -0.007907, 0.479010, 0.900000, 0.000000, 2.000000, 0.000000
1709815542.293271, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45942.000000, 1.10532542, 0.17592677, 0.069292, 8, -0.007921, 0.479808, 0.900000, 0.000000, 2.000000, 0.000000
1709815543.293050, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45943.000000, 1.10532549, 0.17592677, 0.070590, 8, -0.007917, 0.480577, 0.900000, 0.000000, 2.000000, 0.000000
1709815544.293207, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45944.000000, 1.10532557, 0.17592677, 0.071890, 8, -0.007946, 0.481330, 0.900000, 0.000000, 2.000000, 0.000000
1709815545.293171, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45945.000000, 1.10532564, 0.17592676, 0.073192, 8, -0.008021, 0.482022, 0.900000, 0.000000, 2.000000, 0.000000
1709815546.293025, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45946.000000, 1.10532572, 0.17592676, 0.074496, 8, -0.007954, 0.482721, 0.900000, 0.000000, 2.000000, 0.000000
1709815547.293042, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45947.000000, 1.10532579, 0.17592676, 0.075802, 8, -0.007886, 0.483375, 0.900000, 0.000000, 2.000000, 0.000000
1709815548.293292, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45948.000000, 1.10532587, 0.17592676, 0.077110, 8, -0.007887, 0.483999, 0.900000, 0.000000, 2.000000, 0.000000
1709815549.293227, caravela-2, 41, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 0, 0, 0, 45949.000000, 1.10532595, 0.17592676, 0.078420, 8, -0.007916, 0.484612, 0.900000, 0.000000, 2.000000, 0.000000
