,time,cog_1,sog_1,cog_2,sog_2,x_1,y_1,x_2,y_2
26,0.0,-0.000977,1.006982,-1.5651380000000001,1.0145665,-132.05704542727935,-16.599645062037798,-5.474984038818189,98.74967743637333
27,0.4003779888153076,-0.000954,1.006865,-1.565161,1.014316,-131.57805175408546,-16.599645062037798,-5.474984038818189,98.24734742676273
28,1.0004630088806152,-0.000931,1.006748,-1.565207,1.0140755000000001,-131.0990580808916,-16.599645062037798,-5.474984038818189,97.73066513109039
29,1.4001920223236084,-0.0009205,1.006634,-1.565253,1.013835,-130.58813149634057,-16.613997348019844,-5.474984038818189,97.21398283549773
30,2.0010628700256348,-0.00091,1.00652,-1.565268,1.0135969999999999,-130.07720491178955,-16.62834963400189,-5.474984038818189,96.71165282588711
31,2.3992488384246826,-0.0009209999999999999,1.0064095000000002,-1.565283,1.013359,-129.5662783272385,-16.62834963400189,-5.474984038818189,96.20932281619683
32,3.000229835510254,-0.000932,1.006299,-1.565309,1.0131394999999999,-129.05535174268746,-16.62834963400189,-5.474984038818189,95.70699280650655
33,3.3995590209960938,-0.0009475,1.0061944999999999,-1.565335,1.01292,-128.54442515671832,-16.62834963400189,-5.474984038818189,95.20466279689593
34,4.000276803970337,-0.000963,1.00609,-1.5653044999999999,1.012704,-128.0334985721673,-16.62834963400189,-5.474984038818189,94.68798050130327
35,4.3992018699646,-0.0009885,1.0059885,-1.565274,1.012488,-127.55450489897343,-16.62834963400189,-5.474984038818189,94.17129820579028
36,5.001124858856201,-0.001014,1.005887,-1.565266,1.0122805000000001,-127.07551122577958,-16.62834963400189,-5.474984038818189,93.6689681961
37,5.3990209102630615,-0.0010295,1.0057885,-1.565258,1.012073,-126.56458464122854,-16.62834963400189,-5.474984038818189,93.16663818640971
38,6.00011682510376,-0.001045,1.00569,-1.5652325,1.0118675000000001,-126.0536580566775,-16.62834963400189,-5.474984038818189,92.6643081767991
39,6.399596929550171,-0.0010295,1.0055935,-1.565207,1.011662,-125.54273147070836,-16.62834963400189,-5.474984038818189,92.16197816710881
40,7.000118970870972,-0.001014,1.005497,-1.5651785,1.011466,-125.03180488615732,-16.62834963400189,-5.474984038818189,91.6596481574982
41,7.4001829624176025,-0.0009785,1.0054065,-1.56515,1.01127,-124.52087830160629,-16.62834963400189,-5.474984038818189,91.15731814788758
42,8.00039291381836,-0.000943,1.005316,-1.5651325,1.011078,-124.00995171705524,-16.62834963400189,-5.443051127461012,90.64063585221524
43,8.400231838226318,-0.0009105000000000001,1.0052245000000002,-1.565115,1.010886,-123.53095804386139,-16.62834963400189,-5.411118216103836,90.12395355662258
44,9.000022888183594,-0.000878,1.005133,-1.5651169999999999,1.010705,-123.05196437066753,-16.62834963400189,-5.411118216103836,89.62162354701196
45,9.398979902267456,-0.0008495,1.0050485,-1.565119,1.010524,-122.54103778611649,-16.62834963400189,-5.411118216103836,89.11929353732168
46,10.000311851501465,-0.000821,1.004964,-1.5651614999999999,1.0103499999999999,-122.03011120014735,-16.62834963400189,-5.411118216103836,88.6169635276314
47,10.39896297454834,-0.0008345,1.0048795,-1.565204,1.010176,-121.51918461559632,-16.62834963400189,-5.411118216103836,88.11463351810046
48,10.999982833862305,-0.000848,1.004795,-1.5652255,1.010003,-121.00825803104527,-16.62834963400189,-5.411118216103836,87.61230350848984
49,11.39879298210144,-0.000827,1.004715,-1.565247,1.00983,-120.49733144649424,-16.62834963400189,-5.411118216103836,87.10997349879955
50,11.999989986419678,-0.000806,1.004635,-1.5652620000000002,1.009665,-119.98640486194321,-16.62834963400189,-5.411118216103836,86.60764348910926
51,12.399068832397461,-0.000763,1.004557,-1.565277,1.0095,-119.50741118874934,-16.62834963400189,-5.411118216103836,86.10531347949865
52,13.001104831695557,-0.00072,1.004479,-1.565291,1.009339,-119.02841751555549,-16.62834963400189,-5.411118216103836,85.58863118390599
53,13.398957967758179,-0.000705,1.004403,-1.565305,1.009178,-118.51749093100445,-16.62834963400189,-5.411118216103836,85.07194888823366
54,14.000103950500488,-0.00069,1.004327,-1.5652705,1.0090235,-118.00656434503532,-16.62834963400189,-5.411118216103836,84.56961887862305
55,14.39896297454834,-0.0007279999999999999,1.0042555,-1.565236,1.008869,-117.49563776048427,-16.62834963400189,-5.411118216103836,84.06728886901243
56,15.000072956085205,-0.000766,1.004184,-1.5651985000000002,1.0087220000000001,-116.98471117593324,-16.62834963400189,-5.411118216103836,83.56495885932215
57,15.400035858154297,-0.0007725,1.0041125,-1.565161,1.008575,-116.4737845899641,-16.62834963400189,-5.411118216103836,83.0626288497912
58,16.00002694129944,-0.000779,1.004041,-1.565131,1.0084309999999999,-115.96285800541305,-16.62834963400189,-5.411118216103836,82.5602988401806
59,16.39895987510681,-0.0007825,1.003975,-1.565101,1.008287,-115.4838643322192,-16.62834963400189,-5.411118216103836,82.0579688304903
60,17.00005292892456,-0.000786,1.003909,-1.565082,1.0081475,-115.00487065902534,-16.62834963400189,-5.411118216103836,81.55563882080001
61,17.399438858032227,-0.000802,1.0038434999999999,-1.565063,1.008008,-114.4939440744743,-16.62834963400189,-5.411118216103836,81.0533088111894
62,18.00000500679016,-0.000818,1.003778,-1.5650525000000002,1.0078719999999999,-113.98301748992327,-16.62834963400189,-5.411118216103836,80.55097880157878
63,18.39946699142456,-0.0007930000000000001,1.003714,-1.565042,1.007736,-113.47209090537223,-16.62834963400189,-5.411118216103836,80.0486487918885
64,19.00008487701416,-0.000768,1.00365,-1.5650585000000001,1.0076075,-112.9611643208212,-16.62834963400189,-5.411118216103836,79.54631878227788
65,19.40023684501648,-0.000763,1.003588,-1.565075,1.007479,-112.48217064762734,-16.62834963400189,-5.411118216103836,79.04398877266728
66,20.000120878219604,-0.000758,1.003526,-1.5650944999999998,1.0073535,-112.00317697301537,-16.62834963400189,-5.379185303328553,78.54165876297698
67,20.401460886001587,-0.0007785,1.003467,-1.565114,1.007228,-111.49225038846433,-16.62834963400189,-5.347252391971376,78.03932875344604
68,21.00018882751465,-0.000799,1.003408,-1.56516,1.0071105,-110.9813238039133,-16.62834963400189,-5.347252391971376,77.53699874375576
69,21.39919686317444,-0.0008105,1.0033495000000001,-1.565206,1.006993,-110.47039721936225,-16.62834963400189,-5.347252391971376,77.03466873406546
70,21.99999690055847,-0.000822,1.003291,-1.5652245,1.0068705,-109.95947063481123,-16.62834963400189,-5.347252391971376,76.5179864384728
71,22.399067878723145,-0.0008435000000000001,1.003237,-1.565243,1.006748,-109.44854404884208,-16.62834963400189,-5.347252391971376,76.00130414288014
72,23.000804901123047,-0.000865,1.003183,-1.565232,1.006635,-108.93761746429105,-16.62834963400189,-5.347252391971376,75.49897413326953
73,23.399325847625732,-0.0009085,1.0031295,-1.565221,1.006522,-108.45862379109718,-16.62834963400189,-5.347252391971376,74.99664412357924
74,24.0003559589386,-0.000952,1.003076,-1.5652300000000001,1.006412,-107.97963011790333,-16.62834963400189,-5.347252391971376,74.49431411388896
75,24.39937686920166,-0.000946,1.0030245,-1.565239,1.006302,-107.4687035333523,-16.62834963400189,-5.347252391971376,73.99198410427834
76,24.99997591972351,-0.00094,1.002973,-1.5652535,1.006196,-106.95777694880125,-16.62834963400189,-5.347252391971376,73.48965409466773
77,25.39924693107605,-0.000937,1.0029225,-1.565268,1.00609,-106.44685036283211,-16.62834963400189,-5.347252391971376,72.98732408513679
78,26.000006914138794,-0.000934,1.002872,-1.5652455,1.0059874999999998,-105.93592377828108,-16.62834963400189,-5.347252391971376,72.4849940754465
79,26.400187015533447,-0.000959,1.0028234999999999,-1.565223,1.005885,-105.45693010508721,-16.62834963400189,-5.347252391971376,71.98266406575621
80,27.00051498413086,-0.000984,1.002775,-1.5652385,1.0057865,-104.97793643189335,-16.62834963400189,-5.347252391971376,71.4803340561456
81,27.39974093437195,-0.0009885,1.0027295,-1.565254,1.005688,-104.46700984734233,-16.62834963400189,-5.347252391971376,70.97800404645531
82,28.000241994857788,-0.000993,1.002684,-1.5652765,1.0055939999999999,-103.95608326279128,-16.62834963400189,-5.347252391971376,70.4756740368447
83,28.398972988128662,0.008681000000000001,0.9878979999999999,-1.565299,1.0055,-103.5090225009546,-16.62834963400189,-5.347252391971376,69.97334402723408
84,29.001189947128296,0.018355,0.973112,-1.5653005,1.0054064999999999,-103.06196173911792,-16.62834963400189,-5.347252391971376,69.4710140175438
