,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1710843638.779487, caravela,7,111,5,6,
1,1710843642.879446, caravela,7,111,4,4,4.099959135055542
2,1710843650.080122, caravela,7,111,12,7,7.200675964355469
3,1710843655.179583, caravela,7,111,15,7,5.099461078643799
4,1710843663.029693, caravela,7,111,21,9,7.850109815597534
5,1710843666.179849, caravela,7,111,12,3,3.150156021118164
6,1710843674.330352, caravela,7,111,24,10,8.150503158569336
7,1710843680.479543, caravela,7,111,15,7,6.149190902709961
8,1710843684.579664, caravela,7,111,12,4,4.100121021270752
9,1710843687.729351, caravela,7,111,9,3,3.1496870517730713
10,1710843692.779714, caravela,7,111,15,5,5.050363063812256
11,1710843697.880807, caravela,7,111,15,5,5.10109281539917
12,1710843702.030973, caravela,7,111,12,4,4.150166034698486
13,1710843705.129489, caravela,7,111,9,3,3.0985159873962402
14,1710843710.236009, caravela,7,111,15,5,5.106519937515259
15,1710843713.329417, caravela,7,111,9,3,3.0934081077575684
16,1710843718.479581, caravela,7,111,15,5,5.1501641273498535
17,1710843721.629446, caravela,7,111,9,3,3.149864912033081
18,1710843724.679366, caravela,7,111,9,3,3.049920082092285
19,1710843728.735255, caravela,7,111,13,4,4.055888891220093
20,1710843731.779792, caravela,7,111,9,3,3.04453706741333
21,1710843734.879593, caravela,7,111,6,3,3.0998008251190186
22,1710843739.980011, caravela,7,111,15,7,5.1004180908203125
23,1710843745.079558, caravela,7,111,15,5,5.099546909332275
24,1710843748.179378, caravela,7,111,9,3,3.099820137023926
25,1710843751.229553, caravela,7,111,9,3,3.0501749515533447
26,1710843756.380727, caravela,7,111,15,6,5.151174068450928
27,1710843760.429682, caravela,7,111,12,5,4.048954963684082
28,1710843766.579534, caravela,7,111,18,6,6.14985203742981
29,1710843771.68056, caravela,7,111,15,5,5.1010260581970215
30,1710843775.779614, caravela,7,111,12,4,4.099053859710693
31,1710843779.87944, caravela,7,111,12,4,4.099826097488403
32,1710843785.979671, caravela,7,111,18,6,6.100230932235718
33,1710843790.079602, caravela,7,111,12,5,4.099931001663208
