,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1710855154.093566, caravela,7,111,9,4,
1,1710855160.243362, caravela,7,111,31,6,6.149796009063721
2,1710855163.29339, caravela,7,111,15,3,3.050028085708618
3,1710855166.3936, caravela,7,111,15,3,3.100209951400757
4,1710855171.544133, caravela,7,111,25,7,5.150532960891724
5,1710855175.693576, caravela,7,111,20,4,4.14944314956665
6,1710855178.793163, caravela,7,111,18,3,3.0995869636535645
7,1710855183.544259, caravela,7,111,24,4,4.75109601020813
8,1710855187.644289, caravela,7,111,20,4,4.100029945373535
9,1710855191.743567, caravela,7,111,20,5,4.099277973175049
10,1710855196.843446, caravela,7,111,28,5,5.099879026412964
11,1710855200.944043, caravela,7,111,23,4,4.100596904754639
12,1710855206.093688, caravela,7,111,25,7,5.149645090103149
13,1710855217.44342, caravela,7,111,55,12,11.349731922149658
14,1710855220.493745, caravela,7,111,15,3,3.0503251552581787
15,1710855225.694381, caravela,7,111,25,7,5.20063591003418
16,1710855229.84341, caravela,7,111,23,5,4.149029016494751
17,1710855234.844089, caravela,7,111,31,7,5.000679016113281
18,1710855238.944048, caravela,7,111,20,5,4.099958896636963
19,1710855244.043313, caravela,7,111,25,7,5.099265098571777
20,1710855250.194159, caravela,7,111,30,6,6.150846004486084
21,1710855255.34423, caravela,7,111,25,5,5.150070905685425
22,1710855259.543451, caravela,7,111,20,4,4.199221134185791
23,1710855263.693313, caravela,7,111,20,4,4.149861812591553
24,1710855267.793528, caravela,7,111,20,4,4.100215196609497
25,1710855273.993402, caravela,7,111,33,6,6.199873924255371
26,1710855280.194089, caravela,7,111,30,9,6.200686931610107
27,1710855283.293765, caravela,7,111,18,3,3.0996761322021484
28,1710855291.544758, caravela,7,111,42,9,8.250993013381958
29,1710855296.644291, caravela,7,111,25,5,5.099532842636108
30,1710855305.943315, caravela,7,111,45,13,9.299024105072021
31,1710855311.043895, caravela,7,111,24,5,5.1005799770355225
32,1710855314.14438, caravela,7,111,12,3,3.10048508644104
33,1710855318.343291, caravela,7,111,15,5,4.19891095161438
34,1710855323.593738, caravela,7,111,24,5,5.250447034835815
35,1710855326.644031, caravela,7,111,15,3,3.05029296875
36,1710855332.793225, caravela,7,111,20,7,6.149194002151489
37,1710855336.894066, caravela,7,111,12,5,4.100841045379639
38,1710855339.993368, caravela,7,111,9,3,3.099301815032959
39,1710855342.994183, caravela,7,111,9,3,3.0008151531219482
40,1710855348.193285, caravela,7,111,11,6,5.19910192489624
41,1710855351.244235, caravela,7,111,8,3,3.050950050354004
42,1710855356.443319, caravela,7,111,12,5,5.199084043502808
43,1710855460.09342, caravela,7,111,3,3,103.65010094642639
44,1710855466.243838, caravela,7,111,6,6,6.150418043136597
45,1710855471.393262, caravela,7,111,5,5,5.149423837661743
46,1710855474.444194, caravela,7,111,3,3,3.0509321689605713
47,1710855477.543215, caravela,7,111,3,3,3.0990209579467773
48,1710855484.743511, caravela,7,111,7,7,7.200295925140381
49,1710855487.844027, caravela,7,111,3,3,3.1005160808563232
50,1710855490.993369, caravela,7,111,3,3,3.1493420600891113
51,1710855495.143381, caravela,7,111,4,4,4.150012016296387
0,1710855151.407041, caravela-2,7,112,8,3,
1,1710855154.505677, caravela-2,7,112,14,3,3.0986359119415283
2,1710855157.555775, caravela-2,7,112,12,3,3.050097942352295
3,1710855160.705551, caravela-2,7,112,12,3,3.149775981903076
4,1710855163.755399, caravela-2,7,112,8,3,3.0498480796813965
5,1710855169.855863, caravela-2,7,112,24,6,6.100464105606079
6,1710855174.556331, caravela-2,7,112,21,4,4.700467824935913
7,1710855180.706985, caravela-2,7,112,28,9,6.150654077529907
8,1710855188.90671, caravela-2,7,112,32,11,8.199724912643433
9,1710855194.055888, caravela-2,7,112,22,5,5.1491780281066895
