,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1709796448.245222, caravela,7,111,8,4,
1,1709796451.34576, caravela,7,111,9,3,3.1005380153656006
2,1709796455.445554, caravela,7,111,12,5,4.099793910980225
3,1709796461.645949, caravela,7,111,19,9,6.200394868850708
4,1709796469.895411, caravela,7,111,24,9,8.249462127685547
5,1709796477.746809, caravela,7,111,21,8,7.85139799118042
6,1709796482.945634, caravela,7,111,15,7,5.198824882507324
7,1709796485.995489, caravela,7,111,9,3,3.0498549938201904
8,1709796490.146334, caravela,7,111,15,5,4.150845050811768
9,1709796497.295394, caravela,7,111,18,7,7.149060010910034
10,1709796501.445416, caravela,7,111,12,5,4.150022029876709
11,1709796504.495385, caravela,7,111,9,3,3.049968957901001
12,1709796511.695483, caravela,7,111,21,7,7.200098037719727
13,1709796515.849385, caravela,7,111,21,5,4.153902053833008
14,1709796518.945397, caravela,7,111,15,3,3.0960118770599365
15,1709796524.197317, caravela,7,111,25,6,5.251919984817505
16,1709796528.295295, caravela,7,111,20,4,4.097978115081787
17,1709796533.39738, caravela,7,111,25,5,5.102085113525391
18,1709796539.596329, caravela,7,111,30,6,6.198948860168457
19,1709796544.745537, caravela,7,111,25,5,5.149208068847656
20,1709796547.795458, caravela,7,111,15,3,3.0499210357666016
21,1709796551.950459, caravela,7,111,20,5,4.155000925064087
22,1709796554.99543, caravela,7,111,15,3,3.044970989227295
23,1709796559.099613, caravela,7,111,20,5,4.104182958602905
24,1709796563.245932, caravela,7,111,25,5,4.146319150924683
25,1709796567.398396, caravela,7,111,15,4,4.152463912963867
26,1709796572.596748, caravela,7,111,30,5,5.198352098464966
27,1709796578.745719, caravela,7,111,30,7,6.14897084236145
28,1709796582.851662, caravela,7,111,18,4,4.105942964553833
29,1709796590.095274, caravela,7,111,37,9,7.243612051010132
30,1709796595.24575, caravela,7,111,28,5,5.150475978851318
31,1709796600.34578, caravela,7,111,22,6,5.100029945373535
32,1709796603.445409, caravela,7,111,11,3,3.0996291637420654
33,1709796612.646448, caravela,7,111,56,12,9.201038837432861
34,1709796615.695529, caravela,7,111,16,3,3.0490810871124268
35,1709796620.795477, caravela,7,111,30,7,5.099947929382324
36,1709796625.851136, caravela,7,111,25,6,5.055659055709839
37,1709796647.597115, caravela,7,111,36,8,21.745979070663452
0,1709796513.475274, caravela-2,7,112,144,5,
1,1709796520.775235, caravela-2,7,112,29,11,7.2999608516693115
2,1709796524.875363, caravela-2,7,112,16,5,4.100128173828125
3,1709796528.925962, caravela-2,7,112,16,4,4.050598859786987
4,1709796534.025699, caravela-2,7,112,20,5,5.099736928939819
5,1709796538.125464, caravela-2,7,112,16,5,4.099765062332153
6,1709796544.225438, caravela-2,7,112,22,8,6.099974155426025
7,1709796549.375392, caravela-2,7,112,17,5,5.149953842163086
8,1709796555.625322, caravela-2,7,112,24,9,6.249930143356323
9,1709796560.675606, caravela-2,7,112,20,5,5.050283908843994
10,1709796564.825418, caravela-2,7,112,16,4,4.1498119831085205
11,1709796568.975677, caravela-2,7,112,16,5,4.150259017944336
12,1709796579.225936, caravela-2,7,112,40,11,10.250258922576904
13,1709796582.326092, caravela-2,7,112,8,3,3.10015606880188
14,1709796587.525911, caravela-2,7,112,19,7,5.199819087982178
15,1709796592.67528, caravela-2,7,112,22,7,5.14936900138855
16,1709796599.876266, caravela-2,7,112,28,7,7.200985908508301
17,1709796603.025313, caravela-2,7,112,16,3,3.1490468978881836
