,time,asv_1,asv_2
178,76.00069880485535,"(63.33009079730883, 10.079929606346367)","(63.33097515766562, 10.079790377602151)"
179,76.40424990653992,"(63.33009509449229, 10.079933044093137)","(63.33097086048216, 10.079788658728765)"
180,77.00054097175598,"(63.33009939167576, 10.079936481839907)","(63.330966276819794, 10.079786939855378)"
181,77.40417289733887,"(63.330103688859225, 10.079939919586678)","(63.33096169315743, 10.079785220981993)"
182,77.99934983253479,"(63.3301079860427, 10.07994335733345)","(63.330957109495074, 10.079783502108608)"
183,78.40413689613342,"(63.33011228322616, 10.079946795080222)","(63.330952525832714, 10.079781783235223)"
184,79.00071597099304,"(63.33011658040962, 10.079950232826992)","(63.33094822864925, 10.079780064361838)"
185,79.40434885025024,"(63.33012087759309, 10.079953384094864)","(63.33094393146579, 10.079778345488451)"
186,79.99934601783752,"(63.33012517477655, 10.079956535362737)","(63.33093934780342, 10.079776913093964)"
187,80.40432596206665,"(63.33012918548111, 10.079959973109506)","(63.330934764141055, 10.079775480699476)"
188,81.00070095062256,"(63.33013319618568, 10.079963410856278)","(63.3309304669576, 10.07977376182609)"
189,81.40433382987976,"(63.330137493369136, 10.079966562124152)","(63.33092616977413, 10.079772042952705)"
190,82.00056600570679,"(63.3301417905526, 10.079969713392025)","(63.33092158611177, 10.07977032407932)"
191,82.40443801879883,"(63.33014608773607, 10.079972578181)","(63.33091700244941, 10.079768605205935)"
192,83.00071692466736,"(63.330150384919534, 10.079975442969976)","(63.330912705265945, 10.079767172811447)"
193,83.40576601028442,"(63.330154682103, 10.079978307758953)","(63.330908408082486, 10.07976574041696)"
194,83.999666929245,"(63.33015897928646, 10.079981172547928)","(63.33090382442013, 10.079764021543575)"
195,84.40416502952576,"(63.33016327646992, 10.079984037336903)","(63.33089924075777, 10.079762302670188)"
196,84.99937582015991,"(63.330167573653384, 10.07998690212588)","(63.33089494357431, 10.0797608702757)"
197,85.40423893928528,"(63.33017187083685, 10.079989480435959)","(63.330890646390834, 10.079759437881213)"
198,86.0007119178772,"(63.33017616802031, 10.079992058746036)","(63.330886062728474, 10.079757719007826)"
199,86.40422582626343,"(63.33018075168267, 10.079994350577216)","(63.330881479066115, 10.079756000134442)"
200,87.00063180923462,"(63.33018533534503, 10.079996642408396)","(63.330876895403755, 10.079754567739954)"
201,87.40413880348206,"(63.330189632528494, 10.079999220718474)","(63.330872311741395, 10.079753135345467)"
202,87.99935483932495,"(63.33019392971196, 10.080001799028553)","(63.330868014557936, 10.079751416472082)"
203,88.40434288978577,"(63.330198226895426, 10.080004090859735)","(63.33086371737447, 10.079749697598697)"
204,88.99935698509216,"(63.33020252407889, 10.080006382690915)","(63.33085913371211, 10.07974826520421)"
205,89.40413999557495,"(63.330207107741245, 10.080008961000992)","(63.33085455004974, 10.07974683280972)"
206,89.99933791160583,"(63.330211691403605, 10.08001153931107)","(63.330850252866284, 10.079745400415232)"
207,90.40416097640991,"(63.33021598858707, 10.08001383114225)","(63.33084595568282, 10.079743968020745)"
208,90.99935483932495,"(63.33022028577053, 10.080016122973431)","(63.33084137202046, 10.079742249147358)"
209,91.40440797805786,"(63.33022458295399, 10.080018414804611)","(63.3308367883581, 10.079740530273973)"
210,91.99936699867249,"(63.330228880137454, 10.080020706635791)","(63.33083249117463, 10.079739097879486)"
211,92.4039249420166,"(63.33023317732092, 10.080022998466973)","(63.330828193991174, 10.079737665484998)"
212,92.99940800666809,"(63.330237474504386, 10.080025290298153)","(63.33082361032881, 10.079736233090511)"
213,93.40439987182617,"(63.330242058166746, 10.080027582129333)","(63.33081902666645, 10.079734800696022)"
214,93.9999098777771,"(63.33024664182911, 10.080029873960514)","(63.33081472948298, 10.079733368301534)"
215,94.4043710231781,"(63.33025093901257, 10.080032165791696)","(63.330810432299515, 10.079731935907047)"
216,94.99950289726257,"(63.33025523619604, 10.080034457622876)","(63.330805848637155, 10.079730217033662)"
217,95.40424394607544,"(63.330259533379504, 10.080036749454056)","(63.3308012649748, 10.079728498160277)"
218,95.99962091445923,"(63.33026383056296, 10.080039041285236)","(63.330796681312435, 10.079727065765788)"
219,96.40433287620544,"(63.33026841422532, 10.080041333116416)","(63.33079209765007, 10.0797256333713)"
220,96.99936485290527,"(63.33027299788768, 10.080043624947598)","(63.33078780046661, 10.079724200976813)"
221,97.40424394607544,"(63.33027729507114, 10.080045916778777)","(63.33078350328314, 10.079722768582325)"
222,98.00075793266296,"(63.33028159225461, 10.080048208609957)","(63.33077891962078, 10.079721336187838)"
223,98.4041748046875,"(63.33028588943807, 10.08005050044114)","(63.33077433595843, 10.079719903793348)"
224,98.99943494796753,"(63.330290186621546, 10.080052792272319)","(63.330770038774965, 10.079718471398861)"
225,99.4043288230896,"(63.330294770283906, 10.080054797624602)","(63.3307657415915, 10.079717039004374)"
226,100.00040698051453,"(63.330299353946266, 10.080056802976886)","(63.33076115792913, 10.079715606609884)"
227,100.40436887741089,"(63.330303651129725, 10.080059094808067)","(63.33075657426677, 10.079714174215397)"
228,101.00020790100098,"(63.33030794831319, 10.080061386639247)","(63.330752277083306, 10.07971274182091)"
229,101.40434980392456,"(63.33031224549666, 10.080063678470427)","(63.33074797989985, 10.079711309426422)"
230,101.99935579299927,"(63.330316542680116, 10.080065970301607)","(63.33074339623749, 10.079709877031934)"
231,102.40435981750488,"(63.33032112634248, 10.08006797565389)","(63.33073881257513, 10.079708444637445)"
232,103.00073385238647,"(63.33032571000484, 10.080069981006174)","(63.33073451539167, 10.079707012242958)"
233,103.40415382385254,"(63.33033000718831, 10.080072272837354)","(63.3307302182082, 10.07970557984847)"
234,104.00069284439087,"(63.33033430437177, 10.080074564668534)","(63.33072563454584, 10.079704147453981)"
235,104.40426397323608,"(63.330338601555226, 10.080076570020818)","(63.330721050883476, 10.079702715059494)"
236,105.00006890296936,"(63.33034289873869, 10.0800785753731)","(63.33071675370002, 10.079701569143904)"
237,105.40417695045471,"(63.33034748240105, 10.08008086720428)","(63.33071245651655, 10.079700423228314)"
238,106.0004608631134,"(63.33035206606341, 10.080083159035462)","(63.33070787285419, 10.079698990833826)"
239,106.40417695045471,"(63.33035636324688, 10.080085164387745)","(63.33070328919183, 10.079697558439337)"
240,107.00072383880615,"(63.33036066043034, 10.080087169740027)","(63.33069870552947, 10.07969612604485)"
241,107.40488696098328,"(63.330364957613796, 10.080089461571209)","(63.33069412186711, 10.079694693650362)"
242,108.00051188468933,"(63.33036925479726, 10.080091753402389)","(63.330689824683645, 10.079693261255875)"
243,108.40438795089722,"(63.33037383845963, 10.080093758754671)","(63.33068552750017, 10.079691828861387)"
244,108.99939179420471,"(63.330378422121996, 10.080095764106954)","(63.33068094383782, 10.079690682945797)"
245,109.40413999557495,"(63.33038271930546, 10.080097769459236)","(63.33067636017546, 10.079689537030207)"
246,109.99948692321777,"(63.33038701648892, 10.08009977481152)","(63.330672062991994, 10.079688104635718)"
247,110.40407681465149,"(63.33039131367238, 10.080101780163805)","(63.330667765808535, 10.07968667224123)"
248,110.99960088729858,"(63.330395610855845, 10.080103785516087)","(63.330663182146175, 10.079685239846743)"
249,111.4042158126831,"(63.330400194518205, 10.08010579086837)","(63.330658598483815, 10.079683807452255)"
250,111.99938702583313,"(63.330404778180565, 10.080107796220652)","(63.33065430130034, 10.079682375057768)"
251,112.40418982505798,"(63.33040907536403, 10.080110088051832)","(63.330650004116876, 10.07968094266328)"
252,113.00077390670776,"(63.33041337254749, 10.080112379883014)","(63.330645420454516, 10.07967979674769)"
253,113.40445685386658,"(63.33041766973096, 10.080114385235296)","(63.330640836792156, 10.079678650832099)"
254,113.9996829032898,"(63.33042196691443, 10.080116390587579)","(63.33063653960869, 10.079677218437611)"
255,114.4041428565979,"(63.33042655057679, 10.080118395939863)","(63.33063224242523, 10.079675786043124)"
256,114.99976301193237,"(63.33043113423914, 10.080120401292145)","(63.33062765876288, 10.079674353648635)"
257,115.4043779373169,"(63.3304354314226, 10.080122406644428)","(63.33062307510052, 10.079672921254147)"
258,116.00049996376038,"(63.330439728606066, 10.080124411996712)","(63.33061849143815, 10.079671775338557)"
259,116.40418100357056,"(63.33044402578953, 10.080126417348994)","(63.330613907775785, 10.079670629422967)"
260,116.99947381019592,"(63.330448322973, 10.080128422701277)","(63.33060961059232, 10.07966919702848)"
261,117.40427494049072,"(63.33045290663536, 10.08013042805356)","(63.33060531340886, 10.079667764633992)"
262,118.00070190429688,"(63.33045749029771, 10.080132433405842)","(63.3306007297465, 10.079666618718402)"
263,118.40611481666565,"(63.330461787481184, 10.080134438758126)","(63.33059614608414, 10.07966547280281)"
264,119.00008702278137,"(63.33046608466465, 10.080136444110408)","(63.33059184890068, 10.079664040408323)"
265,119.4043619632721,"(63.33047066832701, 10.08013844946269)","(63.330587551717215, 10.079662608013836)"
266,120.00074195861816,"(63.33047525198937, 10.080140454814975)","(63.330582968054856, 10.079661462098244)"
267,120.40425086021423,"(63.330479549172836, 10.080142460167258)","(63.33057838439249, 10.079660316182654)"
268,121.0002338886261,"(63.330483846356294, 10.08014446551954)","(63.33057408720903, 10.079658883788166)"
269,121.40426898002625,"(63.33048814353975, 10.080146184392925)","(63.330569790025564, 10.079657451393679)"
270,121.99937987327576,"(63.33049244072322, 10.08014790326631)","(63.330565206363204, 10.079656305478089)"
271,122.40417385101318,"(63.33049702438558, 10.080149908618594)","(63.330560622700844, 10.079655159562497)"
272,122.99935483932495,"(63.330501608047946, 10.080151913970877)","(63.33055632551738, 10.079654013646909)"
273,123.40430784225464,"(63.33050590523141, 10.080153632844262)","(63.33055202833392, 10.079652867731319)"
274,123.99963188171387,"(63.33051020241488, 10.080155351717648)","(63.33054744467155, 10.079651721815729)"
275,124.40434980392456,"(63.33051478607723, 10.08015735706993)","(63.33054286100919, 10.079650575900137)"
276,124.99939298629761,"(63.33051936973959, 10.080159362422213)","(63.33053827734683, 10.079649429984547)"
277,125.40447497367859,"(63.33052366692306, 10.080161081295598)","(63.33053369368447, 10.079648284068957)"
278,126.00004291534424,"(63.330527964106516, 10.080162800168983)","(63.33052939650101, 10.079646851674468)"
279,126.40427589416504,"(63.330532261289974, 10.08016451904237)","(63.33052509931755, 10.07964541927998)"
280,127.00074982643127,"(63.33053655847344, 10.080166237915757)","(63.33052051565518, 10.07964427336439)"
281,127.40455889701843,"(63.33054114213581, 10.080168243268039)","(63.330515931992814, 10.0796431274488)"
282,127.99936389923096,"(63.330545725798174, 10.080170248620322)","(63.330511634809355, 10.079642268012108)"
283,128.40413880348206,"(63.33055002298164, 10.080171967493706)","(63.33050733762589, 10.079641408575416)"
284,129.00073194503784,"(63.3305543201651, 10.080173686367091)","(63.33050275396353, 10.079640262659826)"
285,129.4041018486023,"(63.33055890382746, 10.080175405240478)","(63.330498170301176, 10.079639116744234)"
286,130.00063800811768,"(63.33056348748982, 10.080177124113863)","(63.33049415959661, 10.079638257307542)"
