,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1709501865.245111, caravela,7,111,6,3,
1,1709501871.44508, caravela,7,111,18,7,6.199969053268433
2,1709501874.497009, caravela,7,111,9,3,3.051928997039795
3,1709501878.645329, caravela,7,111,9,4,4.148319959640503
4,1709501884.845032, caravela,7,111,18,9,6.199702978134155
5,1709501891.595292, caravela,7,111,19,8,6.7502601146698
6,1709501894.695006, caravela,7,111,9,3,3.0997138023376465
7,1709501898.845155, caravela,7,111,12,5,4.15014910697937
8,1709501902.960396, caravela,7,111,12,4,4.115241050720215
9,1709501908.195213, caravela,7,111,15,6,5.234817028045654
10,1709501917.445345, caravela,7,111,29,13,9.250131845474243
11,1709501920.545426, caravela,7,111,12,3,3.100080966949463
12,1709501925.745164, caravela,7,111,16,7,5.199738025665283
13,1709501930.895414, caravela,7,111,15,6,5.150250196456909
14,1709501935.045294, caravela,7,111,12,4,4.1498799324035645
15,1709501940.09516, caravela,7,111,15,5,5.049865961074829
16,1709501943.19562, caravela,7,111,9,3,3.1004600524902344
17,1709501946.295034, caravela,7,111,10,3,3.0994138717651367
18,1709501956.545297, caravela,7,111,32,12,10.250262975692749
19,1709501961.695209, caravela,7,111,15,6,5.149912118911743
20,1709501967.795014, caravela,7,111,18,7,6.099804878234863
21,1709501970.895062, caravela,7,111,9,3,3.100048065185547
22,1709501976.094944, caravela,7,111,15,7,5.1998820304870605
23,1709501981.194973, caravela,7,111,16,7,5.100028991699219
24,1709501984.195549, caravela,7,111,9,3,3.0005760192871094
25,1709501988.296744, caravela,7,111,12,5,4.1011950969696045
26,1709501998.595177, caravela,7,111,30,13,10.29843282699585
27,1709502007.895247, caravela,7,111,27,12,9.30007004737854
28,1709502015.145191, caravela,7,111,15,10,7.249943971633911
29,1709502019.295269, caravela,7,111,13,4,4.150078058242798
30,1709502027.44532, caravela,7,111,24,12,8.15005087852478
31,1709502036.645456, caravela,7,111,27,13,9.200136184692383
32,1709502040.795354, caravela,7,111,13,5,4.149897813796997
33,1709502043.845296, caravela,7,111,4,3,3.0499420166015625
34,1709502046.99525, caravela,7,111,3,3,3.149954080581665
35,1709502051.144906, caravela,7,111,4,4,4.149656057357788
36,1709502054.198488, caravela,7,111,3,3,3.053581953048706
37,1709502058.245437, caravela,7,111,4,4,4.0469489097595215
38,1709502061.295281, caravela,7,111,3,3,3.0498440265655518
39,1709502064.395042, caravela,7,111,3,3,3.0997610092163086
40,1709502067.495277, caravela,7,111,3,3,3.1002349853515625
41,1709502070.54533, caravela,7,111,3,3,3.050053119659424
42,1709502075.696852, caravela,7,111,5,5,5.151521921157837
43,1709502186.644934, caravela,7,111,4,4,110.94808197021484
44,1709502189.64532, caravela,7,111,3,3,3.0003859996795654
45,1709502192.745038, caravela,7,111,3,3,3.0997180938720703
46,1709502195.795425, caravela,7,111,3,3,3.050386905670166
47,1709502198.945136, caravela,7,111,3,3,3.1497111320495605
48,1709502205.145531, caravela,7,111,4,4,6.200394868850708
0,1709501853.890121, caravela-3,7,113,5,3,
1,1709501860.137956, caravela-3,7,113,12,6,6.247834920883179
2,1709501863.237733, caravela-3,7,113,6,3,3.0997769832611084
3,1709501866.987977, caravela-3,7,113,7,3,3.750244140625
4,1709501876.238009, caravela-3,7,113,17,10,9.2500319480896
5,1709501880.33834, caravela-3,7,113,7,4,4.10033106803894
6,1709501883.437764, caravela-3,7,113,6,3,3.099423885345459
7,1709501887.488509, caravela-3,7,113,8,4,4.050745010375977
8,1709501890.587867, caravela-3,7,113,6,3,3.099358081817627
9,1709501893.637806, caravela-3,7,113,6,3,3.049938917160034
10,1709501896.688024, caravela-3,7,113,7,3,3.050218105316162
11,1709501899.838223, caravela-3,7,113,7,3,3.1501989364624023
12,1709501909.037957, caravela-3,7,113,21,9,9.199733972549438
13,1709501914.18785, caravela-3,7,113,12,5,5.149893045425415
14,1709501919.288391, caravela-3,7,113,10,5,5.100541114807129
15,1709501923.437943, caravela-3,7,113,8,4,4.149551868438721
16,1709501927.537883, caravela-3,7,113,8,5,4.099940061569214
17,1709501930.588191, caravela-3,7,113,6,3,3.0503079891204834
18,1709501933.738257, caravela-3,7,113,6,3,3.1500658988952637
19,1709501940.987896, caravela-3,7,113,16,8,7.24963903427124
20,1709501947.138086, caravela-3,7,113,12,6,6.150190114974976
21,1709501950.2386, caravela-3,7,113,6,3,3.1005139350891113
22,1709501953.387677, caravela-3,7,113,6,3,3.1490769386291504
23,1709501956.438015, caravela-3,7,113,6,3,3.05033802986145
24,1709501959.439874, caravela-3,7,113,6,3,3.001858949661255
25,1709501964.587824, caravela-3,7,113,11,5,5.147950172424316
26,1709501969.737971, caravela-3,7,113,10,5,5.150146961212158
27,1709501972.838383, caravela-3,7,113,6,3,3.100411891937256
28,1709501976.945289, caravela-3,7,113,8,4,4.106905937194824
29,1709501980.038162, caravela-3,7,113,6,3,3.0928730964660645
30,1709501998.68825, caravela-3,7,113,36,18,18.65008807182312
31,1709502003.787915, caravela-3,7,113,10,5,5.099664926528931
32,1709502007.83818, caravela-3,7,113,8,4,4.050265073776245
33,1709502015.987989, caravela-3,7,113,16,8,8.149808883666992
34,1709502025.238116, caravela-3,7,113,18,9,9.250127077102661
35,1709502029.338234, caravela-3,7,113,9,4,4.100117921829224
