,time, system, entity , mmsi, msg_in, msg_out,iter_time
14,1709674358.163163, caravela-3,7,113,18,4,4.150068044662476
15,1709674361.262817, caravela-3,7,113,11,3,3.099653959274292
16,1709674366.463399, caravela-3,7,113,18,5,5.200582027435303
17,1709674370.516037, caravela-3,7,113,12,4,4.052638053894043
18,1709674373.663181, caravela-3,7,113,11,3,3.147144079208374
19,1709674376.762994, caravela-3,7,113,9,3,3.0998129844665527
20,1709674380.863119, caravela-3,7,113,14,5,4.100124835968018
21,1709674388.974118, caravela-3,7,113,29,12,8.11099910736084
22,1709674392.112871, caravela-3,7,113,9,3,3.1387529373168945
23,1709674395.212939, caravela-3,7,113,9,3,3.1000680923461914
24,1709674401.313243, caravela-3,7,113,20,6,6.100303888320923
25,1709674406.512975, caravela-3,7,113,15,5,5.199732065200806
26,1709674409.612908, caravela-3,7,113,9,3,3.099932909011841
27,1709674412.663057, caravela-3,7,113,9,3,3.0501492023468018
28,1709674418.862919, caravela-3,7,113,18,6,6.199862003326416
29,1709674425.01305, caravela-3,7,113,18,7,6.150130987167358
30,1709674428.06303, caravela-3,7,113,12,3,3.0499799251556396
31,1709674431.115774, caravela-3,7,113,9,3,3.052743911743164
32,1709674434.212995, caravela-3,7,113,9,3,3.0972211360931396
