,time, system, entity , mmsi, msg_in, msg_out,iter_time
0,1710848639.415683, caravela,7,111,14,4,
1,1710848645.564551, caravela,7,111,30,9,6.148868083953857
2,1710848649.714256, caravela,7,111,20,4,4.149704933166504
3,1710848656.863718, caravela,7,111,35,8,7.149461984634399
4,1710848668.163867, caravela,7,111,54,13,11.300148963928223
5,1710848673.263958, caravela,7,111,17,6,5.100090980529785
6,1710848681.514039, caravela,7,111,39,8,8.250081062316895
7,1710848685.663921, caravela,7,111,20,5,4.149882078170776
8,1710848688.71432, caravela,7,111,15,3,3.050398826599121
9,1710848691.766327, caravela,7,111,15,3,3.052006959915161
10,1710848696.865492, caravela,7,111,23,7,5.099165201187134
11,1710848699.969329, caravela,7,111,17,3,3.103837013244629
12,1710848704.064369, caravela,7,111,18,4,4.0950398445129395
13,1710848708.164666, caravela,7,111,11,5,4.100296974182129
14,1710848714.365494, caravela,7,111,27,6,6.2008280754089355
15,1710848721.564407, caravela,7,111,38,11,7.198913097381592
16,1710848725.614982, caravela,7,111,18,4,4.050574779510498
17,1710848730.764348, caravela,7,111,25,6,5.149366140365601
18,1710848735.914058, caravela,7,111,25,7,5.149709939956665
19,1710848738.96499, caravela,7,111,15,3,3.050931930541992
20,1710848744.113611, caravela,7,111,22,5,5.148621082305908
21,1710848748.163946, caravela,7,111,20,4,4.050334930419922
0,1710848636.060575, caravela-2,7,112,10,3,
1,1710848643.260472, caravela-2,7,112,28,10,7.199897050857544
2,1710848647.310456, caravela-2,7,112,16,4,4.049983978271484
3,1710848652.369713, caravela-2,7,112,16,6,5.0592570304870605
4,1710848656.461434, caravela-2,7,112,16,4,4.091720819473267
5,1710848660.611173, caravela-2,7,112,16,4,4.149739027023315
6,1710848665.810219, caravela-2,7,112,20,5,5.1990461349487305
7,1710848669.910628, caravela-2,7,112,16,4,4.100409030914307
8,1710848675.010384, caravela-2,7,112,20,5,5.0997560024261475
9,1710848680.110495, caravela-2,7,112,20,6,5.10011100769043
10,1710848684.210539, caravela-2,7,112,16,5,4.100044012069702
11,1710848687.310686, caravela-2,7,112,12,3,3.100147008895874
12,1710848692.410468, caravela-2,7,112,20,5,5.0997819900512695
13,1710848695.461819, caravela-2,7,112,12,3,3.0513508319854736
14,1710848698.560342, caravela-2,7,112,12,3,3.0985231399536133
15,1710848702.610491, caravela-2,7,112,16,5,4.050148963928223
16,1710848708.76055, caravela-2,7,112,24,6,6.15005898475647
17,1710848711.860357, caravela-2,7,112,12,3,3.099807024002075
18,1710848714.910612, caravela-2,7,112,13,3,3.050255060195923
19,1710848720.110513, caravela-2,7,112,20,7,5.19990086555481
20,1710848725.260476, caravela-2,7,112,20,6,5.149963140487671
21,1710848729.36045, caravela-2,7,112,16,4,4.099973917007446
22,1710848734.560359, caravela-2,7,112,20,5,5.199908971786499
0,1710848634.197432, caravela-3,7,113,9,5,
1,1710848641.347716, caravela-3,7,113,21,7,7.150284051895142
2,1710848645.447426, caravela-3,7,113,12,4,4.099709987640381
3,1710848649.598784, caravela-3,7,113,14,4,4.151357889175415
4,1710848652.747281, caravela-3,7,113,9,3,3.1484971046447754
5,1710848656.847185, caravela-3,7,113,12,4,4.09990382194519
6,1710848660.898861, caravela-3,7,113,10,5,4.051676034927368
7,1710848664.998463, caravela-3,7,113,12,4,4.099601984024048
8,1710848669.098352, caravela-3,7,113,12,4,4.099889039993286
9,1710848672.197574, caravela-3,7,113,11,3,3.09922194480896
10,1710848677.3478, caravela-3,7,113,15,5,5.15022611618042
11,1710848681.448324, caravela-3,7,113,12,4,4.100523948669434
12,1710848684.54723, caravela-3,7,113,9,3,3.0989060401916504
13,1710848688.797701, caravela-3,7,113,12,5,4.250470876693726
14,1710848692.94731, caravela-3,7,113,12,4,4.149609088897705
15,1710848695.9979, caravela-3,7,113,9,3,3.0505900382995605
16,1710848700.098366, caravela-3,7,113,11,4,4.100466012954712
17,1710848705.247372, caravela-3,7,113,15,6,5.149005889892578
18,1710848708.398318, caravela-3,7,113,10,3,3.1509461402893066
19,1710848711.44776, caravela-3,7,113,9,3,3.0494420528411865
20,1710848717.555203, caravela-3,7,113,19,6,6.107442855834961
21,1710848722.748291, caravela-3,7,113,15,5,5.193088054656982
22,1710848725.898457, caravela-3,7,113,9,3,3.1501660346984863
23,1710848731.097804, caravela-3,7,113,15,5,5.199347019195557
24,1710848738.249305, caravela-3,7,113,20,10,7.151500940322876
25,1710848742.297644, caravela-3,7,113,12,4,4.048338890075684
